CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.007919366450683946,2020-03-02T00:00:00.000Z,1,5632,-223,0,1389
0,0,10,0,0,10,10,0.007199424046076314,2020-03-03T00:00:00.000Z,0,7857,-220,0,1389
0,0,12,0,0,12,11,0.008639308855291577,2020-03-04T00:00:00.000Z,0,7012,-222,0,1389
0,0,12,1,0,13,13,0.009359251259899209,2020-03-05T00:00:00.000Z,1,7012,-222,0,1389
1,0,14,2,0,16,16,0.0115190784737221,2020-03-06T00:00:00.000Z,1,5177,-221,0,1389
2,0,17,3,0,20,20,0.01439884809215263,2020-03-07T00:00:00.000Z,1,4861,-221,0,1389
4,0,21,5,0,26,26,0.01871850251979842,2020-03-08T00:00:00.000Z,2,7330,-219,0,1389
5,0,33,6,0,39,39,0.02807775377969762,2020-03-09T00:00:00.000Z,7,6205,-228,0,1389
5,0,53,6,0,59,59,0.04247660187185025,2020-03-10T00:00:00.000Z,2,6021,-215,0,1389
6,0,73,7,1,81,81,0.05831533477321815,2020-03-11T00:00:00.000Z,10,5981,-217,0,1389
6,0,95,7,1,103,101,0.07415406767458603,2020-03-12T00:00:00.000Z,6,5983,-216,0,1389
6,0,112,7,4,123,122,0.08855291576673865,2020-03-13T00:00:00.000Z,10,4121,-202,0,1389
4,0,151,6,4,161,160,0.1159107271418287,2020-03-14T00:00:00.000Z,20,3692,-211,0,1389
6,0,187,9,6,202,200,0.1454283657307416,2020-03-15T00:00:00.000Z,37,5489,-213,0,1389
7,0,205,11,5,221,215,0.1591072714182865,2020-03-16T00:00:00.000Z,27,4759,-155,0,1389
7,0,238,12,6,256,256,0.1843052555795536,2020-03-17T00:00:00.000Z,46,4338,-106,0,1389
7,0,279,16,11,306,269,0.2203023758099352,2020-03-18T00:00:00.000Z,54,3920,-6,0,1389
12,0,263,21,11,295,264,0.2123830093592513,2020-03-19T00:00:00.000Z,31,4053,125,0,1389
12,1,252,23,14,289,251,0.2080633549316055,2020-03-20T00:00:00.000Z,30,3207,300,0,1389
15,0,229,27,21,277,274,0.1994240460763139,2020-03-21T00:00:00.000Z,35,2905,483,0,1389
22,0,255,37,32,324,305,0.2332613390928726,2020-03-22T00:00:00.000Z,54,4523,698,0,1389
24,0,274,42,36,352,323,0.2534197264218863,2020-03-23T00:00:00.000Z,58,4053,1019,0,1389
26,3,302,45,48,395,343,0.2843772498200144,2020-03-24T00:00:00.000Z,82,3963,1410,0,1389
28,1,311,49,53,413,397,0.2973362131029518,2020-03-25T00:00:00.000Z,81,3666,1768,0,1389
31,5,345,54,65,464,413,0.334053275737941,2020-03-26T00:00:00.000Z,83,3925,2249,0,1389
37,2,381,65,69,515,469,0.3707703383729302,2020-03-27T00:00:00.000Z,110,3267,2614,0,1389
41,1,362,69,82,513,485,0.3693304535637149,2020-03-28T00:00:00.000Z,53,2834,3054,0,1389
50,3,377,79,88,544,516,0.3916486681065515,2020-03-29T00:00:00.000Z,70,4289,3517,0,1389
55,1,426,88,105,619,570,0.4456443484521238,2020-03-30T00:00:00.000Z,121,3886,3971,0,1389
64,4,457,97,114,668,628,0.4809215262778978,2020-03-31T00:00:00.000Z,111,4005,4579,0,1389
72,8,515,111,143,769,728,0.5536357091432685,2020-04-01T00:00:00.000Z,147,4088,4420,689,1389
79,10,555,113,145,813,728,0.5853131749460043,2020-04-02T00:00:00.000Z,115,4284,5002,720,1389
93,5,515,130,159,804,719,0.5788336933045356,2020-04-03T00:00:00.000Z,97,3494,5512,717,1389
107,7,481,139,171,791,752,0.5694744420446364,2020-04-04T00:00:00.000Z,73,3155,5839,718,1389
107,6,498,135,194,827,743,0.5953923686105111,2020-04-05T00:00:00.000Z,100,4495,6344,693,1389
110,7,458,147,209,814,703,0.5860331173506119,2020-04-06T00:00:00.000Z,93,4088,6618,796,1389
106,7,388,159,201,748,656,0.5385169186465083,2020-04-07T00:00:00.000Z,72,4313,6870,819,1389
115,9,336,166,193,695,622,0.5003599712023038,2020-04-08T00:00:00.000Z,57,3511,7038,859,1389
117,9,312,166,187,665,634,0.4787616990640749,2020-04-09T00:00:00.000Z,65,3363,7157,944,1389
128,8,330,170,170,670,598,0.4823614110871131,2020-04-10T00:00:00.000Z,56,4086,7281,1002,1389
130,6,283,182,162,627,595,0.4514038876889849,2020-04-11T00:00:00.000Z,39,3172,7386,1061,1389
130,7,316,177,174,667,620,0.4802015838732902,2020-04-12T00:00:00.000Z,90,4965,7525,1074,1389
137,8,330,192,169,691,629,0.4974802015838733,2020-04-13T00:00:00.000Z,91,4653,7510,1181,1389
134,8,328,178,170,676,631,0.4866810655147588,2020-04-14T00:00:00.000Z,75,4376,7469,1229,1389
133,13,319,180,174,673,655,0.4845212383009359,2020-04-15T00:00:00.000Z,69,3492,7424,1238,1389
136,7,360,180,162,702,643,0.5053995680345572,2020-04-16T00:00:00.000Z,51,5388,7227,1366,1389
125,9,337,166,163,666,613,0.4794816414686825,2020-04-17T00:00:00.000Z,48,4188,7177,1348,1389
118,11,329,174,141,644,619,0.4636429085673146,2020-04-18T00:00:00.000Z,42,3825,6750,1661,1389
118,8,317,157,147,621,571,0.4470842332613391,2020-04-19T00:00:00.000Z,40,5788,6703,1707,1389
123,6,323,154,135,612,560,0.4406047516198704,2020-04-20T00:00:00.000Z,49,5097,6448,1723,1389
119,9,254,145,147,546,510,0.3930885529157667,2020-04-21T00:00:00.000Z,27,4921,6287,1738,1389
110,3,260,149,124,533,498,0.3837293016558676,2020-04-22T00:00:00.000Z,36,4822,6151,1739,1389
114,4,249,146,107,502,454,0.3614110871130309,2020-04-23T00:00:00.000Z,32,5353,6215,1605,1389
108,3,209,144,109,462,440,0.3326133909287257,2020-04-24T00:00:00.000Z,26,4411,5816,1751,1389
107,3,201,136,105,442,429,0.3182145428365731,2020-04-25T00:00:00.000Z,8,3643,5543,1762,1389
111,2,207,142,92,441,415,0.3174946004319654,2020-04-26T00:00:00.000Z,33,5757,5421,1737,1389
102,4,194,133,88,415,382,0.298776097912167,2020-04-27T00:00:00.000Z,21,5298,4982,1775,1389
101,5,178,128,85,391,367,0.2814974802015839,2020-04-28T00:00:00.000Z,28,4854,4707,1726,1389
96,6,169,121,87,377,362,0.2714182865370771,2020-04-29T00:00:00.000Z,23,4207,4351,1726,1389
90,6,177,113,88,378,346,0.2721382289416847,2020-04-30T00:00:00.000Z,19,5673,4097,1721,1389
89,4,157,111,85,353,333,0.2541396688264939,2020-05-01T00:00:00.000Z,20,4551,3556,1746,1389
90,3,156,112,67,335,328,0.2411807055435565,2020-05-02T00:00:00.000Z,13,3973,3492,1610,1389
84,3,150,102,72,324,300,0.2332613390928726,2020-05-03T00:00:00.000Z,14,5982,3404,1591,1389
78,3,148,98,74,320,289,0.2303815694744421,2020-05-04T00:00:00.000Z,19,5531,3153,1545,1389
72,2,120,92,66,278,264,0.2001439884809215,2020-05-05T00:00:00.000Z,9,5408,2915,1488,1389
70,1,118,89,63,270,251,0.1943844492440605,2020-05-06T00:00:00.000Z,15,5362,2833,1439,1389
71,1,111,85,62,258,247,0.1857451403887689,2020-05-07T00:00:00.000Z,13,5634,2646,1423,1389
64,6,108,78,54,240,237,0.1727861771058315,2020-05-08T00:00:00.000Z,13,4819,2446,1365,1389
64,2,112,78,50,240,238,0.1727861771058315,2020-05-09T00:00:00.000Z,10,3270,2519,1204,1389
