cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,19,40.87,7.8,אדום,4649
אבו גוש,קטן מ-15,אין מידע,61,77.59,7.55,אדום,7862
אבו סנאן,קטן מ-15,אין מידע,62,43.34,6.38,כתום,14306
אבן יהודה,47,26.40,178,126.82,9.62,אדום,14036
אום אל-פחם,קטן מ-15,אין מידע,43,7.58,4.79,צהוב,56713
אופקים,57,28.36,201,62.08,9.21,אדום,32378
אור יהודה,64,25.50,251,68.60,8.16,אדום,36587
אור עקיבא,49,28.32,173,89.10,9.9,אדום,19417
אורנית,33,28.70,115,127.64,9.15,אדום,9010
אזור,21,22.34,94,71.06,9.74,אדום,13228
אחוזת ברק,22,46.81,47,196.00,10,אדום,2398
אילת,81,25.96,312,59.42,8.71,אדום,52507
אכסאל,קטן מ-15,אין מידע,24,15.96,5.22,צהוב,15039
אלון שבות,קטן מ-15,אין מידע,22,70.72,7.91,אדום,3111
אליכין,קטן מ-15,אין מידע,28,80.78,9.93,אדום,3466
אלעד,קטן מ-15,אין מידע,40,8.13,7.27,כתום,49179
אלפי מנשה,18,22.50,80,99.86,9.73,אדום,8011
אלקנה,22,25.29,87,219.75,9.98,אדום,3959
אעבלין,קטן מ-15,אין מידע,23,17.02,4.73,צהוב,13515
אפרת,33,39.76,83,72.68,9.65,אדום,11420
אריאל,38,23.46,162,79.07,9.12,אדום,20488
אשדוד,280,19.53,1434,63.36,9.3,אדום,226329
אשקלון,305,23.55,1295,88.43,9.92,אדום,146442
באקה אל-גרביה,קטן מ-15,אין מידע,43,14.12,4.7,צהוב,30448
באר יעקב,103,35.40,291,100.98,9.92,אדום,28818
באר שבע,500,23.50,2128,101.03,9.85,אדום,210624
בית אל,קטן מ-15,אין מידע,33,55.69,10,אדום,5926
בית אריה,16,39.02,41,76.75,8.9,אדום,5342
בית ג'ן,קטן מ-15,אין מידע,24,19.72,7.4,כתום,12169
בית דגן,קטן מ-15,אין מידע,55,75.36,9.72,אדום,7298
בית חשמונאי,קטן מ-15,אין מידע,30,137.05,9.89,אדום,2189
בית יצחק-שער חפר,קטן מ-15,אין מידע,25,116.60,9.4,אדום,2144
בית שאן,45,22.61,199,104.85,9.65,אדום,18980
בית שמש,58,24.17,240,18.15,6.85,כתום,132210
בני ברק,24,15.89,151,7.26,4.97,צהוב,208031
"בני עי""ש",קטן מ-15,אין מידע,24,34.77,8.25,אדום,6902
בנימינה-גבעת עדה,42,24.71,170,106.44,9.53,אדום,15971
"בסמ""ה",קטן מ-15,אין מידע,23,22.43,4.58,צהוב,10252
בת חפר,22,28.21,78,147.78,10,אדום,5278
בת ים,126,15.50,813,63.63,8.75,אדום,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,34,15.94,7.13,כתום,21331
גבע בנימין,קטן מ-15,אין מידע,26,45.16,9.1,אדום,5757
גבעת אבני,קטן מ-15,אין מידע,21,100.96,9.04,אדום,2080
גבעת ברנר,קטן מ-15,אין מידע,31,116.32,9.59,אדום,2665
גבעת זאב,קטן מ-15,אין מידע,78,40.61,8.12,אדום,19205
גבעת שמואל,81,27.93,290,106.48,9.67,אדום,27236
גבעתיים,198,27.62,717,117.79,9.78,אדום,60872
גדרה,110,34.70,317,110.05,9.65,אדום,28805
גן יבנה,72,31.58,228,95.45,9.9,אדום,23887
גן נר,קטן מ-15,אין מידע,35,129.63,9.95,אדום,2700
גני תקווה,74,24.58,301,139.95,8.84,אדום,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,33,18.47,7.12,כתום,17862
