section,female,male,period
0-9,"{'amount': 327364, 'percentage': 8.4}","{'amount': 412937, 'percentage': 10.6}",מתחילת קורונה
0-9,"{'amount': 270399, 'percentage': 8.8}","{'amount': 344446, 'percentage': 11.2}",שנה
0-9,"{'amount': 213041, 'percentage': 8.1}","{'amount': 280017, 'percentage': 10.7}",6 חודשים
0-9,"{'amount': 199426, 'percentage': 7.9}","{'amount': 266498, 'percentage': 10.6}",3 חודשים
0-9,"{'amount': 16139, 'percentage': 5.7}","{'amount': 20600, 'percentage': 7.3}",חודש אחרון
10-19,"{'amount': 392751, 'percentage': 10}","{'amount': 416286, 'percentage': 10.7}",מתחילת קורונה
10-19,"{'amount': 261220, 'percentage': 10}","{'amount': 271725, 'percentage': 10.4}",6 חודשים
10-19,"{'amount': 247117, 'percentage': 9.8}","{'amount': 259979, 'percentage': 10.3}",3 חודשים
10-19,"{'amount': 309191, 'percentage': 10}","{'amount': 319890, 'percentage': 10.4}",שנה
10-19,"{'amount': 19158, 'percentage': 6.7}","{'amount': 19221, 'percentage': 6.8}",חודש אחרון
20-29,"{'amount': 335808, 'percentage': 8.6}","{'amount': 240573, 'percentage': 6.2}",מתחילת קורונה
20-29,"{'amount': 252915, 'percentage': 8.2}","{'amount': 169542, 'percentage': 5.5}",שנה
20-29,"{'amount': 217482, 'percentage': 8.3}","{'amount': 141392, 'percentage': 5.4}",6 חודשים
20-29,"{'amount': 210151, 'percentage': 8.3}","{'amount': 136895, 'percentage': 5.4}",3 חודשים
20-29,"{'amount': 24786, 'percentage': 8.7}","{'amount': 17201, 'percentage': 6.1}",חודש אחרון
30-39,"{'amount': 331711, 'percentage': 8.5}","{'amount': 230942, 'percentage': 5.9}",מתחילת קורונה
30-39,"{'amount': 269984, 'percentage': 8.8}","{'amount': 178183, 'percentage': 5.8}",שנה
30-39,"{'amount': 232446, 'percentage': 8.9}","{'amount': 150940, 'percentage': 5.8}",6 חודשים
30-39,"{'amount': 224309, 'percentage': 8.9}","{'amount': 146143, 'percentage': 5.8}",3 חודשים
30-39,"{'amount': 25356, 'percentage': 8.9}","{'amount': 19263, 'percentage': 6.8}",חודש אחרון
40-49,"{'amount': 291699, 'percentage': 7.5}","{'amount': 206622, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 238139, 'percentage': 7.7}","{'amount': 162473, 'percentage': 5.3}",שנה
40-49,"{'amount': 210414, 'percentage': 8}","{'amount': 140399, 'percentage': 5.4}",6 חודשים
40-49,"{'amount': 204007, 'percentage': 8.1}","{'amount': 136053, 'percentage': 5.4}",3 חודשים
40-49,"{'amount': 25062, 'percentage': 8.8}","{'amount': 17701, 'percentage': 6.2}",חודש אחרון
50-59,"{'amount': 191237, 'percentage': 4.9}","{'amount': 137781, 'percentage': 3.5}",מתחילת קורונה
50-59,"{'amount': 137249, 'percentage': 5.2}","{'amount': 92594, 'percentage': 3.5}",6 חודשים
50-59,"{'amount': 152789, 'percentage': 5}","{'amount': 104991, 'percentage': 3.4}",שנה
50-59,"{'amount': 133977, 'percentage': 5.3}","{'amount': 90121, 'percentage': 3.6}",3 חודשים
50-59,"{'amount': 19756, 'percentage': 7}","{'amount': 12842, 'percentage': 4.5}",חודש אחרון
60-69,"{'amount': 123041, 'percentage': 3.1}","{'amount': 94450, 'percentage': 2.4}",מתחילת קורונה
60-69,"{'amount': 99474, 'percentage': 3.2}","{'amount': 72076, 'percentage': 2.3}",שנה
60-69,"{'amount': 89958, 'percentage': 3.4}","{'amount': 64082, 'percentage': 2.4}",6 חודשים
60-69,"{'amount': 87855, 'percentage': 3.5}","{'amount': 62534, 'percentage': 2.5}",3 חודשים
60-69,"{'amount': 14807, 'percentage': 5.2}","{'amount': 10011, 'percentage': 3.5}",חודש אחרון
70-79,"{'amount': 61830, 'percentage': 1.6}","{'amount': 52041, 'percentage': 1.3}",מתחילת קורונה
70-79,"{'amount': 44820, 'percentage': 1.7}","{'amount': 36599, 'percentage': 1.4}",6 חודשים
70-79,"{'amount': 43776, 'percentage': 1.7}","{'amount': 35729, 'percentage': 1.4}",3 חודשים
70-79,"{'amount': 49961, 'percentage': 1.6}","{'amount': 40912, 'percentage': 1.3}",שנה
70-79,"{'amount': 8608, 'percentage': 3}","{'amount': 6943, 'percentage': 2.4}",חודש אחרון
80-89,"{'amount': 27948, 'percentage': 0.7}","{'amount': 19866, 'percentage': 0.5}",מתחילת קורונה
80-89,"{'amount': 20788, 'percentage': 0.7}","{'amount': 14880, 'percentage': 0.5}",שנה
80-89,"{'amount': 18191, 'percentage': 0.7}","{'amount': 12911, 'percentage': 0.5}",6 חודשים
80-89,"{'amount': 17794, 'percentage': 0.7}","{'amount': 12614, 'percentage': 0.5}",3 חודשים
80-89,"{'amount': 2994, 'percentage': 1.1}","{'amount': 2304, 'percentage': 0.8}",חודש אחרון
90+,"{'amount': 8789, 'percentage': 0.2}","{'amount': 4452, 'percentage': 0.1}",מתחילת קורונה
90+,"{'amount': 6038, 'percentage': 0.2}","{'amount': 3173, 'percentage': 0.1}",שנה
90+,"{'amount': 5220, 'percentage': 0.2}","{'amount': 2751, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 5125, 'percentage': 0.2}","{'amount': 2691, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 726, 'percentage': 0.3}","{'amount': 385, 'percentage': 0.1}",חודש אחרון
