gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,30-39,חודש אחרון,88054,5.7,3,0.5,11,2.2,25,0.9
זכר,30-39,שנה,131193,5.7,32,0.8,53,2,346,2.6
זכר,30-39,מתחילת קורונה,172530,5.9,46,0.5,84,1.6,553,2.2
נקבה,30-39,3 חודשים,141326,8.8,0,0,11,1.7,40,1.3
נקבה,30-39,6 חודשים,177875,8.7,9,0.4,28,1.9,180,2.3
נקבה,30-39,שנה,196217,8.6,20,0.5,62,2.3,356,2.7
נקבה,30-39,מתחילת קורונה,243149,8.3,31,0.3,87,1.7,528,2.1
נקבה,30-39,חודש אחרון,136470,8.8,0,0,6,1.2,28,1
זכר,40-49,3 חודשים,84747,5.3,8,1.1,34,5.2,76,2.5
זכר,40-49,6 חודשים,105047,5.1,36,1.5,73,4.9,360,4.6
זכר,40-49,מתחילת קורונה,152437,5.2,106,1.2,229,4.4,1267,5
זכר,40-49,חודש אחרון,82035,5.3,2,0.3,20,4,56,2
זכר,40-49,שנה,116539,5.1,70,1.7,144,5.4,713,5.5
נקבה,40-49,שנה,166050,7.3,42,1,82,3.1,524,4
נקבה,40-49,6 חודשים,151860,7.4,16,0.7,42,2.8,270,3.4
נקבה,40-49,3 חודשים,125896,7.8,9,1.2,20,3.1,50,1.6
נקבה,40-49,מתחילת קורונה,208625,7.1,71,0.8,134,2.6,859,3.4
נקבה,40-49,חודש אחרון,121811,7.9,6,1,12,2.4,36,1.3
זכר,50-59,חודש אחרון,54442,3.5,16,2.6,38,7.6,129,4.6
זכר,50-59,3 חודשים,56078,3.5,28,3.7,58,8.9,150,4.8
זכר,50-59,שנה,74426,3.3,169,4.2,256,9.7,1020,7.8
זכר,50-59,6 חודשים,67081,3.3,85,3.6,129,8.7,539,6.8
זכר,50-59,מתחילת קורונה,102098,3.5,339,3.8,480,9.1,2058,8.2
נקבה,50-59,6 חודשים,93274,4.6,46,2,84,5.7,407,5.2
נקבה,50-59,מתחילת קורונה,133753,4.6,172,1.9,234,4.5,1417,5.6
נקבה,50-59,חודש אחרון,77058,5,11,1.8,32,6.4,99,3.6
נקבה,50-59,שנה,102344,4.5,93,2.3,151,5.7,789,6
נקבה,50-59,3 חודשים,79202,4.9,15,2,42,6.5,116,3.7
זכר,60-69,חודש אחרון,37165,2.4,38,6.1,52,10.4,250,9
זכר,60-69,6 חודשים,44700,2.2,213,9,189,12.8,798,10.1
זכר,60-69,שנה,49339,2.2,392,9.6,357,13.5,1312,10
זכר,60-69,מתחילת קורונה,68973,2.4,865,9.7,821,15.6,2919,11.6
זכר,60-69,3 חודשים,38227,2.4,60,7.9,76,11.7,282,9.1
נקבה,60-69,שנה,64369,2.8,278,6.8,254,9.6,1004,7.7
נקבה,60-69,6 חודשים,58711,2.9,174,7.4,149,10.1,578,7.3
נקבה,60-69,חודש אחרון,49273,3.2,29,4.7,38,7.6,157,5.6
נקבה,60-69,3 חודשים,50651,3.2,42,5.6,55,8.4,185,6
נקבה,60-69,מתחילת קורונה,84218,2.9,480,5.4,435,8.3,1959,7.8
זכר,70-79,שנה,26420,1.2,582,14.3,368,13.9,1502,11.5
זכר,70-79,חודש אחרון,19994,1.3,80,12.8,72,14.4,391,14
זכר,70-79,6 חודשים,23950,1.2,331,14.1,209,14.2,959,12.2
זכר,70-79,מתחילת קורונה,36285,1.2,1377,15.5,901,17.2,3249,12.9
זכר,70-79,3 חודשים,20555,1.3,93,12.3,83,12.7,420,13.6
נקבה,70-79,3 חודשים,24135,1.5,76,10.1,66,10.1,324,10.5
נקבה,70-79,חודש אחרון,23431,1.5,52,8.3,49,9.8,288,10.3
נקבה,70-79,6 חודשים,28280,1.4,237,10.1,149,10.1,760,9.6
נקבה,70-79,שנה,31325,1.4,439,10.8,266,10,1236,9.4
נקבה,70-79,מתחילת קורונה,41290,1.4,847,9.5,508,9.7,2378,9.4
זכר,80-89,3 חודשים,7147,0.4,122,16.1,62,9.5,449,14.5
זכר,80-89,6 חודשים,8750,0.4,390,16.6,137,9.3,906,11.5
זכר,80-89,חודש אחרון,6962,0.5,113,18.1,55,11,428,15.4
זכר,80-89,שנה,9891,0.4,629,15.5,237,9,1317,10.1
זכר,80-89,מתחילת קורונה,14236,0.5,1522,17.1,544,10.4,2581,10.2
נקבה,80-89,מתחילת קורונה,19812,0.7,1395,15.7,401,7.6,2655,10.5
נקבה,80-89,חודש אחרון,9761,0.6,120,19.3,51,10.2,444,15.9
נקבה,80-89,6 חודשים,12137,0.6,384,16.3,126,8.5,940,11.9
נקבה,80-89,3 חודשים,9997,0.6,131,17.3,56,8.6,474,15.3
נקבה,80-89,שנה,13808,0.6,645,15.9,206,7.8,1430,10.9
זכר,90+,מתחילת קורונה,3327,0.1,662,7.4,116,2.2,825,3.3
זכר,90+,שנה,2208,0.1,268,6.6,50,1.9,408,3.1
זכר,90+,6 חודשים,1953,0.1,165,7,33,2.2,276,3.5
זכר,90+,חודש אחרון,1550,0.1,70,11.2,20,4,148,5.3
זכר,90+,3 חודשים,1585,0.1,72,9.5,20,3.1,153,4.9
נקבה,90+,חודש אחרון,3012,0.2,79,12.7,17,3.4,220,7.9
נקבה,90+,6 חודשים,3705,0.2,240,10.2,35,2.4,467,5.9
נקבה,90+,3 חודשים,3069,0.2,91,12,20,3.1,238,7.7
נקבה,90+,מתחילת קורונה,6657,0.2,918,10.3,111,2.1,1285,5.1
נקבה,90+,שנה,4254,0.2,373,9.2,49,1.9,649,5
