section,female,male,period,order_period
0-9,"{'amount': 243670, 'percentage': 8.3}","{'amount': 306476, 'percentage': 10.5}",מתחילת קורונה,1
0-9,"{'amount': 116073, 'percentage': 7.5}","{'amount': 160998, 'percentage': 10.4}",חודש אחרון,5
0-9,"{'amount': 123410, 'percentage': 7.7}","{'amount': 168018, 'percentage': 10.5}",3 חודשים,4
0-9,"{'amount': 181229, 'percentage': 8.9}","{'amount': 232669, 'percentage': 11.4}",6 חודשים,3
0-9,"{'amount': 205259, 'percentage': 9}","{'amount': 260912, 'percentage': 11.4}",שנה,2
10-19,"{'amount': 168611, 'percentage': 10.5}","{'amount': 178365, 'percentage': 11.1}",3 חודשים,4
10-19,"{'amount': 241392, 'percentage': 10.6}","{'amount': 251796, 'percentage': 11}",שנה,2
10-19,"{'amount': 160010, 'percentage': 10.3}","{'amount': 171429, 'percentage': 11.1}",חודש אחרון,5
10-19,"{'amount': 304259, 'percentage': 10.4}","{'amount': 327233, 'percentage': 11.2}",מתחילת קורונה,1
10-19,"{'amount': 215670, 'percentage': 10.6}","{'amount': 225068, 'percentage': 11}",6 חודשים,3
20-29,"{'amount': 136445, 'percentage': 8.8}","{'amount': 90581, 'percentage': 5.9}",חודש אחרון,5
20-29,"{'amount': 175566, 'percentage': 8.6}","{'amount': 119893, 'percentage': 5.9}",6 חודשים,3
20-29,"{'amount': 140940, 'percentage': 8.8}","{'amount': 93322, 'percentage': 5.8}",3 חודשים,4
20-29,"{'amount': 261377, 'percentage': 8.9}","{'amount': 193940, 'percentage': 6.6}",מתחילת קורונה,1
20-29,"{'amount': 198389, 'percentage': 8.7}","{'amount': 137258, 'percentage': 6}",שנה,2
30-39,"{'amount': 136470, 'percentage': 8.8}","{'amount': 88054, 'percentage': 5.7}",חודש אחרון,5
30-39,"{'amount': 141326, 'percentage': 8.8}","{'amount': 90903, 'percentage': 5.7}",3 חודשים,4
30-39,"{'amount': 177875, 'percentage': 8.7}","{'amount': 116601, 'percentage': 5.7}",6 חודשים,3
30-39,"{'amount': 196217, 'percentage': 8.6}","{'amount': 131193, 'percentage': 5.7}",שנה,2
30-39,"{'amount': 243149, 'percentage': 8.3}","{'amount': 172530, 'percentage': 5.9}",מתחילת קורונה,1
40-49,"{'amount': 166050, 'percentage': 7.3}","{'amount': 116539, 'percentage': 5.1}",שנה,2
40-49,"{'amount': 151860, 'percentage': 7.4}","{'amount': 105047, 'percentage': 5.1}",6 חודשים,3
40-49,"{'amount': 125896, 'percentage': 7.8}","{'amount': 84747, 'percentage': 5.3}",3 חודשים,4
40-49,"{'amount': 121811, 'percentage': 7.9}","{'amount': 82035, 'percentage': 5.3}",חודש אחרון,5
40-49,"{'amount': 208625, 'percentage': 7.1}","{'amount': 152437, 'percentage': 5.2}",מתחילת קורונה,1
50-59,"{'amount': 133753, 'percentage': 4.6}","{'amount': 102098, 'percentage': 3.5}",מתחילת קורונה,1
50-59,"{'amount': 77058, 'percentage': 5}","{'amount': 54442, 'percentage': 3.5}",חודש אחרון,5
50-59,"{'amount': 79202, 'percentage': 4.9}","{'amount': 56078, 'percentage': 3.5}",3 חודשים,4
50-59,"{'amount': 93274, 'percentage': 4.6}","{'amount': 67081, 'percentage': 3.3}",6 חודשים,3
50-59,"{'amount': 102344, 'percentage': 4.5}","{'amount': 74426, 'percentage': 3.3}",שנה,2
60-69,"{'amount': 50651, 'percentage': 3.2}","{'amount': 38227, 'percentage': 2.4}",3 חודשים,4
60-69,"{'amount': 84218, 'percentage': 2.9}","{'amount': 68973, 'percentage': 2.4}",מתחילת קורונה,1
60-69,"{'amount': 49273, 'percentage': 3.2}","{'amount': 37165, 'percentage': 2.4}",חודש אחרון,5
60-69,"{'amount': 58711, 'percentage': 2.9}","{'amount': 44700, 'percentage': 2.2}",6 חודשים,3
60-69,"{'amount': 64369, 'percentage': 2.8}","{'amount': 49339, 'percentage': 2.2}",שנה,2
70-79,"{'amount': 24135, 'percentage': 1.5}","{'amount': 20555, 'percentage': 1.3}",3 חודשים,4
70-79,"{'amount': 31325, 'percentage': 1.4}","{'amount': 26420, 'percentage': 1.2}",שנה,2
70-79,"{'amount': 23431, 'percentage': 1.5}","{'amount': 19994, 'percentage': 1.3}",חודש אחרון,5
70-79,"{'amount': 41290, 'percentage': 1.4}","{'amount': 36285, 'percentage': 1.2}",מתחילת קורונה,1
70-79,"{'amount': 28280, 'percentage': 1.4}","{'amount': 23950, 'percentage': 1.2}",6 חודשים,3
80-89,"{'amount': 12137, 'percentage': 0.6}","{'amount': 8750, 'percentage': 0.4}",6 חודשים,3
80-89,"{'amount': 9997, 'percentage': 0.6}","{'amount': 7147, 'percentage': 0.4}",3 חודשים,4
80-89,"{'amount': 9761, 'percentage': 0.6}","{'amount': 6962, 'percentage': 0.5}",חודש אחרון,5
80-89,"{'amount': 13808, 'percentage': 0.6}","{'amount': 9891, 'percentage': 0.4}",שנה,2
80-89,"{'amount': 19812, 'percentage': 0.7}","{'amount': 14236, 'percentage': 0.5}",מתחילת קורונה,1
90+,"{'amount': 4254, 'percentage': 0.2}","{'amount': 2208, 'percentage': 0.1}",שנה,2
90+,"{'amount': 3705, 'percentage': 0.2}","{'amount': 1953, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 3069, 'percentage': 0.2}","{'amount': 1585, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 3012, 'percentage': 0.2}","{'amount': 1550, 'percentage': 0.1}",חודש אחרון,5
90+,"{'amount': 6657, 'percentage': 0.2}","{'amount': 3327, 'percentage': 0.1}",מתחילת קורונה,1
