cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),96,26.09,368,791.57,10,אדום,4649
אבו גוש,395,34.74,1137,1446.20,10,אדום,7862
אבו סנאן,396,33.47,1183,826.93,10,אדום,14306
אבו קורינאת (שבט),קטן מ-15,אין מידע,35,52.54,8.65,אדום,6661
אבו רובייעה (שבט),21,38.89,54,61.07,9.49,אדום,8843
אבו רוקייק (שבט),59,53.15,111,108.59,9.95,אדום,10222
אבו תלול,קטן מ-15,אין מידע,31,145.34,8.92,אדום,2133
אבטין,59,43.07,137,474.54,10,אדום,2887
אבן יהודה,402,46.31,868,618.41,10,אדום,14036
אבני חפץ,58,50.00,116,557.96,10,אדום,2079
אום אל-פחם,1468,46.83,3135,552.78,10,אדום,56713
אום בטין,27,51.92,52,116.05,9.87,אדום,4481
אופקים,738,39.49,1869,577.24,10,אדום,32378
אור יהודה,569,33.22,1713,468.20,10,אדום,36587
אור עקיבא,442,38.81,1139,586.60,10,אדום,19417
אורנית,259,45.92,564,625.97,10,אדום,9010
אזור,223,34.05,655,495.16,10,אדום,13228
אחוזת ברק,94,43.12,218,909.09,10,אדום,2398
אטרש (שבט),קטן מ-15,אין מידע,16,44.47,6.75,כתום,3598
אילת,1162,40.46,2872,546.97,10,אדום,52507
אכסאל,572,51.30,1115,741.41,10,אדום,15039
אל סייד,קטן מ-15,אין מידע,33,54.46,9.06,אדום,6059
אלון שבות,109,45.99,237,761.81,10,אדום,3111
אליכין,75,42.86,175,504.90,10,אדום,3466
אלעד,711,45.78,1553,315.79,8.88,אדום,49179
אלעזר,121,57.35,211,861.93,10,אדום,2448
אלפי מנשה,194,42.45,457,570.47,10,אדום,8011
אלקנה,99,41.42,239,603.69,10,אדום,3959
אעבלין,371,48.24,769,569.00,10,אדום,13515
אעצם (שבט),17,30.91,55,50.68,9.22,אדום,10853
אפרת,482,53.03,909,795.97,10,אדום,11420
אריאל,417,42.46,982,479.30,10,אדום,20488
אשדוד,2926,31.94,9161,404.76,10,אדום,226329
אשקלון,2967,36.22,8192,559.40,10,אדום,146442
באקה אל-גרביה,890,47.57,1871,614.49,10,אדום,30448
באר יעקב,828,48.00,1725,598.58,10,אדום,28818
באר שבע,4232,33.98,12456,591.39,10,אדום,210624
בועיינה-נוג'ידאת,293,45.71,641,640.30,10,אדום,10011
בוקעאתא,75,30.36,247,369.93,10,אדום,6677
ביר אל-מכסור,256,45.15,567,582.79,10,אדום,9729
ביר הדאג',קטן מ-15,אין מידע,28,46.71,8.71,אדום,5995
בית אל,179,46.98,381,642.93,10,אדום,5926
בית אריה,150,45.87,327,612.13,10,אדום,5342
בית ג'ן,316,35.35,894,734.65,10,אדום,12169
בית דגן,120,33.99,353,483.69,10,אדום,7298
בית חשמונאי,71,44.94,158,721.79,10,אדום,2189
בית יצחק-שער חפר,43,38.74,111,517.72,10,אדום,2144
בית שאן,573,37.65,1522,801.90,10,אדום,18980
בית שמש,1176,38.41,3062,231.60,9.75,אדום,132210
ביתר עילית,149,36.43,409,66.72,7.51,אדום,61297
בני ברק,1815,37.48,4843,232.80,7.96,אדום,208031
"בני עי""ש",104,35.14,296,428.86,10,אדום,6902
בנימינה-גבעת עדה,386,43.76,882,552.25,10,אדום,15971
"בסמ""ה",344,48.25,713,695.47,10,אדום,10252
בסמת טבעון,197,43.97,448,559.93,10,אדום,8001
בענה,175,43.32,404,479.75,10,אדום,8421
ברכה,129,64.82,199,689.06,10,אדום,2888
ברקת,40,39.22,102,484.56,9.3,אדום,2105
בת חפר,141,41.23,342,647.97,10,אדום,5278
בת ים,1687,31.20,5407,423.18,10,אדום,127772
ג'דיידה-מכר,504,43.86,1149,538.65,10,אדום,21331
ג'ולס,252,38.71,651,994.65,10,אדום,6545
