gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,שנה,363542,10.2,5,0.1,23,0.9,83,0.6,2111,5
זכר,0-9,מתחילת קורונה,432485,9.8,7,0.1,31,0.5,115,0.4,3005,3.7
זכר,0-9,חודש אחרון,12904,4.7,0,0,2,1.2,2,0.2,213,3.8
זכר,0-9,3 חודשים,22375,5.1,0,0,2,0.6,8,0.4,318,3.7
זכר,0-9,6 חודשים,279005,9.7,2,0.1,17,1.2,56,0.7,1573,5.4
נקבה,0-9,חודש אחרון,11469,4.2,0,0,0,0,6,0.5,171,3.1
נקבה,0-9,3 חודשים,18621,4.2,0,0,0,0,9,0.5,251,2.9
נקבה,0-9,שנה,296750,8.3,2,0,9,0.4,59,0.4,1730,4.1
נקבה,0-9,מתחילת קורונה,355247,8.1,5,0,16,0.3,78,0.3,2448,3
נקבה,0-9,6 חודשים,217400,7.6,2,0.1,9,0.6,39,0.5,1276,4.4
זכר,10-19,מתחילת קורונה,433197,9.9,7,0.1,24,0.4,78,0.3,1014,1.2
זכר,10-19,חודש אחרון,12669,4.6,0,0,0,0,1,0.1,45,0.8
זכר,10-19,6 חודשים,263886,9.2,4,0.1,10,0.7,23,0.3,363,1.3
זכר,10-19,שנה,335893,9.4,5,0.1,15,0.6,42,0.3,560,1.3
זכר,10-19,3 חודשים,20590,4.7,0,0,0,0,2,0.1,70,0.8
נקבה,10-19,3 חודשים,21129,4.8,1,0.2,2,0.6,5,0.3,102,1.2
נקבה,10-19,6 חודשים,256601,8.9,3,0.1,9,0.6,17,0.2,414,1.4
נקבה,10-19,שנה,336326,9.4,4,0.1,15,0.6,37,0.3,654,1.6
נקבה,10-19,מתחילת קורונה,422374,9.6,8,0.1,23,0.4,81,0.3,1172,1.4
נקבה,10-19,חודש אחרון,13223,4.8,0,0,0,0,3,0.2,68,1.2
זכר,20-29,מתחילת קורונה,259271,5.9,24,0.2,55,0.9,244,0.8,1592,1.9
זכר,20-29,חודש אחרון,12122,4.4,0,0,1,0.6,1,0.1,63,1.1
זכר,20-29,שנה,188359,5.3,5,0.1,22,0.9,92,0.7,654,1.6
זכר,20-29,3 חודשים,18997,4.3,0,0,2,0.6,6,0.3,100,1.2
זכר,20-29,6 חודשים,145651,5.1,2,0.1,11,0.7,39,0.5,401,1.4
נקבה,20-29,3 חודשים,27054,6.1,0,0,1,0.3,9,0.5,376,4.3
נקבה,20-29,6 חודשים,227179,7.9,5,0.2,10,0.7,26,0.3,1795,6.2
נקבה,20-29,מתחילת קורונה,368734,8.4,22,0.2,57,0.9,278,0.9,5160,6.3
נקבה,20-29,חודש אחרון,16715,6.1,0,0,1,0.6,8,0.6,238,4.2
נקבה,20-29,שנה,284712,8,9,0.2,20,0.8,103,0.8,2707,6.4
זכר,30-39,חודש אחרון,15337,5.6,0,0,3,1.8,9,0.7,96,1.7
זכר,30-39,שנה,204520,5.7,24,0.5,50,2,225,1.7,968,2.3
זכר,30-39,מתחילת קורונה,257408,5.9,53,0.5,106,1.7,634,2.1,2268,2.8
זכר,30-39,3 חודשים,25235,5.7,0,0,8,2.2,14,0.7,145,1.7
זכר,30-39,6 חודשים,165215,5.7,10,0.4,29,2,66,0.8,528,1.8
נקבה,30-39,שנה,310441,8.7,17,0.4,38,1.5,224,1.7,2854,6.8
נקבה,30-39,מתחילת קורונה,373143,8.5,39,0.4,108,1.7,598,2,5216,6.4
נקבה,30-39,חודש אחרון,21179,7.7,1,0.6,4,2.4,4,0.3,239,4.3
נקבה,30-39,3 חודשים,34930,7.9,3,0.7,8,2.2,12,0.6,399,4.6
נקבה,30-39,6 חודשים,254163,8.8,7,0.3,17,1.2,64,0.8,1816,6.3
זכר,40-49,מתחילת קורונה,232442,5.3,122,1.1,266,4.3,1417,4.7,3613,4.4
זכר,40-49,חודש אחרון,14909,5.4,2,1.1,6,3.5,17,1.3,124,2.2
זכר,40-49,שנה,188046,5.3,52,1.1,104,4.2,478,3.6,1332,3.2
זכר,40-49,3 חודשים,24722,5.6,2,0.5,10,2.8,28,1.4,186,2.1
זכר,40-49,6 חודשים,155111,5.4,18,0.7,48,3.3,142,1.8,670,2.3
נקבה,40-49,מתחילת קורונה,334083,7.6,77,0.7,140,2.3,972,3.2,3595,4.4
נקבה,40-49,חודש אחרון,22420,8.2,1,0.6,2,1.2,8,0.6,129,2.3
נקבה,40-49,3 חודשים,36348,8.2,2,0.5,6,1.7,14,0.7,199,2.3
נקבה,40-49,6 חודשים,235131,8.2,11,0.4,18,1.2,86,1.1,794,2.7
נקבה,40-49,שנה,279504,7.9,22,0.5,52,2.1,338,2.5,1499,3.6
זכר,50-59,3 חודשים,21882,5,12,2.9,21,5.8,50,2.5,315,3.6
זכר,50-59,6 חודשים,109033,3.8,68,2.5,101,6.9,314,4,1146,4
זכר,50-59,מתחילת קורונה,161078,3.7,392,3.5,551,8.9,2257,7.5,4963,6.1
זכר,50-59,חודש אחרון,13661,5,3,1.7,5,2.9,30,2.3,195,3.5
זכר,50-59,שנה,128085,3.6,139,3,190,7.6,737,5.5,1899,4.5
נקבה,50-59,3 חודשים,34279,7.8,2,0.5,7,1.9,45,2.3,234,2.7
