name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
אבן יהודה,4.8,כתום,22.8,0.0165745856353,-0.5555555555556,54,כתום,2021-09-20T00:00:00.000Z,77.71,74.83,38.5
אלעד,8.9,אדום,85.2,0.1719383617193,-0.2182835820896,619,אדום,2021-09-20T00:00:00.000Z,32.78,25.22,125.9
ריינה,8.2,כתום,52.3,0.0693763139453,0.4492753623187999,152,כתום,2021-09-20T00:00:00.000Z,49.61,43.00,79.4
ביר אל-מכסור,8.4,אדום,69.9,0.0851063829787,0.4468085106382,96,אדום,2021-09-20T00:00:00.000Z,65.10,58.92,98.7
ניצן,6.5,ירוק,47.3,0.0437956204379,0.09090909090900001,16,ירוק,2021-09-20T00:00:00.000Z,63.80,58.32,63.1
שגב-שלום,9.5,אדום,86.5,0.1740674955595,1.45,116,אדום,2021-09-20T00:00:00.000Z,26.92,22.64,102.4
מייסר,9.4,אדום,155.6,0.1285140562248,0.03225806451609992,44,אדום,2021-09-20T00:00:00.000Z,64.41,58.63,213.9
באר יעקב,7,כתום,59.0,0.0409973627427,-0.212962962963,252,כתום,2021-09-20T00:00:00.000Z,59.44,55.94,87.4
ראמה,8.7,כתום,110.8,0.0822050290135,0.5636363636363,110,כתום,2021-09-20T00:00:00.000Z,75.07,67.71,141.7
אזור,6.8,כתום,50.7,0.0531665363565,-0.1728395061729,94,כתום,2021-09-20T00:00:00.000Z,63.62,60.16,71.1
בסמת טבעון,10,אדום,192.5,0.1703539823008,0.3873873873872999,210,אדום,2021-09-20T00:00:00.000Z,55.01,49.96,262.5
צור משה,4.8,ירוק,18.1,0.0224719101123,0, קטן מ-15 ,ירוק,2021-09-20T00:00:00.000Z,63.79,61.38,
גני תקווה,5.6,כתום,37.7,0.0359680284191,-0.2702702702703,115,כתום,2021-09-20T00:00:00.000Z,72.76,70.04,53.5
קרית עקרון,6.9,צהוב,46.2,0.0583430571761,-0.3376623376624,86,צהוב,2021-09-20T00:00:00.000Z,65.87,62.10,77.9
אופקים,8,אדום,82.8,0.0914696813977,-0.4309978768578,512,אדום,2021-09-20T00:00:00.000Z,58.73,53.32,158.1
"בסמ""ה",8.9,אדום,142.4,0.0983164983164,0.4038461538461,199,אדום,2021-09-20T00:00:00.000Z,60.37,50.26,194.1
קדימה-צורן,5.3,כתום,24.7,0.0272241127856,-0.5409836065574001,98,כתום,2021-09-20T00:00:00.000Z,70.89,68.46,43.2
כפר יאסיף,8.1,אדום,123.9,0.0909732016925,0.1140350877192,174,אדום,2021-09-20T00:00:00.000Z,68.58,61.68,169.8
מגאר,8.7,כתום,115.2,0.0815516188149,0.5314285714285001,359,כתום,2021-09-20T00:00:00.000Z,67.40,60.39,154.3
כפר כמא,3.3,צהוב,8.8,0.0177514792899,0, קטן מ-15 ,צהוב,2021-09-20T00:00:00.000Z,69.61,66.40,
נהריה,5.5,צהוב,29.9,0.0428840716305,-0.3345864661655,271,צהוב,2021-09-20T00:00:00.000Z,76.79,73.52,45.8
אעבלין,5.8,כתום,51.8,0.0589211618257,-0.04109589041100004,98,כתום,2021-09-20T00:00:00.000Z,63.39,55.62,72.5
רמלה,8,כתום,79.7,0.0816245535123,-0.1544827586207,935,כתום,2021-09-20T00:00:00.000Z,62.70,56.33,121.6
עמנואל,9.9,אדום,190.3,0.1822323462414,-0.02469135802470002,129,אדום,2021-09-20T00:00:00.000Z,25.58,21.51,310.8
קלנסווה,8.2,אדום,86.9,0.1029850746268,0.1590909090909001,296,אדום,2021-09-20T00:00:00.000Z,55.29,46.19,126.1
רחובות,6.8,כתום,50.8,0.0517469837506,-0.3383793410508,1205,כתום,2021-09-20T00:00:00.000Z,66.00,62.65,82.4
שדרות,8.3,אדום,83.7,0.0830201571574,-0.3369863013699,382,אדום,2021-09-20T00:00:00.000Z,60.27,55.55,132.2
קודייראת א-צאנע(שבט),3.9,ירוק,3.7,0.0625,0, קטן מ-15 ,ירוק,2021-09-20T00:00:00.000Z,6.12,5.12,
מבשרת ציון,6,צהוב,27.9,0.0324737344794,-0.3928571428572,120,צהוב,2021-09-20T00:00:00.000Z,76.02,72.35,49.3
דבוריה,8.5,צהוב,81.4,0.0746140651801,3.35,100,צהוב,2021-09-20T00:00:00.000Z,63.06,55.19,93.6
חצור הגלילית,8.2,אדום,112.2,0.0991810737033,-0.1229508196722,149,אדום,2021-09-20T00:00:00.000Z,66.03,59.23,156.2
תל מונד,5.2,צהוב,30.5,0.0227790432801,-0.1458333333334,66,צהוב,2021-09-20T00:00:00.000Z,80.02,77.65,49.0
כוכב יאיר,6.3,צהוב,35.5,0.0282685512367,-0.1142857142858,38,צהוב,2021-09-20T00:00:00.000Z,89.92,87.91,43.5
יקיר,5,צהוב,29.4,0.026119402985,0, קטן מ-15 ,צהוב,2021-09-20T00:00:00.000Z,61.38,57.36,
ערערה-בנגב,10,אדום,70.2,0.2405063291139,1.0461538461538,161,אדום,2021-09-20T00:00:00.000Z,29.68,24.50,85.0
שבלי - אום אל-גנם,5.3,צהוב,29.2,0.0711462450592,0.8,21,צהוב,2021-09-20T00:00:00.000Z,68.26,60.32,34.1
שלומי,6.4,צהוב,49.0,0.0829145728643,0.4347826086955999,43,צהוב,2021-09-20T00:00:00.000Z,70.37,67.12,63.8
סאג'ור,6.8,כתום,50.5,0.0451745379876,0.04761904761899993,29,כתום,2021-09-20T00:00:00.000Z,69.68,61.54,66.5
מסעודין אל-עזאזמה,7.7,צהוב,20.2,0.1988950276243,2,41,צהוב,2021-09-20T00:00:00.000Z,6.54,5.27,23.0
נווה דניאל,8.7,צהוב,69.0,0.0536277602523,-0.1578947368422,27,צהוב,2021-09-20T00:00:00.000Z,71.90,66.42,116.4
צפת,8.6,אדום,84.8,0.1128798842257,-0.09649122807020005,425,אדום,2021-09-20T00:00:00.000Z,41.23,37.21,116.7
ג'סר א-זרקא,8.5,כתום,78.7,0.0905631659056,1.3333333333333,147,כתום,2021-09-20T00:00:00.000Z,63.86,54.18,97.3
עץ אפרים,5.9,ירוק,44.5,0.0469483568075,0,16,ירוק,2021-09-20T00:00:00.000Z,58.34,55.10,64.8
אכסאל,10,כתום,150.9,0.1123595505617,1.7023809523809,270,כתום,2021-09-20T00:00:00.000Z,62.55,54.93,179.5
רמת השרון,5.5,צהוב,27.2,0.0223663991804,-0.4415584415585,203,צהוב,2021-09-20T00:00:00.000Z,78.44,76.11,42.8
גבעת שמואל,5.7,כתום,30.5,0.0282121006118,-0.5585106382978999,123,כתום,2021-09-20T00:00:00.000Z,70.00,66.90,45.2
"בני עי""ש",8.2,אדום,92.7,0.0860927152317,-0.1794871794872001,97,אדום,2021-09-20T00:00:00.000Z,68.28,64.72,140.5
סביון,4.4,צהוב,9.9,0.0058479532163,-0.4444444444445, קטן מ-15 ,צהוב,2021-09-20T00:00:00.000Z,מעל 90%,מעל 90%,
שפרעם,7.6,כתום,63.9,0.0841150719199,0.8310810810810001,342,כתום,2021-09-20T00:00:00.000Z,65.09,57.99,80.7
אבני חפץ,9.3,אדום,144.3,0.0815789473684,0.1538461538461,48,אדום,2021-09-20T00:00:00.000Z,53.29,48.34,230.9
קרית גת,7.1,כתום,69.2,0.0726054680427,0.0629921259841999,575,כתום,2021-09-20T00:00:00.000Z,61.08,55.44,98.2
אטרש (שבט),4.5,ירוק,8.3,0.0967741935483,0, קטן מ-15 ,ירוק,2021-09-20T00:00:00.000Z,8.75,7.00,
אור יהודה,8.2,כתום,88.3,0.0879654614139,-0.06104651162800001,501,כתום,2021-09-20T00:00:00.000Z,67.07,61.80,136.9
מגדל העמק,7.2,כתום,69.8,0.0711111111111,-0.3076923076924,228,כתום,2021-09-20T00:00:00.000Z,68.72,64.37,88.4
בית חשמונאי,6.6,צהוב,54.8,0.032,0.09090909090900001, קטן מ-15 ,צהוב,2021-09-20T00:00:00.000Z,78.03,75.42,
נתניה,7.1,כתום,56.3,0.0629517021382,-0.2899041173153,1974,כתום,2021-09-20T00:00:00.000Z,65.82,61.83,88.3
מעיליא,4.8,צהוב,27.7,0.0330882352941,0,16,צהוב,2021-09-20T00:00:00.000Z,65.45,60.59,49.3
ג'לג'וליה,8.7,צהוב,80.6,0.0994011976047,1.1282051282051,104,צהוב,2021-09-20T00:00:00.000Z,56.57,47.66,101.0
כאוכב אבו אל-היג'א,7.4,כתום,90.2,0.0873015873015,1.0625,38,כתום,2021-09-20T00:00:00.000Z,66.07,58.46,103.9
לפיד,5.1,כתום,38.4,0.0296052631578,0, קטן מ-15 ,כתום,2021-09-20T00:00:00.000Z,84.95,82.22,
להבים,4.3,צהוב,15.1,0.01312335958,-0.5652173913044001,18,צהוב,2021-09-20T00:00:00.000Z,83.15,80.85,27.1
אחוזת ברק,6.2,ירוק,45.9,0.0392857142857,0.1000000000000001,16,ירוק,2021-09-20T00:00:00.000Z,79.48,75.52,66.7
כפר ורדים,3.9,ירוק,9.1,0.0097847358121,0, קטן מ-15 ,ירוק,2021-09-20T00:00:00.000Z,82.42,79.89,
קדומים,8.2,כתום,74.3,0.0520393811533,0.2142857142857,49,כתום,2021-09-20T00:00:00.000Z,63.51,60.43,107.0
כסרא-סמיע,4.2,ירוק,10.0,0.0378151260504,0, קטן מ-15 ,ירוק,2021-09-20T00:00:00.000Z,65.57,55.87,
קרית טבעון,5.3,כתום,22.4,0.0246987951807,-0.5176470588236,83,כתום,2021-09-20T00:00:00.000Z,72.57,70.43,45.4
ירוחם,6.2,צהוב,45.9,0.0390127388535,-0.02000000000000002,75,צהוב,2021-09-20T00:00:00.000Z,63.05,58.45,70.2
קרית אתא,6.6,כתום,52.5,0.0578206078576,-0.3627049180328,494,כתום,2021-09-20T00:00:00.000Z,71.48,67.48,83.3
זרזיר,9.7,צהוב,79.7,0.1098169717138,2.1428571428571,84,צהוב,2021-09-20T00:00:00.000Z,56.56,51.02,101.5
גבעת זאב,7.1,כתום,47.9,0.0722702278083,-0.4177215189874,158,כתום,2021-09-20T00:00:00.000Z,53.38,46.83,82.3
