priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
year,פורטו ריקו,כתום,2,97,0,0,2021-11-14T00:00:00.000Z,0,0
year,מלטה,צהוב,3,794,0,0,2021-11-14T00:00:00.000Z,0,0
year,רואנדה,צהוב,3,396,2,0.51,2021-11-14T00:00:00.000Z,2,0
year,קפריסין,צהוב,3,71085,252,0.35,2021-11-14T00:00:00.000Z,247,4
year,גמביה,כתום,2,31,0,0,2021-11-14T00:00:00.000Z,0,0
year,אנגליה,כתום,2,1,0,0,2021-11-14T00:00:00.000Z,0,0
year,גינאה החדשה,כתום,2,3,0,0,2021-11-14T00:00:00.000Z,0,0
year,ראוניון,כתום,2,9,0,0,2021-11-14T00:00:00.000Z,0,0
year,הונדורס,כתום,2,81,0,0,2021-11-14T00:00:00.000Z,0,0
year,סט וינסנט,כתום,2,9,1,11.11,2021-11-14T00:00:00.000Z,1,0
year,יפן,כתום,2,728,3,0.41,2021-11-14T00:00:00.000Z,3,0
year,פיליפינים,כתום,2,1746,18,1.03,2021-11-14T00:00:00.000Z,3,15
year,בהמס,כתום,2,54,0,0,2021-11-14T00:00:00.000Z,0,0
year,לטביה,כתום,2,2668,3,0.11,2021-11-14T00:00:00.000Z,3,0
year,בוליביה,כתום,2,97,0,0,2021-11-14T00:00:00.000Z,0,0
year,תורכמניסטאן,כתום,2,1089,26,2.39,2021-11-14T00:00:00.000Z,26,0
UpToNow,פאפואה,כתום,2,16,0,0,2021-11-14T00:00:00.000Z,0,0
UpToNow,איי סיישל,כתום,2,6040,10,0.17,2021-11-14T00:00:00.000Z,4,0
UpToNow,גואם,כתום,2,1,0,0,2021-11-14T00:00:00.000Z,0,0
UpToNow,נמיביה,צהוב,3,153,0,0,2021-11-14T00:00:00.000Z,0,0
UpToNow,סינגפור,כתום,2,590,2,0.34,2021-11-14T00:00:00.000Z,1,1
UpToNow,קוסובו,צהוב,3,71,0,0,2021-11-14T00:00:00.000Z,0,0
UpToNow,אריתראה,כתום,2,5,0,0,2021-11-14T00:00:00.000Z,0,0
UpToNow,אלבניה,כתום,2,1773,9,0.51,2021-11-14T00:00:00.000Z,9,0
UpToNow,אירלנד,כתום,2,1528,0,0,2021-11-14T00:00:00.000Z,0,0
UpToNow,איי קוק,כתום,2,4,0,0,2021-11-14T00:00:00.000Z,0,0
UpToNow,ארגנטינה,צהוב,3,1681,6,0.36,2021-11-14T00:00:00.000Z,2,3
UpToNow,כווית,כתום,2,8,0,0,2021-11-14T00:00:00.000Z,0,0
UpToNow,סין,כתום,2,2838,6,0.21,2021-11-14T00:00:00.000Z,1,5
UpToNow,אתיופיה,כתום,2,4785,48,1,2021-11-14T00:00:00.000Z,43,2
UpToNow,האיטי,כתום,2,4,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,צרפת,צהוב,3,31102,28,0.09,2021-11-14T00:00:00.000Z,22,6
LastMonth,מונטנגרו,כתום,2,1878,1,0.05,2021-11-14T00:00:00.000Z,1,0
LastMonth,גרמניה,צהוב,3,17640,14,0.08,2021-11-14T00:00:00.000Z,11,3
LastMonth,בליז,צהוב,3,7,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,ויטנאם,צהוב,3,289,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,אוסטרליה,צהוב,3,261,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,לבנון,כתום,2,6,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,ליטא,כתום,2,1120,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,בולגריה,כתום,2,3396,8,0.24,2021-11-14T00:00:00.000Z,8,0
LastMonth,דנמרק,כתום,2,954,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,קובה,כתום,2,8,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,קטר,כתום,2,22,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,סודן,כתום,2,1,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,גינאה,כתום,2,6,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,אוקראינה,כתום,2,12436,136,1.09,2021-11-14T00:00:00.000Z,125,11
LastMonth,גמייקה,כתום,2,1,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,תוניסיה,כתום,2,59,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,עומן,כתום,2,5,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,טנזניה,כתום,2,436,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,פורטוגל,צהוב,3,3285,1,0.03,2021-11-14T00:00:00.000Z,1,0
LastMonth,מלזיה,כתום,2,2,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,הולנד,כתום,2,10491,11,0.1,2021-11-14T00:00:00.000Z,9,2
LastMonth,נפאל,כתום,2,112,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,גרנדה,כתום,2,13,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,זמביה,כתום,2,86,0,0,2021-11-14T00:00:00.000Z,0,0
LastMonth,מולדובה,כתום,2,1334,11,0.82,2021-11-14T00:00:00.000Z,7,4
LastMonth,ונצואלה,כתום,2,31,1,3.23,2021-11-14T00:00:00.000Z,0,1
LastMonth,רומניה,כתום,2,6007,10,0.17,2021-11-14T00:00:00.000Z,10,0
LastMonth,פינלנד,צהוב,3,515,0,0,2021-11-14T00:00:00.000Z,0,0
