section,female,male,period,order_period
0-9,"{'amount': 2756, 'percentage': 18.4}","{'amount': 2697, 'percentage': 18}",חודש אחרון,5
0-9,"{'amount': 111912, 'percentage': 11.3}","{'amount': 113735, 'percentage': 11.5}",שנה,2
0-9,"{'amount': 68712, 'percentage': 13.7}","{'amount': 69369, 'percentage': 13.8}",6 חודשים,3
0-9,"{'amount': 32227, 'percentage': 16.5}","{'amount': 32329, 'percentage': 16.5}",3 חודשים,4
0-9,"{'amount': 131032, 'percentage': 9.8}","{'amount': 133171, 'percentage': 10}",מתחילת קורונה,1
10-19,"{'amount': 146576, 'percentage': 11}","{'amount': 141879, 'percentage': 10.6}",מתחילת קורונה,1
10-19,"{'amount': 2244, 'percentage': 15}","{'amount': 1848, 'percentage': 12.3}",חודש אחרון,5
10-19,"{'amount': 24997, 'percentage': 12.8}","{'amount': 21461, 'percentage': 11}",3 חודשים,4
10-19,"{'amount': 57343, 'percentage': 11.4}","{'amount': 49969, 'percentage': 10}",6 חודשים,3
10-19,"{'amount': 114078, 'percentage': 11.5}","{'amount': 100895, 'percentage': 10.2}",שנה,2
20-29,"{'amount': 38726, 'percentage': 7.7}","{'amount': 28898, 'percentage': 5.8}",6 חודשים,3
20-29,"{'amount': 13787, 'percentage': 7}","{'amount': 9372, 'percentage': 4.8}",3 חודשים,4
20-29,"{'amount': 736, 'percentage': 4.9}","{'amount': 406, 'percentage': 2.7}",חודש אחרון,5
20-29,"{'amount': 121677, 'percentage': 9.1}","{'amount': 100438, 'percentage': 7.5}",מתחילת קורונה,1
20-29,"{'amount': 87296, 'percentage': 8.8}","{'amount': 67111, 'percentage': 6.8}",שנה,2
30-39,"{'amount': 77940, 'percentage': 7.9}","{'amount': 59693, 'percentage': 6}",שנה,2
30-39,"{'amount': 41238, 'percentage': 8.2}","{'amount': 28950, 'percentage': 5.8}",6 חודשים,3
30-39,"{'amount': 16405, 'percentage': 8.4}","{'amount': 10147, 'percentage': 5.2}",3 חודשים,4
30-39,"{'amount': 1147, 'percentage': 7.7}","{'amount': 537, 'percentage': 3.6}",חודש אחרון,5
30-39,"{'amount': 102683, 'percentage': 7.7}","{'amount': 82666, 'percentage': 6.2}",מתחילת קורונה,1
40-49,"{'amount': 60258, 'percentage': 6.1}","{'amount': 48399, 'percentage': 4.9}",שנה,2
40-49,"{'amount': 30160, 'percentage': 6}","{'amount': 23585, 'percentage': 4.7}",6 חודשים,3
40-49,"{'amount': 10302, 'percentage': 5.3}","{'amount': 7820, 'percentage': 4}",3 חודשים,4
40-49,"{'amount': 850, 'percentage': 5.7}","{'amount': 506, 'percentage': 3.4}",חודש אחרון,5
40-49,"{'amount': 83374, 'percentage': 6.3}","{'amount': 68613, 'percentage': 5.1}",מתחילת קורונה,1
50-59,"{'amount': 16566, 'percentage': 3.3}","{'amount': 13061, 'percentage': 2.6}",6 חודשים,3
50-59,"{'amount': 4777, 'percentage': 2.4}","{'amount': 3617, 'percentage': 1.8}",3 חודשים,4
50-59,"{'amount': 37156, 'percentage': 3.8}","{'amount': 30640, 'percentage': 3.1}",שנה,2
50-59,"{'amount': 54723, 'percentage': 4.1}","{'amount': 46451, 'percentage': 3.5}",מתחילת קורונה,1
50-59,"{'amount': 322, 'percentage': 2.2}","{'amount': 220, 'percentage': 1.5}",חודש אחרון,5
60-69,"{'amount': 2783, 'percentage': 1.4}","{'amount': 2021, 'percentage': 1}",3 חודשים,4
60-69,"{'amount': 10184, 'percentage': 2}","{'amount': 8363, 'percentage': 1.7}",6 חודשים,3
60-69,"{'amount': 239, 'percentage': 1.6}","{'amount': 152, 'percentage': 1}",חודש אחרון,5
60-69,"{'amount': 33611, 'percentage': 2.5}","{'amount': 31134, 'percentage': 2.3}",מתחילת קורונה,1
60-69,"{'amount': 22613, 'percentage': 2.3}","{'amount': 19549, 'percentage': 2}",שנה,2
70-79,"{'amount': 117, 'percentage': 0.8}","{'amount': 89, 'percentage': 0.6}",חודש אחרון,5
70-79,"{'amount': 1304, 'percentage': 0.7}","{'amount': 1027, 'percentage': 0.5}",3 חודשים,4
70-79,"{'amount': 5401, 'percentage': 1.1}","{'amount': 4565, 'percentage': 0.9}",6 חודשים,3
70-79,"{'amount': 11695, 'percentage': 1.2}","{'amount': 10055, 'percentage': 1}",שנה,2
70-79,"{'amount': 17247, 'percentage': 1.3}","{'amount': 15870, 'percentage': 1.2}",מתחילת קורונה,1
80-89,"{'amount': 676, 'percentage': 0.3}","{'amount': 484, 'percentage': 0.2}",3 חודשים,4
80-89,"{'amount': 6576, 'percentage': 0.7}","{'amount': 4710, 'percentage': 0.5}",שנה,2
80-89,"{'amount': 2680, 'percentage': 0.5}","{'amount': 2080, 'percentage': 0.4}",6 חודשים,3
80-89,"{'amount': 38, 'percentage': 0.3}","{'amount': 40, 'percentage': 0.3}",חודש אחרון,5
80-89,"{'amount': 9816, 'percentage': 0.7}","{'amount': 7181, 'percentage': 0.5}",מתחילת קורונה,1
90+,"{'amount': 3587, 'percentage': 0.3}","{'amount': 1750, 'percentage': 0.1}",מתחילת קורונה,1
90+,"{'amount': 19, 'percentage': 0.1}","{'amount': 5, 'percentage': 0}",חודש אחרון,5
90+,"{'amount': 208, 'percentage': 0.1}","{'amount': 119, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 823, 'percentage': 0.2}","{'amount': 448, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2233, 'percentage': 0.2}","{'amount': 1158, 'percentage': 0.1}",שנה,2
