name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
בית אל,6.6,ירוק,40.5,0.0359820089955,1.4,24,כתום,2021-12-08T00:00:00.000Z,64.19,56.73,41.07,40.5
הרצליה,1.6,ירוק,1.2,0.001608910891,0.2, קטן מ-15 ,ירוק,2021-12-08T00:00:00.000Z,81.15,76.52,62.53,
אליכין,3.8,ירוק,5.8,0.0104712041884,0, קטן מ-15 ,ירוק,2021-12-08T00:00:00.000Z,70.63,66.94,48.96,
באר שבע,3.9,ירוק,5.1,0.0073124916141,1.0377358490566,165,ירוק,2021-12-08T00:00:00.000Z,74.70,69.47,51.96,7.8
עומר,4,ירוק,5.3,0.0046029919447,0, קטן מ-15 ,ירוק,2021-12-08T00:00:00.000Z,מעל 90%,מעל 90%,74.05,
רמת ישי,2.1,ירוק,1.3,0.0018518518518,0, קטן מ-15 ,ירוק,2021-12-08T00:00:00.000Z,79.55,76.03,62.56,
קציר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-08T00:00:00.000Z,64.56,61.58,48.36,0.0
סאג'ור,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-08T00:00:00.000Z,73.58,64.36,43.35,0.0
כפר אדומים,2.2,ירוק,2.1,0.0035460992907,0, קטן מ-15 ,ירוק,2021-12-08T00:00:00.000Z,68.43,60.56,44.55,
בסמת טבעון,3.5,ירוק,8.7,0.018276762402,0, קטן מ-15 ,ירוק,2021-12-08T00:00:00.000Z,57.26,52.16,26.61,
מעגן מיכאל,2.7,ירוק,4.8,0.0072463768115,0, קטן מ-15 ,ירוק,2021-12-08T00:00:00.000Z,76.19,73.11,57.91,
בית יצחק-שער חפר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-08T00:00:00.000Z,83.54,78.03,64.13,0.0
כוכב יעקב,2.6,ירוק,5.6,0.0192307692307,0, קטן מ-15 ,ירוק,2021-12-08T00:00:00.000Z,37.21,29.28,16.94,
נצרת,2.2,ירוק,2.3,0.0038232795242,-0.1428571428572,31,ירוק,2021-12-08T00:00:00.000Z,66.33,57.60,32.59,4.0
אבו רובייעה (שבט),4.8,אפור,10.2,0.1058823529411,0, קטן מ-15 ,צהוב,2021-12-08T00:00:00.000Z,8.58,6.74,2.01,
