Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,45,66,0,0,1,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7451,0.08,0,1,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24908,32359,0.35,0,1,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44633,76992,0.83,0,1,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62890,139882,1.5,0,1,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73392,213274,2.29,0,1,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38491,251765,2.71,0,1,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32604,284369,3.06,0,1,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104505,388874,4.18,0,1,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134968,523842,5.63,0,1,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156219,680061,7.31,0,1,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153051,833112,8.96,0,1,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158470,991582,10.66,0,1,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71382,1062964,11.43,0,1,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71708,1134672,12.2,0,1,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149675,1284347,13.81,0,1,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152102,1436449,15.45,1,2,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125089,1561538,16.79,0,2,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103277,1664815,17.9,2,4,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,115990,1780805,19.15,5,9,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66411,1847216,19.86,3,12,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44515,1891731,20.34,23,35,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37601,1929332,20.75,5994,6029,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21111,1950443,20.97,19252,25281,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24005,1974448,21.23,35649,60930,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52000,2026448,21.79,56854,117784,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56416,2082864,22.4,68814,186598,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30709,2113573,22.73,35915,222513,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29424,2142997,23.04,26000,248513,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68366,2211363,23.78,84556,333069,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69683,2281046,24.53,120360,453429,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72754,2353800,25.31,137752,591181,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76745,2430545,26.14,143650,734831,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69848,2500393,26.89,164303,899134,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37822,2538215,27.29,71058,970192,10.43,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39913,2578128,27.72,53543,1023735,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69035,2647163,28.47,140605,1164340,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80827,2727990,29.34,139409,1303749,14.02,0,0,0,6.77,0,93.23
2021-01-26T00:00:00.000Z,78619,2806609,30.18,126311,1430060,15.38,0,0,0,8.64,0,91.36
2021-01-27T00:00:00.000Z,77848,2884457,31.02,124937,1554997,16.72,0,0,0,10.55,0,89.45
2021-01-28T00:00:00.000Z,79455,2963912,31.87,130506,1685503,18.13,0,0,0,12.68,0,87.32
2021-01-29T00:00:00.000Z,36607,3000519,32.27,64734,1750237,18.82,0,0,0,13.6,0,86.4
2021-01-30T00:00:00.000Z,34352,3034871,32.64,42725,1792962,19.28,0,0,0,14.29,0,85.71
2021-01-31T00:00:00.000Z,73271,3108142,33.42,59442,1852404,19.92,0,0,0,16.06,0,83.94
2021-02-01T00:00:00.000Z,82421,3190563,34.31,35294,1887698,20.3,0,0,0,17.8,0,82.2
2021-02-02T00:00:00.000Z,69988,3260551,35.06,31012,1918710,20.63,0,0,0,19.34,0,80.66
2021-02-03T00:00:00.000Z,60201,3320752,35.71,51350,1970060,21.19,0,0,0,20.82,0,79.18
2021-02-04T00:00:00.000Z,72521,3393273,36.49,58022,2028082,21.81,0,0,0,22.37,0,77.63
2021-02-05T00:00:00.000Z,33864,3427137,36.85,28733,2056815,22.12,0,0,0,23.13,0,76.87
2021-02-06T00:00:00.000Z,21573,3448710,37.09,22191,2079006,22.36,0,0,0,23.62,0,76.38
2021-02-07T00:00:00.000Z,54029,3502739,37.67,68662,2147668,23.09,0,0,0,24.38,0,75.62
2021-02-08T00:00:00.000Z,58560,3561299,38.3,65363,2213031,23.8,0,0,0,24.93,0,75.07
2021-02-09T00:00:00.000Z,66256,3627555,39.01,67452,2280483,24.52,0,0,0,25.46,0,74.54
2021-02-10T00:00:00.000Z,70452,3698007,39.77,72181,2352664,25.3,0,0,0,26.2,0,73.8
2021-02-11T00:00:00.000Z,81067,3779074,40.64,71985,2424649,26.07,0,0,0,27.05,0,72.95
2021-02-12T00:00:00.000Z,39027,3818101,41.06,37510,2462159,26.48,0,0,0,27.48,0,72.52
2021-02-13T00:00:00.000Z,27411,3845512,41.35,30391,2492550,26.8,0,0,0,27.79,0,72.21
2021-02-14T00:00:00.000Z,74832,3920344,42.16,68998,2561548,27.55,0,0,0,28.73,0,71.27
2021-02-15T00:00:00.000Z,81448,4001792,43.03,75618,2637166,28.36,0,0,0,29.66,0,70.34
2021-02-16T00:00:00.000Z,83348,4085140,43.93,78189,2715355,29.2,0,0,0,30.61,0,69.39
2021-02-17T00:00:00.000Z,61890,4147030,44.6,75538,2790893,30.01,0,0,0,31.53,0,68.47
2021-02-18T00:00:00.000Z,69065,4216095,45.34,79661,2870554,30.87,0,0,0,32.48,0,67.52
2021-02-19T00:00:00.000Z,39593,4255688,45.76,38081,2908635,31.28,0,0,0,32.99,0,67.01
2021-02-20T00:00:00.000Z,31612,4287300,46.1,28690,2937325,31.59,0,0,0,33.4,0,66.6
2021-02-21T00:00:00.000Z,79363,4366663,46.96,78372,3015697,32.43,0,0,0,34.36,0,65.64
2021-02-22T00:00:00.000Z,84969,4451632,47.87,80522,3096219,33.3,0,0,0,35.4,0,64.6
2021-02-23T00:00:00.000Z,77239,4528871,48.7,70388,3166607,34.05,0,0,0,36.44,0,63.56
2021-02-24T00:00:00.000Z,60977,4589848,49.36,63024,3229631,34.73,0,0,0,37.36,0,62.64
2021-02-25T00:00:00.000Z,51631,4641479,49.91,64705,3294336,35.43,0,0,0,38.28,0,61.72
2021-02-26T00:00:00.000Z,25823,4667302,50.19,31969,3326305,35.77,0,0,0,38.72,0,61.28
2021-02-27T00:00:00.000Z,18292,4685594,50.39,21171,3347476,36,0,0,0,39.04,0,60.96
2021-02-28T00:00:00.000Z,40268,4725862,50.82,55823,3403299,36.6,0,0,0,39.88,0,60.12
2021-03-01T00:00:00.000Z,45630,4771492,51.31,61363,3464662,37.26,0,0,0,40.74,0,59.26
2021-03-02T00:00:00.000Z,41090,4812582,51.75,64692,3529354,37.95,0,0,0,41.5,0,58.5
2021-03-03T00:00:00.000Z,41914,4854496,52.2,66686,3596040,38.67,0,0,0,42.2,0,57.8
2021-03-04T00:00:00.000Z,39585,4894081,52.63,79021,3675061,39.52,0,0,0,42.9,0,57.1
2021-03-05T00:00:00.000Z,17257,4911338,52.81,40399,3715460,39.95,0,0,0,43.24,0,56.76
2021-03-06T00:00:00.000Z,10640,4921978,52.93,25310,3740770,40.23,0,0,0,43.45,0,56.55
2021-03-07T00:00:00.000Z,31067,4953045,53.26,72780,3813550,41.01,0,0,0,44.04,0,55.96
2021-03-08T00:00:00.000Z,27267,4980312,53.56,73209,3886759,41.8,0,0,0,44.66,0,55.34
2021-03-09T00:00:00.000Z,26644,5006956,53.84,76533,3963292,42.62,0,0,0,45.32,0,54.68
2021-03-10T00:00:00.000Z,23229,5030185,54.09,58594,4021886,43.25,0,0,0,45.98,0,54.02
2021-03-11T00:00:00.000Z,23186,5053371,54.34,68990,4090876,43.99,0,0,0,46.71,0,53.29
2021-03-12T00:00:00.000Z,11185,5064556,54.46,41339,4132215,44.44,0,0,0,47.07,0,52.93
2021-03-13T00:00:00.000Z,7890,5072446,54.55,25206,4157421,44.71,0,0,0,47.3,0,52.7
2021-03-14T00:00:00.000Z,20885,5093331,54.77,73878,4231299,45.5,0,0,0,47.94,0,52.06
2021-03-15T00:00:00.000Z,20046,5113377,54.99,78184,4309483,46.34,0,0,0,48.56,0,51.44
2021-03-16T00:00:00.000Z,18646,5132023,55.19,71398,4380881,47.11,0,0,0,49.17,0,50.83
2021-03-17T00:00:00.000Z,17597,5149620,55.38,58942,4439823,47.74,0,0,0,49.67,0,50.33
2021-03-18T00:00:00.000Z,15937,5165557,55.55,58044,4497867,48.37,0,0,0,50.2,0,49.8
2021-03-19T00:00:00.000Z,6853,5172410,55.62,27915,4525782,48.67,0,0,0,50.5,0,49.5
2021-03-20T00:00:00.000Z,5161,5177571,55.68,15263,4541045,48.83,0,0,0,50.69,0,49.31
2021-03-21T00:00:00.000Z,13101,5190672,55.82,40441,4581486,49.27,0,0,0,51.22,0,48.78
2021-03-22T00:00:00.000Z,13461,5204133,55.96,40461,4621947,49.7,0,0,0,51.76,0,48.24
2021-03-23T00:00:00.000Z,2713,5206846,55.99,7221,4629168,49.78,0,0,0,52.19,0,47.81
2021-03-24T00:00:00.000Z,10890,5217736,56.11,46463,4675631,50.28,0,0,0,52.59,0,47.41
2021-03-25T00:00:00.000Z,10140,5227876,56.22,35353,4710984,50.66,0,0,0,52.98,0,47.02
2021-03-26T00:00:00.000Z,4084,5231960,56.26,13269,4724253,50.8,0,0,0,53.16,0,46.84
2021-03-27T00:00:00.000Z,1738,5233698,56.28,4228,4728481,50.85,0,0,0,53.26,0,46.74
2021-03-28T00:00:00.000Z,2068,5235766,56.3,4580,4733061,50.9,0,0,0,53.49,0,46.51
2021-03-29T00:00:00.000Z,6826,5242592,56.38,29947,4763008,51.22,0,0,0,53.76,0,46.24
2021-03-30T00:00:00.000Z,7756,5250348,56.46,22347,4785355,51.46,0,0,0,53.84,0,46.16
2021-03-31T00:00:00.000Z,8048,5258396,56.55,19379,4804734,51.67,0,0,0,54.14,0,45.86
2021-04-01T00:00:00.000Z,8056,5266452,56.63,18596,4823330,51.87,0,0,0,54.37,0,45.63
2021-04-02T00:00:00.000Z,2852,5269304,56.66,8057,4831387,51.95,0,0,0,54.46,0,45.54
2021-04-03T00:00:00.000Z,1371,5270675,56.68,2922,4834309,51.99,0,0,0,54.49,0,45.51
2021-04-04T00:00:00.000Z,9583,5280258,56.78,22782,4857091,52.23,0,0,0,54.58,0,45.42
2021-04-05T00:00:00.000Z,10246,5290504,56.89,21181,4878272,52.46,0,0,0,54.79,0,45.21
2021-04-06T00:00:00.000Z,8897,5299401,56.99,16674,4894946,52.64,0,0,0,54.97,0,45.03
2021-04-07T00:00:00.000Z,8784,5308185,57.08,15191,4910137,52.8,0,0,0,55.12,0,44.88
2021-04-08T00:00:00.000Z,9260,5317445,57.18,16903,4927040,52.98,0,0,0,55.28,0,44.72
2021-04-09T00:00:00.000Z,3471,5320916,57.22,6149,4933189,53.05,0,0,0,55.34,0,44.66
2021-04-10T00:00:00.000Z,1559,5322475,57.24,3470,4936659,53.09,0,0,0,55.37,0,44.63
2021-04-11T00:00:00.000Z,8964,5331439,57.33,14182,4950841,53.24,0,0,0,55.54,0,44.46
2021-04-12T00:00:00.000Z,8807,5340246,57.43,13135,4963976,53.38,0,0,0,55.71,0,44.29
2021-04-13T00:00:00.000Z,5705,5345951,57.49,4871,4968847,53.43,0,0,0,55.83,0,44.17
2021-04-14T00:00:00.000Z,3519,5349470,57.53,5198,4974045,53.49,0,0,0,55.93,0,44.07
2021-04-15T00:00:00.000Z,555,5350025,57.53,509,4974554,53.49,0,0,0,56.03,0,43.97
2021-04-16T00:00:00.000Z,3289,5353314,57.57,6564,4981118,53.56,0,0,0,56.08,0,43.92
2021-04-17T00:00:00.000Z,772,5354086,57.58,1940,4983058,53.59,0,0,0,56.1,0,43.9
2021-04-18T00:00:00.000Z,7019,5361105,57.65,7395,4990453,53.66,0,0,0,56.22,0,43.78
2021-04-19T00:00:00.000Z,6296,5367401,57.72,7045,4997498,53.74,0,0,0,56.33,0,43.67
