day_date,age_group,vaccinated_amount_cum,vaccinated_procces_amount_cum,not_vaccinated_amount_cum,verified_amount_vaccinated,verified_amount_vaccinated_procces,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_vaccinated_procces_normalized,verified_not_vaccinated_normalized,Serious_amount_vaccinated,Serious_amount_vaccinated_procces,Serious_amount_not_vaccinated,Serious_vaccinated_normalized,Serious_vaccinated_procces_normalized,Serious_not_vaccinated_normalized
2021-04-14T00:00:00.000Z,מעל גיל 60,1256606,38175,134443,5,3,9,0.4,7.9,6.7,19,13,80,1.5,34.1,59.5
2021-04-14T00:00:00.000Z,כלל האוכלוסיה,5012036,325491,3954213,22,6,168,0.4,1.8,4.2,24,22,155,0.5,6.8,3.9
2021-04-14T00:00:00.000Z,מתחת לגיל 60,3755160,287268,3820088,17,3,153,0.5,1,4,5,9,75,0.1,3.1,2
2021-04-15T00:00:00.000Z,מתחת לגיל 60,3772050,270565,3819901,4,1,61,0.1,0.4,1.6,5,8,71,0.1,3,1.9
2021-04-15T00:00:00.000Z,כלל האוכלוסיה,5030669,307308,3953763,19,2,74,0.4,0.7,1.9,22,19,145,0.4,6.2,3.7
2021-04-15T00:00:00.000Z,מעל גיל 60,1258349,36695,134180,15,1,10,1.2,2.7,7.5,17,11,74,1.4,30,55.1
2021-04-16T00:00:00.000Z,כלל האוכלוסיה,5037407,303761,3950572,17,5,87,0.3,1.6,2.2,23,16,142,0.5,5.3,3.6
2021-04-16T00:00:00.000Z,מעל גיל 60,1258945,36547,133732,5,1,5,0.4,2.7,3.7,18,9,71,1.4,24.6,53.1
2021-04-16T00:00:00.000Z,מתחת לגיל 60,3778192,267166,3817158,12,4,77,0.3,1.5,2,5,7,71,0.1,2.6,1.9
2021-04-17T00:00:00.000Z,מעל גיל 60,1259338,36387,133499,10,0,6,0.8,0,4.5,17,10,68,1.3,27.5,50.9
2021-04-17T00:00:00.000Z,מתחת לגיל 60,3781541,264327,3816648,7,0,50,0.2,0,1.3,5,7,71,0.1,2.6,1.9
2021-04-17T00:00:00.000Z,כלל האוכלוסיה,5041149,300762,3949829,17,0,66,0.3,0,1.7,22,17,139,0.4,5.7,3.5
2021-04-18T00:00:00.000Z,מתחת לגיל 60,3795966,255970,3810580,13,4,96,0.3,1.6,2.5,5,7,70,0.1,2.7,1.8
2021-04-18T00:00:00.000Z,מעל גיל 60,1260992,35630,132602,8,0,9,0.6,0,6.8,17,10,72,1.3,28.1,54.3
2021-04-18T00:00:00.000Z,כלל האוכלוסיה,5057228,291648,3942864,21,4,116,0.4,1.4,2.9,22,17,142,0.4,5.8,3.6
2021-04-19T00:00:00.000Z,כלל האוכלוסיה,5072101,282981,3936658,29,1,103,0.6,0.4,2.6,19,19,135,0.4,6.7,3.4
2021-04-19T00:00:00.000Z,מתחת לגיל 60,3809265,248045,3805206,18,1,90,0.5,0.4,2.4,4,7,66,0.1,2.8,1.7
2021-04-19T00:00:00.000Z,מעל גיל 60,1262566,34888,131770,11,0,4,0.9,0,3,15,12,69,1.2,34.4,52.4
2021-04-20T00:00:00.000Z,מתחת לגיל 60,3814296,248266,3799954,12,8,112,0.3,3.2,2.9,4,6,63,0.1,2.4,1.7
2021-04-20T00:00:00.000Z,מעל גיל 60,1263374,34872,130978,5,0,8,0.4,0,6.1,16,11,60,1.3,31.5,45.8
2021-04-20T00:00:00.000Z,כלל האוכלוסיה,5077940,283186,3930614,18,8,133,0.4,2.8,3.4,20,17,123,0.4,6,3.1
2021-04-21T00:00:00.000Z,מעל גיל 60,1264204,34938,130082,6,2,6,0.5,5.7,4.6,17,9,58,1.3,25.8,44.6
2021-04-21T00:00:00.000Z,כלל האוכלוסיה,5083750,283527,3924463,27,6,81,0.5,2.1,2.1,21,16,118,0.4,5.6,3
2021-04-21T00:00:00.000Z,מתחת לגיל 60,3819275,248542,3794699,21,4,69,0.5,1.6,1.8,4,7,60,0.1,2.8,1.6
2021-04-22T00:00:00.000Z,כלל האוכלוסיה,5084201,288818,3918721,14,8,107,0.3,2.8,2.7,18,17,112,0.4,5.9,2.9
2021-04-22T00:00:00.000Z,מעל גיל 60,1264400,35521,129303,4,1,6,0.3,2.8,4.6,14,10,54,1.1,28.2,41.8
2021-04-22T00:00:00.000Z,מתחת לגיל 60,3819530,253250,3789736,10,6,95,0.3,2.4,2.5,4,7,58,0.1,2.8,1.5
2021-04-23T00:00:00.000Z,מתחת לגיל 60,3825988,248989,3787539,10,5,80,0.3,2,2.1,4,6,60,0.1,2.4,1.6
2021-04-23T00:00:00.000Z,מעל גיל 60,1265181,35128,128915,3,0,4,0.2,0,3.1,16,8,51,1.3,22.8,39.6
2021-04-23T00:00:00.000Z,כלל האוכלוסיה,5091440,284164,3916136,13,5,90,0.3,1.8,2.3,20,14,111,0.4,4.9,2.8
2021-04-24T00:00:00.000Z,מעל גיל 60,1265447,35070,128707,1,0,5,0.1,0,3.9,12,9,52,0.9,25.7,40.4
2021-04-24T00:00:00.000Z,מתחת לגיל 60,3827781,247668,3787067,4,0,23,0.1,0,0.6,4,6,55,0.1,2.4,1.5
2021-04-24T00:00:00.000Z,כלל האוכלוסיה,5093499,282785,3915456,5,0,34,0.1,0,0.9,16,15,107,0.3,5.3,2.7
2021-04-25T00:00:00.000Z,מתחת לגיל 60,3835599,243888,3783029,5,2,61,0.1,0.8,1.6,4,4,54,0.1,1.6,1.4
2021-04-25T00:00:00.000Z,מעל גיל 60,1266493,34700,128031,1,0,2,0.1,0,1.6,14,8,53,1.1,23.1,41.4
2021-04-25T00:00:00.000Z,כלל האוכלוסיה,5102363,278635,3910742,6,2,69,0.1,0.7,1.8,18,12,107,0.4,4.3,2.7
2021-04-26T00:00:00.000Z,כלל האוכלוסיה,5110858,275471,3905411,11,1,81,0.2,0.4,2.1,15,10,112,0.3,3.6,2.9
2021-04-26T00:00:00.000Z,מעל גיל 60,1267678,34202,127344,4,0,3,0.3,0,2.4,11,7,54,0.9,20.5,42.4
2021-04-26T00:00:00.000Z,מתחת לגיל 60,3842909,241222,3778385,7,1,69,0.2,0.4,1.8,4,3,58,0.1,1.2,1.5
2021-04-27T00:00:00.000Z,מתחת לגיל 60,3849821,237989,3774706,5,3,60,0.1,1.3,1.6,4,2,57,0.1,0.8,1.5
2021-04-27T00:00:00.000Z,מעל גיל 60,1268819,33730,126675,8,0,3,0.6,0,2.4,12,5,50,0.9,14.8,39.5
2021-04-27T00:00:00.000Z,כלל האוכלוסיה,5118911,271766,3901063,13,3,70,0.3,1.1,1.8,16,7,107,0.3,2.6,2.7
2021-04-28T00:00:00.000Z,כלל האוכלוסיה,5127210,267777,3896753,14,2,79,0.3,0.7,2,16,7,98,0.3,2.6,2.5
2021-04-28T00:00:00.000Z,מתחת לגיל 60,3857017,234523,3770976,13,2,66,0.3,0.9,1.8,5,3,57,0.1,1.3,1.5
2021-04-28T00:00:00.000Z,מעל גיל 60,1269922,33207,126095,1,0,3,0.1,0,2.4,11,4,41,0.9,12,32.5
2021-04-29T00:00:00.000Z,כלל האוכלוסיה,5136019,263159,3892562,9,2,82,0.2,0.8,2.1,11,7,89,0.2,2.7,2.3
2021-04-29T00:00:00.000Z,מעל גיל 60,1271078,32683,125463,2,0,5,0.2,0,4,9,4,37,0.7,12.2,29.5
2021-04-29T00:00:00.000Z,מתחת לגיל 60,3864670,230429,3767417,7,2,71,0.2,0.9,1.9,2,3,52,0.1,1.3,1.4
2021-04-30T00:00:00.000Z,כלל האוכלוסיה,5139916,260993,3890831,17,2,60,0.3,0.8,1.5,12,8,83,0.2,3.1,2.1
2021-04-30T00:00:00.000Z,מעל גיל 60,1271509,32586,125129,4,1,3,0.3,3.1,2.4,9,5,32,0.7,15.3,25.6
2021-04-30T00:00:00.000Z,מתחת לגיל 60,3868136,228360,3766020,13,1,55,0.3,0.4,1.5,3,3,51,0.1,1.3,1.4
2021-05-01T00:00:00.000Z,כלל האוכלוסיה,5141306,259985,3890449,4,0,10,0.1,0,0.3,11,7,85,0.2,2.7,2.2
2021-05-01T00:00:00.000Z,מעל גיל 60,1271720,32545,124959,0,0,2,0,0,1.6,8,4,33,0.6,12.3,26.4
2021-05-01T00:00:00.000Z,מתחת לגיל 60,3869315,227393,3765808,4,0,7,0.1,0,0.2,3,3,52,0.1,1.3,1.4
2021-05-02T00:00:00.000Z,כלל האוכלוסיה,5149271,255175,3887294,3,1,46,0.1,0.4,1.2,10,6,82,0.2,2.4,2.1
2021-05-02T00:00:00.000Z,מתחת לגיל 60,3876278,223085,3763153,3,1,33,0.1,0.4,0.9,3,2,48,0.1,0.9,1.3
2021-05-02T00:00:00.000Z,מעל גיל 60,1272722,32043,124459,0,0,4,0,0,3.2,7,4,34,0.6,12.5,27.3
2021-05-03T00:00:00.000Z,מתחת לגיל 60,3884422,217852,3760242,11,0,46,0.3,0,1.2,3,2,46,0.1,0.9,1.2
2021-05-03T00:00:00.000Z,כלל האוכלוסיה,5158445,249400,3883895,14,0,51,0.3,0,1.3,8,6,79,0.2,2.4,2
2021-05-03T00:00:00.000Z,מעל גיל 60,1273752,31501,123971,2,0,2,0.2,0,1.6,5,4,33,0.4,12.7,26.6
2021-05-04T00:00:00.000Z,מעל גיל 60,1274858,30965,123401,1,1,2,0.1,3.2,1.6,3,4,31,0.2,12.9,25.1
2021-05-04T00:00:00.000Z,כלל האוכלוסיה,5165877,245350,3880513,7,4,52,0.1,1.6,1.3,6,6,75,0.1,2.4,1.9
2021-05-04T00:00:00.000Z,מתחת לגיל 60,3890748,214338,3757430,6,3,42,0.2,1.4,1.1,3,2,44,0.1,0.9,1.2
2021-05-05T00:00:00.000Z,מתחת לגיל 60,3897840,209869,3754807,4,1,55,0.1,0.5,1.5,3,2,43,0.1,1,1.1
2021-05-05T00:00:00.000Z,כלל האוכלוסיה,5174062,240274,3877404,5,1,62,0.1,0.4,1.6,6,6,75,0.1,2.5,1.9
2021-05-05T00:00:00.000Z,מעל גיל 60,1275951,30358,122915,1,0,5,0.1,0,4.1,3,4,32,0.2,13.2,26
2021-05-06T00:00:00.000Z,מעל גיל 60,1277080,29709,122435,4,0,1,0.3,0,0.8,2,4,29,0.2,13.5,23.7
2021-05-06T00:00:00.000Z,כלל האוכלוסיה,5182261,235513,3873966,15,0,33,0.3,0,0.9,4,6,70,0.1,2.5,1.8
2021-05-06T00:00:00.000Z,מתחת לגיל 60,3904910,205757,3751849,11,0,31,0.3,0,0.8,2,2,41,0.1,1,1.1
2021-05-07T00:00:00.000Z,מעל גיל 60,1277562,29554,122108,0,1,3,0,3.4,2.5,2,4,27,0.2,13.5,22.1
2021-05-07T00:00:00.000Z,מתחת לגיל 60,3907976,204025,3750515,2,0,26,0.1,0,0.7,2,2,41,0.1,1,1.1
2021-05-07T00:00:00.000Z,כלל האוכלוסיה,5185809,233626,3872305,2,1,30,0,0.4,0.8,4,6,68,0.1,2.6,1.8
2021-05-08T00:00:00.000Z,כלל האוכלוסיה,5186729,232881,3872130,5,1,10,0.1,0.4,0.3,5,7,66,0.1,3,1.7
2021-05-08T00:00:00.000Z,מתחת לגיל 60,3908664,203321,3750531,5,1,10,0.1,0.5,0.3,2,2,39,0.1,1,1
2021-05-08T00:00:00.000Z,מעל גיל 60,1277794,29513,121917,0,0,0,0,0,0,3,5,27,0.2,16.9,22.1
2021-05-09T00:00:00.000Z,מתחת לגיל 60,3914601,199723,3748192,5,1,26,0.1,0.5,0.7,3,2,38,0.1,1,1
2021-05-09T00:00:00.000Z,כלל האוכלוסיה,5193521,228855,3869364,5,1,27,0.1,0.4,0.7,6,6,62,0.1,2.6,1.6
2021-05-09T00:00:00.000Z,מעל גיל 60,1278649,29085,121490,0,0,0,0,0,0,3,4,24,0.2,13.8,19.8
2021-05-10T00:00:00.000Z,מתחת לגיל 60,3920237,196386,3745893,10,0,35,0.3,0,0.9,2,2,34,0.1,1,0.9
2021-05-10T00:00:00.000Z,כלל האוכלוסיה,5200072,225068,3866600,12,0,39,0.2,0,1,5,6,59,0.1,2.7,1.5
2021-05-10T00:00:00.000Z,מעל גיל 60,1279564,28635,121025,2,0,0,0.2,0,0,3,4,25,0.2,14,20.7
2021-05-11T00:00:00.000Z,מתחת לגיל 60,3924797,193814,3743905,6,0,22,0.2,0,0.6,2,2,34,0.1,1,0.9
2021-05-11T00:00:00.000Z,כלל האוכלוסיה,5205490,222065,3864185,9,0,25,0.2,0,0.6,4,7,59,0.1,3.2,1.5
2021-05-11T00:00:00.000Z,מעל גיל 60,1280422,28204,120598,3,0,0,0.2,0,0,2,5,25,0.2,17.7,20.7
2021-05-12T00:00:00.000Z,מתחת לגיל 60,3928852,191212,3742452,2,2,18,0.1,1,0.5,2,2,31,0.1,1,0.8
2021-05-12T00:00:00.000Z,מעל גיל 60,1281087,27902,120235,3,0,1,0.2,0,0.8,2,3,24,0.2,10.8,20
2021-05-12T00:00:00.000Z,כלל האוכלוסיה,5210210,219161,3862369,5,2,20,0.1,0.9,0.5,4,5,55,0.1,2.3,1.4
2021-05-13T00:00:00.000Z,מעל גיל 60,1281588,27729,119907,1,0,1,0.1,0,0.8,0,2,24,0,7.2,20
2021-05-13T00:00:00.000Z,מתחת לגיל 60,3932260,189293,3740963,3,1,24,0.1,0.5,0.6,1,2,28,0,1.1,0.7
2021-05-13T00:00:00.000Z,כלל האוכלוסיה,5214119,217069,3860552,4,1,25,0.1,0.5,0.6,1,4,52,0,1.8,1.3
2021-05-14T00:00:00.000Z,מעל גיל 60,1281986,27574,119664,0,1,3,0,3.6,2.5,0,3,26,0,10.9,21.7
2021-05-14T00:00:00.000Z,כלל האוכלוסיה,5216931,215030,3859779,1,1,25,0,0.5,0.6,1,5,53,0,2.3,1.4
2021-05-14T00:00:00.000Z,מתחת לגיל 60,3934674,187409,3740433,1,0,22,0,0,0.6,1,2,27,0,1.1,0.7
2021-05-15T00:00:00.000Z,מתחת לגיל 60,3934941,187085,3740490,1,0,15,0,0,0.4,1,2,27,0,1.1,0.7
2021-05-15T00:00:00.000Z,מעל גיל 60,1282191,27560,119473,2,0,2,0.2,0,1.7,0,5,23,0,18.1,19.3
2021-05-15T00:00:00.000Z,כלל האוכלוסיה,5217403,214692,3859645,3,0,17,0.1,0,0.4,1,7,50,0,3.3,1.3
2021-05-16T00:00:00.000Z,מעל גיל 60,1283008,26983,119233,8,0,1,0.6,0,0.8,1,4,25,0.1,14.8,21
2021-05-16T00:00:00.000Z,כלל האוכלוסיה,5222837,209684,3859219,13,0,16,0.2,0,0.4,2,6,53,0,2.9,1.4
2021-05-16T00:00:00.000Z,מתחת לגיל 60,3939558,182654,3740304,5,0,14,0.1,0,0.4,1,2,28,0,1.1,0.7
2021-05-17T00:00:00.000Z,מעל גיל 60,1283815,26382,119027,2,0,1,0.2,0,0.8,0,5,22,0,19,18.5
2021-05-17T00:00:00.000Z,כלל האוכלוסיה,5228212,204497,3859031,5,0,10,0.1,0,0.3,1,7,49,0,3.4,1.3
2021-05-17T00:00:00.000Z,מתחת לגיל 60,3944126,178068,3740322,3,0,7,0.1,0,0.2,1,2,27,0,1.1,0.7
2021-05-18T00:00:00.000Z,כלל האוכלוסיה,5232496,202030,3857214,6,0,16,0.1,0,0.4,2,5,46,0,2.5,1.2
2021-05-18T00:00:00.000Z,מעל גיל 60,1284409,26169,118646,1,0,1,0.1,0,0.8,1,3,21,0.1,11.5,17.7
2021-05-18T00:00:00.000Z,מתחת לגיל 60,3947816,175814,3738886,5,0,12,0.1,0,0.3,1,2,25,0,1.1,0.7
2021-05-19T00:00:00.000Z,מתחת לגיל 60,3950830,174405,3737281,5,1,17,0.1,0.6,0.5,1,2,24,0,1.1,0.6
2021-05-19T00:00:00.000Z,מעל גיל 60,1285005,25999,118220,11,0,3,0.9,0,2.5,1,3,21,0.1,11.5,17.8
2021-05-19T00:00:00.000Z,כלל האוכלוסיה,5236106,200451,3855183,16,1,38,0.3,0.5,1,2,5,45,0,2.5,1.2
2021-05-20T00:00:00.000Z,מעל גיל 60,1285575,25777,117872,0,0,1,0,0,0.8,3,3,22,0.2,11.6,18.7
2021-05-20T00:00:00.000Z,מתחת לגיל 60,3954287,172694,3735535,5,3,16,0.1,1.7,0.4,1,2,25,0,1.2,0.7
2021-05-20T00:00:00.000Z,כלל האוכלוסיה,5240133,198518,3853089,5,3,25,0.1,1.5,0.6,4,5,47,0.1,2.5,1.2
2021-05-21T00:00:00.000Z,כלל האוכלוסיה,5241720,197941,3852079,7,0,15,0.1,0,0.4,3,5,43,0.1,2.5,1.1
2021-05-21T00:00:00.000Z,מתחת לגיל 60,3955536,172193,3734787,6,0,9,0.2,0,0.2,1,2,21,0,1.2,0.6
2021-05-21T00:00:00.000Z,מעל גיל 60,1285913,25701,117610,1,0,2,0.1,0,1.7,2,3,22,0.2,11.7,18.7
2021-05-22T00:00:00.000Z,כלל האוכלוסיה,5241898,197902,3851940,1,0,11,0,0,0.3,3,5,43,0.1,2.5,1.1
2021-05-22T00:00:00.000Z,מעל גיל 60,1286074,25700,117450,0,0,2,0,0,1.7,2,3,22,0.2,11.7,18.7
2021-05-22T00:00:00.000Z,מתחת לגיל 60,3955553,172155,3734808,1,0,7,0,0,0.2,1,2,21,0,1.2,0.6
2021-05-23T00:00:00.000Z,כלל האוכלוסיה,5243191,198807,3849742,6,0,20,0.1,0,0.5,4,5,43,0.1,2.5,1.1
2021-05-23T00:00:00.000Z,מעל גיל 60,1286354,25756,117114,2,0,2,0.2,0,1.7,3,3,22,0.2,11.6,18.8
2021-05-23T00:00:00.000Z,מתחת לגיל 60,3956566,173004,3732946,4,0,18,0.1,0,0.5,1,2,21,0,1.2,0.6
2021-05-24T00:00:00.000Z,מתחת לגיל 60,3957133,174041,3731342,6,0,16,0.2,0,0.4,1,2,20,0,1.1,0.5
2021-05-24T00:00:00.000Z,כלל האוכלוסיה,5244033,199942,3847765,7,0,21,0.1,0,0.5,4,5,42,0.1,2.5,1.1
2021-05-24T00:00:00.000Z,מעל גיל 60,1286629,25854,116741,1,0,3,0.1,0,2.6,3,3,22,0.2,11.6,18.8
2021-05-25T00:00:00.000Z,מתחת לגיל 60,3961667,170795,3730054,6,0,10,0.2,0,0.3,1,2,19,0,1.2,0.5
2021-05-25T00:00:00.000Z,כלל האוכלוסיה,5249389,196237,3846114,7,0,15,0.1,0,0.4,3,3,41,0.1,1.5,1.1
2021-05-25T00:00:00.000Z,מעל גיל 60,1287451,25395,116378,1,0,1,0.1,0,0.9,2,1,22,0.2,3.9,18.9
2021-05-26T00:00:00.000Z,מעל גיל 60,1288224,24943,116057,1,0,0,0.1,0,0,2,1,22,0.2,4,19
2021-05-26T00:00:00.000Z,מתחת לגיל 60,3966476,166886,3729154,2,0,11,0.1,0,0.3,1,2,16,0,1.2,0.4
2021-05-26T00:00:00.000Z,כלל האוכלוסיה,5254972,191875,3844893,3,0,11,0.1,0,0.3,3,3,38,0.1,1.6,1
2021-05-27T00:00:00.000Z,כלל האוכלוסיה,5259415,189067,3843258,2,0,12,0,0,0.3,3,3,36,0.1,1.6,0.9
2021-05-27T00:00:00.000Z,מתחת לגיל 60,3970286,164415,3727815,2,0,11,0.1,0,0.3,1,2,14,0,1.2,0.4
2021-05-27T00:00:00.000Z,מעל גיל 60,1288857,24606,115761,0,0,1,0,0,0.9,2,1,22,0.2,4.1,19
2021-05-28T00:00:00.000Z,כלל האוכלוסיה,5260916,188182,3842642,7,0,11,0.1,0,0.3,2,3,35,0,1.6,0.9
2021-05-28T00:00:00.000Z,מתחת לגיל 60,3971495,163608,3727413,4,0,10,0.1,0,0.3,1,2,15,0,1.2,0.4
2021-05-28T00:00:00.000Z,מעל גיל 60,1289149,24528,115547,3,0,1,0.2,0,0.9,1,1,20,0.1,4.1,17.3
2021-05-29T00:00:00.000Z,מעל גיל 60,1289346,24528,115350,2,0,0,0.2,0,0,1,1,20,0.1,4.1,17.3
2021-05-29T00:00:00.000Z,כלל האוכלוסיה,5261302,187900,3842538,3,0,9,0.1,0,0.2,2,3,35,0,1.6,0.9
2021-05-29T00:00:00.000Z,מתחת לגיל 60,3971684,163326,3727506,1,0,9,0,0,0.2,1,2,15,0,1.2,0.4
2021-05-30T00:00:00.000Z,מעל גיל 60,1289884,24334,115006,0,0,1,0,0,0.9,1,1,19,0.1,4.1,16.5
2021-05-30T00:00:00.000Z,מתחת לגיל 60,3975022,161189,3726305,0,0,1,0,0,0,1,2,16,0,1.2,0.4
2021-05-30T00:00:00.000Z,כלל האוכלוסיה,5265178,185569,3840993,0,0,3,0,0,0.1,2,3,35,0,1.6,0.9
2021-05-31T00:00:00.000Z,מתחת לגיל 60,3978577,158852,3725087,2,0,9,0.1,0,0.2,1,2,15,0,1.3,0.4
2021-05-31T00:00:00.000Z,מעל גיל 60,1290463,24061,114700,2,0,0,0.2,0,0,2,1,19,0.2,4.2,16.6
2021-05-31T00:00:00.000Z,כלל האוכלוסיה,5269312,182959,3839469,4,0,10,0.1,0,0.3,3,3,34,0.1,1.6,0.9
2021-06-01T00:00:00.000Z,כלל האוכלוסיה,5272346,181104,3838290,6,0,29,0.1,0,0.8,3,3,34,0.1,1.7,0.9
2021-06-01T00:00:00.000Z,מעל גיל 60,1291058,23763,114403,1,0,1,0.1,0,0.9,2,1,19,0.2,4.2,16.6
2021-06-01T00:00:00.000Z,מתחת לגיל 60,3981016,157295,3724205,5,0,23,0.1,0,0.6,1,2,15,0,1.3,0.4
2021-06-02T00:00:00.000Z,מעל גיל 60,1291561,23566,114097,2,0,1,0.2,0,0.9,3,1,18,0.2,4.2,15.8
2021-06-02T00:00:00.000Z,מתחת לגיל 60,3983295,155999,3723222,1,0,9,0,0,0.2,1,1,11,0,0.6,0.3
2021-06-02T00:00:00.000Z,כלל האוכלוסיה,5275128,179611,3837001,3,0,10,0.1,0,0.3,4,2,29,0.1,1.1,0.8
2021-06-03T00:00:00.000Z,כלל האוכלוסיה,5278719,177529,3835492,4,0,6,0.1,0,0.2,4,2,29,0.1,1.1,0.8
2021-06-03T00:00:00.000Z,מתחת לגיל 60,3986348,154146,3722022,4,0,4,0.1,0,0.1,1,1,12,0,0.6,0.3
2021-06-03T00:00:00.000Z,מעל גיל 60,1292099,23337,113788,0,0,1,0,0,0.9,3,1,17,0.2,4.3,14.9
2021-06-04T00:00:00.000Z,כלל האוכלוסיה,5280229,176945,3834566,9,0,22,0.2,0,0.6,4,2,28,0.1,1.1,0.7
2021-06-04T00:00:00.000Z,מתחת לגיל 60,3987553,153683,3721280,6,0,21,0.2,0,0.6,1,1,11,0,0.7,0.3
2021-06-04T00:00:00.000Z,מעל גיל 60,1292404,23216,113604,3,0,1,0.2,0,0.9,3,1,17,0.2,4.3,15
2021-06-05T00:00:00.000Z,מתחת לגיל 60,3987575,153592,3721349,1,0,1,0,0,0,1,1,11,0,0.7,0.3
2021-06-05T00:00:00.000Z,כלל האוכלוסיה,5280429,176850,3834461,3,0,2,0.1,0,0.1,3,2,28,0.1,1.1,0.7
2021-06-05T00:00:00.000Z,מעל גיל 60,1292582,23212,113430,2,0,0,0.2,0,0,2,1,17,0.2,4.3,15
2021-06-06T00:00:00.000Z,מעל גיל 60,1293023,23075,113126,0,0,1,0,0,0.9,2,1,19,0.2,4.3,16.8
2021-06-06T00:00:00.000Z,כלל האוכלוסיה,5282756,178706,3830278,1,0,3,0,0,0.1,3,2,30,0.1,1.1,0.8
2021-06-06T00:00:00.000Z,מתחת לגיל 60,3989461,155585,3717470,1,0,1,0,0,0,1,1,11,0,0.6,0.3
2021-06-07T00:00:00.000Z,כלל האוכלוסיה,5285210,180477,3826053,4,0,2,0.1,0,0.1,2,2,27,0,1.1,0.7
2021-06-07T00:00:00.000Z,מעל גיל 60,1293447,22975,112802,1,0,0,0.1,0,0,1,1,18,0.1,4.4,16
2021-06-07T00:00:00.000Z,מתחת לגיל 60,3991491,157456,3713569,3,0,2,0.1,0,0.1,1,1,9,0,0.6,0.2
2021-06-08T00:00:00.000Z,מתחת לגיל 60,3993155,159042,3710319,8,0,17,0.2,0,0.5,0,1,9,0,0.6,0.2
2021-06-08T00:00:00.000Z,כלל האוכלוסיה,5287325,181917,3822498,10,0,20,0.2,0,0.5,2,2,26,0,1.1,0.7
2021-06-08T00:00:00.000Z,מעל גיל 60,1293898,22829,112497,2,0,0,0.2,0,0,2,1,17,0.2,4.4,15.1
2021-06-09T00:00:00.000Z,כלל האוכלוסיה,5289269,183430,3819041,3,1,2,0.1,0.5,0.1,2,2,26,0,1.1,0.7
2021-06-09T00:00:00.000Z,מעל גיל 60,1294281,22766,112177,2,0,0,0.2,0,0,2,1,17,0.2,4.4,15.2
2021-06-09T00:00:00.000Z,מתחת לגיל 60,3994716,160618,3707182,1,1,1,0,0.6,0,0,1,9,0,0.6,0.2
2021-06-10T00:00:00.000Z,כלל האוכלוסיה,5291060,184825,3815855,8,0,10,0.2,0,0.3,2,2,26,0,1.1,0.7
2021-06-10T00:00:00.000Z,מעל גיל 60,1294641,22673,111910,3,0,0,0.2,0,0,2,1,16,0.2,4.4,14.3
2021-06-10T00:00:00.000Z,מתחת לגיל 60,3996147,162106,3704263,5,0,8,0.1,0,0.2,0,1,10,0,0.6,0.3
2021-06-11T00:00:00.000Z,מתחת לגיל 60,3996608,162674,3703234,7,2,6,0.2,1.2,0.2,0,1,10,0,0.6,0.3
2021-06-11T00:00:00.000Z,מעל גיל 60,1294892,22635,111697,1,0,0,0.1,0,0,2,1,16,0.2,4.4,14.3
2021-06-11T00:00:00.000Z,כלל האוכלוסיה,5291772,185355,3814613,8,2,8,0.2,1.1,0.2,2,2,26,0,1.1,0.7
2021-06-12T00:00:00.000Z,מתחת לגיל 60,3996503,162715,3703298,2,0,1,0.1,0,0,0,1,8,0,0.6,0.2
2021-06-12T00:00:00.000Z,כלל האוכלוסיה,5291864,185401,3814475,2,0,3,0,0,0.1,2,2,24,0,1.1,0.6
2021-06-12T00:00:00.000Z,מעל גיל 60,1295089,22640,111495,0,0,1,0,0,0.9,2,1,16,0.2,4.4,14.4
2021-06-13T00:00:00.000Z,כלל האוכלוסיה,5293166,187136,3811438,1,0,2,0,0,0.1,2,1,23,0,0.5,0.6
2021-06-13T00:00:00.000Z,מעל גיל 60,1295395,22608,111221,0,0,0,0,0,0,2,0,15,0.2,0,13.5
2021-06-13T00:00:00.000Z,מתחת לגיל 60,3997499,164482,3700535,1,0,2,0,0,0.1,0,1,8,0,0.6,0.2
2021-06-14T00:00:00.000Z,כלל האוכלוסיה,5294278,188911,3808551,10,1,15,0.2,0.5,0.4,3,1,23,0.1,0.5,0.6
2021-06-14T00:00:00.000Z,מתחת לגיל 60,3998304,166290,3697922,8,1,15,0.2,0.6,0.4,0,1,8,0,0.6,0.2
2021-06-14T00:00:00.000Z,מעל גיל 60,1295702,22575,110947,2,0,0,0.2,0,0,3,0,15,0.2,0,13.5
2021-06-15T00:00:00.000Z,כלל האוכלוסיה,5295693,190451,3805596,8,2,16,0.2,1.1,0.4,3,1,20,0.1,0.5,0.5
2021-06-15T00:00:00.000Z,מתחת לגיל 60,3999412,167850,3695254,7,2,15,0.2,1.2,0.4,0,1,8,0,0.6,0.2
2021-06-15T00:00:00.000Z,מעל גיל 60,1296009,22555,110660,1,0,0,0.1,0,0,3,0,12,0.2,0,10.8
2021-06-16T00:00:00.000Z,מעל גיל 60,1296382,22456,110386,0,0,4,0,0,3.6,3,0,11,0.2,0,10
2021-06-16T00:00:00.000Z,כלל האוכלוסיה,5297314,191391,3803035,5,0,8,0.1,0,0.2,3,1,17,0.1,0.5,0.4
2021-06-16T00:00:00.000Z,מתחת לגיל 60,4000660,168889,3692967,5,0,2,0.1,0,0.1,0,1,6,0,0.6,0.2
