name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,95.9493637084961,56
יוספטל,,69.23076629638672,1
שמיר,,65.09539794921875,42
וולפסון,,66.17862701416016,21
זיו צפת,,66.28241729736328,52
הלל יפה,,81.35922241210938,24
נהריה,,73.30567169189453,40
ברזילי,,73.16666412353516,63
פוריה,,61.12676239013672,31
סוראסקי,,108.9666976928711,76
בני ציון,,78.52194213867188,46
רבין ק. בילינסון,,86.4670639038086,64
סורוקה,,65.24761199951172,59
מאיר,,65.42416381835938,57
קפלן,,88.26715087890625,25
"רמב""ם",,87.62886810302734,116
הכרמל,,74.84662628173828,74
השרון ק. גולדה,,60.16597366333008,26
הדסה עין כרם,,105.8201065063477,185
הסקוטי,,96.2406005859375,18
סנט וינסנט,,48.50746154785156,6
המשפחה הקדושה,,,0
סנט ג'וזף,,,6
שערי צדק,,,152
אל מקאסד,,,0
לניאדו,,76.60166931152344,17
אוגוסטה ויקטוריה,,,18
מעייני הישועה,,89.87342071533203,17
אסותא אשדוד,,,14
שניידר,,,0
המרכזי בעמק,,65.17241668701172,79
