date,amount
,231
2020-02-12T00:00:00.000Z,0
2020-02-13T00:00:00.000Z,0
2020-02-14T00:00:00.000Z,0
2020-02-15T00:00:00.000Z,0
2020-02-16T00:00:00.000Z,0
2020-02-17T00:00:00.000Z,0
2020-02-18T00:00:00.000Z,0
2020-02-19T00:00:00.000Z,0
2020-02-20T00:00:00.000Z,0
2020-02-21T00:00:00.000Z,0
2020-02-22T00:00:00.000Z,0
2020-02-23T00:00:00.000Z,0
2020-02-24T00:00:00.000Z,0
2020-02-25T00:00:00.000Z,0
2020-02-26T00:00:00.000Z,0
2020-02-27T00:00:00.000Z,0
2020-02-28T00:00:00.000Z,0
2020-02-29T00:00:00.000Z,0
2020-03-01T00:00:00.000Z,0
2020-03-02T00:00:00.000Z,0
2020-03-03T00:00:00.000Z,0
2020-03-04T00:00:00.000Z,0
2020-03-05T00:00:00.000Z,0
2020-03-06T00:00:00.000Z,0
2020-03-07T00:00:00.000Z,0
2020-03-08T00:00:00.000Z,0
2020-03-09T00:00:00.000Z,0
2020-03-10T00:00:00.000Z,0
2020-03-11T00:00:00.000Z,0
2020-03-12T00:00:00.000Z,0
2020-03-13T00:00:00.000Z,1
2020-03-14T00:00:00.000Z,0
2020-03-15T00:00:00.000Z,0
2020-03-16T00:00:00.000Z,0
2020-03-17T00:00:00.000Z,2
2020-03-18T00:00:00.000Z,2
2020-03-19T00:00:00.000Z,4
2020-03-20T00:00:00.000Z,1
2020-03-21T00:00:00.000Z,1
2020-03-22T00:00:00.000Z,4
2020-03-23T00:00:00.000Z,6
2020-03-24T00:00:00.000Z,5
2020-03-25T00:00:00.000Z,6
2020-03-26T00:00:00.000Z,11
2020-03-27T00:00:00.000Z,18
2020-03-28T00:00:00.000Z,9
2020-03-29T00:00:00.000Z,15
2020-03-30T00:00:00.000Z,35
2020-03-31T00:00:00.000Z,50
2020-04-01T00:00:00.000Z,35
2020-04-02T00:00:00.000Z,97
2020-04-03T00:00:00.000Z,58
2020-04-04T00:00:00.000Z,57
2020-04-05T00:00:00.000Z,108
2020-04-06T00:00:00.000Z,127
2020-04-07T00:00:00.000Z,127
2020-04-08T00:00:00.000Z,125
2020-04-09T00:00:00.000Z,120
2020-04-10T00:00:00.000Z,144
2020-04-11T00:00:00.000Z,137
2020-04-12T00:00:00.000Z,284
2020-04-13T00:00:00.000Z,305
2020-04-14T00:00:00.000Z,316
2020-04-15T00:00:00.000Z,298
2020-04-16T00:00:00.000Z,349
2020-04-17T00:00:00.000Z,373
2020-04-18T00:00:00.000Z,259
2020-04-19T00:00:00.000Z,403
2020-04-20T00:00:00.000Z,468
2020-04-21T00:00:00.000Z,391
2020-04-22T00:00:00.000Z,415
2020-04-23T00:00:00.000Z,350
2020-04-24T00:00:00.000Z,358
2020-04-25T00:00:00.000Z,388
2020-04-26T00:00:00.000Z,446
2020-04-27T00:00:00.000Z,485
2020-04-28T00:00:00.000Z,578
2020-04-29T00:00:00.000Z,366
2020-04-30T00:00:00.000Z,453
2020-05-01T00:00:00.000Z,430
2020-05-02T00:00:00.000Z,306
2020-05-03T00:00:00.000Z,321
2020-05-04T00:00:00.000Z,270
2020-05-05T00:00:00.000Z,330
2020-05-06T00:00:00.000Z,270
2020-05-07T00:00:00.000Z,242
2020-05-08T00:00:00.000Z,232
2020-05-09T00:00:00.000Z,97
2020-05-10T00:00:00.000Z,177
2020-05-11T00:00:00.000Z,341
2020-05-12T00:00:00.000Z,269
2020-05-13T00:00:00.000Z,186
2020-05-14T00:00:00.000Z,245
2020-05-15T00:00:00.000Z,166
2020-05-16T00:00:00.000Z,104
2020-05-17T00:00:00.000Z,158
2020-05-18T00:00:00.000Z,285
2020-05-19T00:00:00.000Z,160
2020-05-20T00:00:00.000Z,122
2020-05-21T00:00:00.000Z,136
2020-05-22T00:00:00.000Z,164
2020-05-23T00:00:00.000Z,47
2020-05-24T00:00:00.000Z,122
2020-05-25T00:00:00.000Z,136
2020-05-26T00:00:00.000Z,97
2020-05-27T00:00:00.000Z,64
2020-05-28T00:00:00.000Z,120
2020-05-29T00:00:00.000Z,40
2020-05-30T00:00:00.000Z,41
2020-05-31T00:00:00.000Z,62
2020-06-01T00:00:00.000Z,74
2020-06-02T00:00:00.000Z,56
2020-06-03T00:00:00.000Z,29
2020-06-04T00:00:00.000Z,42
2020-06-05T00:00:00.000Z,39
2020-06-06T00:00:00.000Z,24
2020-06-07T00:00:00.000Z,45
2020-06-08T00:00:00.000Z,42
2020-06-09T00:00:00.000Z,47
2020-06-10T00:00:00.000Z,56
2020-06-11T00:00:00.000Z,58
2020-06-12T00:00:00.000Z,55
2020-06-13T00:00:00.000Z,42
2020-06-14T00:00:00.000Z,52
2020-06-15T00:00:00.000Z,91
2020-06-16T00:00:00.000Z,55
2020-06-17T00:00:00.000Z,48
2020-06-18T00:00:00.000Z,54
2020-06-19T00:00:00.000Z,58
2020-06-20T00:00:00.000Z,37
2020-06-21T00:00:00.000Z,53
2020-06-22T00:00:00.000Z,61
2020-06-23T00:00:00.000Z,88
2020-06-24T00:00:00.000Z,75
2020-06-25T00:00:00.000Z,78
2020-06-26T00:00:00.000Z,133
2020-06-27T00:00:00.000Z,51
2020-06-28T00:00:00.000Z,144
2020-06-29T00:00:00.000Z,168
2020-06-30T00:00:00.000Z,134
2020-07-01T00:00:00.000Z,102
2020-07-02T00:00:00.000Z,137
2020-07-03T00:00:00.000Z,119
2020-07-04T00:00:00.000Z,77
2020-07-05T00:00:00.000Z,151
2020-07-06T00:00:00.000Z,201
2020-07-07T00:00:00.000Z,177
2020-07-08T00:00:00.000Z,237
2020-07-09T00:00:00.000Z,228
2020-07-10T00:00:00.000Z,214
2020-07-11T00:00:00.000Z,191
2020-07-12T00:00:00.000Z,343
2020-07-13T00:00:00.000Z,366
2020-07-14T00:00:00.000Z,314
2020-07-15T00:00:00.000Z,362
2020-07-16T00:00:00.000Z,509
2020-07-17T00:00:00.000Z,484
2020-07-18T00:00:00.000Z,443
2020-07-19T00:00:00.000Z,522
2020-07-20T00:00:00.000Z,627
2020-07-21T00:00:00.000Z,634
2020-07-22T00:00:00.000Z,3880
2020-07-23T00:00:00.000Z,6748
2020-07-24T00:00:00.000Z,1713
2020-07-25T00:00:00.000Z,612
2020-07-26T00:00:00.000Z,2912
2020-07-27T00:00:00.000Z,1848
2020-07-28T00:00:00.000Z,1630
2020-07-29T00:00:00.000Z,1461
2020-07-30T00:00:00.000Z,1761
2020-07-31T00:00:00.000Z,1348
2020-08-01T00:00:00.000Z,552
2020-08-02T00:00:00.000Z,2563
2020-08-03T00:00:00.000Z,1870
2020-08-04T00:00:00.000Z,1738
2020-08-05T00:00:00.000Z,1544
2020-08-06T00:00:00.000Z,1853
2020-08-07T00:00:00.000Z,1262
2020-08-08T00:00:00.000Z,623
2020-08-09T00:00:00.000Z,2337
2020-08-10T00:00:00.000Z,1402
2020-08-11T00:00:00.000Z,1001
2020-08-12T00:00:00.000Z,1150
2020-08-13T00:00:00.000Z,1332
2020-08-14T00:00:00.000Z,993
2020-08-15T00:00:00.000Z,569
2020-08-16T00:00:00.000Z,2253
2020-08-17T00:00:00.000Z,1206
2020-08-18T00:00:00.000Z,1130
2020-08-19T00:00:00.000Z,1499
2020-08-20T00:00:00.000Z,1451
2020-08-21T00:00:00.000Z,1600
2020-08-22T00:00:00.000Z,672
2020-08-23T00:00:00.000Z,2145
2020-08-24T00:00:00.000Z,1417
2020-08-25T00:00:00.000Z,808
2020-08-26T00:00:00.000Z,3841
2020-08-27T00:00:00.000Z,1550
2020-08-28T00:00:00.000Z,1856
2020-08-29T00:00:00.000Z,718
2020-08-30T00:00:00.000Z,2338
2020-08-31T00:00:00.000Z,1515
2020-09-01T00:00:00.000Z,1036
2020-09-02T00:00:00.000Z,1432
2020-09-03T00:00:00.000Z,1850
2020-09-04T00:00:00.000Z,1227
2020-09-05T00:00:00.000Z,911
2020-09-06T00:00:00.000Z,2449
2020-09-07T00:00:00.000Z,1626
2020-09-08T00:00:00.000Z,1475
2020-09-09T00:00:00.000Z,1491
2020-09-10T00:00:00.000Z,2012
2020-09-11T00:00:00.000Z,1808
2020-09-12T00:00:00.000Z,1281
2020-09-13T00:00:00.000Z,3352
2020-09-14T00:00:00.000Z,2445
2020-09-15T00:00:00.000Z,2324
2020-09-16T00:00:00.000Z,2838
2020-09-17T00:00:00.000Z,3800
2020-09-18T00:00:00.000Z,2884
2020-09-19T00:00:00.000Z,1465
2020-09-20T00:00:00.000Z,2525
2020-09-21T00:00:00.000Z,4783
2020-09-22T00:00:00.000Z,3588
2020-09-23T00:00:00.000Z,3904
2020-09-24T00:00:00.000Z,4715
2020-09-25T00:00:00.000Z,4233
2020-09-26T00:00:00.000Z,2435
2020-09-27T00:00:00.000Z,5824
2020-09-28T00:00:00.000Z,2215
2020-09-29T00:00:00.000Z,5952
2020-09-30T00:00:00.000Z,5343
2020-10-01T00:00:00.000Z,5877
2020-10-02T00:00:00.000Z,5683
2020-10-03T00:00:00.000Z,3554
2020-10-04T00:00:00.000Z,8282
2020-10-05T00:00:00.000Z,7097
2020-10-06T00:00:00.000Z,6569
2020-10-07T00:00:00.000Z,5000
2020-10-08T00:00:00.000Z,4893
2020-10-09T00:00:00.000Z,5183
2020-10-10T00:00:00.000Z,3860
2020-10-11T00:00:00.000Z,7732
2020-10-12T00:00:00.000Z,5628
2020-10-13T00:00:00.000Z,5846
2020-10-14T00:00:00.000Z,5921
2020-10-15T00:00:00.000Z,5522
2020-10-16T00:00:00.000Z,3553
2020-10-17T00:00:00.000Z,2538
2020-10-18T00:00:00.000Z,5011
2020-10-19T00:00:00.000Z,2393
2020-10-20T00:00:00.000Z,1842
2020-10-21T00:00:00.000Z,3194
2020-10-22T00:00:00.000Z,3192
2020-10-23T00:00:00.000Z,2487
2020-10-24T00:00:00.000Z,1324
2020-10-25T00:00:00.000Z,2740
2020-10-26T00:00:00.000Z,1317
2020-10-27T00:00:00.000Z,980
2020-10-28T00:00:00.000Z,1314
2020-10-29T00:00:00.000Z,1456
2020-10-30T00:00:00.000Z,1075
2020-10-31T00:00:00.000Z,802
2020-11-01T00:00:00.000Z,1540
2020-11-02T00:00:00.000Z,928
2020-11-03T00:00:00.000Z,742
2020-11-04T00:00:00.000Z,638
2020-11-05T00:00:00.000Z,853
2020-11-06T00:00:00.000Z,904
2020-11-07T00:00:00.000Z,691
2020-11-08T00:00:00.000Z,685
2020-11-09T00:00:00.000Z,934
2020-11-10T00:00:00.000Z,337
2020-11-11T00:00:00.000Z,1107
2020-11-12T00:00:00.000Z,1220
2020-11-13T00:00:00.000Z,743
2020-11-14T00:00:00.000Z,428
2020-11-15T00:00:00.000Z,980
2020-11-16T00:00:00.000Z,669
2020-11-17T00:00:00.000Z,585
2020-11-18T00:00:00.000Z,806
2020-11-19T00:00:00.000Z,759
2020-11-20T00:00:00.000Z,684
2020-11-21T00:00:00.000Z,452
2020-11-22T00:00:00.000Z,1018
2020-11-23T00:00:00.000Z,661
2020-11-24T00:00:00.000Z,552
2020-11-25T00:00:00.000Z,853
2020-11-26T00:00:00.000Z,940
2020-11-27T00:00:00.000Z,699
2020-11-28T00:00:00.000Z,425
2020-11-29T00:00:00.000Z,1117
2020-11-30T00:00:00.000Z,744
2020-12-01T00:00:00.000Z,706
2020-12-02T00:00:00.000Z,851
2020-12-03T00:00:00.000Z,1445
2020-12-04T00:00:00.000Z,869
2020-12-05T00:00:00.000Z,603
2020-12-06T00:00:00.000Z,1419
2020-12-07T00:00:00.000Z,921
2020-12-08T00:00:00.000Z,906
2020-12-09T00:00:00.000Z,1045
2020-12-10T00:00:00.000Z,1457
2020-12-11T00:00:00.000Z,1154
2020-12-12T00:00:00.000Z,928
2020-12-13T00:00:00.000Z,1938
2020-12-14T00:00:00.000Z,1283
2020-12-15T00:00:00.000Z,1217
2020-12-16T00:00:00.000Z,1638
2020-12-17T00:00:00.000Z,1977
2020-12-18T00:00:00.000Z,1580
2020-12-19T00:00:00.000Z,1103
2020-12-20T00:00:00.000Z,2624
2020-12-21T00:00:00.000Z,1592
2020-12-22T00:00:00.000Z,1517
2020-12-23T00:00:00.000Z,2014
2020-12-24T00:00:00.000Z,2877
2020-12-25T00:00:00.000Z,555
