name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
ניצן,4,ירוק,7.9,0.0169491525423,0, קטן מ-15 ,ירוק,2021-03-21T00:00:00.000Z,53.03627760252366,47.20031545741325,
בנימינה-גבעת עדה,4.4,צהוב,6.9,0.0115789473684,-0.3125, קטן מ-15 ,צהוב,2021-03-21T00:00:00.000Z,60.083902072506426,56.96575042264104,
נחף,2.7,ירוק,2.2,0.0306122448979,-0.2307692307693, קטן מ-15 ,ירוק,2021-03-21T00:00:00.000Z,47.19328486847036,37.35291913362812,
טירה,5.7,כתום,17.4,0.0651558073654,-0.5,94,כתום,2021-03-21T00:00:00.000Z,47.3565178703841,36.582381729200655,34.9
גבעתיים,2.8,ירוק,2.5,0.0069028992176,-0.3478260869566,28,ירוק,2021-03-21T00:00:00.000Z,64.80812196083585,61.78867131029045,4.6
אופקים,4.3,צהוב,20.1,0.0451388888888,-0.5075757575758,99,צהוב,2021-03-21T00:00:00.000Z,49.96911483105813,42.871703008215455,30.6
יאנוח-ג'ת,2.4,כתום,7.4,0.0310559006211,-0.6875, קטן מ-15 ,כתום,2021-03-21T00:00:00.000Z,53.3235077376566,43.61090641120118,
אום אל-פחם,6.2,כתום,23.6,0.1003802281368,-0.3796296296297,193,כתום,2021-03-21T00:00:00.000Z,46.75471232345318,34.57584680761025,34.0
עילוט,4.2,ירוק,9.4,0.0714285714285,0, קטן מ-15 ,ירוק,2021-03-21T00:00:00.000Z,43.6026738595051,32.23877096282397,
אבו ג'ווייעד (שבט),3.9,כתום,15.1,0.0296610169491,-0.5,36,כתום,2021-03-21T00:00:00.000Z,7.119810711981072,4.495590449559045,77.4
אל סייד,3.4,ירוק,6.6,0.2857142857142,0, קטן מ-15 ,ירוק,2021-03-21T00:00:00.000Z,8.961874896847664,4.835781482092755,
צור הדסה,4.3,כתום,10.4,0.0255863539445,-0.3684210526316, קטן מ-15 ,כתום,2021-03-21T00:00:00.000Z,47.40388768898488,44.44060475161987,
אכסאל,4.8,צהוב,6.6,0.0584795321637,-0.5,27,צהוב,2021-03-21T00:00:00.000Z,52.543387193297434,42.72225546911364,18.0
פתח תקווה,3.2,ירוק,7.1,0.0151845710795,-0.4854651162791001,337,ירוק,2021-03-21T00:00:00.000Z,61.28772057326087,55.667719535034166,13.5
תקוע,5.4,צהוב,16.7,0.0194444444444,-0.2857142857143, קטן מ-15 ,צהוב,2021-03-21T00:00:00.000Z,38.03724928366762,34.67048710601719,
גני מודיעין,4.7,כתום,14.8,0.0347826086956,-0.4444444444445, קטן מ-15 ,כתום,2021-03-21T00:00:00.000Z,26.80221811460259,22.476894639556377,
עץ אפרים,3.6,ירוק,4.0,0.0074074074074,0, קטן מ-15 ,ירוק,2021-03-21T00:00:00.000Z,47.57085020242915,43.441295546558706,
זמר,5.8,כתום,22.2,0.0813953488372,-0.2380952380953,27,כתום,2021-03-21T00:00:00.000Z,49.951543679911396,40.204901010660386,37.4
שפרעם,2.9,צהוב,8.0,0.041514041514,-0.6,68,צהוב,2021-03-21T00:00:00.000Z,53.73584905660377,45.04716981132076,16.0
כפר מצר,4.9,צהוב,18.0,0.1086956521739,0, קטן מ-15 ,צהוב,2021-03-21T00:00:00.000Z,51.727861771058315,43.88048956083514,
סביון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-03-21T00:00:00.000Z,79.95055624227442,75.92088998763906,0.0
מזרעה,6.6,צהוב,34.9,0.0721649484536,0.3999999999999999,20,צהוב,2021-03-21T00:00:00.000Z,55.69146280579132,47.50374438342486,49.9
יבנה,2.5,ירוק,5.4,0.0124023886081,-0.6301369863014,63,ירוק,2021-03-21T00:00:00.000Z,57.000743584075245,51.68110291605539,12.7
קרית ביאליק,2.4,ירוק,5.5,0.016776075857,-0.439024390244,36,ירוק,2021-03-21T00:00:00.000Z,66.56741505582903,61.848961459959185,8.6
קצרין,2.7,ירוק,2.7,0.0117647058823,0, קטן מ-15 ,ירוק,2021-03-21T00:00:00.000Z,59.42453709870787,54.53576661782337,
יבנאל,3,צהוב,0.0,0,0, 0 ,צהוב,2021-03-21T00:00:00.000Z,32.919825407764755,28.417183551573626,0.0
