Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,38,55,0,0,0,0
2020-12-20T00:00:00.000Z,6374,6429,0.07,0,0,0
2020-12-21T00:00:00.000Z,22411,28840,0.32,0,0,0
2020-12-22T00:00:00.000Z,40299,69139,0.78,0,0,0
2020-12-23T00:00:00.000Z,58412,127551,1.44,0,0,0
2020-12-24T00:00:00.000Z,69500,197051,2.22,0,0,0
2020-12-25T00:00:00.000Z,37092,234143,2.63,0,0,0
2020-12-26T00:00:00.000Z,31337,265480,2.99,0,0,0
2020-12-27T00:00:00.000Z,99338,364818,4.11,0,0,0
2020-12-28T00:00:00.000Z,126928,491746,5.53,0,0,0
2020-12-29T00:00:00.000Z,148990,640736,7.21,0,0,0
2020-12-30T00:00:00.000Z,145667,786403,8.85,0,0,0
2020-12-31T00:00:00.000Z,152940,939343,10.57,0,0,0
2021-01-01T00:00:00.000Z,69373,1008716,11.35,0,0,0
2021-01-02T00:00:00.000Z,69812,1078528,12.14,0,0,0
2021-01-03T00:00:00.000Z,143413,1221941,13.75,0,0,0
2021-01-04T00:00:00.000Z,137182,1359123,15.29,2,2,0
2021-01-05T00:00:00.000Z,120980,1480103,16.66,0,2,0
2021-01-06T00:00:00.000Z,98822,1578925,17.77,0,2,0
2021-01-07T00:00:00.000Z,111477,1690402,19.02,4,6,0
2021-01-08T00:00:00.000Z,63763,1754165,19.74,4,10,0
2021-01-09T00:00:00.000Z,42551,1796716,20.22,26,36,0
2021-01-10T00:00:00.000Z,36698,1833414,20.63,5287,5323,0.06
2021-01-11T00:00:00.000Z,21753,1855167,20.88,17015,22338,0.25
2021-01-12T00:00:00.000Z,26866,1882033,21.18,31113,53451,0.6
2021-01-13T00:00:00.000Z,54257,1936290,21.79,52079,105530,1.19
2021-01-14T00:00:00.000Z,57986,1994276,22.44,64715,170245,1.92
2021-01-15T00:00:00.000Z,30824,2025100,22.79,34631,204876,2.31
2021-01-16T00:00:00.000Z,29601,2054701,23.12,24992,229868,2.59
2021-01-17T00:00:00.000Z,69769,2124470,23.91,80133,310001,3.49
2021-01-18T00:00:00.000Z,73984,2198454,24.74,111423,421424,4.74
2021-01-19T00:00:00.000Z,61679,2260133,25.43,118791,540215,6.08
2021-01-20T00:00:00.000Z,1710,2261843,25.45,191,540406,6.08
