name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Dimona,2.8,ירוק,2.6,5,-16,קטן מ-15,ירוק,2022-10-15T00:00:00.000Z,81.96,76.86,59.02,
Qiryat Tiv'on,4.9,צהוב,6.6,5,-52,קטן מ-15,צהוב,2022-10-15T00:00:00.000Z,78.12,75.77,62.88,
Or Yehuda,3.3,צהוב,2.5,4,-58,18,ירוק,2022-10-15T00:00:00.000Z,71.91,65.73,48.24,4.9
Nesher,4.2,צהוב,9.2,11,-18,28,ירוק,2022-10-15T00:00:00.000Z,77.56,74.72,61.16,11.7
Elat,3.4,ירוק,3.0,8,-23,19,ירוק,2022-10-15T00:00:00.000Z,83.56,79.34,59.83,3.6
Kefar Weradim,4.3,צהוב,5.5,18,0,קטן מ-15,ירוק,2022-10-15T00:00:00.000Z,88.86,86.24,72.36,
Gan Ner,2.7,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-15T00:00:00.000Z,87.56,83.96,68.19,
Arad,3.6,ירוק,4.8,7,-7,17,ירוק,2022-10-15T00:00:00.000Z,74.30,67.46,48.46,6.3
Bet Shemesh,1.7,ירוק,0.8,9,-9,קטן מ-15,ירוק,2022-10-15T00:00:00.000Z,42.80,34.79,22.38,
Yavne,4.3,צהוב,5.0,10,-40,39,ירוק,2022-10-15T00:00:00.000Z,74.88,70.12,52.50,7.8
Umm Al-Fahm,2.3,ירוק,1.2,3,-9,קטן מ-15,ירוק,2022-10-15T00:00:00.000Z,63.14,53.98,28.55,
Ez Efrayim,3.4,ירוק,4.0,100,0,קטן מ-15,ירוק,2022-10-15T00:00:00.000Z,70.36,65.51,45.30,
Kefar Haoranim,3.8,ירוק,3.8,33,0,קטן מ-15,ירוק,2022-10-15T00:00:00.000Z,84.77,82.49,67.11,
Kaokab Abu Al-Hija,2.5,ירוק,0.0,2,0, 0 ,ירוק,2022-10-15T00:00:00.000Z,71.73,62.46,38.20,0.0
Qiryat Gat,6.2,כתום,7.5,23,22,57,כתום,2022-10-15T00:00:00.000Z,66.65,59.96,43.18,9.7
Tayibe,1.9,ירוק,0.7,1,0,קטן מ-15,ירוק,2022-10-15T00:00:00.000Z,58.38,50.23,28.13,
