gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,3 חודשים,6372,3.9,0,0,3,0.9,5,0.3,262,3.6
זכר,0-9,6 חודשים,29086,4.6,1,0.1,5,0.8,13,0.4,589,3.8
זכר,0-9,שנה,306699,9.2,5,0.1,22,1.1,69,0.7,1970,5.1
זכר,0-9,מתחילת קורונה,441951,9.6,8,0.1,34,0.5,124,0.4,3294,3.7
זכר,0-9,חודש אחרון,434,1.7,0,0,1,1.2,0,0,27,2.1
נקבה,0-9,שנה,245167,7.4,2,0.1,10,0.5,48,0.5,1600,4.1
נקבה,0-9,חודש אחרון,535,2.1,0,0,0,0,0,0,19,1.4
נקבה,0-9,3 חודשים,5612,3.4,0,0,1,0.3,3,0.2,195,2.7
נקבה,0-9,מתחילת קורונה,363662,7.9,5,0,17,0.3,78,0.2,2673,3
נקבה,0-9,6 חודשים,25265,4,0,0,1,0.2,11,0.3,454,2.9
זכר,10-19,מתחילת קורונה,439814,9.5,6,0.1,25,0.4,81,0.3,1084,1.2
זכר,10-19,שנה,294286,8.9,3,0.1,12,0.6,30,0.3,477,1.2
זכר,10-19,חודש אחרון,679,2.7,0,0,0,0,0,0,7,0.5
זכר,10-19,6 חודשים,25849,4.1,0,0,1,0.2,5,0.1,134,0.9
זכר,10-19,3 חודשים,4960,3,0,0,1,0.3,2,0.1,62,0.8
נקבה,10-19,3 חודשים,5769,3.5,0,0,0,0,1,0.1,51,0.7
נקבה,10-19,6 חודשים,27551,4.4,1,0.1,2,0.3,6,0.2,152,1
נקבה,10-19,מתחילת קורונה,430617,9.3,8,0.1,23,0.4,81,0.3,1222,1.4
נקבה,10-19,שנה,295340,8.9,3,0.1,10,0.5,21,0.2,523,1.3
נקבה,10-19,חודש אחרון,1006,4,0,0,0,0,0,0,4,0.3
זכר,20-29,שנה,170124,5.1,4,0.1,19,0.9,56,0.5,542,1.4
זכר,20-29,חודש אחרון,727,2.9,0,0,2,2.5,2,0.8,11,0.8
זכר,20-29,3 חודשים,6946,4.2,1,0.2,3,0.9,8,0.5,74,1
זכר,20-29,מתחילת קורונה,269399,5.8,25,0.2,58,0.9,252,0.8,1677,1.9
זכר,20-29,6 חודשים,27090,4.3,1,0.1,4,0.6,14,0.4,177,1.1
נקבה,20-29,6 חודשים,38435,6.1,0,0,7,1.1,14,0.4,640,4.1
נקבה,20-29,שנה,261769,7.9,7,0.2,20,1,51,0.5,2338,6
נקבה,20-29,3 חודשים,9915,6,0,0,4,1.1,7,0.4,257,3.5
נקבה,20-29,מתחילת קורונה,382240,8.3,22,0.2,63,1,284,0.9,5435,6.1
נקבה,20-29,חודש אחרון,1242,4.9,0,0,1,1.2,2,0.8,39,3
זכר,30-39,שנה,189572,5.7,14,0.4,38,1.8,94,0.9,691,1.8
זכר,30-39,מתחילת קורונה,269885,5.8,53,0.5,106,1.6,643,2,2365,2.7
זכר,30-39,חודש אחרון,1074,4.2,0,0,0,0,1,0.4,11,0.8
זכר,30-39,3 חודשים,8661,5.3,0,0,2,0.6,8,0.5,89,1.2
זכר,30-39,6 חודשים,34802,5.5,0,0,7,1.1,18,0.5,228,1.5
נקבה,30-39,3 חודשים,12001,7.3,1,0.2,7,2,7,0.4,259,3.5
נקבה,30-39,6 חודשים,48231,7.7,3,0.3,13,2,17,0.5,657,4.3
נקבה,30-39,שנה,288380,8.7,8,0.2,30,1.4,97,0.9,2335,6
נקבה,30-39,מתחילת קורונה,389711,8.4,40,0.3,114,1.7,601,1.9,5503,6.2
נקבה,30-39,חודש אחרון,1528,6,0,0,0,0,3,1.2,27,2.1
זכר,40-49,שנה,178035,5.4,32,0.9,77,3.7,198,1.9,925,2.4
זכר,40-49,חודש אחרון,1081,4.2,0,0,1,1.2,1,0.4,23,1.8
זכר,40-49,3 חודשים,8382,5.1,2,0.4,5,1.4,14,0.8,134,1.8
זכר,40-49,מתחילת קורונה,244467,5.3,125,1.1,271,4.2,1435,4.5,3750,4.2
זכר,40-49,6 חודשים,34063,5.4,5,0.5,14,2.2,40,1.1,310,2
נקבה,40-49,3 חודשים,12448,7.5,2,0.4,5,1.4,12,0.7,133,1.8
נקבה,40-49,6 חודשים,50083,8,5,0.5,11,1.7,29,0.8,312,2
נקבה,40-49,שנה,268259,8.1,19,0.5,33,1.6,135,1.3,1047,2.7
נקבה,40-49,מתחילת קורונה,350995,7.6,80,0.7,144,2.2,983,3.1,3714,4.2
נקבה,40-49,חודש אחרון,1864,7.3,0,0,2,2.5,2,0.8,21,1.6
זכר,50-59,3 חודשים,7922,4.8,7,1.5,20,5.7,51,2.9,253,3.4
זכר,50-59,6 חודשים,30706,4.9,20,2,38,5.9,99,2.7,533,3.5
זכר,50-59,שנה,126702,3.8,98,2.7,155,7.5,429,4.1,1515,3.9
זכר,50-59,מתחילת קורונה,172062,3.7,400,3.4,566,8.7,2303,7.2,5195,5.8
זכר,50-59,חודש אחרון,1176,4.6,0,0,4,4.9,5,2,48,3.7
נקבה,50-59,3 חודשים,12790,7.8,4,0.9,13,3.7,29,1.7,184,2.5
נקבה,50-59,6 חודשים,48903,7.8,7,0.7,20,3.1,74,2,405,2.6
נקבה,50-59,מתחילת קורונה,247361,5.3,205,1.8,272,4.2,1628,5.1,4142,4.7
נקבה,50-59,שנה,192669,5.8,52,1.4,86,4.2,305,2.9,1212,3.1
נקבה,50-59,חודש אחרון,2052,8.1,0,0,5,6.2,3,1.2,41,3.1
זכר,60-69,שנה,103430,3.1,255,6.9,261,12.6,906,8.7,2733,7.1
