cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,46,8.09,4.93,צהוב,56844
Akko,קטן מ-15,אין מידע,30,6.06,2.18,ירוק,49517
Arad,0,0,17,6.26,3.59,ירוק,27170
Ashdod,קטן מ-15,אין מידע,147,6.49,4.8,צהוב,226329
Ashqelon,קטן מ-15,אין מידע,132,9.01,5.02,צהוב,146442
Bat Yam,קטן מ-15,אין מידע,129,10.10,4.49,ירוק,127772
Be'er Sheva,15,7.08,212,10.07,3.75,ירוק,210624
Bene Beraq,קטן מ-15,אין מידע,33,1.59,2.01,ירוק,208031
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,16,10.02,7.2,כתום,15971
Elat,קטן מ-15,אין מידע,19,3.62,3.41,ירוק,52507
Even Yehuda,קטן מ-15,אין מידע,26,18.52,5.52,צהוב,14036
Ganne Tiqwa,קטן מ-15,אין מידע,45,20.92,7.59,אדום,21508
Gedera,קטן מ-15,אין מידע,18,6.25,3.74,ירוק,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,26,9.55,3.97,ירוק,27236
Giv'atayim,0,0,42,6.90,4.22,ירוק,60872
Hadera,קטן מ-15,אין מידע,115,11.62,5.35,צהוב,98928
Haifa,19,5.51,345,12.11,4.93,צהוב,284981
Herzliyya,קטן מ-15,אין מידע,91,9.17,4.75,צהוב,99208
Hod Hasharon,קטן מ-15,אין מידע,67,10.35,4.08,ירוק,64755
Holon,קטן מ-15,אין מידע,188,9.57,4.65,צהוב,196510
Jerusalem,17,5.48,310,3.25,3.21,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,59,12.77,6.52,כתום,46190
Kefar Sava,קטן מ-15,אין מידע,149,14.66,4.62,צהוב,101664
Kefar Yona,0,0,29,11.09,4.06,ירוק,26140
Lod,קטן מ-15,אין מידע,22,2.72,2.94,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,24,6.35,3.66,ירוק,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,17,7.67,4.19,ירוק,22158
Mazkeret Batya,קטן מ-15,אין מידע,17,11.26,7.65,אדום,15095
Mevasseret Ziyyon,0,0,32,13.14,6.59,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,22,8.53,5.19,צהוב,25790
Modi'in-Makkabbim-Re'ut,קטן מ-15,אין מידע,77,8.13,4.47,ירוק,94744
Nahariyya,קטן מ-15,אין מידע,65,10.98,5.53,צהוב,59189
Nes Ziyyona,קטן מ-15,אין מידע,63,12.47,6.41,כתום,50532
Nesher,קטן מ-15,אין מידע,28,11.69,4.19,ירוק,23947
Netanya,16,6.84,234,10.47,4.92,צהוב,223562
Nof Hagalil,קטן מ-15,אין מידע,29,6.91,3.75,ירוק,41950
Or Yehuda,0,0,18,4.92,3.34,ירוק,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,41,9.39,4.41,ירוק,43646
Pardesiyya,קטן מ-15,אין מידע,22,33.10,7.22,כתום,6647
Petah Tiqwa,18,6.72,268,10.70,4.48,ירוק,250427
Qadima-Zoran,קטן מ-15,אין מידע,19,8.37,5.32,צהוב,22711
Qiryat Atta,0,0,42,7.08,3.76,ירוק,59291
Qiryat Bialik,0,0,51,12.25,7.11,כתום,41645
Qiryat Gat,קטן מ-15,אין מידע,57,9.74,6.23,כתום,58550
Qiryat Motzkin,קטן מ-15,אין מידע,61,13.42,5.44,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,61,14.96,5.58,צהוב,40778
Qiryat Yam,קטן מ-15,אין מידע,53,13.46,6.2,כתום,39389
Ra'annana,קטן מ-15,אין מידע,119,15.46,4.7,צהוב,76958
Ramat Gan,קטן מ-15,אין מידע,192,11.51,5.21,צהוב,166746
Ramat Hasharon,קטן מ-15,אין מידע,49,10.32,6.22,כתום,47482
Ramla,קטן מ-15,אין מידע,32,4.16,1.97,ירוק,76903
Rehovot,קטן מ-15,אין מידע,175,11.97,5.77,צהוב,146213
Rishon Leziyyon,15,5.98,251,9.81,5.26,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,40,5.94,4.17,ירוק,67337
Sederot,קטן מ-15,אין מידע,19,6.57,3.95,ירוק,28899
Tel Aviv - Yafo,22,5.43,405,8.08,4.7,צהוב,501015
Tel Mond,0,0,20,14.86,5.42,צהוב,13461
Tiberias,קטן מ-15,אין מידע,37,8.10,4.43,ירוק,45686
Yavne,קטן מ-15,אין מידע,39,7.84,4.31,ירוק,49759
Yehud,קטן מ-15,אין מידע,40,13.33,4.64,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,28,11.64,5.59,צהוב,24061
Zefat,קטן מ-15,אין מידע,19,5.22,4.33,ירוק,36423
Zikhron Ya'aqov,0,0,31,13.19,6.73,כתום,23503
