gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,3 חודשים,1335,1.3,0,0,1,0.4,4,0.4,133,2.5
זכר,0-9,שנה,295215,9,4,0.1,21,1,68,0.6,2005,4.9
זכר,0-9,6 חודשים,10691,3.3,0,0,4,0.6,10,0.3,445,3.3
זכר,0-9,חודש אחרון,474,1.3,0,0,1,0.6,4,0.7,74,2.7
זכר,0-9,מתחילת קורונה,443099,9.4,8,0.1,35,0.5,128,0.4,3417,3.7
נקבה,0-9,חודש אחרון,423,1.1,0,0,1,0.6,2,0.4,53,2
נקבה,0-9,6 חודשים,9529,3,0,0,2,0.3,6,0.2,329,2.4
נקבה,0-9,שנה,233475,7.1,2,0.1,11,0.5,43,0.4,1599,3.9
נקבה,0-9,מתחילת קורונה,365115,7.7,4,0,18,0.3,80,0.2,2748,2.9
נקבה,0-9,3 חודשים,1354,1.3,0,0,1,0.4,2,0.2,86,1.6
זכר,10-19,חודש אחרון,1108,3,0,0,0,0,2,0.4,13,0.5
זכר,10-19,6 חודשים,9817,3.1,0,0,1,0.2,5,0.2,106,0.8
זכר,10-19,מתחילת קורונה,442550,9.4,6,0,25,0.4,83,0.3,1105,1.2
זכר,10-19,3 חודשים,2989,3,0,0,0,0,2,0.2,25,0.5
זכר,10-19,שנה,283156,8.6,3,0.1,11,0.5,29,0.3,468,1.1
נקבה,10-19,3 חודשים,4245,4.2,0,0,1,0.4,3,0.3,29,0.5
נקבה,10-19,שנה,282154,8.6,2,0.1,10,0.5,21,0.2,502,1.2
נקבה,10-19,6 חודשים,11974,3.7,0,0,1,0.2,6,0.2,86,0.6
נקבה,10-19,חודש אחרון,1488,4,0,0,1,0.6,1,0.2,13,0.5
נקבה,10-19,מתחילת קורונה,434943,9.2,7,0.1,24,0.4,83,0.3,1248,1.3
זכר,20-29,חודש אחרון,1763,4.7,0,0,1,0.6,3,0.5,21,0.8
זכר,20-29,מתחילת קורונה,273550,5.8,26,0.2,61,0.9,254,0.8,1715,1.8
זכר,20-29,6 חודשים,13823,4.3,2,0.2,6,1,10,0.3,130,1
זכר,20-29,שנה,167172,5.1,4,0.1,17,0.8,50,0.5,539,1.3
זכר,20-29,3 חודשים,4227,4.2,1,0.3,4,1.4,4,0.4,41,0.8
נקבה,20-29,מתחילת קורונה,388666,8.2,22,0.2,64,0.9,286,0.9,5525,5.9
נקבה,20-29,חודש אחרון,2507,6.7,0,0,1,0.6,2,0.4,62,2.3
נקבה,20-29,3 חודשים,6676,6.6,0,0,2,0.7,2,0.2,107,2
נקבה,20-29,6 חודשים,20159,6.3,0,0,7,1.1,9,0.3,415,3.1
נקבה,20-29,שנה,257492,7.8,5,0.1,17,0.8,35,0.3,2241,5.4
זכר,30-39,חודש אחרון,1955,5.2,0,0,2,1.3,7,1.2,30,1.1
זכר,30-39,מתחילת קורונה,274664,5.8,53,0.4,109,1.6,649,2,2417,2.6
זכר,30-39,6 חודשים,16844,5.3,0,0,5,0.8,18,0.6,172,1.3
זכר,30-39,שנה,187998,5.7,10,0.3,33,1.6,80,0.8,687,1.7
זכר,30-39,3 חודשים,4834,4.8,0,0,3,1.1,7,0.6,56,1.1
נקבה,30-39,3 חודשים,6955,6.9,0,0,2,0.7,10,0.9,124,2.3
נקבה,30-39,שנה,284858,8.7,8,0.2,25,1.2,80,0.8,2264,5.5
נקבה,30-39,6 חודשים,23289,7.3,1,0.1,9,1.4,16,0.5,446,3.3
נקבה,30-39,חודש אחרון,2606,6.9,0,0,0,0,3,0.5,54,2
נקבה,30-39,מתחילת קורונה,396280,8.4,40,0.3,115,1.7,611,1.9,5605,6
זכר,40-49,חודש אחרון,1962,5.2,1,0.6,1,0.6,7,1.2,33,1.2
זכר,40-49,מתחילת קורונה,249337,5.3,126,1,272,4,1445,4.4,3806,4.1
