Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,45,63,0,0,1,0,0,0,0
2020-12-20T00:00:00.000Z,7383,7446,0.08,0,1,0,0,0,0
2020-12-21T00:00:00.000Z,24904,32350,0.35,0,1,0,0,0,0
2020-12-22T00:00:00.000Z,44632,76982,0.83,0,1,0,0,0,0
2020-12-23T00:00:00.000Z,62880,139862,1.5,0,1,0,0,0,0
2020-12-24T00:00:00.000Z,73381,213243,2.29,0,1,0,0,0,0
2020-12-25T00:00:00.000Z,38482,251725,2.71,0,1,0,0,0,0
2020-12-26T00:00:00.000Z,32600,284325,3.06,0,1,0,0,0,0
2020-12-27T00:00:00.000Z,104478,388803,4.18,0,1,0,0,0,0
2020-12-28T00:00:00.000Z,134932,523735,5.63,0,1,0,0,0,0
2020-12-29T00:00:00.000Z,156175,679910,7.31,0,1,0,0,0,0
2020-12-30T00:00:00.000Z,152987,832897,8.96,0,1,0,0,0,0
2020-12-31T00:00:00.000Z,158424,991321,10.66,0,1,0,0,0,0
2021-01-01T00:00:00.000Z,71340,1062661,11.43,0,1,0,0,0,0
2021-01-02T00:00:00.000Z,71678,1134339,12.2,0,1,0,0,0,0
2021-01-03T00:00:00.000Z,149612,1283951,13.81,0,1,0,0,0,0
2021-01-04T00:00:00.000Z,152052,1436003,15.44,1,2,0,0,0,0
2021-01-05T00:00:00.000Z,125053,1561056,16.79,0,2,0,0,0,0
2021-01-06T00:00:00.000Z,103222,1664278,17.9,1,3,0,0,0,0
2021-01-07T00:00:00.000Z,115959,1780237,19.14,5,8,0,0,0,0
2021-01-08T00:00:00.000Z,66394,1846631,19.86,3,11,0,0,0,0
2021-01-09T00:00:00.000Z,44495,1891126,20.34,23,34,0,0,0,0
2021-01-10T00:00:00.000Z,37582,1928708,20.74,5991,6025,0.06,0,0,0
2021-01-11T00:00:00.000Z,21090,1949798,20.97,19248,25273,0.27,0,0,0
2021-01-12T00:00:00.000Z,23985,1973783,21.23,35649,60922,0.66,0,0,0
2021-01-13T00:00:00.000Z,51981,2025764,21.78,56849,117771,1.27,0,0,0
2021-01-14T00:00:00.000Z,56384,2082148,22.39,68803,186574,2.01,0,0,0
2021-01-15T00:00:00.000Z,30688,2112836,22.72,35907,222481,2.39,0,0,0
2021-01-16T00:00:00.000Z,29412,2142248,23.04,25997,248478,2.67,0,0,0
2021-01-17T00:00:00.000Z,68347,2210595,23.77,84538,333016,3.58,0,0,0
2021-01-18T00:00:00.000Z,69651,2280246,24.52,120347,453363,4.88,0,0,0
2021-01-19T00:00:00.000Z,72733,2352979,25.3,137717,591080,6.36,0,0,0
2021-01-20T00:00:00.000Z,76718,2429697,26.13,143624,734704,7.9,0,0,0
2021-01-21T00:00:00.000Z,69817,2499514,26.88,164264,898968,9.67,0,0,0
2021-01-22T00:00:00.000Z,37800,2537314,27.28,71040,970008,10.43,0,0,0
2021-01-23T00:00:00.000Z,39902,2577216,27.71,53526,1023534,11.01,0,0,0
2021-01-24T00:00:00.000Z,69009,2646225,28.46,140563,1164097,12.52,0,0,0
2021-01-25T00:00:00.000Z,80798,2727023,29.33,139374,1303471,14.02,0,0,0
2021-01-26T00:00:00.000Z,78587,2805610,30.17,126284,1429755,15.37,0,0,0
2021-01-27T00:00:00.000Z,77807,2883417,31.01,124905,1554660,16.72,0,0,0
2021-01-28T00:00:00.000Z,79430,2962847,31.86,130482,1685142,18.12,0,0,0
2021-01-29T00:00:00.000Z,36583,2999430,32.25,64721,1749863,18.82,0,0,0
2021-01-30T00:00:00.000Z,34340,3033770,32.62,42707,1792570,19.28,0,0,0
2021-01-31T00:00:00.000Z,73238,3107008,33.41,59419,1851989,19.92,0,0,0
2021-02-01T00:00:00.000Z,82395,3189403,34.3,35279,1887268,20.29,0,0,0
2021-02-02T00:00:00.000Z,69952,3259355,35.05,31005,1918273,20.63,0,0,0
2021-02-03T00:00:00.000Z,60163,3319518,35.7,51339,1969612,21.18,0,0,0
2021-02-04T00:00:00.000Z,72494,3392012,36.48,58010,2027622,21.8,0,0,0
2021-02-05T00:00:00.000Z,33844,3425856,36.84,28721,2056343,22.11,0,0,0
2021-02-06T00:00:00.000Z,21565,3447421,37.07,22183,2078526,22.35,0,0,0
2021-02-07T00:00:00.000Z,54010,3501431,37.65,68636,2147162,23.09,0,0,0
2021-02-08T00:00:00.000Z,58545,3559976,38.28,65333,2212495,23.79,0,0,0
2021-02-09T00:00:00.000Z,66232,3626208,38.99,67438,2279933,24.52,0,0,0
2021-02-10T00:00:00.000Z,70424,3696632,39.75,72149,2352082,25.29,0,0,0
2021-02-11T00:00:00.000Z,81024,3777656,40.62,71965,2424047,26.07,0,0,0
2021-02-12T00:00:00.000Z,39001,3816657,41.04,37498,2461545,26.47,0,0,0
2021-02-13T00:00:00.000Z,27396,3844053,41.34,30383,2491928,26.8,0,0,0
2021-02-14T00:00:00.000Z,74804,3918857,42.14,68969,2560897,27.54,0,0,0
2021-02-15T00:00:00.000Z,81409,4000266,43.02,75592,2636489,28.35,0,0,0
2021-02-16T00:00:00.000Z,83328,4083594,43.91,78166,2714655,29.19,0,0,0
2021-02-17T00:00:00.000Z,61870,4145464,44.58,75498,2790153,30,0,0,0
2021-02-18T00:00:00.000Z,69041,4214505,45.32,79624,2869777,30.86,0,0,0
2021-02-19T00:00:00.000Z,39586,4254091,45.75,38061,2907838,31.27,0,0,0
2021-02-20T00:00:00.000Z,31600,4285691,46.09,28687,2936525,31.58,0,0,0
2021-02-21T00:00:00.000Z,79344,4365035,46.94,78348,3014873,32.42,0,0,0
2021-02-22T00:00:00.000Z,84945,4449980,47.85,80490,3095363,33.29,0,0,0
2021-02-23T00:00:00.000Z,77216,4527196,48.68,70349,3165712,34.04,0,0,0
2021-02-24T00:00:00.000Z,60957,4588153,49.34,62989,3228701,34.72,0,0,0
2021-02-25T00:00:00.000Z,51606,4639759,49.89,64676,3293377,35.42,0,0,0
2021-02-26T00:00:00.000Z,25812,4665571,50.17,31951,3325328,35.76,0,0,0
