name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,104.7468338012695,26
יוספטל,,44.61538314819336,3
שמיר,,58.13692474365234,10
וולפסון,,63.54319000244141,17
זיו צפת,,61.09510040283203,9
הלל יפה,,80,13
נהריה,,73.28767395019531,17
ברזילי,,69.53642272949219,36
פוריה,,64.78873443603516,5
סוראסקי,,97.01110076904297,21
בני ציון,,64.4341812133789,3
רבין ק. בילינסון,,76.28742218017578,17
סורוקה,,69.85230255126953,24
מאיר,,84.06169891357422,6
קפלן,,95.84837341308594,14
"רמב""ם",,85.24590301513672,7
הכרמל,,,0
השרון ק. גולדה,,51.86721801757813,7
הדסה עין כרם,,99.6031723022461,30
הסקוטי,,28.5714282989502,8
סנט וינסנט,,,0
המשפחה הקדושה,,,0
סנט ג'וזף,,,1
שערי צדק,,86.97789001464844,13
אל מקאסד,,,0
לניאדו,,80.22283935546875,5
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,85.12657928466797,8
אסותא אשדוד,,,4
שניידר,,,0
המרכזי בעמק,,66.20689392089844,11
