city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,129366,2507,1256,35835,26
תל אביב - יפו,26097,769,310,23381,17
באר שבע,14777,523,260,11468,26
נתניה,16703,517,259,11858,24
אשקלון,11719,433,208,7768,30
אשדוד,25375,407,191,11362,18
פתח תקווה,21407,407,184,12669,16
חיפה,16472,363,173,13644,13
רהט,4706,350,165,1648,51
ראשון לציון,14731,345,154,11600,14
חולון,14455,289,106,9055,15
רמלה,9456,265,108,4326,35
בני ברק,48163,261,99,4520,13
נצרת,8914,254,109,1844,32
בת ים,9551,249,113,6507,19
רחובות,11227,234,144,9972,17
לוד,8516,233,103,6035,29
אום אל-פחם,5969,228,139,1351,40
חדרה,6759,221,124,5442,23
בית שמש,20135,183,108,3873,14
טייבה,4430,155,88,1577,35
רמת גן,7831,130,59,15442,9
קרית גת,7235,128,49,2502,22
צפת,4776,125,55,1456,34
דימונה,2468,122,47,1789,34
שדרות,2837,122,58,2099,43
נתיבות,6952,119,47,2223,30
אופקים,4270,118,71,1804,35
ראש העין,5404,111,67,5550,17
טירה,2656,110,56,894,41
קרית מלאכי,4072,104,49,1422,42
כפר כנא,2409,104,40,543,45
כפר קאסם,3280,103,74,739,42
אילת,2471,102,46,7256,18
לקיה,705,102,68,283,64
אור יהודה,4307,101,50,1965,29
טבריה,4480,100,52,1894,22
כסיפה,864,98,62,361,54
כפר סבא,4035,98,39,5037,10
ערד,2419,96,55,1894,35
נוף הגליל,2843,95,33,4954,21
באקה אל-גרביה,2695,95,46,705,32
עכו,4037,93,50,2336,18
מעלות-תרשיחא,1571,92,50,1675,40
ערערה-בנגב,939,90,53,290,48
קרית אתא,4642,90,45,2958,16
ערערה,1962,88,52,585,43
נס ציונה,2430,88,41,3048,19
פרדס חנה-כרכור,2312,88,43,2859,21
מודיעין עילית,25133,87,51,1484,11
הרצליה,4202,84,32,4883,9
מודיעין-מכבים-רעות,4776,83,49,5328,9
חורה,830,79,43,319,43
יבנה,4297,78,27,2521,16
חריש,1517,77,38,1048,37
בית ג'ן,1851,72,46,515,60
עראבה,2279,71,46,601,27
יפיע,2201,71,28,338,37
ירכא,2084,69,32,483,44
מגאר,2068,69,37,1044,30
שפרעם,4067,69,32,1202,17
תל שבע,525,68,23,327,32
מגדל העמק,2087,67,32,1835,26
אלעד,11553,65,33,1267,14
ריינה,1666,65,33,345,39
נהריה,3284,61,29,2909,10
אבו סנאן,1294,60,31,1035,44
רעננה,3801,60,26,4120,8
טמרה,3836,59,37,860,17
סח'נין,4336,57,30,917,17
כפר מנדא,1666,51,26,285,25
מעלה אדומים,3749,51,32,3230,14
בית שאן,1662,51,34,1127,26
זרזיר,492,50,27,264,57
קרני שומרון,729,50,28,819,52
עפולה,3754,49,25,2348,9
קרית מוצקין,2349,49,26,2179,11
כפר יאסיף,945,49,30,514,45
הוד השרון,2757,47,19,3657,8
טורעאן,1289,47,22,336,32
משהד,772,47, 11-14 ,190,53
באר יעקב,2259,46,25,1482,17
מעלה עירון,1840,45,29,328,29
ג'דיידה-מכר,2014,44,19,481,21
ביתר עילית,12856,44,33,776,7
יהוד,1932,44,29,1350,15
אור עקיבא,1610,44,20,921,22
שגב-שלום,306,43,28,169,38
כפר קרע,1646,43,17,386,22
פקיעין (בוקייעה),983,43,26,563,72
ג'סר א-זרקא,958,41,25,559,27
קלנסווה,2465,41,20,629,18
אבו גוש,1254,40,24,597,49
קרית ביאליק,2221,40,19,1786,10
כסרא-סמיע,958,39, 11-14 ,194,44
אעבלין,1199,38,36,524,28
קרית ים,2318,38,18,2075,10
גבעת זאב,3778,37,23,762,19
עספיא,1392,37,18,393,30
מג'ד אל-כרום,2186,36, 11-14 ,322,23
עין מאהל,1611,36, 11-14 ,218,26
רמת השרון,1906,35,  6-10  ,2959,8
בסמת טבעון,486,35,17,336,44
דאלית אל-כרמל,2281,35,16,368,20
כרמיאל,2457,35, 11-14 ,2023,8
גדרה,1804,34,20,1645,13
כוכב יעקב,1898,34,25,411,37
בענה,954,34, 11-14 ,379,40
אכסאל,1488,33, 11-14 ,259,22
ג'לג'וליה,964,32,18,314,31
גבעתיים,2015,32,18,2368,6
קדימה-צורן,1139,31,19,1555,15
בועיינה-נוג'ידאת,905,29, 11-14 ,607,28
גן יבנה,1651,28, 11-14 ,1194,12
זמר,573,28,15,175,39
רכסים,3115,28,15,302,22
אבו ג'ווייעד (שבט),60,28,  1-5  ,212,60
קרית אונו,1760,27,19,1702,7
אפרת,1019,27,  6-10  ,1191,23
ג'ת,1245,27,15,359,22
פוריידיס,1221,27, 11-14 ,212,20
זכרון יעקב,1372,26,15,1203,12
מסעודין אל-עזאזמה,76,26,18,93,15
כעביה-טבאש-חג'אג'רה,568,26, 11-14 ,151,44
אזור,1130,26,  6-10  ,686,21
טירת כרמל,1389,26, 11-14 ,803,11
חצור הגלילית,1389,25, 11-14 ,678,25
כפר יונה,1412,25,17,1229,10
אבן יהודה,653,24,15,1273,18
נשר,979,24,  6-10  ,1176,11
קרית ארבע,831,23,17,496,31
קרית יערים,1508,22, 11-14 ,284,34
קרית עקרון,885,22, 11-14 ,505,21
מצפה רמון,279,22, 11-14 ,571,44
"כפר חב""ד",1355,21,  6-10  ,497,30
יאנוח-ג'ת,1145,21,  6-10  ,215,32
מזרעה,292,20, 11-14 ,230,50
יד בנימין,661,20,  6-10  ,441,47
יקנעם עילית,1147,20, 11-14 ,1225,9
מצפה יריחו,247,20, 11-14 ,424,82
צור הדסה,702,20, 11-14 ,584,21
ביר אל-מכסור,597,20,  6-10  ,235,19
חורפיש,975,19, 11-14 ,218,29
אלפי מנשה,323,19,  6-10  ,1655,24
"בסמ""ה",882,19,  6-10  ,145,17
גני תקווה,1319,19, 11-14 ,1296,9
בנימינה-גבעת עדה,592,18, 11-14 ,1017,12
גבעת שמואל,1716,18,  1-5  ,1692,7
דבוריה,1200,18,  1-5  ,343,17
דייר חנא,1469,17,  6-10  ,248,16
עילוט,661,17,  6-10  ,124,20
אבו רוקייק (שבט),71,16,  1-5  ,71,16
אעצם (שבט),55,16,  6-10  ,64,15
כאבול,1294,15, 11-14 ,262,12
ראמה,923,15,  6-10  ,323,18
אריאל,1009,15,  1-5  ,747,8
כאוכב אבו אל-היג'א,431,15, 11-14 ,124,38
טובא-זנגריה,485,15,  6-10  ,126,22
מבשרת ציון,1893,15,  6-10  ,1875,6
שילה,395,15,  6-10  ,793,32
מוקייבלה,395,15,  6-10  ,141,35
תקוע,265,15,  6-10  ,433,35
ירוחם,965,15,  6-10  ,586,14
קרית טבעון,554, קטן מ-15 ,  6-10  ,1055,6
חשמונאים,459, קטן מ-15 ,  6-10  ,311,34
שוהם,1092, קטן מ-15 ,  1-5  ,801,4
אורנית,349, קטן מ-15 ,  1-5  ,458,3
מתן,159, קטן מ-15 ,  1-5  ,487,6
בית יצחק-שער חפר,81, קטן מ-15 ,  1-5  ,205,10
בית אריה,245, קטן מ-15 ,  1-5  ,237,8
עמנואל,675, קטן מ-15 ,  1-5  ,103,7
ג'ש (גוש חלב),294, קטן מ-15 ,  0  ,87,6
נאעורה,173, קטן מ-15 ,  0  ,34,21
סאג'ור,490, קטן מ-15 ,  1-5  ,109,12
סולם,259, קטן מ-15 ,  1-5  ,140,23
מייסר,116, קטן מ-15 ,  0  ,52,15
אבטין,212, קטן מ-15 ,  0  ,62,42
עומר,283, קטן מ-15 ,  1-5  ,359,1
כפר האורנים,116, קטן מ-15 ,  1-5  ,93,9
בית אל,522, קטן מ-15 ,  1-5  ,309,12
נופית,99, קטן מ-15 ,  0  ,108,4
מג'דל שמס,1719, קטן מ-15 ,  1-5  ,97,3
אלקנה,297, קטן מ-15 ,  1-5  ,351,5
דייר אל-אסד,1360, קטן מ-15 ,  6-10  ,172,8
פסוטה,295, קטן מ-15 ,  0  ,90,3
ניצן,222, קטן מ-15 ,  1-5  ,129,21
גבעת אבני,112, קטן מ-15 ,  1-5  ,86,14
ביר הדאג',17, קטן מ-15 ,  1-5  ,15,4
מבוא חורון,299, קטן מ-15 ,  1-5  ,203,4
עין קנייא,299, קטן מ-15 ,  0  ,57,29
גני מודיעין,358, קטן מ-15 ,  1-5  ,110,24
אבו קורינאת (שבט),32, קטן מ-15 ,  1-5  ,35,17
עין נקובא,570, קטן מ-15 ,  1-5  ,63,22
גבעת ברנר,72, קטן מ-15 ,  0  ,79,4
סייד (שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,17,23
קצר א-סר, קטן מ-15 , קטן מ-15 ,  1-5  ,14,8
עיילבון,601, קטן מ-15 ,  6-10  ,152,24
שלומי,415, קטן מ-15 ,  6-10  ,263,15
כפר אדומים,270, קטן מ-15 ,  0  ,211,2
מעיליא,264, קטן מ-15 ,  1-5  ,313,13
גבע בנימין,659, קטן מ-15 ,  6-10  ,272,24
יקיר,190, קטן מ-15 ,  1-5  ,152,8
נוקדים,164, קטן מ-15 ,  1-5  ,167,22
אטרש (שבט),43, קטן מ-15 ,  1-5  ,45,36
רומת הייב,111, קטן מ-15 ,  1-5  ,55,23
בית חשמונאי,108, קטן מ-15 ,  1-5  ,141,5
נוף איילון,223, קטן מ-15 ,  1-5  ,253,4
עפרה,275, קטן מ-15 ,  6-10  ,476,35
שבלי - אום אל-גנם,566, קטן מ-15 ,  1-5  ,162,17
כפר מצר,314, קטן מ-15 ,  6-10  ,60,36
כפר כמא,162, קטן מ-15 ,  1-5  ,85,9
שעב,668, קטן מ-15 ,  6-10  ,193,12
כפר ברא,383, קטן מ-15 ,  1-5  ,73,13
קודייראת א-צאנע(שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,16,7
כוכב השחר,282, קטן מ-15 ,  6-10  ,303,51
אלון שבות,371, קטן מ-15 ,  1-5  ,489,18
שערי תקווה,361, קטן מ-15 ,  1-5  ,288,9
נווה דניאל,294, קטן מ-15 ,  1-5  ,293,29
אבו רובייעה (שבט),35, קטן מ-15 ,  6-10  ,62,14
נחף,1222, קטן מ-15 ,  1-5  ,124,5
ג'ולס,665, קטן מ-15 ,  1-5  ,141,9
הר אדר,211, קטן מ-15 ,  0  ,161,2
סלמה,359, קטן מ-15 ,  1-5  ,101,31
צור משה,112, קטן מ-15 ,  0  ,106,4
עתלית,358, קטן מ-15 ,  1-5  ,347,12
צופים,131, קטן מ-15 ,  1-5  ,286,29
אום בטין,50, קטן מ-15 ,  6-10  ,54,24
אבו תלול,24, קטן מ-15 ,  6-10  ,24,42
עוזייר,159, קטן מ-15 ,  1-5  ,42,6
פרדסיה,257, קטן מ-15 ,  1-5  ,348,13
עלי זהב,252, קטן מ-15 ,  1-5  ,263,7
פסגות,195, קטן מ-15 ,  1-5  ,216,29
קרית שמונה,1352, קטן מ-15 ,  1-5  ,592,5
עלי,381, קטן מ-15 ,  0  ,315,10
שייח' דנון,224, קטן מ-15 ,  1-5  ,87,20
אבני חפץ,319, קטן מ-15 ,  1-5  ,211,29
קצרין,296, קטן מ-15 ,  1-5  ,285,4
מסעדה,407, קטן מ-15 ,  6-10  ,47,17
ע'ג'ר,168, קטן מ-15 ,  1-5  ,32,11
ברכה,295, קטן מ-15 ,  1-5  ,126,11
אלעזר,173, קטן מ-15 ,  1-5  ,337,12
מזכרת בתיה,737, קטן מ-15 ,  6-10  ,613,9
כוכב יאיר,333, קטן מ-15 ,  6-10  ,598,9
צור יצחק,224, קטן מ-15 ,  6-10  ,303,12
תל מונד,491, קטן מ-15 ,  6-10  ,754,10
"בני עי""ש",514, קטן מ-15 ,  6-10  ,316,13
כפר ורדים,231, קטן מ-15 ,  0  ,345,13
תפרח,709, קטן מ-15 ,  6-10  ,57,58
אליכין,242, קטן מ-15 ,  0  ,180,3
בת חפר,236, קטן מ-15 ,  0  ,234,2
שמשית,104, קטן מ-15 ,  0  ,82,4
אל סייד,15, קטן מ-15 ,  1-5  ,21,11
ראש פינה,146, קטן מ-15 ,  1-5  ,210,25
קדומים,349, קטן מ-15 ,  1-5  ,353,15
פדואל,217, קטן מ-15 ,  0  ,140,14
עץ אפרים,199, קטן מ-15 ,  1-5  ,157,4
טלמון,471, קטן מ-15 , 11-14 ,395,26
רבבה,318, קטן מ-15 ,  1-5  ,190,10
בוקעאתא,950, קטן מ-15 ,  1-5  ,58,7
קיסריה,245, קטן מ-15 ,  1-5  ,292,5
הושעיה,148, קטן מ-15 ,  1-5  ,170,14
מיתר,359, קטן מ-15 ,  1-5  ,433,7
בית דגן,527, קטן מ-15 ,  1-5  ,317,21
להבים,258, קטן מ-15 ,  6-10  ,274,9
רמת ישי,270, קטן מ-15 ,  0  ,326,3
מרכז שפירא,215, קטן מ-15 ,  1-5  ,168,22
כפר תבור,194,0,  0  ,194,0
לא ידוע, קטן מ-15 ,0,  0  ,0,0
נעלה,145,0,  0  ,74,0
אחוזת ברק,126,0,  0  ,95,0
הוואשלה (שבט), קטן מ-15 ,0,  0  ,5,0
