Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,61,0,0,0,0
2020-12-20T00:00:00.000Z,7374,7435,0.08,0,0,0
2020-12-21T00:00:00.000Z,24881,32316,0.35,0,0,0
2020-12-22T00:00:00.000Z,44617,76933,0.83,0,0,0
2020-12-23T00:00:00.000Z,62825,139758,1.5,0,0,0
2020-12-24T00:00:00.000Z,73307,213065,2.29,0,0,0
2020-12-25T00:00:00.000Z,38441,251506,2.7,0,0,0
2020-12-26T00:00:00.000Z,32555,284061,3.05,0,0,0
2020-12-27T00:00:00.000Z,104306,388367,4.18,0,0,0
2020-12-28T00:00:00.000Z,134735,523102,5.63,0,0,0
2020-12-29T00:00:00.000Z,155848,678950,7.3,0,0,0
2020-12-30T00:00:00.000Z,152614,831564,8.94,0,0,0
2020-12-31T00:00:00.000Z,158041,989605,10.64,0,0,0
2021-01-01T00:00:00.000Z,71179,1060784,11.41,0,0,0
2021-01-02T00:00:00.000Z,71562,1132346,12.18,0,0,0
2021-01-03T00:00:00.000Z,149282,1281628,13.78,0,0,0
2021-01-04T00:00:00.000Z,151724,1433352,15.41,2,2,0
2021-01-05T00:00:00.000Z,124717,1558069,16.75,0,2,0
2021-01-06T00:00:00.000Z,102927,1660996,17.86,0,2,0
2021-01-07T00:00:00.000Z,115657,1776653,19.11,3,5,0
2021-01-08T00:00:00.000Z,66216,1842869,19.82,3,8,0
2021-01-09T00:00:00.000Z,44416,1887285,20.29,22,30,0
2021-01-10T00:00:00.000Z,37488,1924773,20.7,5988,6018,0.06
2021-01-11T00:00:00.000Z,20984,1945757,20.92,19235,25253,0.27
2021-01-12T00:00:00.000Z,23839,1969596,21.18,35630,60883,0.65
2021-01-13T00:00:00.000Z,51840,2021436,21.74,56799,117682,1.27
2021-01-14T00:00:00.000Z,56228,2077664,22.34,68732,186414,2
2021-01-15T00:00:00.000Z,30563,2108227,22.67,35869,222283,2.39
2021-01-16T00:00:00.000Z,29325,2137552,22.99,25964,248247,2.67
2021-01-17T00:00:00.000Z,68227,2205779,23.72,84414,332661,3.58
2021-01-18T00:00:00.000Z,69500,2275279,24.47,120185,452846,4.87
2021-01-19T00:00:00.000Z,72574,2347853,25.25,137484,590330,6.35
2021-01-20T00:00:00.000Z,76518,2424371,26.07,143355,733685,7.89
2021-01-21T00:00:00.000Z,69576,2493947,26.82,163897,897582,9.65
2021-01-22T00:00:00.000Z,37702,2531649,27.22,70900,968482,10.41
2021-01-23T00:00:00.000Z,39839,2571488,27.65,53462,1021944,10.99
2021-01-24T00:00:00.000Z,68917,2640405,28.39,140298,1162242,12.5
2021-01-25T00:00:00.000Z,80720,2721125,29.26,139140,1301382,13.99
2021-01-26T00:00:00.000Z,78474,2799599,30.11,126008,1427390,15.35
2021-01-27T00:00:00.000Z,77679,2877278,30.94,124679,1552069,16.69
2021-01-28T00:00:00.000Z,79391,2956669,31.79,130255,1682324,18.09
2021-01-29T00:00:00.000Z,36519,2993188,32.19,64595,1746919,18.79
2021-01-30T00:00:00.000Z,34276,3027464,32.56,42655,1789574,19.24
2021-01-31T00:00:00.000Z,73154,3100618,33.34,59318,1848892,19.88
2021-02-01T00:00:00.000Z,82243,3182861,34.23,35200,1884092,20.26
2021-02-02T00:00:00.000Z,69843,3252704,34.98,30910,1915002,20.59
2021-02-03T00:00:00.000Z,60052,3312756,35.62,51248,1966250,21.14
2021-02-04T00:00:00.000Z,72368,3385124,36.4,57896,2024146,21.77
2021-02-05T00:00:00.000Z,33765,3418889,36.77,28646,2052792,22.07
2021-02-06T00:00:00.000Z,21527,3440416,37,22131,2074923,22.31
2021-02-07T00:00:00.000Z,53929,3494345,37.58,68520,2143443,23.05
2021-02-08T00:00:00.000Z,58465,3552810,38.21,65184,2208627,23.75
2021-02-09T00:00:00.000Z,66099,3618909,38.92,67257,2275884,24.47
2021-02-10T00:00:00.000Z,70305,3689214,39.67,71918,2347802,25.25
2021-02-11T00:00:00.000Z,80873,3770087,40.54,71510,2419312,26.02
2021-02-12T00:00:00.000Z,38923,3809010,40.96,37399,2456711,26.42
2021-02-13T00:00:00.000Z,27383,3836393,41.25,30337,2487048,26.74
2021-02-14T00:00:00.000Z,74701,3911094,42.06,68836,2555884,27.48
2021-02-15T00:00:00.000Z,81314,3992408,42.93,75470,2631354,28.3
2021-02-16T00:00:00.000Z,83307,4075715,43.83,78010,2709364,29.14
2021-02-17T00:00:00.000Z,61788,4137503,44.49,75309,2784673,29.95
2021-02-18T00:00:00.000Z,68966,4206469,45.23,79464,2864137,30.8
2021-02-19T00:00:00.000Z,39558,4246027,45.66,37980,2902117,31.21
2021-02-20T00:00:00.000Z,31583,4277610,46,28634,2930751,31.52
2021-02-21T00:00:00.000Z,79305,4356915,46.85,78309,3009060,32.36
2021-02-22T00:00:00.000Z,84868,4441783,47.76,80311,3089371,33.22
2021-02-23T00:00:00.000Z,77185,4518968,48.59,70188,3159559,33.98
2021-02-24T00:00:00.000Z,60863,4579831,49.25,62820,3222379,34.65
2021-02-25T00:00:00.000Z,51492,4631323,49.8,64520,3286899,35.35
2021-02-26T00:00:00.000Z,25794,4657117,50.08,31873,3318772,35.69
2021-02-27T00:00:00.000Z,18257,4675374,50.28,21117,3339889,35.92
2021-02-28T00:00:00.000Z,40320,4715694,50.71,55674,3395563,36.51
2021-03-01T00:00:00.000Z,45544,4761238,51.2,61246,3456809,37.17
2021-03-02T00:00:00.000Z,41024,4802262,51.64,64494,3521303,37.87
2021-03-03T00:00:00.000Z,42029,4844291,52.09,66511,3587814,38.58
2021-03-04T00:00:00.000Z,39528,4883819,52.52,78812,3666626,39.43
2021-03-05T00:00:00.000Z,17199,4901018,52.7,40299,3706925,39.86
2021-03-06T00:00:00.000Z,10698,4911716,52.82,25267,3732192,40.13
2021-03-07T00:00:00.000Z,31007,4942723,53.15,72631,3804823,40.92
2021-03-08T00:00:00.000Z,27374,4970097,53.45,72944,3877767,41.7
2021-03-09T00:00:00.000Z,26710,4996807,53.73,76446,3954213,42.52
2021-03-10T00:00:00.000Z,23142,5019949,53.98,58482,4012695,43.15
2021-03-11T00:00:00.000Z,23129,5043078,54.23,68844,4081539,43.89
2021-03-12T00:00:00.000Z,11115,5054193,54.35,41279,4122818,44.33
2021-03-13T00:00:00.000Z,7904,5062097,54.44,25174,4147992,44.61
2021-03-14T00:00:00.000Z,20934,5083031,54.66,73790,4221782,45.4
2021-03-15T00:00:00.000Z,20002,5103033,54.88,77979,4299761,46.24
2021-03-16T00:00:00.000Z,18604,5121637,55.08,71324,4371085,47
2021-03-17T00:00:00.000Z,17597,5139234,55.26,58798,4429883,47.64
2021-03-18T00:00:00.000Z,15949,5155183,55.44,57941,4487824,48.26
2021-03-19T00:00:00.000Z,6757,5161940,55.51,27848,4515672,48.56
2021-03-20T00:00:00.000Z,5121,5167061,55.56,15223,4530895,48.72
2021-03-21T00:00:00.000Z,13006,5180067,55.7,40337,4571232,49.16
2021-03-22T00:00:00.000Z,13303,5193370,55.85,40398,4611630,49.59
2021-03-23T00:00:00.000Z,2594,5195964,55.87,7143,4618773,49.67
2021-03-24T00:00:00.000Z,10724,5206688,55.99,46341,4665114,50.17
2021-03-25T00:00:00.000Z,9979,5216667,56.1,35199,4700313,50.54
2021-03-26T00:00:00.000Z,3997,5220664,56.14,13204,4713517,50.69
2021-03-27T00:00:00.000Z,1709,5222373,56.16,4190,4717707,50.73
2021-03-28T00:00:00.000Z,2031,5224404,56.18,4545,4722252,50.78
2021-03-29T00:00:00.000Z,6857,5231261,56.25,30211,4752463,51.11
2021-03-30T00:00:00.000Z,7836,5239097,56.34,22320,4774783,51.35
2021-03-31T00:00:00.000Z,8031,5247128,56.43,19316,4794099,51.55
2021-04-01T00:00:00.000Z,8045,5255173,56.51,18538,4812637,51.75
2021-04-02T00:00:00.000Z,2762,5257935,56.54,7957,4820594,51.84
2021-04-03T00:00:00.000Z,1334,5259269,56.56,2867,4823461,51.87
2021-04-04T00:00:00.000Z,11859,5271128,56.68,22718,4846179,52.11
2021-04-05T00:00:00.000Z,10181,5281309,56.79,21093,4867272,52.34
2021-04-06T00:00:00.000Z,8616,5289925,56.89,16400,4883672,52.52
2021-04-07T00:00:00.000Z,8725,5298650,56.98,15053,4898725,52.68
2021-04-08T00:00:00.000Z,9395,5308045,57.08,16841,4915566,52.86
2021-04-09T00:00:00.000Z,3544,5311589,57.12,6058,4921624,52.92
2021-04-10T00:00:00.000Z,1588,5313177,57.14,3528,4925152,52.96
2021-04-11T00:00:00.000Z,8980,5322157,57.23,14091,4939243,53.11
2021-04-12T00:00:00.000Z,8932,5331089,57.33,13139,4952382,53.26
2021-04-13T00:00:00.000Z,5506,5336595,57.39,4757,4957139,53.31
2021-04-14T00:00:00.000Z,3369,5339964,57.42,5084,4962223,53.36
2021-04-15T00:00:00.000Z,415,5340379,57.43,406,4962629,53.37
2021-04-16T00:00:00.000Z,3166,5343545,57.46,6434,4969063,53.43
2021-04-17T00:00:00.000Z,742,5344287,57.47,1885,4970948,53.46
2021-04-18T00:00:00.000Z,6992,5351279,57.55,7357,4978305,53.53
2021-04-19T00:00:00.000Z,6223,5357502,57.61,6960,4985265,53.61
2021-04-20T00:00:00.000Z,6045,5363547,57.68,6695,4991960,53.68
2021-04-21T00:00:00.000Z,6103,5369650,57.74,6882,4998842,53.76
2021-04-22T00:00:00.000Z,4835,5374485,57.79,6653,5005495,53.83
2021-04-23T00:00:00.000Z,2204,5376689,57.82,2814,5008309,53.86
2021-04-24T00:00:00.000Z,229,5376918,57.82,129,5008438,53.86
2021-04-25T00:00:00.000Z,0,5376918,57.82,0,5008438,53.86
