gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,3 חודשים,213141,11,2,0.2,10,1.2,32,0.8
זכר,0-9,מתחילת קורונה,353151,10.8,5,0.1,25,0.5,90,0.3
זכר,0-9,שנה,301656,11.7,3,0.1,17,0.6,69,0.5
זכר,0-9,חודש אחרון,198036,11.3,0,0,10,1.4,30,0.8
זכר,0-9,6 חודשים,274986,11.7,3,0.1,15,0.9,58,0.7
נקבה,0-9,שנה,231980,9,3,0.1,11,0.4,45,0.3
נקבה,0-9,6 חודשים,208980,8.9,1,0,7,0.4,33,0.4
נקבה,0-9,מתחילת קורונה,274761,8.4,4,0,14,0.3,55,0.2
נקבה,0-9,3 חודשים,154703,8,1,0.1,7,0.8,20,0.5
נקבה,0-9,חודש אחרון,139010,8,1,0.1,7,1,17,0.4
זכר,10-19,מתחילת קורונה,365579,11.2,4,0,21,0.4,63,0.2
זכר,10-19,6 חודשים,260050,11.1,2,0.1,12,0.7,30,0.3
זכר,10-19,חודש אחרון,194151,11.1,1,0.1,7,1,14,0.4
זכר,10-19,שנה,283804,11,2,0,13,0.5,42,0.3
זכר,10-19,3 חודשים,215776,11.1,1,0.1,7,0.8,18,0.4
נקבה,10-19,חודש אחרון,172795,9.9,0,0,6,0.8,9,0.2
נקבה,10-19,6 חודשים,244102,10.4,1,0,11,0.7,24,0.3
נקבה,10-19,מתחילת קורונה,335958,10.3,4,0,19,0.3,62,0.2
נקבה,10-19,שנה,267228,10.4,1,0,14,0.5,40,0.3
נקבה,10-19,3 חודשים,200146,10.3,0,0,7,0.8,12,0.3
זכר,20-29,6 חודשים,132212,5.6,5,0.2,20,1.2,70,0.8
זכר,20-29,מתחילת קורונה,208615,6.4,24,0.3,49,0.9,203,0.8
זכר,20-29,חודש אחרון,93906,5.4,1,0.1,7,1,22,0.6
זכר,20-29,שנה,147441,5.7,13,0.3,38,1.4,136,1
זכר,20-29,3 חודשים,107901,5.5,2,0.2,9,1,26,0.6
נקבה,20-29,מתחילת קורונה,285028,8.7,18,0.2,55,1,245,0.9
נקבה,20-29,שנה,216422,8.4,9,0.2,29,1.1,147,1.1
נקבה,20-29,3 חודשים,164305,8.4,2,0.2,12,1.4,22,0.5
נקבה,20-29,6 חודשים,196272,8.4,5,0.2,17,1,83,1
נקבה,20-29,חודש אחרון,144913,8.3,2,0.2,9,1.2,13,0.3
זכר,30-39,מתחילת קורונה,191515,5.9,47,0.5,85,1.6,560,2.1
זכר,30-39,3 חודשים,109875,5.6,5,0.4,14,1.6,42,1
זכר,30-39,6 חודשים,133385,5.7,16,0.6,30,1.8,180,2.1
זכר,30-39,שנה,146897,5.7,30,0.7,51,1.9,335,2.5
זכר,30-39,חודש אחרון,98687,5.6,3,0.3,10,1.4,33,0.9
נקבה,30-39,3 חודשים,171847,8.8,1,0.1,10,1.2,52,1.2
נקבה,30-39,שנה,223209,8.7,19,0.5,59,2.2,348,2.6
נקבה,30-39,חודש אחרון,155925,8.9,1,0.1,5,0.7,39,1
נקבה,30-39,מתחילת קורונה,274119,8.4,32,0.3,87,1.6,542,2.1
נקבה,30-39,6 חודשים,205817,8.8,10,0.4,27,1.6,188,2.2
זכר,40-49,3 חודשים,102189,5.3,11,1,39,4.5,98,2.3
זכר,40-49,חודש אחרון,91925,5.3,6,0.6,27,3.7,74,1.9
זכר,40-49,מתחילת קורונה,169941,5.2,110,1.2,231,4.2,1283,4.9
זכר,40-49,שנה,131525,5.1,68,1.7,140,5.2,688,5.2
זכר,40-49,6 חודשים,120431,5.1,40,1.5,79,4.7,374,4.3
נקבה,40-49,3 חודשים,153262,7.9,9,0.8,22,2.6,60,1.4
נקבה,40-49,חודש אחרון,138250,7.9,5,0.5,14,1.9,48,1.3
נקבה,40-49,שנה,190468,7.4,39,0.9,81,3,509,3.8
נקבה,40-49,מתחילת קורונה,236314,7.2,71,0.8,137,2.5,873,3.3
נקבה,40-49,6 חודשים,176773,7.5,16,0.6,45,2.7,279,3.2
זכר,50-59,3 חודשים,67272,3.5,33,2.9,66,7.7,201,4.8
זכר,50-59,שנה,83838,3.3,169,4.1,254,9.4,984,7.4
זכר,50-59,6 חודשים,76832,3.3,91,3.4,141,8.4,581,6.7
זכר,50-59,מתחילת קורונה,113256,3.5,347,3.7,494,9,2105,8
זכר,50-59,חודש אחרון,60784,3.5,23,2.3,50,6.8,179,4.7
נקבה,50-59,שנה,117830,4.6,96,2.3,153,5.7,756,5.7
נקבה,50-59,3 חודשים,96602,5,21,1.8,50,5.8,143,3.4
נקבה,50-59,6 חודשים,108903,4.6,52,2,91,5.4,421,4.8
נקבה,50-59,חודש אחרון,88138,5,16,1.6,41,5.6,119,3.1
נקבה,50-59,מתחילת קורונה,151336,4.6,179,1.9,242,4.4,1447,5.5
זכר,60-69,3 חודשים,45474,2.3,80,7,101,11.7,377,9
זכר,60-69,שנה,55764,2.2,378,9.2,355,13.1,1323,9.9
זכר,60-69,חודש אחרון,40990,2.3,63,6.2,81,11.1,335,8.8
זכר,60-69,מתחילת קורונה,76251,2.3,890,9.6,849,15.5,3016,11.5
זכר,60-69,6 חודשים,50823,2.2,230,8.7,209,12.5,857,9.8
נקבה,60-69,מתחילת קורונה,95487,2.9,491,5.3,448,8.2,2037,7.7
נקבה,60-69,6 חודשים,68550,2.9,178,6.7,160,9.6,639,7.3
נקבה,60-69,3 חודשים,61848,3.2,50,4.4,66,7.7,264,6.3
נקבה,60-69,חודש אחרון,56426,3.2,39,3.9,52,7.1,236,6.2
נקבה,60-69,שנה,74612,2.9,269,6.5,256,9.5,1034,7.8
זכר,70-79,חודש אחרון,21769,1.2,127,12.6,105,14.4,541,14.2
זכר,70-79,3 חודשים,24311,1.3,138,12.1,115,13.4,580,13.8
זכר,70-79,6 חודשים,26935,1.1,363,13.7,230,13.8,1074,12.3
זכר,70-79,שנה,29767,1.2,577,14,376,13.9,1555,11.7
זכר,70-79,מתחילת קורונה,40042,1.2,1425,15.3,932,17.1,3400,12.9
נקבה,70-79,מתחילת קורונה,46796,1.4,892,9.6,530,9.7,2491,9.5
נקבה,70-79,6 חודשים,32874,1.4,273,10.3,172,10.3,849,9.7
נקבה,70-79,3 חודשים,29583,1.5,112,9.8,86,10,438,10.4
