dayDate,ageGroup,verified,verifiedNormalized,avgVerifiedAmount7Days
2020-07-01T00:00:00.000Z,5-11,60,4.85,45
2020-07-01T00:00:00.000Z,12-15,56,8.81,45
2020-07-01T00:00:00.000Z,16-19,116,19.62,60
2020-07-02T00:00:00.000Z,0-4,39,4.94,23
2020-07-02T00:00:00.000Z,5-11,79,6.38,51
2020-07-02T00:00:00.000Z,12-15,74,11.64,51
2020-07-02T00:00:00.000Z,16-19,145,24.52,75
2020-07-03T00:00:00.000Z,0-4,36,4.56,25
2020-07-03T00:00:00.000Z,5-11,69,5.57,56
2020-07-03T00:00:00.000Z,12-15,57,8.96,51
2020-07-03T00:00:00.000Z,16-19,111,18.77,84
2020-07-04T00:00:00.000Z,0-4,29,3.67,27
2020-07-04T00:00:00.000Z,5-11,68,5.49,63
2020-07-04T00:00:00.000Z,12-15,58,9.12,54
2020-07-04T00:00:00.000Z,16-19,71,12.01,90
2020-07-05T00:00:00.000Z,0-4,25,3.17,29
2020-07-05T00:00:00.000Z,5-11,77,6.22,70
2020-07-05T00:00:00.000Z,12-15,55,8.65,59
2020-07-05T00:00:00.000Z,16-19,75,12.68,97
2020-07-06T00:00:00.000Z,0-4,45,5.7,32
2020-07-06T00:00:00.000Z,5-11,101,8.16,74
2020-07-06T00:00:00.000Z,12-15,71,11.16,60
2020-07-06T00:00:00.000Z,16-19,108,18.26,101
2020-07-07T00:00:00.000Z,0-4,46,5.83,35
2020-07-07T00:00:00.000Z,5-11,118,9.53,81
2020-07-07T00:00:00.000Z,12-15,102,16.04,67
2020-07-07T00:00:00.000Z,16-19,163,27.56,112
2020-07-08T00:00:00.000Z,0-4,34,4.31,36
2020-07-08T00:00:00.000Z,5-11,127,10.26,91
2020-07-08T00:00:00.000Z,12-15,96,15.1,73
2020-07-08T00:00:00.000Z,16-19,116,19.62,112
2020-07-09T00:00:00.000Z,0-4,64,8.11,39
2020-07-09T00:00:00.000Z,5-11,144,11.63,100
2020-07-09T00:00:00.000Z,12-15,96,15.1,76
2020-07-09T00:00:00.000Z,16-19,120,20.29,109
2020-07-10T00:00:00.000Z,0-4,53,6.71,42
2020-07-10T00:00:00.000Z,5-11,147,11.87,111
2020-07-10T00:00:00.000Z,12-15,102,16.04,82
2020-07-10T00:00:00.000Z,16-19,134,22.66,112
2020-07-11T00:00:00.000Z,0-4,47,5.95,44
2020-07-11T00:00:00.000Z,5-11,118,9.53,118
2020-07-11T00:00:00.000Z,12-15,97,15.25,88
2020-07-11T00:00:00.000Z,16-19,121,20.46,119
2020-07-12T00:00:00.000Z,0-4,35,4.43,46
2020-07-12T00:00:00.000Z,5-11,106,8.56,123
2020-07-12T00:00:00.000Z,12-15,78,12.26,91
2020-07-12T00:00:00.000Z,16-19,107,18.09,124
2020-07-13T00:00:00.000Z,0-4,55,6.97,47
2020-07-13T00:00:00.000Z,5-11,163,13.16,131
2020-07-13T00:00:00.000Z,12-15,97,15.25,95
2020-07-13T00:00:00.000Z,16-19,181,30.61,134
2020-07-14T00:00:00.000Z,0-4,55,6.97,49
2020-07-14T00:00:00.000Z,5-11,145,11.71,135
2020-07-14T00:00:00.000Z,12-15,108,16.98,96
2020-07-14T00:00:00.000Z,16-19,168,28.41,135
2020-07-15T00:00:00.000Z,0-4,74,9.37,54
2020-07-15T00:00:00.000Z,5-11,172,13.89,142
2020-07-15T00:00:00.000Z,12-15,142,22.33,102
2020-07-15T00:00:00.000Z,16-19,198,33.48,147
2020-07-16T00:00:00.000Z,0-4,95,12.03,59
2020-07-16T00:00:00.000Z,5-11,161,13,144
2020-07-16T00:00:00.000Z,12-15,143,22.49,109
2020-07-16T00:00:00.000Z,16-19,188,31.79,156
2020-07-17T00:00:00.000Z,0-4,90,11.4,64
2020-07-17T00:00:00.000Z,5-11,167,13.49,147
2020-07-17T00:00:00.000Z,12-15,106,16.67,110
2020-07-17T00:00:00.000Z,16-19,156,26.38,159
2020-07-18T00:00:00.000Z,0-4,81,10.26,69
2020-07-18T00:00:00.000Z,5-11,150,12.11,152
2020-07-18T00:00:00.000Z,12-15,100,15.72,110
2020-07-18T00:00:00.000Z,16-19,134,22.66,161
2020-07-19T00:00:00.000Z,0-4,49,6.21,71
2020-07-19T00:00:00.000Z,5-11,75,6.06,147
2020-07-19T00:00:00.000Z,12-15,58,9.12,107
2020-07-19T00:00:00.000Z,16-19,84,14.21,158
2020-07-20T00:00:00.000Z,0-4,84,10.64,75
2020-07-20T00:00:00.000Z,5-11,156,12.6,146
2020-07-20T00:00:00.000Z,12-15,128,20.13,112
2020-07-20T00:00:00.000Z,16-19,203,34.33,161
2020-07-21T00:00:00.000Z,0-4,107,13.55,82
2020-07-21T00:00:00.000Z,5-11,205,16.56,155
2020-07-21T00:00:00.000Z,12-15,138,21.7,116
2020-07-21T00:00:00.000Z,16-19,216,36.53,168
2020-07-22T00:00:00.000Z,0-4,121,15.33,89
2020-07-22T00:00:00.000Z,5-11,210,16.96,160
2020-07-22T00:00:00.000Z,12-15,141,22.17,116
2020-07-22T00:00:00.000Z,16-19,217,36.7,171
2020-07-23T00:00:00.000Z,0-4,102,12.92,90
2020-07-23T00:00:00.000Z,5-11,206,16.64,167
2020-07-23T00:00:00.000Z,12-15,137,21.54,115
2020-07-23T00:00:00.000Z,16-19,212,35.85,174
2020-07-24T00:00:00.000Z,0-4,132,16.72,96
2020-07-24T00:00:00.000Z,5-11,191,15.43,170
2020-07-24T00:00:00.000Z,12-15,119,18.71,117
2020-07-24T00:00:00.000Z,16-19,201,33.99,181
2020-07-25T00:00:00.000Z,0-4,61,7.73,93
2020-07-25T00:00:00.000Z,5-11,106,8.56,164
2020-07-25T00:00:00.000Z,12-15,75,11.79,113
2020-07-25T00:00:00.000Z,16-19,95,16.07,175
2020-07-26T00:00:00.000Z,0-4,66,8.36,96
2020-07-26T00:00:00.000Z,5-11,97,7.83,167
2020-07-26T00:00:00.000Z,12-15,66,10.38,114
2020-07-26T00:00:00.000Z,16-19,97,16.4,177
2020-07-27T00:00:00.000Z,0-4,110,13.94,99
2020-07-27T00:00:00.000Z,5-11,175,14.13,170
2020-07-27T00:00:00.000Z,12-15,131,20.6,115
2020-07-27T00:00:00.000Z,16-19,188,31.79,175
2020-07-28T00:00:00.000Z,0-4,106,13.43,99
2020-07-28T00:00:00.000Z,5-11,221,17.85,172
2020-07-28T00:00:00.000Z,12-15,146,22.96,116
2020-07-28T00:00:00.000Z,16-19,240,40.59,178
2020-07-29T00:00:00.000Z,0-4,124,15.71,100
2020-07-29T00:00:00.000Z,5-11,240,19.38,176
2020-07-29T00:00:00.000Z,12-15,136,21.38,115
2020-07-29T00:00:00.000Z,16-19,214,36.19,178
2020-07-30T00:00:00.000Z,0-4,127,16.09,103
2020-07-30T00:00:00.000Z,5-11,190,15.34,174
2020-07-30T00:00:00.000Z,12-15,118,18.55,113
2020-07-30T00:00:00.000Z,16-19,175,29.59,172
2020-07-31T00:00:00.000Z,0-4,84,10.64,96
2020-07-31T00:00:00.000Z,5-11,142,11.47,167
2020-07-31T00:00:00.000Z,12-15,81,12.74,107
2020-07-31T00:00:00.000Z,16-19,157,26.55,166
2020-08-01T00:00:00.000Z,0-4,37,4.69,93
2020-08-01T00:00:00.000Z,5-11,76,6.14,163
2020-08-01T00:00:00.000Z,12-15,42,6.6,102
2020-08-01T00:00:00.000Z,16-19,53,8.96,160
2020-08-02T00:00:00.000Z,0-4,29,3.67,88
2020-08-02T00:00:00.000Z,5-11,63,5.09,158
2020-08-02T00:00:00.000Z,12-15,33,5.19,98
2020-08-02T00:00:00.000Z,16-19,72,12.18,157
2020-08-03T00:00:00.000Z,0-4,111,14.06,88
2020-08-03T00:00:00.000Z,5-11,210,16.96,163
2020-08-03T00:00:00.000Z,12-15,134,21.07,98
2020-08-03T00:00:00.000Z,16-19,215,36.36,160
2020-08-04T00:00:00.000Z,0-4,78,9.88,84
2020-08-04T00:00:00.000Z,5-11,175,14.13,156
2020-08-04T00:00:00.000Z,12-15,125,19.65,95
2020-08-04T00:00:00.000Z,16-19,175,29.59,151
2020-08-05T00:00:00.000Z,0-4,88,11.15,79
2020-08-05T00:00:00.000Z,5-11,171,13.81,146
2020-08-05T00:00:00.000Z,12-15,121,19.03,93
2020-08-05T00:00:00.000Z,16-19,136,23,140
2020-08-06T00:00:00.000Z,0-4,113,14.32,77
2020-08-06T00:00:00.000Z,5-11,201,16.23,148
2020-08-06T00:00:00.000Z,12-15,110,17.3,92
2020-08-06T00:00:00.000Z,16-19,150,25.37,136
2020-08-07T00:00:00.000Z,0-4,104,13.17,80
2020-08-07T00:00:00.000Z,5-11,189,15.26,155
2020-08-07T00:00:00.000Z,12-15,134,21.07,99
2020-08-07T00:00:00.000Z,16-19,167,28.24,138
2020-08-08T00:00:00.000Z,0-4,36,4.56,79
2020-08-08T00:00:00.000Z,5-11,81,6.54,155
2020-08-08T00:00:00.000Z,12-15,46,7.23,100
2020-08-08T00:00:00.000Z,16-19,52,8.79,138
2020-08-09T00:00:00.000Z,0-4,45,5.7,82
2020-08-09T00:00:00.000Z,5-11,85,6.86,158
2020-08-09T00:00:00.000Z,12-15,75,11.79,106
2020-08-09T00:00:00.000Z,16-19,90,15.22,140
2020-08-10T00:00:00.000Z,0-4,106,13.43,81
2020-08-10T00:00:00.000Z,5-11,206,16.64,158
2020-08-10T00:00:00.000Z,12-15,119,18.71,104
2020-08-10T00:00:00.000Z,16-19,160,27.06,132
2020-08-11T00:00:00.000Z,0-4,88,11.15,82
2020-08-11T00:00:00.000Z,5-11,181,14.62,159
2020-08-11T00:00:00.000Z,12-15,116,18.24,103
2020-08-11T00:00:00.000Z,16-19,151,25.54,129
2020-08-12T00:00:00.000Z,0-4,85,10.77,82
2020-08-12T00:00:00.000Z,5-11,157,12.68,157
2020-08-12T00:00:00.000Z,12-15,104,16.35,100
2020-08-12T00:00:00.000Z,16-19,126,21.31,128
2020-08-13T00:00:00.000Z,0-4,99,12.54,80
2020-08-13T00:00:00.000Z,5-11,183,14.78,154
2020-08-13T00:00:00.000Z,12-15,114,17.93,101
2020-08-13T00:00:00.000Z,16-19,140,23.68,126
2020-08-14T00:00:00.000Z,0-4,89,11.27,78
2020-08-14T00:00:00.000Z,5-11,146,11.79,148
2020-08-14T00:00:00.000Z,12-15,96,15.1,95
2020-08-14T00:00:00.000Z,16-19,112,18.94,118
2020-08-15T00:00:00.000Z,0-4,38,4.81,78
2020-08-15T00:00:00.000Z,5-11,65,5.25,146
2020-08-15T00:00:00.000Z,12-15,55,8.65,97
2020-08-15T00:00:00.000Z,16-19,55,9.3,119
2020-08-16T00:00:00.000Z,0-4,50,6.33,79
2020-08-16T00:00:00.000Z,5-11,86,6.95,146
2020-08-16T00:00:00.000Z,12-15,77,12.11,97
2020-08-16T00:00:00.000Z,16-19,81,13.7,117
2020-08-17T00:00:00.000Z,0-4,95,12.03,77
2020-08-17T00:00:00.000Z,5-11,159,12.84,139
2020-08-17T00:00:00.000Z,12-15,93,14.62,93
2020-08-17T00:00:00.000Z,16-19,139,23.51,114
2020-08-18T00:00:00.000Z,0-4,81,10.26,76
2020-08-18T00:00:00.000Z,5-11,153,12.36,135
2020-08-18T00:00:00.000Z,12-15,119,18.71,94
2020-08-18T00:00:00.000Z,16-19,159,26.89,116
2020-08-19T00:00:00.000Z,0-4,93,11.78,77
2020-08-19T00:00:00.000Z,5-11,157,12.68,135
2020-08-19T00:00:00.000Z,12-15,119,18.71,96
2020-08-19T00:00:00.000Z,16-19,166,28.07,121
2020-08-20T00:00:00.000Z,0-4,83,10.51,75
2020-08-20T00:00:00.000Z,5-11,127,10.26,127
2020-08-20T00:00:00.000Z,12-15,110,17.3,95
2020-08-20T00:00:00.000Z,16-19,131,22.15,120
2020-08-21T00:00:00.000Z,0-4,70,8.87,72
2020-08-21T00:00:00.000Z,5-11,128,10.34,125
2020-08-21T00:00:00.000Z,12-15,108,16.98,97
2020-08-21T00:00:00.000Z,16-19,147,24.86,125
2020-08-22T00:00:00.000Z,0-4,56,7.09,75
2020-08-22T00:00:00.000Z,5-11,68,5.49,125
2020-08-22T00:00:00.000Z,12-15,49,7.7,96
2020-08-22T00:00:00.000Z,16-19,50,8.46,124
2020-08-23T00:00:00.000Z,0-4,32,4.05,72
2020-08-23T00:00:00.000Z,5-11,61,4.93,121
2020-08-23T00:00:00.000Z,12-15,51,8.02,92
2020-08-23T00:00:00.000Z,16-19,84,14.21,125
2020-08-24T00:00:00.000Z,0-4,93,11.78,72
2020-08-24T00:00:00.000Z,5-11,156,12.6,121
2020-08-24T00:00:00.000Z,12-15,100,15.72,93
2020-08-24T00:00:00.000Z,16-19,166,28.07,129
2020-08-25T00:00:00.000Z,0-4,111,14.06,76
2020-08-25T00:00:00.000Z,5-11,199,16.07,128
2020-08-25T00:00:00.000Z,12-15,118,18.55,93
2020-08-25T00:00:00.000Z,16-19,170,28.75,130
2020-08-26T00:00:00.000Z,0-4,87,11.02,76
2020-08-26T00:00:00.000Z,5-11,171,13.81,130
2020-08-26T00:00:00.000Z,12-15,136,21.38,96
2020-08-26T00:00:00.000Z,16-19,174,29.43,131
2020-08-27T00:00:00.000Z,0-4,115,14.57,80
2020-08-27T00:00:00.000Z,5-11,221,17.85,143
2020-08-27T00:00:00.000Z,12-15,154,24.21,102
2020-08-27T00:00:00.000Z,16-19,216,36.53,143
2020-08-28T00:00:00.000Z,0-4,106,13.43,85
2020-08-28T00:00:00.000Z,5-11,164,13.25,148
2020-08-28T00:00:00.000Z,12-15,145,22.8,107
2020-08-28T00:00:00.000Z,16-19,149,25.2,144
2020-08-29T00:00:00.000Z,0-4,50,6.33,84
2020-08-29T00:00:00.000Z,5-11,91,7.35,151
2020-08-29T00:00:00.000Z,12-15,58,9.12,108
2020-08-29T00:00:00.000Z,16-19,78,13.19,148
2020-08-30T00:00:00.000Z,0-4,52,6.59,87
2020-08-30T00:00:00.000Z,5-11,62,5.01,152
2020-08-30T00:00:00.000Z,12-15,71,11.16,111
2020-08-30T00:00:00.000Z,16-19,101,17.08,150
2020-08-31T00:00:00.000Z,0-4,122,15.46,91
2020-08-31T00:00:00.000Z,5-11,159,12.84,152
2020-08-31T00:00:00.000Z,12-15,132,20.76,116
2020-08-31T00:00:00.000Z,16-19,231,39.06,159
2020-09-01T00:00:00.000Z,0-4,98,12.41,90
2020-09-01T00:00:00.000Z,5-11,167,13.49,147
2020-09-01T00:00:00.000Z,12-15,138,21.7,119
2020-09-01T00:00:00.000Z,16-19,436,73.73,197
2020-09-02T00:00:00.000Z,0-4,109,13.81,93
2020-09-02T00:00:00.000Z,5-11,233,18.82,156
2020-09-02T00:00:00.000Z,12-15,225,35.38,131
2020-09-02T00:00:00.000Z,16-19,708,119.73,274
2020-09-03T00:00:00.000Z,0-4,132,16.72,95
2020-09-03T00:00:00.000Z,5-11,212,17.12,155
2020-09-03T00:00:00.000Z,12-15,248,39,145
2020-09-03T00:00:00.000Z,16-19,430,72.72,304
2020-09-04T00:00:00.000Z,0-4,108,13.68,95
2020-09-04T00:00:00.000Z,5-11,204,16.48,161
2020-09-04T00:00:00.000Z,12-15,212,33.33,154
2020-09-04T00:00:00.000Z,16-19,484,81.85,352
2020-09-05T00:00:00.000Z,0-4,75,9.5,99
2020-09-05T00:00:00.000Z,5-11,117,9.45,164
2020-09-05T00:00:00.000Z,12-15,107,16.82,161
2020-09-05T00:00:00.000Z,16-19,196,33.15,369
2020-09-06T00:00:00.000Z,0-4,89,11.27,104
2020-09-06T00:00:00.000Z,5-11,160,12.92,178
2020-09-06T00:00:00.000Z,12-15,134,21.07,170
2020-09-06T00:00:00.000Z,16-19,412,69.67,413
2020-09-07T00:00:00.000Z,0-4,154,19.51,109
2020-09-07T00:00:00.000Z,5-11,295,23.83,198
2020-09-07T00:00:00.000Z,12-15,256,40.25,188
2020-09-07T00:00:00.000Z,16-19,523,88.44,455
2020-09-08T00:00:00.000Z,0-4,154,19.51,117
2020-09-08T00:00:00.000Z,5-11,284,22.94,215
2020-09-08T00:00:00.000Z,12-15,283,44.5,209
2020-09-08T00:00:00.000Z,16-19,572,96.73,475
2020-09-09T00:00:00.000Z,0-4,153,19.38,123
2020-09-09T00:00:00.000Z,5-11,325,26.25,228
2020-09-09T00:00:00.000Z,12-15,376,59.12,230
2020-09-09T00:00:00.000Z,16-19,747,126.33,480
2020-09-10T00:00:00.000Z,0-4,251,31.8,140
2020-09-10T00:00:00.000Z,5-11,390,31.5,253
2020-09-10T00:00:00.000Z,12-15,327,51.42,242
2020-09-10T00:00:00.000Z,16-19,591,99.94,503
2020-09-11T00:00:00.000Z,0-4,232,29.39,158
2020-09-11T00:00:00.000Z,5-11,403,32.55,282
2020-09-11T00:00:00.000Z,12-15,361,56.76,263
2020-09-11T00:00:00.000Z,16-19,459,77.62,500
2020-09-12T00:00:00.000Z,0-4,159,20.14,170
2020-09-12T00:00:00.000Z,5-11,272,21.97,304
2020-09-12T00:00:00.000Z,12-15,213,33.49,278
2020-09-12T00:00:00.000Z,16-19,449,75.93,536
2020-09-13T00:00:00.000Z,0-4,173,21.92,182
2020-09-13T00:00:00.000Z,5-11,324,26.17,327
2020-09-13T00:00:00.000Z,12-15,252,39.62,295
2020-09-13T00:00:00.000Z,16-19,388,65.61,532
2020-09-14T00:00:00.000Z,0-4,248,31.42,195
2020-09-14T00:00:00.000Z,5-11,440,35.54,348
2020-09-14T00:00:00.000Z,12-15,351,55.19,309
2020-09-14T00:00:00.000Z,16-19,688,116.35,556
2020-09-15T00:00:00.000Z,0-4,292,36.99,215
2020-09-15T00:00:00.000Z,5-11,530,42.8,383
2020-09-15T00:00:00.000Z,12-15,434,68.24,330
2020-09-15T00:00:00.000Z,16-19,803,135.8,589
2020-09-16T00:00:00.000Z,0-4,246,31.16,228
2020-09-16T00:00:00.000Z,5-11,496,40.06,407
2020-09-16T00:00:00.000Z,12-15,387,60.85,332
2020-09-16T00:00:00.000Z,16-19,533,90.14,558
2020-09-17T00:00:00.000Z,0-4,290,36.74,234
2020-09-17T00:00:00.000Z,5-11,545,44.02,430
2020-09-17T00:00:00.000Z,12-15,467,73.43,352
2020-09-17T00:00:00.000Z,16-19,607,102.65,561
2020-09-18T00:00:00.000Z,0-4,266,33.7,239
2020-09-18T00:00:00.000Z,5-11,541,43.69,449
2020-09-18T00:00:00.000Z,12-15,452,71.07,365
2020-09-18T00:00:00.000Z,16-19,763,129.03,604
2020-09-19T00:00:00.000Z,0-4,228,28.88,249
2020-09-19T00:00:00.000Z,5-11,381,30.77,465
2020-09-19T00:00:00.000Z,12-15,298,46.86,377
2020-09-19T00:00:00.000Z,16-19,424,71.7,600
2020-09-20T00:00:00.000Z,0-4,105,13.3,239
2020-09-20T00:00:00.000Z,5-11,223,18.01,450
2020-09-20T00:00:00.000Z,12-15,172,27.05,365
2020-09-20T00:00:00.000Z,16-19,197,33.31,573
2020-09-21T00:00:00.000Z,0-4,155,19.64,226
2020-09-21T00:00:00.000Z,5-11,367,29.64,440
2020-09-21T00:00:00.000Z,12-15,240,37.74,350
2020-09-21T00:00:00.000Z,16-19,367,62.06,527
2020-09-22T00:00:00.000Z,0-4,271,34.33,223
2020-09-22T00:00:00.000Z,5-11,642,51.85,456
2020-09-22T00:00:00.000Z,12-15,595,93.56,373
2020-09-22T00:00:00.000Z,16-19,853,144.25,534
2020-09-23T00:00:00.000Z,0-4,298,37.75,230
2020-09-23T00:00:00.000Z,5-11,627,50.64,475
2020-09-23T00:00:00.000Z,12-15,613,96.39,405
2020-09-23T00:00:00.000Z,16-19,765,129.37,568
2020-09-24T00:00:00.000Z,0-4,319,40.41,234
2020-09-24T00:00:00.000Z,5-11,702,56.7,497
2020-09-24T00:00:00.000Z,12-15,659,103.62,432
2020-09-24T00:00:00.000Z,16-19,1112,188.05,640
2020-09-25T00:00:00.000Z,0-4,332,42.06,244
2020-09-25T00:00:00.000Z,5-11,649,52.42,513
2020-09-25T00:00:00.000Z,12-15,674,105.98,464
2020-09-25T00:00:00.000Z,16-19,1281,216.63,714
2020-09-26T00:00:00.000Z,0-4,267,33.82,249
2020-09-26T00:00:00.000Z,5-11,557,44.98,538
2020-09-26T00:00:00.000Z,12-15,517,81.29,495
2020-09-26T00:00:00.000Z,16-19,647,109.41,746
2020-09-27T00:00:00.000Z,0-4,164,20.78,258
2020-09-27T00:00:00.000Z,5-11,278,22.45,546
2020-09-27T00:00:00.000Z,12-15,240,37.74,505
2020-09-27T00:00:00.000Z,16-19,316,53.44,763
2020-09-28T00:00:00.000Z,0-4,56,7.09,243
2020-09-28T00:00:00.000Z,5-11,116,9.37,510
2020-09-28T00:00:00.000Z,12-15,85,13.37,483
2020-09-28T00:00:00.000Z,16-19,77,13.02,721
2020-09-29T00:00:00.000Z,0-4,195,24.7,233
2020-09-29T00:00:00.000Z,5-11,453,36.59,483
2020-09-29T00:00:00.000Z,12-15,414,65.1,457
2020-09-29T00:00:00.000Z,16-19,549,92.84,678
2020-09-30T00:00:00.000Z,0-4,387,49.03,245
2020-09-30T00:00:00.000Z,5-11,901,72.77,522
2020-09-30T00:00:00.000Z,12-15,754,118.56,477
2020-09-30T00:00:00.000Z,16-19,1186,200.56,738
2020-10-01T00:00:00.000Z,0-4,323,40.92,246
2020-10-01T00:00:00.000Z,5-11,732,59.12,526
2020-10-01T00:00:00.000Z,12-15,567,89.16,464
2020-10-01T00:00:00.000Z,16-19,880,148.82,705
2020-10-02T00:00:00.000Z,0-4,301,38.13,241
2020-10-02T00:00:00.000Z,5-11,754,60.9,541
2020-10-02T00:00:00.000Z,12-15,563,88.53,448
2020-10-02T00:00:00.000Z,16-19,778,131.57,633
2020-10-03T00:00:00.000Z,0-4,137,17.36,223
2020-10-03T00:00:00.000Z,5-11,279,22.53,501
2020-10-03T00:00:00.000Z,12-15,166,26.1,398
2020-10-03T00:00:00.000Z,16-19,212,35.85,571
2020-10-04T00:00:00.000Z,0-4,155,19.64,222
2020-10-04T00:00:00.000Z,5-11,253,20.43,498
2020-10-04T00:00:00.000Z,12-15,227,35.69,396
2020-10-04T00:00:00.000Z,16-19,248,41.94,561
2020-10-05T00:00:00.000Z,0-4,300,38,256
2020-10-05T00:00:00.000Z,5-11,566,45.71,562
2020-10-05T00:00:00.000Z,12-15,465,73.12,450
2020-10-05T00:00:00.000Z,16-19,648,109.58,643
2020-10-06T00:00:00.000Z,0-4,292,36.99,270
2020-10-06T00:00:00.000Z,5-11,512,41.35,571
2020-10-06T00:00:00.000Z,12-15,335,52.68,439
2020-10-06T00:00:00.000Z,16-19,503,85.06,636
2020-10-07T00:00:00.000Z,0-4,252,31.92,251
2020-10-07T00:00:00.000Z,5-11,457,36.91,507
2020-10-07T00:00:00.000Z,12-15,325,51.1,378
2020-10-07T00:00:00.000Z,16-19,377,63.75,520
2020-10-08T00:00:00.000Z,0-4,228,28.88,237
2020-10-08T00:00:00.000Z,5-11,402,32.47,460
2020-10-08T00:00:00.000Z,12-15,282,44.34,337
2020-10-08T00:00:00.000Z,16-19,345,58.34,444
2020-10-09T00:00:00.000Z,0-4,185,23.44,221
2020-10-09T00:00:00.000Z,5-11,305,24.63,396
2020-10-09T00:00:00.000Z,12-15,245,38.52,292
2020-10-09T00:00:00.000Z,16-19,363,61.39,385
2020-10-10T00:00:00.000Z,0-4,71,8.99,211
2020-10-10T00:00:00.000Z,5-11,94,7.59,369
2020-10-10T00:00:00.000Z,12-15,64,10.06,277
2020-10-10T00:00:00.000Z,16-19,66,11.16,364
2020-10-11T00:00:00.000Z,0-4,89,11.27,202
2020-10-11T00:00:00.000Z,5-11,166,13.41,357
2020-10-11T00:00:00.000Z,12-15,117,18.4,261
2020-10-11T00:00:00.000Z,16-19,148,25.03,350
2020-10-12T00:00:00.000Z,0-4,235,29.77,193
2020-10-12T00:00:00.000Z,5-11,332,26.81,324
2020-10-12T00:00:00.000Z,12-15,231,36.32,228
2020-10-12T00:00:00.000Z,16-19,401,67.81,314
2020-10-13T00:00:00.000Z,0-4,141,17.86,171
2020-10-13T00:00:00.000Z,5-11,232,18.74,284
2020-10-13T00:00:00.000Z,12-15,161,25.32,203
2020-10-13T00:00:00.000Z,16-19,234,39.57,276
2020-10-14T00:00:00.000Z,0-4,155,19.64,157
2020-10-14T00:00:00.000Z,5-11,224,18.09,250
2020-10-14T00:00:00.000Z,12-15,137,21.54,176
2020-10-14T00:00:00.000Z,16-19,202,34.16,251
2020-10-15T00:00:00.000Z,0-4,125,15.84,143
2020-10-15T00:00:00.000Z,5-11,180,14.54,219
2020-10-15T00:00:00.000Z,12-15,137,21.54,156
2020-10-15T00:00:00.000Z,16-19,143,24.18,222
2020-10-16T00:00:00.000Z,0-4,101,12.79,131
2020-10-16T00:00:00.000Z,5-11,143,11.55,195
2020-10-16T00:00:00.000Z,12-15,91,14.31,134
2020-10-16T00:00:00.000Z,16-19,147,24.86,191
2020-10-17T00:00:00.000Z,0-4,26,3.29,124
2020-10-17T00:00:00.000Z,5-11,26,2.1,186
2020-10-17T00:00:00.000Z,12-15,18,2.83,127
2020-10-17T00:00:00.000Z,16-19,19,3.21,184
2020-10-18T00:00:00.000Z,0-4,47,5.95,118
2020-10-18T00:00:00.000Z,5-11,73,5.9,172
2020-10-18T00:00:00.000Z,12-15,60,9.43,119
2020-10-18T00:00:00.000Z,16-19,88,14.88,176
2020-10-19T00:00:00.000Z,0-4,92,11.65,98
2020-10-19T00:00:00.000Z,5-11,119,9.61,142
2020-10-19T00:00:00.000Z,12-15,97,15.25,100
2020-10-19T00:00:00.000Z,16-19,176,29.76,144
2020-10-20T00:00:00.000Z,0-4,70,8.87,88
2020-10-20T00:00:00.000Z,5-11,109,8.8,124
2020-10-20T00:00:00.000Z,12-15,85,13.37,89
2020-10-20T00:00:00.000Z,16-19,178,30.1,136
2020-10-21T00:00:00.000Z,0-4,81,10.26,77
2020-10-21T00:00:00.000Z,5-11,110,8.88,108
2020-10-21T00:00:00.000Z,12-15,88,13.84,82
2020-10-21T00:00:00.000Z,16-19,143,24.18,127
2020-10-22T00:00:00.000Z,0-4,59,7.47,68
2020-10-22T00:00:00.000Z,5-11,100,8.08,97
2020-10-22T00:00:00.000Z,12-15,81,12.74,74
2020-10-22T00:00:00.000Z,16-19,101,17.08,121
2020-10-23T00:00:00.000Z,0-4,54,6.84,61
2020-10-23T00:00:00.000Z,5-11,75,6.06,87
2020-10-23T00:00:00.000Z,12-15,64,10.06,70
2020-10-23T00:00:00.000Z,16-19,92,15.56,113
2020-10-24T00:00:00.000Z,0-4,12,1.52,59
2020-10-24T00:00:00.000Z,5-11,17,1.37,86
2020-10-24T00:00:00.000Z,12-15,13,2.04,69
2020-10-24T00:00:00.000Z,16-19,11,1.86,112
2020-10-25T00:00:00.000Z,0-4,36,4.56,57
2020-10-25T00:00:00.000Z,5-11,39,3.15,81
2020-10-25T00:00:00.000Z,12-15,38,5.98,66
2020-10-25T00:00:00.000Z,16-19,41,6.93,106
2020-10-26T00:00:00.000Z,0-4,40,5.07,50
2020-10-26T00:00:00.000Z,5-11,78,6.3,75
2020-10-26T00:00:00.000Z,12-15,40,6.29,58
2020-10-26T00:00:00.000Z,16-19,93,15.73,94
2020-10-27T00:00:00.000Z,0-4,70,8.87,50
2020-10-27T00:00:00.000Z,5-11,83,6.7,71
2020-10-27T00:00:00.000Z,12-15,50,7.86,53
2020-10-27T00:00:00.000Z,16-19,97,16.4,82
2020-10-28T00:00:00.000Z,0-4,51,6.46,46
2020-10-28T00:00:00.000Z,5-11,64,5.17,65
2020-10-28T00:00:00.000Z,12-15,46,7.23,47
2020-10-28T00:00:00.000Z,16-19,76,12.85,73
2020-10-29T00:00:00.000Z,0-4,46,5.83,44
2020-10-29T00:00:00.000Z,5-11,66,5.33,60
