city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,158220,1561,820,51282,16
תל אביב - יפו,48116,343,135,39115,7
באר שבע,27422,323,152,17690,16
רחובות,20456,234,134,11295,17
פתח תקווה,36442,220,115,18245,9
בני ברק,61707,204,93,6287,10
מודיעין עילית,29624,182,100,1836,23
לוד,13721,181,101,7992,23
רהט,8101,179,75,3243,26
חיפה,28274,164,66,17701,6
נצרת,12705,162,64,5433,21
ראשון לציון,27541,147,63,15743,6
רמלה,15199,143,67,6481,19
חולון,26160,141,57,12528,8
נתניה,33498,141,51,15523,7
טייבה,8050,132,67,5036,30
אשקלון,20849,128,56,10620,9
בת ים,17343,124,51,9074,10
בית שמש,27257,123,64,5436,9
אום אל-פחם,9658,117,62,3256,21
אשדוד,41563,108,45,14126,5
תל שבע,1534,106,38,1168,50
אלעד,15394,103,56,2139,21
חורה,1669,100,30,909,54
חדרה,13490,98,39,5983,10
סח'נין,6351,97,65,2067,29
צפת,7120,95,44,2536,26
ראש העין,9805,94,49,5261,14
רמת גן,14371,86,51,15803,6
ערד,5618,85,45,2614,31
עפולה,7561,84,39,4089,15
מגאר,3703,82,32,1975,36
שפרעם,5978,81,25,1992,20
קרית גת,11907,79,26,4340,13
אילת,6285,76,43,7615,13
כסיפה,1554,75,41,798,41
אופקים,7653,68,28,2843,20
ג'סר א-זרקא,1640,68,39,1512,45
קלנסווה,4009,68,24,2211,29
נוף הגליל,4565,68,31,3366,15
עכו,7302,67,33,3460,13
טמרה,5990,67,34,3147,19
כפר מנדא,2317,66,  6-10  ,787,32
שגב-שלום,859,65,33,551,58
דימונה,4383,63,28,3048,17
ביתר עילית,14586,63,41,1297,10
טירה,4947,63,19,1765,23
חריש,3508,62,45,1946,30
"בסמ""ה",1584,60,33,1267,55
מג'ד אל-כרום,2949,58,22,1259,37
הרצליה,8490,56,30,8159,6
ערערה,3331,56,29,1015,28
רעננה,7620,55,19,5578,7
לקיה,1443,53,18,494,33
גדרה,3542,53,31,2935,21
בית אל,893,53,34,1673,94
טבריה,7793,53, 11-14 ,2817,12
יפיע,3074,51,17,1198,26
בית שאן,3637,50,16,1045,25
כפר כנא,3201,50, 11-14 ,1071,21
נתיבות,10784,49,29,2240,12
מסעודין אל-עזאזמה,457,49,23,300,27
כפר קרע,2841,48,20,1139,25
באקה אל-גרביה,5046,48,27,1941,16
משהד,1326,47,25,859,53
ערערה-בנגב,1584,47,17,574,25
אור יהודה,7386,47,24,2756,14
עין מאהל,1987,47,22,859,34
קרית ים,4599,46,16,2950,12
דבוריה,1703,46,20,701,43
מודיעין-מכבים-רעות,8519,45,18,6435,5
כעביה-טבאש-חג'אג'רה,877,45,27,699,75
דייר חנא,1995,43,18,895,40
ירכא,3276,42,15,931,27
עראבה,3837,41,17,1748,15
מעלה אדומים,5793,40,19,2853,11
קרית שמונה,2363,39,20,1614,18
הוד השרון,5329,39,20,4976,6
קרית מוצקין,4781,39,25,3534,8
זרזיר,843,39, 11-14 ,495,45
קרית מלאכי,6358,37,20,2458,15
כרמיאל,4375,36, 11-14 ,3507,8
אבו סנאן,2073,36, 11-14 ,1419,27
גבעת זאב,4875,36,23,1089,18
קרית ארבע,1254,35,29,709,47
יבנה,7818,35,16,3437,7
נהריה,6149,34,15,3848,6
כפר קאסם,4938,34, 11-14 ,2399,14
בועיינה-נוג'ידאת,1594,34, 11-14 ,631,33
רמת השרון,4016,31,15,4009,7
שערי תקווה,724,31,17,1124,55
בענה,1481,30,18,844,35
מעלות-תרשיחא,2783,29, 11-14 ,1513,13
כפר סבא,8327,28, 11-14 ,6979,3
אכסאל,2346,28,20,1320,18
קרני שומרון,1317,28, 11-14 ,1112,29
באר יעקב,4201,27, 11-14 ,1744,10
קרית יערים,2075,26,15,538,41
שבלי - אום אל-גנם,822,25,  1-5  ,350,38
אעבלין,1889,25,16,949,19
פרדס חנה-כרכור,5462,25,  6-10  ,2987,6
עץ אפרים,384,25,  6-10  ,1013,102
אעצם (שבט),200,25,  6-10  ,119,23
ריינה,2431,24,  1-5  ,687,14
גבעתיים,3947,23, 11-14 ,3496,4
נחף,1877,23,  6-10  ,364,17
מגדל העמק,4160,22,  6-10  ,1805,8
ג'דיידה-מכר,3315,22, 11-14 ,877,11
מעלה עירון,2930,22,  6-10  ,877,14
יקנעם עילית,2200,22,  6-10  ,1778,9
שדרות,5242,22,  6-10  ,1476,8
אבו רוקייק (שבט),186,21,  6-10  ,118,21
אפרת,1493,21,15,1119,18
גבע בנימין,1266,21,  6-10  ,438,38
קרית אתא,8586,20,  6-10  ,3677,3
"כפר חב""ד",2488,20, 11-14 ,476,29
יהוד,3716,19,  6-10  ,2566,7
