gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,6 חודשים,54984,5.7,0,0,9,1,26,0.6,812,4.4
זכר,0-9,3 חודשים,22143,4.6,0,0,5,1.1,9,0.3,477,4
זכר,0-9,מתחילת קורונה,441220,9.6,7,0.1,34,0.5,124,0.4,3263,3.7
זכר,0-9,חודש אחרון,1691,3.2,0,0,2,1.1,3,0.4,109,3.3
זכר,0-9,שנה,347522,9.8,5,0.1,25,1,82,0.6,2233,5.1
נקבה,0-9,חודש אחרון,1630,3.1,0,0,1,0.5,1,0.1,86,2.6
נקבה,0-9,3 חודשים,19176,4,0,0,1,0.2,9,0.3,373,3.1
נקבה,0-9,6 חודשים,45283,4.7,0,0,3,0.3,15,0.3,635,3.4
נקבה,0-9,מתחילת קורונה,362199,7.9,5,0,17,0.3,78,0.2,2635,3
נקבה,0-9,שנה,282155,8,2,0,10,0.4,55,0.4,1791,4.1
זכר,10-19,6 חודשים,47883,5,0,0,2,0.2,6,0.1,170,0.9
זכר,10-19,3 חודשים,19406,4,0,0,1,0.2,4,0.1,106,0.9
זכר,10-19,מתחילת קורונה,438869,9.6,7,0.1,25,0.4,82,0.3,1079,1.2
זכר,10-19,חודש אחרון,1365,2.6,0,0,1,0.5,1,0.1,25,0.7
זכר,10-19,שנה,321785,9.1,5,0.1,16,0.6,41,0.3,573,1.3
נקבה,10-19,6 חודשים,49443,5.1,1,0.1,3,0.3,9,0.2,191,1
נקבה,10-19,3 חודשים,20366,4.2,0,0,0,0,4,0.1,123,1
נקבה,10-19,מתחילת קורונה,428484,9.3,8,0.1,23,0.4,81,0.3,1214,1.4
נקבה,10-19,חודש אחרון,1690,3.2,0,0,0,0,0,0,23,0.7
נקבה,10-19,שנה,323810,9.2,4,0.1,15,0.6,32,0.2,640,1.5
זכר,20-29,חודש אחרון,2289,4.4,0,0,1,0.5,4,0.5,42,1.3
