name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,99.17721557617188,48
אוגוסטה ויקטוריה,,,0
שמיר,,75.4208755493164,24
וולפסון,,75.5490493774414,23
הלל יפה,,,4
ברזילי,,,0
פוריה,,76.05633544921875,4
בני ציון,,81.75519561767578,8
רבין ק. בילינסון,,90.34564971923828,33
סורוקה,,75.44757080078125,21
מאיר,,87.01799774169922,38
קפלן,,86.04240417480469,17
המרכזי בעמק,,76.54723358154297,11
הכרמל,,80.98159790039062,9
הדסה עין כרם,,99.0740737915039,69
"רמב""ם",,92.93032836914062,18
שערי צדק,,100.8505477905273,41
מעייני הישועה,,,0
סוראסקי,,,0
אסותא אשדוד,,,9
המשפחה הקדושה,,,0
רבין ק. השרון,,75.93360900878906,4
יוספטל,,69.23076629638672,17
לניאדו,,,0
נהריה,,,0
סנט וינסנט,,,0
זיו צפת,,80.97982788085938,9
סנט ג'וזף,,,0
אל מקאסד,,,0
הסקוטי,,,6
