gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,60-69,מתחילת קורונה,92531,2.9,486,5.3,447,8.2,2013,7.7
זכר,70-79,חודש אחרון,21648,1.3,113,12.6,95,13.8,502,14
זכר,70-79,6 חודשים,26273,1.2,351,13.7,225,13.8,1040,12.2
זכר,70-79,מתחילת קורונה,39157,1.2,1410,15.4,925,17.1,3366,12.9
זכר,70-79,3 חודשים,23417,1.3,125,12.1,105,12.8,537,13.6
זכר,70-79,שנה,28955,1.2,572,14.1,375,13.8,1535,11.5
נקבה,70-79,3 חודשים,28006,1.5,106,10.3,79,9.6,421,10.7
נקבה,70-79,6 חודשים,31549,1.4,265,10.4,166,10.2,837,9.8
נקבה,70-79,שנה,34813,1.4,451,11.1,274,10.1,1286,9.6
נקבה,70-79,חודש אחרון,26045,1.5,85,9.5,68,9.9,383,10.7
נקבה,70-79,מתחילת קורונה,45197,1.4,882,9.6,523,9.6,2465,9.5
זכר,80-89,מתחילת קורונה,15358,0.5,1577,17.2,572,10.6,2700,10.4
זכר,80-89,6 חודשים,9637,0.4,427,16.7,170,10.4,1018,11.9
זכר,80-89,3 חודשים,8256,0.4,176,17.1,98,12,586,14.9
זכר,80-89,חודש אחרון,7720,0.4,167,18.6,92,13.4,555,15.5
זכר,80-89,שנה,10829,0.4,641,15.8,257,9.5,1388,10.4
נקבה,80-89,מתחילת קורונה,21422,0.7,1452,15.8,421,7.8,2785,10.7
נקבה,80-89,3 חודשים,11588,0.6,189,18.3,76,9.3,607,15.4
נקבה,80-89,6 חודשים,13455,0.6,425,16.6,143,8.7,1047,12.3
נקבה,80-89,חודש אחרון,10887,0.6,173,19.3,71,10.3,578,16.1
נקבה,80-89,שנה,15135,0.6,650,16,215,7.9,1496,11.2
זכר,90+,מתחילת קורונה,3576,0.1,689,7.5,119,2.2,868,3.3
זכר,90+,6 חודשים,2158,0.1,180,7,33,2,317,3.7
זכר,90+,3 חודשים,1833,0.1,99,9.6,21,2.6,204,5.2
זכר,90+,חודש אחרון,1728,0.1,97,10.8,21,3.1,199,5.5
זכר,90+,שנה,2414,0.1,262,6.5,48,1.8,425,3.2
נקבה,90+,שנה,4631,0.2,391,9.6,55,2,692,5.2
נקבה,90+,חודש אחרון,3324,0.2,127,14.1,26,3.8,285,7.9
נקבה,90+,6 חודשים,4083,0.2,280,10.9,44,2.7,524,6.1
נקבה,90+,3 חודשים,3524,0.2,140,13.6,29,3.5,305,7.7
נקבה,90+,מתחילת קורונה,7115,0.2,965,10.5,119,2.2,1352,5.2
