name,coronaOccupancy,normalOccupancy,isolatedTeam
וולפסון,,,0
אוגוסטה ויקטוריה,,,0
סוראסקי,,117.4210052490234,2
מאיר,,87.01799774169922,3
שערי צדק,,106.4398574829102,0
אסותא אשדוד,,,0
בני ציון,,,0
ברזילי,,,0
הדסה עין כרם,,114.4179916381836,1
הכרמל,,,0
המרכזי בעמק,,89.13793182373047,1
המשפחה הקדושה,,,0
הסקוטי,,,0
השרון ק. גולדה,,,0
יוספטל,,,0
הלל יפה,,97.4757308959961,1
מעייני הישועה,,,0
נהריה,,91.64383697509766,0
סורוקה,,86.96785736083984,0
סנט וינסנט,,,0
פוריה,,73.52112579345703,0
קפלן,,,0
רבין ק. בילינסון,,97.36527252197266,3
זיו צפת,,,0
"רמב""ם",,90.7786865234375,1
שיבא,,,0
שמיר,,76.87991333007812,0
סנט ג'וזף,,,0
אל מקאסד,,,0
לניאדו,,90.52925109863281,2
