section,female,male,period
0-9,"{'amount': 1, 'percentage': 3.3}","{'amount': 0, 'percentage': 0}",חודש אחרון
0-9,"{'amount': 20, 'percentage': 0.1}","{'amount': 22, 'percentage': 0.1}",שנה
0-9,"{'amount': 14, 'percentage': 0.2}","{'amount': 12, 'percentage': 0.1}",6 חודשים
0-9,"{'amount': 2, 'percentage': 0.4}","{'amount': 1, 'percentage': 0.2}",3 חודשים
0-9,"{'amount': 21, 'percentage': 0.1}","{'amount': 24, 'percentage': 0.1}",מתחילת קורונה
10-19,"{'amount': 44, 'percentage': 0.3}","{'amount': 28, 'percentage': 0.2}",מתחילת קורונה
10-19,"{'amount': 1, 'percentage': 3.3}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 2, 'percentage': 0.4}","{'amount': 1, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 23, 'percentage': 0.3}","{'amount': 11, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 42, 'percentage': 0.3}","{'amount': 26, 'percentage': 0.2}",שנה
20-29,"{'amount': 98, 'percentage': 1.2}","{'amount': 92, 'percentage': 1.1}",6 חודשים
20-29,"{'amount': 4, 'percentage': 0.8}","{'amount': 8, 'percentage': 1.6}",3 חודשים
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 3.3}",חודש אחרון
20-29,"{'amount': 159, 'percentage': 0.9}","{'amount': 142, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 156, 'percentage': 1}","{'amount': 138, 'percentage': 0.8}",שנה
30-39,"{'amount': 340, 'percentage': 2.1}","{'amount': 402, 'percentage': 2.5}",שנה
30-39,"{'amount': 222, 'percentage': 2.7}","{'amount': 236, 'percentage': 2.9}",6 חודשים
30-39,"{'amount': 22, 'percentage': 4.5}","{'amount': 11, 'percentage': 2.3}",3 חודשים
30-39,"{'amount': 1, 'percentage': 3.3}","{'amount': 1, 'percentage': 3.3}",חודש אחרון
30-39,"{'amount': 348, 'percentage': 2.1}","{'amount': 414, 'percentage': 2.5}",מתחילת קורונה
40-49,"{'amount': 561, 'percentage': 3.5}","{'amount': 924, 'percentage': 5.7}",שנה
40-49,"{'amount': 337, 'percentage': 4.1}","{'amount': 524, 'percentage': 6.3}",6 חודשים
40-49,"{'amount': 17, 'percentage': 3.5}","{'amount': 31, 'percentage': 6.4}",3 חודשים
40-49,"{'amount': 1, 'percentage': 3.3}","{'amount': 1, 'percentage': 3.3}",חודש אחרון
40-49,"{'amount': 570, 'percentage': 3.4}","{'amount': 941, 'percentage': 5.6}",מתחילת קורונה
50-59,"{'amount': 509, 'percentage': 6.2}","{'amount': 774, 'percentage': 9.4}",6 חודשים
50-59,"{'amount': 38, 'percentage': 7.8}","{'amount': 40, 'percentage': 8.2}",3 חודשים
50-59,"{'amount': 969, 'percentage': 6}","{'amount': 1478, 'percentage': 9.1}",שנה
50-59,"{'amount': 980, 'percentage': 5.8}","{'amount': 1528, 'percentage': 9.1}",מתחילת קורונה
50-59,"{'amount': 1, 'percentage': 3.3}","{'amount': 3, 'percentage': 10}",חודש אחרון
60-69,"{'amount': 52, 'percentage': 10.7}","{'amount': 43, 'percentage': 8.8}",3 חודשים
60-69,"{'amount': 646, 'percentage': 7.8}","{'amount': 894, 'percentage': 10.8}",6 חודשים
60-69,"{'amount': 4, 'percentage': 13.3}","{'amount': 3, 'percentage': 10}",חודש אחרון
60-69,"{'amount': 1297, 'percentage': 7.7}","{'amount': 2116, 'percentage': 12.6}",מתחילת קורונה
60-69,"{'amount': 1276, 'percentage': 7.8}","{'amount': 2048, 'percentage': 12.6}",שנה
70-79,"{'amount': 0, 'percentage': 0}","{'amount': 5, 'percentage': 16.7}",חודש אחרון
70-79,"{'amount': 47, 'percentage': 9.6}","{'amount': 55, 'percentage': 11.3}",3 חודשים
70-79,"{'amount': 777, 'percentage': 9.4}","{'amount': 951, 'percentage': 11.5}",6 חודשים
70-79,"{'amount': 1493, 'percentage': 9.2}","{'amount': 2120, 'percentage': 13}",שנה
70-79,"{'amount': 1532, 'percentage': 9.1}","{'amount': 2215, 'percentage': 13.2}",מתחילת קורונה
80-89,"{'amount': 42, 'percentage': 8.6}","{'amount': 42, 'percentage': 8.6}",3 חודשים
80-89,"{'amount': 1534, 'percentage': 9.4}","{'amount': 1508, 'percentage': 9.3}",שנה
80-89,"{'amount': 806, 'percentage': 9.8}","{'amount': 725, 'percentage': 8.8}",6 חודשים
80-89,"{'amount': 1, 'percentage': 3.3}","{'amount': 4, 'percentage': 13.3}",חודש אחרון
80-89,"{'amount': 1597, 'percentage': 9.5}","{'amount': 1569, 'percentage': 9.3}",מתחילת קורונה
90+,"{'amount': 759, 'percentage': 4.5}","{'amount': 508, 'percentage': 3}",מתחילת קורונה
90+,"{'amount': 1, 'percentage': 3.3}","{'amount': 1, 'percentage': 3.3}",חודש אחרון
90+,"{'amount': 21, 'percentage': 4.3}","{'amount': 9, 'percentage': 1.8}",3 חודשים
90+,"{'amount': 338, 'percentage': 4.1}","{'amount': 266, 'percentage': 3.2}",6 חודשים
90+,"{'amount': 722, 'percentage': 4.4}","{'amount': 479, 'percentage': 2.9}",שנה
