day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3429
2021-07-02T00:00:00.000Z,3820
2021-07-03T00:00:00.000Z,3906
2021-07-04T00:00:00.000Z,8302
2021-07-05T00:00:00.000Z,12432
2021-07-06T00:00:00.000Z,16828
2021-07-07T00:00:00.000Z,20946
2021-07-08T00:00:00.000Z,24656
2021-07-09T00:00:00.000Z,25073
2021-07-10T00:00:00.000Z,25169
2021-07-11T00:00:00.000Z,29777
2021-07-12T00:00:00.000Z,34325
2021-07-13T00:00:00.000Z,38784
2021-07-14T00:00:00.000Z,42918
2021-07-15T00:00:00.000Z,46647
2021-07-16T00:00:00.000Z,47101
2021-07-17T00:00:00.000Z,47195
2021-07-18T00:00:00.000Z,49566
2021-07-19T00:00:00.000Z,53517
2021-07-20T00:00:00.000Z,56763
2021-07-21T00:00:00.000Z,59623
2021-07-22T00:00:00.000Z,62256
2021-07-23T00:00:00.000Z,62573
2021-07-24T00:00:00.000Z,62678
2021-07-25T00:00:00.000Z,67057
2021-07-26T00:00:00.000Z,71790
2021-07-27T00:00:00.000Z,75686
2021-07-28T00:00:00.000Z,79555
2021-07-29T00:00:00.000Z,82962
2021-07-30T00:00:00.000Z,83300
2021-07-31T00:00:00.000Z,83415
2021-08-01T00:00:00.000Z,87474
2021-08-02T00:00:00.000Z,91157
2021-08-03T00:00:00.000Z,94720
2021-08-04T00:00:00.000Z,98140
2021-08-05T00:00:00.000Z,101171
2021-08-06T00:00:00.000Z,101498
2021-08-07T00:00:00.000Z,101579
2021-08-08T00:00:00.000Z,105932
2021-08-09T00:00:00.000Z,110032
2021-08-10T00:00:00.000Z,113961
2021-08-11T00:00:00.000Z,117894
2021-08-12T00:00:00.000Z,121272
2021-08-13T00:00:00.000Z,121647
2021-08-14T00:00:00.000Z,121729
2021-08-15T00:00:00.000Z,125874
2021-08-16T00:00:00.000Z,130207
2021-08-17T00:00:00.000Z,134574
2021-08-18T00:00:00.000Z,138445
2021-08-19T00:00:00.000Z,141561
2021-08-20T00:00:00.000Z,141859
2021-08-21T00:00:00.000Z,141958
2021-08-22T00:00:00.000Z,145881
2021-08-23T00:00:00.000Z,149976
2021-08-24T00:00:00.000Z,153654
2021-08-25T00:00:00.000Z,157032
2021-08-26T00:00:00.000Z,159899
2021-08-27T00:00:00.000Z,160278
2021-08-28T00:00:00.000Z,160389
2021-08-29T00:00:00.000Z,164292
2021-08-30T00:00:00.000Z,168018
2021-08-31T00:00:00.000Z,171140
2021-09-01T00:00:00.000Z,173896
2021-09-02T00:00:00.000Z,177099
2021-09-03T00:00:00.000Z,177552
2021-09-04T00:00:00.000Z,177629
2021-09-05T00:00:00.000Z,181514
2021-09-06T00:00:00.000Z,182160
2021-09-07T00:00:00.000Z,182755
2021-09-08T00:00:00.000Z,183282
2021-09-09T00:00:00.000Z,187184
2021-09-10T00:00:00.000Z,187775
