gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,30-39,חודש אחרון,4683,5.9,0,0,4,2.7,2,0.4
זכר,30-39,3 חודשים,38509,6.4,4,0.4,20,3,20,0.8
זכר,30-39,שנה,186221,5.7,25,0.6,48,2,217,1.8
נקבה,30-39,3 חודשים,54428,9,3,0.3,12,1.8,22,0.9
נקבה,30-39,מתחילת קורונה,348707,8.6,38,0.4,105,1.7,593,2.1
נקבה,30-39,חודש אחרון,6621,8.3,1,0.8,3,2,6,1.3
נקבה,30-39,שנה,286252,8.8,17,0.4,38,1.6,222,1.8
נקבה,30-39,6 חודשים,245501,8.9,6,0.2,18,1.3,71,1
זכר,40-49,מתחילת קורונה,214030,5.3,120,1.1,261,4.3,1399,4.8
זכר,40-49,6 חודשים,146882,5.3,21,0.8,54,3.8,144,2.1
זכר,40-49,חודש אחרון,4652,5.8,0,0,5,3.3,9,2
זכר,40-49,3 חודשים,35836,5.9,5,0.6,18,2.7,45,1.8
זכר,40-49,שנה,170018,5.2,52,1.2,105,4.4,463,3.8
נקבה,40-49,3 חודשים,52637,8.7,3,0.3,9,1.3,28,1.1
נקבה,40-49,חודש אחרון,6550,8.2,1,0.8,5,3.3,5,1.1
נקבה,40-49,מתחילת קורונה,308149,7.6,77,0.7,139,2.3,967,3.4
נקבה,40-49,6 חודשים,224114,8.2,12,0.5,22,1.6,90,1.3
נקבה,40-49,שנה,253948,7.8,21,0.5,51,2.1,334,2.8
זכר,50-59,3 חודשים,26376,4.4,27,3,55,8.2,104,4.3
זכר,50-59,מתחילת קורונה,144335,3.5,387,3.6,546,9.1,2222,7.7
זכר,50-59,חודש אחרון,3773,4.7,7,5.4,17,11.3,17,3.7
זכר,50-59,6 חודשים,98744,3.6,71,2.7,110,7.8,301,4.4
זכר,50-59,שנה,111645,3.4,136,3.1,194,8.1,708,5.9
נקבה,50-59,3 חודשים,41559,6.9,11,1.2,19,2.8,58,2.4
נקבה,50-59,חודש אחרון,6024,7.6,1,0.8,5,3.3,10,2.2
נקבה,50-59,מתחילת קורונה,205067,5,199,1.8,255,4.2,1569,5.4
נקבה,50-59,6 חודשים,149762,5.5,41,1.6,59,4.2,206,3
נקבה,50-59,שנה,166220,5.1,78,1.8,113,4.7,528,4.4
זכר,60-69,מתחילת קורונה,101927,2.5,995,9.2,925,15.3,3265,11.3
זכר,60-69,6 חודשים,71300,2.6,181,6.9,168,11.9,601,8.8
זכר,60-69,חודש אחרון,4010,5,3,2.3,19,12.7,37,8.1
זכר,60-69,3 חודשים,22047,3.6,68,7.6,94,14,211,8.7
זכר,60-69,שנה,79571,2.5,353,8,296,12.4,1170,9.7
נקבה,60-69,3 חודשים,33465,5.5,48,5.3,55,8.2,159,6.5
נקבה,60-69,מתחילת קורונה,136022,3.3,554,5.1,503,8.3,2212,7.7
נקבה,60-69,חודש אחרון,6311,7.9,4,3.1,12,8,32,7
נקבה,60-69,6 חודשים,102107,3.7,111,4.2,98,7,430,6.3
נקבה,60-69,שנה,112201,3.5,252,5.7,209,8.8,879,7.3
זכר,70-79,חודש אחרון,3642,4.6,12,9.3,28,18.7,65,14.2
זכר,70-79,3 חודשים,16159,2.7,120,13.3,114,16.9,352,14.4
זכר,70-79,מתחילת קורונה,58567,1.4,1634,15.1,1018,16.9,3649,12.6
זכר,70-79,6 חודשים,42941,1.6,346,13.1,224,15.9,946,13.9
זכר,70-79,שנה,47421,1.5,605,13.7,366,15.4,1537,12.7
נקבה,70-79,3 חודשים,20587,3.4,93,10.3,66,9.8,260,10.7
נקבה,70-79,מתחילת קורונה,70809,1.7,1035,9.6,582,9.6,2778,9.6
נקבה,70-79,חודש אחרון,4657,5.8,17,13.2,15,10,38,8.3
נקבה,70-79,שנה,58790,1.8,437,9.9,248,10.4,1211,10
נקבה,70-79,6 חודשים,53386,1.9,252,9.5,145,10.3,714,10.5
זכר,80-89,מתחילת קורונה,22302,0.5,1901,17.6,637,10.6,3031,10.5
זכר,80-89,6 חודשים,15252,0.6,497,18.8,177,12.6,1010,14.9
זכר,80-89,חודש אחרון,1323,1.7,14,10.9,17,11.3,63,13.7
זכר,80-89,3 חודשים,5735,0.9,163,18.1,83,12.3,383,15.7
זכר,80-89,שנה,17279,0.5,786,17.9,262,11,1516,12.5
נקבה,80-89,חודש אחרון,1881,2.4,24,18.6,8,5.3,64,13.9
נקבה,80-89,3 חודשים,7843,1.3,148,16.5,65,9.7,345,14.1
נקבה,80-89,מתחילת קורונה,31578,0.8,1741,16.1,476,7.9,3143,10.9
נקבה,80-89,6 חודשים,21639,0.8,476,18,142,10.1,1044,15.4
נקבה,80-89,שנה,24346,0.8,749,17,222,9.3,1566,12.9
זכר,90+,חודש אחרון,264,0.3,16,12.4,3,2,45,9.8
זכר,90+,3 חודשים,1108,0.2,100,11.1,18,2.7,187,7.7
זכר,90+,6 חודשים,3211,0.1,278,10.5,46,3.3,427,6.3
זכר,90+,מתחילת קורונה,4930,0.1,868,8,141,2.3,1024,3.5
זכר,90+,שנה,3652,0.1,379,8.6,63,2.6,549,4.5
נקבה,90+,מתחילת קורונה,9810,0.2,1144,10.6,138,2.3,1517,5.3
נקבה,90+,6 חודשים,6196,0.2,317,12,48,3.4,551,8.1
נקבה,90+,חודש אחרון,540,0.7,28,21.7,5,3.3,53,11.5
נקבה,90+,3 חודשים,2058,0.3,102,11.3,20,3,200,8.2
נקבה,90+,שנה,7014,0.2,480,10.9,65,2.7,797,6.6
