coronaOccupancy,isolatedTeam,name,normalOccupancy
148,124,הדסה עין כרם,96.49122619628906
106,56,שמיר (אסף הרופא),55.89225769042969
102,79,שערי צדק,85.74938201904297
98,55,שיבא,90.44303894042969
80,71,סוראסקי,83.603759765625
70,69,הלל יפה,71.06796264648438
60,44,ברזילי,61.66666793823242
57.99999999999999,53,קפלן,98.55595397949219
52,41,וולפסון,57.83308792114258
50,73,מאיר,75.8354721069336
50,76,"רמב""ם",82.47422790527344
50,46,סורוקה,61.33796691894531
46,61,רבין ק. בילינסון,74.49102020263672
44,29,לניאדו,1.949860692024231
42,44,"אסותא אשדוד בי""ח",
40,85,נהריה,77.86998748779297
40,87,המרכזי בעמק,70.3448257446289
28.000000000000004,64,מעייני הישועה,79.23323059082031
2,40,בני ציון,62.58660507202148
2,10,זיו צפת,64.84149932861328
2,31,השרון ק. גולדה,41.90871429443359
0,17,הכרמל,59.9182014465332
0,28,הסקוטי,93.9849624633789
0,1,יוספטל,26.15384674072266
0,68,שניידר,91.98312377929688
0,3,אסותא ראשון לציון,
0,34,הר הצופים,66.31944274902344
0,0,הסהר האדום,
0,3,המשפחה הקדושה,158.3333282470703
0,0,אל מקאסד,
0,9,הצרפתי,66.41790771484375
0,9,אסותא רמת החייל,
0,1,אלישע,
0,1,אסותא באר שבע,
0,2,אסותא חיפה,
0,20,פוריה,51.83098602294922
