section,female,male,period
0-9,"{'amount': 16, 'percentage': 0.2}","{'amount': 14, 'percentage': 0.1}",6 חודשים
0-9,"{'amount': 3, 'percentage': 0.6}",,חודש אחרון
0-9,"{'amount': 21, 'percentage': 0.1}","{'amount': 25, 'percentage': 0.1}",מתחילת קורונה
0-9,"{'amount': 13, 'percentage': 0.3}","{'amount': 7, 'percentage': 0.1}",3 חודשים
0-9,"{'amount': 21, 'percentage': 0.1}","{'amount': 20, 'percentage': 0.1}",שנה
10-19,"{'amount': 26, 'percentage': 0.3}","{'amount': 19, 'percentage': 0.2}",6 חודשים
10-19,"{'amount': 42, 'percentage': 0.3}","{'amount': 29, 'percentage': 0.2}",שנה
10-19,"{'amount': 2, 'percentage': 0.4}","{'amount': 1, 'percentage': 0.2}",חודש אחרון
10-19,"{'amount': 18, 'percentage': 0.3}","{'amount': 9, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 44, 'percentage': 0.3}","{'amount': 29, 'percentage': 0.2}",מתחילת קורונה
20-29,"{'amount': 82, 'percentage': 1.6}","{'amount': 77, 'percentage': 1.5}",3 חודשים
20-29,"{'amount': 157, 'percentage': 0.9}","{'amount': 145, 'percentage': 0.9}",מתחילת קורונה
20-29,"{'amount': 155, 'percentage': 0.9}","{'amount': 146, 'percentage': 0.9}",שנה
20-29,"{'amount': 107, 'percentage': 1}","{'amount': 108, 'percentage': 1}",6 חודשים
20-29,"{'amount': 4, 'percentage': 0.8}",,חודש אחרון
30-39,,"{'amount': 9, 'percentage': 1.8}",חודש אחרון
30-39,"{'amount': 341, 'percentage': 2}","{'amount': 423, 'percentage': 2.5}",מתחילת קורונה
30-39,"{'amount': 337, 'percentage': 2.1}","{'amount': 415, 'percentage': 2.5}",שנה
30-39,"{'amount': 240, 'percentage': 2.3}","{'amount': 272, 'percentage': 2.6}",6 חודשים
30-39,"{'amount': 178, 'percentage': 3.4}","{'amount': 198, 'percentage': 3.8}",3 חודשים
40-49,"{'amount': 571, 'percentage': 3.5}","{'amount': 933, 'percentage': 5.7}",שנה
40-49,,"{'amount': 34, 'percentage': 6.8}",חודש אחרון
40-49,"{'amount': 257, 'percentage': 4.9}","{'amount': 366, 'percentage': 7}",3 חודשים
40-49,"{'amount': 579, 'percentage': 3.5}","{'amount': 943, 'percentage': 5.6}",מתחילת קורונה
40-49,"{'amount': 409, 'percentage': 4}","{'amount': 626, 'percentage': 6.1}",6 חודשים
50-59,"{'amount': 974, 'percentage': 5.9}","{'amount': 1493, 'percentage': 9.1}",שנה
50-59,"{'amount': 981, 'percentage': 5.9}","{'amount': 1523, 'percentage': 9.1}",מתחילת קורונה
50-59,"{'amount': 37, 'percentage': 7.4}",,חודש אחרון
50-59,"{'amount': 378, 'percentage': 7.3}","{'amount': 509, 'percentage': 9.8}",3 חודשים
50-59,"{'amount': 635, 'percentage': 6.2}","{'amount': 950, 'percentage': 9.2}",6 חודשים
60-69,"{'amount': 1285, 'percentage': 7.7}","{'amount': 2114, 'percentage': 12.6}",מתחילת קורונה
60-69,"{'amount': 1265, 'percentage': 7.7}","{'amount': 2070, 'percentage': 12.6}",שנה
60-69,"{'amount': 802, 'percentage': 7.8}","{'amount': 1170, 'percentage': 11.4}",6 חודשים
60-69,"{'amount': 425, 'percentage': 8.2}","{'amount': 509, 'percentage': 9.8}",3 חודשים
60-69,"{'amount': 53, 'percentage': 10.6}","{'amount': 45, 'percentage': 9}",חודש אחרון
70-79,"{'amount': 46, 'percentage': 9.2}","{'amount': 56, 'percentage': 11.2}",חודש אחרון
70-79,"{'amount': 464, 'percentage': 8.9}","{'amount': 540, 'percentage': 10.4}",3 חודשים
70-79,"{'amount': 1505, 'percentage': 9.2}","{'amount': 2145, 'percentage': 13.1}",שנה
70-79,"{'amount': 982, 'percentage': 9.5}","{'amount': 1261, 'percentage': 12.3}",6 חודשים
70-79,"{'amount': 1530, 'percentage': 9.1}","{'amount': 2203, 'percentage': 13.2}",מתחילת קורונה
80-89,"{'amount': 1596, 'percentage': 9.5}","{'amount': 1560, 'percentage': 9.3}",מתחילת קורונה
80-89,"{'amount': 50, 'percentage': 10}","{'amount': 41, 'percentage': 8.2}",חודש אחרון
80-89,"{'amount': 482, 'percentage': 9.3}","{'amount': 386, 'percentage': 7.4}",3 חודשים
80-89,"{'amount': 996, 'percentage': 9.7}","{'amount': 920, 'percentage': 8.9}",6 חודשים
80-89,"{'amount': 1554, 'percentage': 9.5}","{'amount': 1522, 'percentage': 9.3}",שנה
90+,"{'amount': 724, 'percentage': 4.4}","{'amount': 484, 'percentage': 3}",שנה
90+,"{'amount': 162, 'percentage': 3.1}","{'amount': 133, 'percentage': 2.6}",3 חודשים
90+,"{'amount': 19, 'percentage': 3.8}","{'amount': 9, 'percentage': 1.8}",חודש אחרון
90+,"{'amount': 745, 'percentage': 4.4}","{'amount': 502, 'percentage': 3}",מתחילת קורונה
90+,"{'amount': 430, 'percentage': 4.2}","{'amount': 308, 'percentage': 3}",6 חודשים
