averageInfected,begin_date,end_date,isCurrentWeek
1604,2022-11-27T00:00:00.000Z,2022-12-03T00:00:00.000Z,False
1566,2022-12-04T00:00:00.000Z,2022-12-10T00:00:00.000Z,False
1474,2022-12-11T00:00:00.000Z,2022-12-17T00:00:00.000Z,False
1514,2022-12-18T00:00:00.000Z,2022-12-20T00:00:00.000Z,True
