CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
12,1,252,23,14,289,251,0.2114118507681053,2020-03-20T00:00:00.000Z,30,3207,361,0,1367
15,0,229,27,21,277,274,0.2026335040234089,2020-03-21T00:00:00.000Z,35,2905,544,0,1367
22,0,255,37,32,324,305,0.2370153621068032,2020-03-22T00:00:00.000Z,54,4523,760,0,1367
24,0,274,42,36,352,323,0.2574981711777615,2020-03-23T00:00:00.000Z,58,4053,1080,0,1367
26,3,302,45,48,395,343,0.2889539136795903,2020-03-24T00:00:00.000Z,82,3963,1473,0,1367
28,1,311,49,53,413,397,0.302121433796635,2020-03-25T00:00:00.000Z,81,3666,1831,0,1367
31,5,345,54,65,464,413,0.3394294074615947,2020-03-26T00:00:00.000Z,83,3925,2313,0,1367
37,2,381,65,69,515,468,0.3767373811265545,2020-03-27T00:00:00.000Z,110,3267,2681,0,1367
41,1,362,69,82,513,485,0.3752743233357718,2020-03-28T00:00:00.000Z,53,2834,3120,0,1367
50,3,377,79,88,544,516,0.3979517190929042,2020-03-29T00:00:00.000Z,70,4289,3584,0,1367
54,1,429,87,103,619,570,0.4528163862472568,2020-03-30T00:00:00.000Z,121,3886,4044,0,1367
64,4,457,97,114,668,628,0.4886613021214338,2020-03-31T00:00:00.000Z,111,4005,4659,0,1367
72,8,515,111,143,769,728,0.562545720555962,2020-04-01T00:00:00.000Z,147,4088,4507,689,1367
79,10,555,113,145,813,727,0.5947329919531822,2020-04-02T00:00:00.000Z,115,4284,5093,720,1367
93,5,515,130,159,804,719,0.5881492318946598,2020-04-03T00:00:00.000Z,97,3494,5603,717,1367
107,7,481,139,171,791,752,0.5786393562545721,2020-04-04T00:00:00.000Z,73,3155,5932,718,1367
107,6,498,135,194,827,743,0.6049743964886612,2020-04-05T00:00:00.000Z,100,4495,6439,693,1367
110,7,458,147,209,814,703,0.5954645208485735,2020-04-06T00:00:00.000Z,93,4088,6717,796,1367
106,7,388,159,201,748,656,0.5471836137527433,2020-04-07T00:00:00.000Z,72,4313,6982,819,1367
115,9,336,166,193,695,622,0.5084125822970007,2020-04-08T00:00:00.000Z,57,3511,7157,859,1367
117,9,312,166,187,665,634,0.4864667154352597,2020-04-09T00:00:00.000Z,65,3363,7284,944,1367
128,8,330,170,170,670,598,0.4901243599122165,2020-04-10T00:00:00.000Z,56,4086,7409,1002,1367
130,6,283,182,162,627,595,0.4586686174103877,2020-04-11T00:00:00.000Z,39,3172,7524,1061,1367
130,7,316,177,174,667,620,0.4879297732260424,2020-04-12T00:00:00.000Z,90,4965,7690,1074,1367
137,8,330,192,169,691,629,0.5054864667154353,2020-04-13T00:00:00.000Z,91,4653,7693,1181,1367
134,8,328,178,170,676,631,0.4945135332845648,2020-04-14T00:00:00.000Z,75,4376,7657,1229,1367
133,13,319,180,174,673,655,0.4923189465983907,2020-04-15T00:00:00.000Z,69,3492,7621,1238,1367
136,7,360,180,162,702,643,0.5135332845647403,2020-04-16T00:00:00.000Z,51,5388,7442,1366,1367
125,9,337,166,163,666,613,0.4871982443306511,2020-04-17T00:00:00.000Z,48,4188,7409,1348,1367
118,11,329,174,141,644,619,0.471104608632041,2020-04-18T00:00:00.000Z,42,3825,6992,1661,1367
118,8,317,157,147,621,571,0.4542794440380395,2020-04-19T00:00:00.000Z,40,5788,6962,1707,1367
123,6,323,154,135,612,560,0.4476956839795172,2020-04-20T00:00:00.000Z,49,5097,6718,1723,1367
119,9,254,145,147,546,510,0.3994147768836869,2020-04-21T00:00:00.000Z,27,4921,6583,1738,1367
110,3,260,149,124,533,498,0.3899049012435991,2020-04-22T00:00:00.000Z,36,4822,6455,1739,1367
114,4,249,146,107,502,454,0.3672275054864667,2020-04-23T00:00:00.000Z,32,5353,6521,1605,1367
108,3,209,144,109,462,440,0.337966349670812,2020-04-24T00:00:00.000Z,26,4411,6127,1751,1367
107,3,201,136,105,442,429,0.3233357717629846,2020-04-25T00:00:00.000Z,8,3643,5850,1762,1367
111,2,207,142,92,441,415,0.3226042428675933,2020-04-26T00:00:00.000Z,33,5757,5736,1737,1367
102,4,194,133,88,415,382,0.3035844915874177,2020-04-27T00:00:00.000Z,21,5298,5288,1775,1367
101,5,178,128,85,391,367,0.2860277980980249,2020-04-28T00:00:00.000Z,28,4854,5006,1726,1367
96,6,169,121,87,377,362,0.2757863935625457,2020-04-29T00:00:00.000Z,23,4207,4662,1726,1367
90,6,177,113,88,378,346,0.2765179224579371,2020-04-30T00:00:00.000Z,19,5673,4417,1721,1367
89,4,157,111,85,353,333,0.2582297000731529,2020-05-01T00:00:00.000Z,20,4551,3871,1746,1367
90,3,156,112,67,335,328,0.2450621799561083,2020-05-02T00:00:00.000Z,13,3973,3799,1610,1367
84,3,150,102,72,324,300,0.2370153621068032,2020-05-03T00:00:00.000Z,14,5982,3720,1591,1367
78,3,148,98,74,320,289,0.2340892465252377,2020-05-04T00:00:00.000Z,19,5531,3465,1545,1367
72,2,120,92,66,278,264,0.2033650329188003,2020-05-05T00:00:00.000Z,9,5408,3222,1488,1367
70,1,118,89,63,270,251,0.1975128017556694,2020-05-06T00:00:00.000Z,15,5362,3137,1439,1367
71,1,111,85,62,258,247,0.1887344550109729,2020-05-07T00:00:00.000Z,13,5634,2952,1423,1367
64,6,108,78,54,240,237,0.1755669348939283,2020-05-08T00:00:00.000Z,13,4819,2745,1365,1367
64,2,112,78,50,240,238,0.1755669348939283,2020-05-09T00:00:00.000Z,10,3270,2813,1204,1367
66,5,118,74,52,244,226,0.1784930504754938,2020-05-10T00:00:00.000Z,14,6334,2727,1202,1367
60,5,103,69,55,227,211,0.1660570592538405,2020-05-11T00:00:00.000Z,9,5506,2322,1208,1367
56,3,102,65,54,221,204,0.1616678858814923,2020-05-12T00:00:00.000Z,10,5597,2296,1054,1367
53,3,89,61,49,199,196,0.1455742501828822,2020-05-13T00:00:00.000Z,10,5581,2240,968,1367
52,2,85,61,44,190,183,0.1389904901243599,2020-05-14T00:00:00.000Z,6,5986,2076,917,1367
52,0,78,61,44,183,179,0.1338697878566204,2020-05-15T00:00:00.000Z,2,5174,1960,814,1367
51,3,78,60,41,179,179,0.1309436722750549,2020-05-16T00:00:00.000Z,4,4525,1929,780,1367
45,4,92,55,40,187,174,0.1367959034381858,2020-05-17T00:00:00.000Z,9,6784,1831,756,1367
43,3,77,52,43,172,161,0.1258229700073153,2020-05-18T00:00:00.000Z,3,6222,1603,725,1367
40,2,65,51,44,160,153,0.1170446232626189,2020-05-19T00:00:00.000Z,7,6324,1556,603,1367
41,1,68,46,40,154,141,0.1126554498902707,2020-05-20T00:00:00.000Z,4,6272,1489,570,1367
37,0,71,47,32,150,140,0.1097293343087052,2020-05-21T00:00:00.000Z,8,6558,1351,514,1367
37,0,66,47,33,146,142,0.1068032187271397,2020-05-22T00:00:00.000Z,5,5410,1257,455,1367
37,0,67,47,35,149,149,0.1089978054133138,2020-05-23T00:00:00.000Z,3,4774,1272,400,1367
34,1,65,43,39,147,132,0.1075347476225311,2020-05-24T00:00:00.000Z,0,7117,1193,390,1367
29,2,58,41,32,131,123,0.0958302852962692,2020-05-25T00:00:00.000Z,8,6531,1081,345,1367
32,0,49,36,37,122,117,0.08924652523774688,2020-05-26T00:00:00.000Z,4,6476,1104,283,1367
36,2,42,39,38,119,113,0.08705193855157278,2020-05-27T00:00:00.000Z,4,6563,1050,276,1367
34,1,40,36,36,112,106,0.08193123628383321,2020-05-28T00:00:00.000Z,7,5574,984,273,1367
37,0,41,39,36,116,116,0.08485735186539868,2020-05-29T00:00:00.000Z,5,4730,1078,241,1367
33,0,42,35,43,120,119,0.08778346744696415,2020-05-30T00:00:00.000Z,5,4953,1068,241,1367
31,0,41,35,47,123,115,0.08997805413313825,2020-05-31T00:00:00.000Z,5,7351,1095,245,1367
30,3,45,34,45,124,107,0.09070958302852963,2020-06-01T00:00:00.000Z,12,6487,1110,224,1367
29,2,46,29,45,120,113,0.08778346744696415,2020-06-02T00:00:00.000Z,12,6491,1194,202,1367
25,1,45,28,42,115,111,0.08412582297000731,2020-06-03T00:00:00.000Z,8,6485,1228,225,1367
23,0,56,30,37,123,111,0.08997805413313825,2020-06-04T00:00:00.000Z,11,6894,1301,227,1367
23,1,47,29,41,117,107,0.08558888076079005,2020-06-05T00:00:00.000Z,8,5707,1390,228,1367
21,4,41,29,42,112,110,0.08193123628383321,2020-06-06T00:00:00.000Z,9,5138,1409,239,1367
23,2,50,29,42,121,116,0.08851499634235552,2020-06-07T00:00:00.000Z,13,7776,1478,247,1367
23,0,55,30,46,131,119,0.0958302852962692,2020-06-08T00:00:00.000Z,17,6604,1596,262,1367
24,1,56,31,44,131,118,0.0958302852962692,2020-06-09T00:00:00.000Z,10,6808,1724,259,1367
24,1,58,32,44,134,116,0.0980248719824433,2020-06-10T00:00:00.000Z,24,6897,1864,283,1367
24,0,63,35,41,139,128,0.1016825164594001,2020-06-11T00:00:00.000Z,13,6901,1924,321,1367
25,0,60,34,45,139,128,0.1016825164594001,2020-06-12T00:00:00.000Z,13,5731,2020,338,1367
26,1,55,35,49,139,136,0.1016825164594001,2020-06-13T00:00:00.000Z,11,5105,2089,359,1367
23,2,65,32,50,147,137,0.1075347476225311,2020-06-14T00:00:00.000Z,15,7667,2181,360,1367
25,0,74,36,48,158,136,0.1155815654718361,2020-06-15T00:00:00.000Z,23,6804,2277,393,1367
26,1,79,38,45,162,143,0.1185076810534016,2020-06-16T00:00:00.000Z,22,6957,2521,401,1367
29,0,75,36,48,159,150,0.1163130943672275,2020-06-17T00:00:00.000Z,22,6593,2705,428,1367
28,0,103,39,43,185,160,0.1353328456474031,2020-06-18T00:00:00.000Z,40,6855,2880,471,1367
29,1,102,39,47,188,179,0.1375274323335772,2020-06-19T00:00:00.000Z,30,5793,3081,491,1367
28,1,121,40,50,211,208,0.1543525969275786,2020-06-20T00:00:00.000Z,34,5061,3133,508,1367
29,0,142,45,59,246,212,0.1799561082662765,2020-06-21T00:00:00.000Z,38,7824,3246,520,1367
29,1,131,43,55,229,195,0.1675201170446233,2020-06-22T00:00:00.000Z,23,6970,3502,537,1367
26,2,124,40,51,215,189,0.1572787125091441,2020-06-23T00:00:00.000Z,19,6629,3815,561,1367
27,3,127,45,43,215,189,0.1572787125091441,2020-06-24T00:00:00.000Z,35,6668,4200,606,1367
28,4,110,44,54,208,185,0.1521580102414046,2020-06-25T00:00:00.000Z,25,6736,4567,633,1367
26,3,132,45,56,233,213,0.1704462326261887,2020-06-26T00:00:00.000Z,47,5554,4839,673,1367
22,3,139,40,55,234,216,0.1711777615215801,2020-06-27T00:00:00.000Z,27,5038,5128,691,1367
22,2,148,39,66,253,213,0.1850768105340161,2020-06-28T00:00:00.000Z,47,7629,5426,689,1367
24,0,157,44,65,266,233,0.1945866861741039,2020-06-29T00:00:00.000Z,46,6915,5955,713,1367
24,1,166,56,67,289,252,0.2114118507681053,2020-06-30T00:00:00.000Z,53,6584,6563,751,1367
24,3,193,59,72,324,275,0.2370153621068032,2020-07-01T00:00:00.000Z,82,6381,7389,771,1367
28,1,190,72,71,333,297,0.2435991221653255,2020-07-02T00:00:00.000Z,65,6741,8367,793,1367
29,2,193,83,74,350,309,0.2560351133869788,2020-07-03T00:00:00.000Z,57,5668,9096,879,1367
33,6,194,85,82,361,338,0.2640819312362838,2020-07-04T00:00:00.000Z,63,3900,9665,962,1367
32,2,242,94,81,417,367,0.3050475493782004,2020-07-05T00:00:00.000Z,82,7581,10346,952,1367
34,8,250,90,95,435,360,0.3182150694952451,2020-07-06T00:00:00.000Z,81,6675,11265,1022,1367
35,5,274,93,95,462,405,0.337966349670812,2020-07-07T00:00:00.000Z,107,6442,12271,1202,1367
38,5,286,112,87,485,426,0.3547915142648135,2020-07-08T00:00:00.000Z,90,6483,13302,1357,1367
41,5,315,127,98,540,471,0.3950256035113387,2020-07-09T00:00:00.000Z,120,6617,14317,1643,1367
41,4,318,132,104,554,473,0.4052670080468179,2020-07-10T00:00:00.000Z,88,5620,15373,1806,1367
47,5,305,137,119,561,522,0.4103877103145575,2020-07-11T00:00:00.000Z,91,4854,16175,1916,1367
47,7,361,152,124,637,535,0.4659839063643014,2020-07-12T00:00:00.000Z,126,7556,17048,2017,1367
53,4,343,184,120,647,536,0.4732991953182151,2020-07-13T00:00:00.000Z,121,6781,18206,2251,1367
55,7,304,190,139,633,568,0.4630577907827359,2020-07-14T00:00:00.000Z,110,6683,19257,2483,1367
57,6,340,209,120,669,555,0.4893928310168252,2020-07-15T00:00:00.000Z,109,6558,20545,2733,1367
59,9,342,209,131,682,569,0.4989027066569129,2020-07-16T00:00:00.000Z,136,6786,21803,2938,1367
58,12,328,219,147,694,609,0.5076810534016094,2020-07-17T00:00:00.000Z,140,5563,22673,3163,1367
57,8,314,236,148,698,667,0.5106071689831748,2020-07-18T00:00:00.000Z,103,4978,23258,3431,1367
74,10,400,270,143,813,685,0.5947329919531822,2020-07-19T00:00:00.000Z,155,7556,23830,3479,1367
79,12,400,266,146,812,680,0.5940014630577908,2020-07-20T00:00:00.000Z,144,6653,24797,3819,1367
81,9,398,257,141,796,665,0.5822970007315289,2020-07-21T00:00:00.000Z,126,6578,25757,4263,1367
80,5,365,285,137,787,701,0.5757132406730066,2020-07-22T00:00:00.000Z,135,6523,24694,4390,1367
84,16,344,310,153,807,707,0.590343818580834,2020-07-23T00:00:00.000Z,128,6826,20694,4185,1367
87,8,319,328,154,801,720,0.5859546452084857,2020-07-24T00:00:00.000Z,106,5745,21915,2958,1367
99,7,303,322,175,800,766,0.5852231163130943,2020-07-25T00:00:00.000Z,90,4974,22041,3252,1367
99,10,370,310,196,876,764,0.6408193123628383,2020-07-26T00:00:00.000Z,125,7461,20270,3258,1367
95,7,403,315,183,901,775,0.6591075347476225,2020-07-27T00:00:00.000Z,140,6758,20471,3198,1367
95,8,388,321,183,892,781,0.6525237746891002,2020-07-28T00:00:00.000Z,123,6595,20781,3289,1367
97,15,370,334,172,876,767,0.6408193123628383,2020-07-29T00:00:00.000Z,119,6307,21271,3263,1367
102,14,360,317,169,846,739,0.6188734455010972,2020-07-30T00:00:00.000Z,95,5987,21175,3349,1367
94,15,359,316,170,845,761,0.6181419166057059,2020-07-31T00:00:00.000Z,120,5807,21069,3347,1367
94,14,349,338,164,851,797,0.6225310899780542,2020-08-01T00:00:00.000Z,110,4971,20988,3416,1367
100,11,407,350,169,926,811,0.6773957571324067,2020-08-02T00:00:00.000Z,140,7336,18833,3597,1367
95,15,430,330,145,905,773,0.662033650329188,2020-08-03T00:00:00.000Z,108,6687,18948,3360,1367
99,11,361,342,164,867,754,0.634235552304316,2020-08-04T00:00:00.000Z,108,6780,18940,3261,1367
106,10,364,356,164,884,767,0.6466715435259692,2020-08-05T00:00:00.000Z,143,6413,19071,3184,1367
99,9,359,358,150,867,756,0.634235552304316,2020-08-06T00:00:00.000Z,111,6496,18632,3333,1367
106,11,342,369,159,870,799,0.6364301389904902,2020-08-07T00:00:00.000Z,122,5478,18751,3535,1367
105,14,316,390,178,884,848,0.6466715435259692,2020-08-08T00:00:00.000Z,101,4695,18952,3346,1367
114,7,399,390,200,989,834,0.723482077542063,2020-08-09T00:00:00.000Z,146,7409,17371,3441,1367
112,15,346,393,185,924,797,0.675932699341624,2020-08-10T00:00:00.000Z,107,6492,17871,3230,1367
110,11,319,377,193,889,770,0.6503291880029262,2020-08-11T00:00:00.000Z,101,6833,18669,3206,1367
109,14,316,375,174,865,747,0.6327724945135332,2020-08-12T00:00:00.000Z,108,6287,18957,3343,1367
110,17,320,373,179,872,767,0.6378931967812729,2020-08-13T00:00:00.000Z,145,6019,19100,3387,1367
105,12,316,375,181,872,789,0.6378931967812729,2020-08-14T00:00:00.000Z,116,5019,19415,3350,1367
113,9,330,389,181,900,856,0.6583760058522312,2020-08-15T00:00:00.000Z,116,4368,19316,3491,1367
110,17,393,379,200,972,830,0.7110460863204097,2020-08-16T00:00:00.000Z,132,6838,18196,3435,1367
112,6,338,400,184,922,685,0.6744696415508412,2020-08-17T00:00:00.000Z,93,5727,18931,3179,1367
116,12,339,407,183,929,674,0.6795903438185809,2020-08-18T00:00:00.000Z,138,5877,19242,3115,1367
115,13,327,394,178,899,682,0.6576444769568398,2020-08-19T00:00:00.000Z,109,5660,19314,3100,1367
113,14,325,405,173,903,656,0.6605705925384052,2020-08-20T00:00:00.000Z,110,5898,19481,2979,1367
115,12,319,404,171,894,703,0.653986832479883,2020-08-21T00:00:00.000Z,123,5029,19327,2935,1367
118,12,311,407,183,901,748,0.6591075347476225,2020-08-22T00:00:00.000Z,90,4403,19260,2835,1367
116,13,362,411,215,988,758,0.7227505486466715,2020-08-23T00:00:00.000Z,118,6581,18013,2762,1367
120,14,359,433,211,1003,747,0.733723482077542,2020-08-24T00:00:00.000Z,123,5787,18738,2372,1367
119,18,347,429,188,964,715,0.7051938551572787,2020-08-25T00:00:00.000Z,107,5845,18102,2202,1367
119,10,363,421,195,979,725,0.7161667885881492,2020-08-26T00:00:00.000Z,137,5760,17456,2248,1367
118,12,355,425,197,977,727,0.7147037307973665,2020-08-27T00:00:00.000Z,121,5750,17949,2184,1367
111,12,300,423,210,933,723,0.6825164594001463,2020-08-28T00:00:00.000Z,89,4934,17562,2216,1367
116,4,278,445,200,923,756,0.6752011704462326,2020-08-29T00:00:00.000Z,76,4419,17406,2267,1367
127,8,254,444,190,888,888,0.6495976591075348,2020-08-30T00:00:00.000Z,40,496,17176,2241,1367
