Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,61,0,0,0,0
2020-12-20T00:00:00.000Z,7372,7433,0.08,0,0,0
2020-12-21T00:00:00.000Z,24872,32305,0.35,0,0,0
2020-12-22T00:00:00.000Z,44612,76917,0.83,0,0,0
2020-12-23T00:00:00.000Z,62817,139734,1.5,0,0,0
2020-12-24T00:00:00.000Z,73296,213030,2.29,0,0,0
2020-12-25T00:00:00.000Z,38437,251467,2.7,0,0,0
2020-12-26T00:00:00.000Z,32552,284019,3.05,0,0,0
2020-12-27T00:00:00.000Z,104285,388304,4.18,0,0,0
2020-12-28T00:00:00.000Z,134709,523013,5.62,0,0,0
2020-12-29T00:00:00.000Z,155815,678828,7.3,0,0,0
2020-12-30T00:00:00.000Z,152585,831413,8.94,0,0,0
2020-12-31T00:00:00.000Z,158002,989415,10.64,0,0,0
2021-01-01T00:00:00.000Z,71162,1060577,11.4,0,0,0
2021-01-02T00:00:00.000Z,71555,1132132,12.17,0,0,0
2021-01-03T00:00:00.000Z,149257,1281389,13.78,0,0,0
2021-01-04T00:00:00.000Z,151698,1433087,15.41,2,2,0
2021-01-05T00:00:00.000Z,124699,1557786,16.75,0,2,0
2021-01-06T00:00:00.000Z,102906,1660692,17.86,0,2,0
2021-01-07T00:00:00.000Z,115638,1776330,19.1,3,5,0
2021-01-08T00:00:00.000Z,66206,1842536,19.81,3,8,0
2021-01-09T00:00:00.000Z,44407,1886943,20.29,22,30,0
2021-01-10T00:00:00.000Z,37481,1924424,20.69,5986,6016,0.06
2021-01-11T00:00:00.000Z,20981,1945405,20.92,19225,25241,0.27
2021-01-12T00:00:00.000Z,23829,1969234,21.18,35629,60870,0.65
2021-01-13T00:00:00.000Z,51825,2021059,21.73,56799,117669,1.27
2021-01-14T00:00:00.000Z,56213,2077272,22.34,68721,186390,2
2021-01-15T00:00:00.000Z,30554,2107826,22.67,35866,222256,2.39
2021-01-16T00:00:00.000Z,29322,2137148,22.98,25959,248215,2.67
2021-01-17T00:00:00.000Z,68211,2205359,23.72,84400,332615,3.58
2021-01-18T00:00:00.000Z,69488,2274847,24.46,120157,452772,4.87
2021-01-19T00:00:00.000Z,72552,2347399,25.24,137453,590225,6.35
2021-01-20T00:00:00.000Z,76505,2423904,26.07,143328,733553,7.89
2021-01-21T00:00:00.000Z,69563,2493467,26.81,163840,897393,9.65
2021-01-22T00:00:00.000Z,37698,2531165,27.22,70880,968273,10.41
2021-01-23T00:00:00.000Z,39830,2570995,27.65,53450,1021723,10.99
2021-01-24T00:00:00.000Z,68912,2639907,28.39,140276,1161999,12.5
2021-01-25T00:00:00.000Z,80700,2720607,29.26,139107,1301106,13.99
2021-01-26T00:00:00.000Z,78466,2799073,30.1,125992,1427098,15.35
2021-01-27T00:00:00.000Z,77666,2876739,30.94,124648,1551746,16.69
2021-01-28T00:00:00.000Z,79368,2956107,31.79,130228,1681974,18.09
2021-01-29T00:00:00.000Z,36505,2992612,32.18,64585,1746559,18.78
2021-01-30T00:00:00.000Z,34271,3026883,32.55,42647,1789206,19.24
2021-01-31T00:00:00.000Z,73119,3100002,33.34,59309,1848515,19.88
2021-02-01T00:00:00.000Z,82192,3182194,34.22,35195,1883710,20.26
2021-02-02T00:00:00.000Z,69802,3251996,34.97,30903,1914613,20.59
2021-02-03T00:00:00.000Z,60030,3312026,35.62,51228,1965841,21.14
2021-02-04T00:00:00.000Z,72345,3384371,36.39,57879,2023720,21.76
2021-02-05T00:00:00.000Z,33758,3418129,36.76,28636,2052356,22.07
2021-02-06T00:00:00.000Z,21519,3439648,36.99,22128,2074484,22.31
2021-02-07T00:00:00.000Z,53907,3493555,37.57,68498,2142982,23.04
2021-02-08T00:00:00.000Z,58442,3551997,38.2,65167,2208149,23.75
2021-02-09T00:00:00.000Z,66045,3618042,38.91,67232,2275381,24.47
2021-02-10T00:00:00.000Z,70259,3688301,39.66,71904,2347285,25.24
2021-02-11T00:00:00.000Z,80813,3769114,40.53,71482,2418767,26.01
2021-02-12T00:00:00.000Z,38912,3808026,40.95,37394,2456161,26.41
2021-02-13T00:00:00.000Z,27367,3835393,41.24,30332,2486493,26.74
2021-02-14T00:00:00.000Z,74642,3910035,42.05,68823,2555316,27.48
2021-02-15T00:00:00.000Z,81270,3991305,42.92,75425,2630741,28.29
2021-02-16T00:00:00.000Z,83273,4074578,43.82,77993,2708734,29.13
2021-02-17T00:00:00.000Z,61755,4136333,44.48,75282,2784016,29.94
2021-02-18T00:00:00.000Z,68950,4205283,45.22,79431,2863447,30.79
2021-02-19T00:00:00.000Z,39543,4244826,45.65,37966,2901413,31.2
2021-02-20T00:00:00.000Z,31568,4276394,45.99,28628,2930041,31.51
2021-02-21T00:00:00.000Z,79271,4355665,46.84,78266,3008307,32.35
2021-02-22T00:00:00.000Z,84843,4440508,47.75,80254,3088561,33.21
2021-02-23T00:00:00.000Z,77161,4517669,48.58,70138,3158699,33.97
