city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130437,515,150,23173,5
רהט,4967,175,63,1465,25
תל אביב - יפו,26318,140,48,17399,3
באר שבע,15106,130,51,6406,7
נתניה,16960,108,35,6937,5
חיפה,16633,95,37,9549,3
אשדוד,25547,89,48,6021,4
פתח תקווה,21615,78,44,7420,3
טייבה,4556,68,37,1184,15
אום אל-פחם,6142,59,25,1008,10
לוד,8626,58,17,7145,7
חולון,14637,58,20,5153,3
נצרת,9023,58, 11-14 ,1528,7
לקיה,781,54,30,345,34
בת ים,9662,49,19,4181,4
ראשון לציון,14856,48,18,6828,2
אשקלון,11826,47,18,3989,3
נתיבות,7018,46, 11-14 ,839,11
רחובות,11309,41,20,6813,3
בית שמש,20223,39,16,2135,3
אבו גוש,1279,38,  6-10  ,627,47
כסיפה,907,37,15,198,20
ערערה-בנגב,999,35,18,221,19
כפר קאסם,3371,33,20,701,13
חדרה,6823,30,  6-10  ,3015,3
רמלה,9515,29,  1-5  ,2074,4
צפת,4816,29,15,820,8
תל שבע,569,29, 11-14 ,305,14
אבו סנאן,1339,28,  1-5  ,1169,21
באקה אל-גרביה,2765,27,15,698,9
בני ברק,48209,27, 11-14 ,2436,1
מעלה עירון,1885,27,  6-10  ,276,18
חורה,859,25,  1-5  ,170,14
רעננה,3843,24, 11-14 ,2873,3
קרית גת,7309,24,  6-10  ,1415,4
טמרה,3872,22, 11-14 ,809,6
אעצם (שבט),80,22,  1-5  ,100,20
רמת גן,7891,21,  6-10  ,14788,1
דימונה,2503,21,  6-10  ,1299,6
ערערה,2019,21,  6-10  ,451,10
קלנסווה,2495,20, 11-14 ,602,9
ערד,2474,20,  6-10  ,1108,7
עין מאהל,1652,19,  6-10  ,212,14
טבריה,4515,19,  1-5  ,1034,4
קרית אתא,4681,18,  1-5  ,1550,3
אור עקיבא,1641,18,  6-10  ,593,9
אבו קורינאת (שבט),51,18, 11-14 ,55,27
הרצליה,4231,18,  6-10  ,3737,2
נס ציונה,2468,18, 11-14 ,1487,4
מסעודין אל-עזאזמה,109,18,  6-10  ,77,10
מגאר,2100,18, 11-14 ,792,8
אילת,2510,18,  6-10  ,7441,3
טירה,2724,17,  6-10  ,698,6
ירכא,2127,17,  1-5  ,206,11
שגב-שלום,330,17,  6-10  ,150,15
עראבה,2309,16,  6-10  ,626,6
יבנה,4331,16,  6-10  ,1172,3
פוריידיס,1251,16,  6-10  ,200,12
מודיעין עילית,25183,15,  1-5  ,537,2
מעלה אדומים,3811,15,  6-10  ,2601,4
שפרעם,4112,15,  1-5  ,793,4
נהריה,3310,15,  1-5  ,1548,2
בית שאן,1688,15,  6-10  ,476,8
פדואל,227, קטן מ-15 ,  1-5  ,103,5
אבו ג'ווייעד (שבט),62, קטן מ-15 ,  1-5  ,285,11
ג'סר א-זרקא,979, קטן מ-15 ,  0  ,368,5
אזור,1132, קטן מ-15 ,  0  ,303,1
כפר מצר,315, קטן מ-15 ,  0  ,59,4
הושעיה,149, קטן מ-15 ,  1-5  ,75,5
מיתר,372, קטן מ-15 ,  1-5  ,334,3
להבים,270, קטן מ-15 ,  0  ,216,8
זמר,586, קטן מ-15 ,  1-5  ,126,6
בסמת טבעון,489, קטן מ-15 ,  1-5  ,296,5
שוהם,1096, קטן מ-15 ,  1-5  ,733,3
אלעד,11572, קטן מ-15 ,  6-10  ,610,1
כפר מנדא,1682, קטן מ-15 ,  1-5  ,282,7
"בסמ""ה",917, קטן מ-15 ,  1-5  ,172,8
