name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Hurfeish,9.7,אדום,64.7,46,55,42,אדום,2022-07-16T00:00:00.000Z,80.91,68.91,48.17,64.7
Kefar Haoranim,9.6,כתום,64.6,38,-19,קטן מ-15,אדום,2022-07-16T00:00:00.000Z,84.77,82.30,66.92,
Kokhav Hashahar,5.3,כתום,12.8,30,-9,קטן מ-15,צהוב,2022-07-16T00:00:00.000Z,62.37,54.49,37.59,
Eilabun,9.8,אדום,74.4,22,10,48,אדום,2022-07-16T00:00:00.000Z,71.89,64.85,46.03,83.0
Mazkeret Batya,10,אדום,95.4,43,-5,129,אדום,2022-07-16T00:00:00.000Z,מעל 90%,86.21,66.47,85.5
Bu'eine-Nujeidat,8.3,אדום,22.0,22,15,18,אדום,2022-07-16T00:00:00.000Z,72.63,62.63,36.07,18.0
Yafi,9.4,אדום,32.1,32,1,67,אדום,2022-07-16T00:00:00.000Z,63.75,54.47,31.93,34.7
Arrabe,7.7,אדום,25.1,31,10,71,אדום,2022-07-16T00:00:00.000Z,68.96,59.59,34.95,27.0
Azor,9.9,אדום,78.6,29,-19,122,אדום,2022-07-16T00:00:00.000Z,70.06,65.75,50.51,92.2
Abu Juwei'id,9.9,אפור,66.7,41,-62,46,אדום,2022-07-16T00:00:00.000Z,80.92,73.41,45.43,98.9
Bet Hashmonay,8.4,כתום,59.4,20,-45,קטן מ-15,אדום,2022-07-16T00:00:00.000Z,מעל 90%,מעל 90%,72.18,
Qesaryya,9.6,אדום,62.5,31,-40,26,אדום,2022-07-16T00:00:00.000Z,מעל 90%,87.42,72.13,46.4
Nofit,10,כתום,88.1,40,-36,18,אדום,2022-07-16T00:00:00.000Z,מעל 90%,89.13,76.72,68.9
Nof Ayyalon,8.6,כתום,66.7,37,-46,קטן מ-15,אדום,2022-07-16T00:00:00.000Z,מעל 90%,מעל 90%,74.33,
Hosha'aya,8.9,כתום,76.6,66,60,קטן מ-15,אדום,2022-07-16T00:00:00.000Z,מעל 90%,84.39,63.71,
Segev-Shalom,5.7,צהוב,8.8,13,0,קטן מ-15,צהוב,2022-07-16T00:00:00.000Z,31.56,26.79,11.46,
Bene Beraq,8.8,אדום,19.9,30,-15,504,אדום,2022-07-16T00:00:00.000Z,45.34,33.48,19.86,24.2
Bat Yam,10,אדום,92.5,35,-18,1250,אדום,2022-07-16T00:00:00.000Z,75.68,71.45,55.64,97.8
Giv'atayim,10,אדום,91.5,32,-18,560,אדום,2022-07-16T00:00:00.000Z,79.71,77.38,64.83,92.0
Herzliyya,10,אדום,100.4,31,-17,1010,אדום,2022-07-16T00:00:00.000Z,87.46,84.29,69.42,101.8
Hadera,10,אדום,84.9,34,-14,905,אדום,2022-07-16T00:00:00.000Z,72.73,68.69,52.63,91.5
Holon,10,אדום,81.6,37,-21,1623,אדום,2022-07-16T00:00:00.000Z,74.82,70.90,56.08,82.6
Tiberias,9.9,אדום,62.8,30,-24,411,אדום,2022-07-16T00:00:00.000Z,63.78,58.54,43.06,90.0
Qiryat Atta,9.9,אדום,77.4,32,-28,537,אדום,2022-07-16T00:00:00.000Z,76.61,72.12,56.55,90.6
Immanu'el,4.4,צהוב,2.4,12,0,קטן מ-15,ירוק,2022-07-16T00:00:00.000Z,29.08,23.22,12.41,
Noqedim,4.5,צהוב,11.6,23,0,קטן מ-15,ירוק,2022-07-16T00:00:00.000Z,54.64,47.99,34.06,
Oranit,10,אדום,115.4,46,13,92,אדום,2022-07-16T00:00:00.000Z,88.01,84.69,67.06,102.1
Kefar Sava,10,אדום,103.3,30,-21,1312,אדום,2022-07-16T00:00:00.000Z,84.07,81.13,66.38,129.1
Kafar Bara,8.1,אדום,26.6,30,-47,קטן מ-15,אדום,2022-07-16T00:00:00.000Z,70.19,58.02,33.34,
Deir Al-Asad,9.3,אדום,40.1,33,54,50,אדום,2022-07-16T00:00:00.000Z,70.64,59.18,37.10,39.3
Rahat,5.1,כתום,11.3,8,-21,116,צהוב,2022-07-16T00:00:00.000Z,45.04,36.83,16.68,15.7
Buq'ata,5.3,צהוב,22.5,39,50,קטן מ-15,צהוב,2022-07-16T00:00:00.000Z,82.43,68.98,45.98,
Kafar Kama,9.3,כתום,55.9,47,58,20,אדום,2022-07-16T00:00:00.000Z,74.06,70.35,55.45,58.9
Sulam,8.9,כתום,68.0,52,19,24,אדום,2022-07-16T00:00:00.000Z,80.02,70.17,44.11,90.6
Basmat Tab'un,6.2,כתום,33.7,6,-6,36,כתום,2022-07-16T00:00:00.000Z,58.68,53.24,29.86,45.0
Qiryat Yam,10,אדום,88.1,33,-24,385,אדום,2022-07-16T00:00:00.000Z,77.72,74.07,58.51,97.7
Hod Hasharon,10,אדום,86.8,34,-26,638,אדום,2022-07-16T00:00:00.000Z,83.27,80.40,65.57,98.5
Binyamina-Giv'at Ada,10,אדום,57.6,45,-17,88,אדום,2022-07-16T00:00:00.000Z,78.66,75.21,59.32,55.1
Ez Efrayim,8.1,כתום,40.5,45,-52,קטן מ-15,אדום,2022-07-16T00:00:00.000Z,70.28,65.47,45.18,
Yanuh-Jat,9.4,אדום,51.6,42,0,38,אדום,2022-07-16T00:00:00.000Z,73.66,61.99,41.49,56.0
Ma'ale Iron,5.8,כתום,16.9,23,-21,28,צהוב,2022-07-16T00:00:00.000Z,62.29,51.71,27.92,18.2
Ar'ara-Banegev,5.4,ירוק,7.4,11,27,קטן מ-15,צהוב,2022-07-16T00:00:00.000Z,33.47,27.90,12.13,
Judeide-Maker,8.8,אדום,40.3,27,13,92,אדום,2022-07-16T00:00:00.000Z,66.68,58.08,34.40,43.1
Qadima-Zoran,10,אדום,78.8,41,-26,194,אדום,2022-07-16T00:00:00.000Z,79.00,75.84,60.04,85.4
Ma'alot-Tarshiha,10,אדום,99.7,28,1,196,אדום,2022-07-16T00:00:00.000Z,74.11,69.66,52.13,88.5
Kefar Weradim,10,אדום,111.0,45,7,45,אדום,2022-07-16T00:00:00.000Z,88.84,86.08,72.21,81.9
Baqa Al-Gharbiyye,9.5,אדום,29.9,39,-8,114,אדום,2022-07-16T00:00:00.000Z,66.99,59.41,35.01,37.4
Elqana,10,אדום,75.8,43,-9,34,אדום,2022-07-16T00:00:00.000Z,81.41,76.61,60.97,85.9
Daburiyya,7.8,אדום,23.4,23,-40,37,אדום,2022-07-16T00:00:00.000Z,68.74,59.28,37.53,34.6
Bi'ne,6.7,כתום,22.6,17,0,22,כתום,2022-07-16T00:00:00.000Z,61.37,51.54,28.83,26.1
Bat Hefer,9.7,כתום,49.3,34,-50,35,אדום,2022-07-16T00:00:00.000Z,88.29,85.07,70.54,66.3
Pesagot,4.5,כתום,14.3,50,0,קטן מ-15,ירוק,2022-07-16T00:00:00.000Z,74.61,65.32,45.50,
Tur'an,8.8,אדום,25.7,34,37,44,אדום,2022-07-16T00:00:00.000Z,70.58,61.27,35.06,30.5
Ein Mahel,6.1,צהוב,14.8,18,42,20,כתום,2022-07-16T00:00:00.000Z,74.49,60.55,35.43,14.8
