gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,435599,9.8,7,0.1,31,0.5,116,0.4,3075,3.7
זכר,0-9,3 חודשים,22997,4.9,0,0,2,0.5,8,0.4,366,3.8
זכר,0-9,שנה,366109,10.1,5,0.1,23,0.9,84,0.6,2179,5
זכר,0-9,חודש אחרון,14359,4.9,0,0,2,0.9,3,0.2,262,3.8
זכר,0-9,6 חודשים,255122,9.8,2,0.1,16,1.1,54,0.7,1525,5.2
נקבה,0-9,3 חודשים,19806,4.2,0,0,1,0.3,9,0.4,281,2.9
נקבה,0-9,שנה,298944,8.3,2,0,10,0.4,60,0.4,1780,4.1
נקבה,0-9,מתחילת קורונה,357865,8,5,0,17,0.3,79,0.3,2499,3
נקבה,0-9,חודש אחרון,12653,4.3,0,0,1,0.4,7,0.4,206,3
נקבה,0-9,6 חודשים,196134,7.6,2,0.1,10,0.7,39,0.5,1253,4.3
זכר,10-19,מתחילת קורונה,435229,9.8,7,0.1,24,0.4,81,0.3,1032,1.2
זכר,10-19,חודש אחרון,12550,4.3,0,0,0,0,3,0.2,60,0.9
זכר,10-19,שנה,337540,9.3,5,0.1,15,0.6,45,0.3,578,1.3
זכר,10-19,3 חודשים,21085,4.5,0,0,0,0,4,0.2,84,0.9
זכר,10-19,6 חודשים,229359,8.8,4,0.1,10,0.7,23,0.3,344,1.2
נקבה,10-19,חודש אחרון,13108,4.5,0,0,0,0,3,0.2,78,1.1
נקבה,10-19,מתחילת קורונה,424380,9.5,8,0.1,23,0.4,80,0.3,1185,1.4
נקבה,10-19,3 חודשים,21926,4.7,1,0.2,2,0.5,5,0.2,111,1.1
נקבה,10-19,שנה,337888,9.3,4,0.1,15,0.6,35,0.3,666,1.5
נקבה,10-19,6 חודשים,219332,8.4,3,0.1,8,0.5,15,0.2,390,1.3
זכר,20-29,3 חודשים,20326,4.4,0,0,2,0.5,6,0.3,114,1.2
זכר,20-29,מתחילת קורונה,262185,5.9,24,0.2,56,0.9,244,0.8,1613,1.9
זכר,20-29,חודש אחרון,13207,4.5,0,0,2,0.9,0,0,77,1.1
זכר,20-29,שנה,191013,5.3,5,0.1,23,0.9,92,0.7,674,1.5
זכר,20-29,6 חודשים,126661,4.9,2,0.1,12,0.8,34,0.4,393,1.3
נקבה,20-29,מתחילת קורונה,372444,8.4,22,0.2,60,1,279,0.9,5229,6.3
נקבה,20-29,חודש אחרון,17964,6.2,0,0,4,1.7,9,0.6,284,4.1
