cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
ABU GHOSH,קטן מ-15,אין מידע,37,47.06,6.76,כתום,7862
ABU SINAN,קטן מ-15,אין מידע,37,25.86,6.3,כתום,14306
AFULA,קטן מ-15,אין מידע,59,10.38,5.41,צהוב,56844
AKKO,15,25.42,59,11.92,4.59,צהוב,49517
ARAD,קטן מ-15,אין מידע,50,18.40,7.76,אדום,27170
ARI'EL,קטן מ-15,אין מידע,28,13.67,7.4,כתום,20488
ASHDOD,43,11.35,379,16.75,6.11,כתום,226329
ASHQELON,56,21.96,255,17.41,6.17,כתום,146442
AZOR,קטן מ-15,אין מידע,32,24.19,6.14,כתום,13228
BAQA AL-GHARBIYYE,קטן מ-15,אין מידע,17,5.58,2.03,ירוק,30448
BAT YAM,28,12.96,216,16.91,5.92,צהוב,127772
BE'ER SHEVA,70,15.59,449,21.32,5.79,צהוב,210624
BE'ER YA'AQOV,קטן מ-15,אין מידע,38,13.19,6.55,כתום,28818
BENE BERAQ,קטן מ-15,אין מידע,43,2.07,2.2,ירוק,208031
BET SHE'AN,קטן מ-15,אין מידע,23,12.12,3.81,ירוק,18980
BET SHEMESH,קטן מ-15,אין מידע,62,4.69,4.81,צהוב,132210
BINYAMINA-GIV'AT ADA,קטן מ-15,אין מידע,39,24.42,7.4,כתום,15971
DIMONA,קטן מ-15,אין מידע,60,17.17,6.21,כתום,34954
EFRAT,קטן מ-15,אין מידע,17,14.89,8.42,אדום,11420
ELAT,קטן מ-15,אין מידע,97,18.47,6.01,כתום,52507
EVEN YEHUDA,קטן מ-15,אין מידע,46,32.77,7.37,כתום,14036
GAN YAVNE,קטן מ-15,אין מידע,38,15.91,6.43,כתום,23887
GANNE TIQWA,קטן מ-15,אין מידע,57,26.50,6.89,כתום,21508
GEDERA,17,25.00,68,23.61,5.95,צהוב,28805
GIV'AT SHEMU'EL,19,18.10,105,38.55,7.57,אדום,27236
GIV'AT ZE'EV,קטן מ-15,אין מידע,18,9.37,6.18,כתום,19205
GIV'ATAYIM,17,11.89,143,23.49,7.67,אדום,60872
HADERA,28,15.22,184,18.60,6.25,כתום,98928
HAIFA,61,9.04,675,23.69,6.18,כתום,284981
HARISH,קטן מ-15,אין מידע,22,11.22,3.71,ירוק,19608
HERZLIYYA,41,14.80,277,27.92,6.81,כתום,99208
HOD HASHARON,32,19.63,163,25.17,6.69,כתום,64755
HOLON,57,15.62,365,18.57,6.53,כתום,196510
I'BILLIN,קטן מ-15,אין מידע,20,14.80,5.95,צהוב,13515
JALJULYE,קטן מ-15,אין מידע,23,22.34,6.74,כתום,10295
JERUSALEM,176,14.59,1206,12.66,4.78,צהוב,952916
KAFAR YASIF,קטן מ-15,אין מידע,16,15.61,6.51,כתום,10249
KARMI'EL,קטן מ-15,אין מידע,107,23.17,6.82,כתום,46190
KEFAR SAVA,46,12.81,359,35.31,6.72,כתום,101664
KEFAR TAVOR,קטן מ-15,אין מידע,17,38.63,7.02,כתום,4401
KEFAR YONA,קטן מ-15,אין מידע,44,16.83,6.1,כתום,26140
KOKHAV YA'IR,קטן מ-15,אין מידע,27,30.90,5.48,צהוב,8738
LEHAVIM,קטן מ-15,אין מידע,36,54.21,7.65,אדום,6641
LOD,27,20.61,131,16.22,5.43,צהוב,80786
MA'ALE ADUMMIM,קטן מ-15,אין מידע,64,16.93,6.58,כתום,37802
MA'ALOT-TARSHIHA,קטן מ-15,אין מידע,27,12.19,4.58,צהוב,22158
MAZKERET BATYA,קטן מ-15,אין מידע,42,27.82,7.35,כתום,15095
METAR,קטן מ-15,אין מידע,27,27.10,8.14,אדום,9963
MEVASSERET ZIYYON,קטן מ-15,אין מידע,81,33.27,7.04,כתום,24347
MIGDAL HAEMEQ,קטן מ-15,אין מידע,35,13.57,7.18,כתום,25790
MODI'IN-MAKKABBIM-RE'UT,57,21.51,265,27.97,8.86,אדום,94744
MUGHAR,קטן מ-15,אין מידע,23,9.88,4.2,ירוק,23271
NAHARIYYA,15,10.20,147,24.84,6.58,כתום,59189
NAZARETH,קטן מ-15,אין מידע,40,5.15,3.36,ירוק,77734
NES ZIYYONA,24,22.86,105,20.78,7.2,כתום,50532
NESHER,קטן מ-15,אין מידע,54,22.55,7.45,כתום,23947
NETANYA,39,11.85,329,14.72,5.9,צהוב,223562
NETIVOT,קטן מ-15,אין מידע,27,6.84,4.87,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,95,22.65,6.27,כתום,41950
OFAQIM,קטן מ-15,אין מידע,39,12.05,5.39,צהוב,32378
OMER,קטן מ-15,אין מידע,28,36.99,6.61,כתום,7569
OR AQIVA,קטן מ-15,אין מידע,35,18.03,6.11,כתום,19417
OR YEHUDA,קטן מ-15,אין מידע,58,15.85,6.09,כתום,36587
ORANIT,קטן מ-15,אין מידע,16,17.76,5.48,צהוב,9010
PARDES HANNA-KARKUR,קטן מ-15,אין מידע,63,14.43,6.2,כתום,43646
PARDESIYYA,0,0,19,28.58,5.87,צהוב,6647
PETAH TIQWA,74,14.86,498,19.89,6.98,כתום,250427
QADIMA-ZORAN,קטן מ-15,אין מידע,38,16.73,5.9,צהוב,22711
QIRYAT ATTA,20,18.69,107,18.05,5.77,צהוב,59291
QIRYAT BIALIK,קטן מ-15,אין מידע,97,23.29,6.14,כתום,41645
QIRYAT EQRON,קטן מ-15,אין מידע,17,15.41,6.01,כתום,11034
QIRYAT GAT,קטן מ-15,אין מידע,76,12.98,5.95,צהוב,58550
QIRYAT MAL'AKHI,קטן מ-15,אין מידע,24,9.86,2.37,ירוק,24346
QIRYAT MOTZKIN,קטן מ-15,אין מידע,92,20.24,5.97,צהוב,45461
QIRYAT ONO,28,23.93,117,28.69,6.88,כתום,40778
QIRYAT SHEMONA,קטן מ-15,אין מידע,33,14.69,5.44,צהוב,22470
QIRYAT TIV'ON,קטן מ-15,אין מידע,49,26.83,7.79,אדום,18266
QIRYAT YAM,קטן מ-15,אין מידע,74,18.79,6.15,כתום,39389
RA'ANNANA,42,19.00,221,28.72,7.05,כתום,76958
RAHAT,קטן מ-15,אין מידע,25,3.39,1.79,ירוק,73671
RAMAT GAN,58,15.43,376,22.55,6.46,כתום,166746
RAMAT HASHARON,19,17.27,110,23.17,6.37,כתום,47482
RAMAT YISHAY,0,0,24,30.40,7.64,אדום,7896
RAMLA,קטן מ-15,אין מידע,81,10.53,5.01,צהוב,76903
REHOVOT,73,20.45,357,24.42,7.25,כתום,146213
RISHON LEZIYYON,53,10.17,521,20.36,6.65,כתום,255891
ROSH HAAYIN,קטן מ-15,אין מידע,119,17.67,5.83,צהוב,67337
SAVYON,קטן מ-15,אין מידע,19,46.97,5.86,צהוב,4045
SEDEROT,קטן מ-15,אין מידע,36,12.46,6.68,כתום,28899
SHEFAR'AM,קטן מ-15,אין מידע,46,10.85,5.04,צהוב,42400
SHOHAM,קטן מ-15,אין מידע,53,25.20,6.41,כתום,21029
TAMRA,קטן מ-15,אין מידע,19,5.45,3.59,ירוק,34859
TAYIBE,35,59.32,59,13.23,5.5,צהוב,44582
TEL AVIV - YAFO,124,10.94,1133,22.61,6.04,כתום,501015
TEL MOND,קטן מ-15,אין מידע,21,15.60,5.56,צהוב,13461
TEL SHEVA,קטן מ-15,אין מידע,22,10.22,2.12,ירוק,21531
TIBERIAS,קטן מ-15,אין מידע,108,23.64,5.08,צהוב,45686
TIRAT KARMEL,קטן מ-15,אין מידע,62,25.53,7.43,כתום,24285
TIRE,קטן מ-15,אין מידע,21,7.79,2.6,ירוק,26972
YAVNE,18,20.22,89,17.89,6.44,כתום,49759
YEHUD,18,25.71,70,23.33,6.09,כתום,30003
YEROHAM,קטן מ-15,אין מידע,28,26.22,6.6,כתום,10680
YOQNE'AM ILLIT,קטן מ-15,אין מידע,62,25.77,7.36,כתום,24061
ZEFAT,קטן מ-15,אין מידע,37,10.16,3.28,ירוק,36423
ZIKHRON YA'AQOV,קטן מ-15,אין מידע,58,24.68,7.68,אדום,23503
