section,female,male,period
0-9,"{'amount': 219415, 'percentage': 7.9}","{'amount': 278348, 'percentage': 10.1}",6 חודשים
0-9,"{'amount': 285276, 'percentage': 8.7}","{'amount': 350176, 'percentage': 10.7}",שנה
0-9,"{'amount': 26106, 'percentage': 5.4}","{'amount': 32892, 'percentage': 6.8}",3 חודשים
0-9,"{'amount': 2798, 'percentage': 4.4}","{'amount': 3457, 'percentage': 5.5}",חודש אחרון
0-9,"{'amount': 343296, 'percentage': 8.4}","{'amount': 418586, 'percentage': 10.2}",מתחילת קורונה
10-19,"{'amount': 268805, 'percentage': 9.7}","{'amount': 269827, 'percentage': 9.7}",6 חודשים
10-19,"{'amount': 3377, 'percentage': 5.3}","{'amount': 3415, 'percentage': 5.4}",חודש אחרון
10-19,"{'amount': 408535, 'percentage': 10}","{'amount': 418974, 'percentage': 10.2}",מתחילת קורונה
10-19,"{'amount': 323337, 'percentage': 9.9}","{'amount': 322644, 'percentage': 9.9}",שנה
10-19,"{'amount': 29116, 'percentage': 6}","{'amount': 28577, 'percentage': 5.9}",3 חודשים
20-29,"{'amount': 228368, 'percentage': 8.3}","{'amount': 145775, 'percentage': 5.3}",6 חודשים
20-29,"{'amount': 266965, 'percentage': 8.2}","{'amount': 175057, 'percentage': 5.4}",שנה
20-29,"{'amount': 37532, 'percentage': 7.8}","{'amount': 25205, 'percentage': 5.2}",3 חודשים
20-29,"{'amount': 3762, 'percentage': 5.9}","{'amount': 2398, 'percentage': 3.8}",חודש אחרון
20-29,"{'amount': 350844, 'percentage': 8.6}","{'amount': 245679, 'percentage': 6}",מתחילת קורונה
30-39,"{'amount': 246922, 'percentage': 8.9}","{'amount': 158995, 'percentage': 5.7}",6 חודשים
30-39,"{'amount': 288177, 'percentage': 8.8}","{'amount': 187795, 'percentage': 5.7}",שנה
30-39,"{'amount': 42775, 'percentage': 8.9}","{'amount': 31097, 'percentage': 6.4}",3 חודשים
30-39,"{'amount': 4948, 'percentage': 7.8}","{'amount': 3503, 'percentage': 5.5}",חודש אחרון
30-39,"{'amount': 350635, 'percentage': 8.5}","{'amount': 240414, 'percentage': 5.9}",מתחילת קורונה
40-49,"{'amount': 225830, 'percentage': 8.2}","{'amount': 148377, 'percentage': 5.4}",6 חודשים
40-49,"{'amount': 256042, 'percentage': 7.8}","{'amount': 171760, 'percentage': 5.3}",שנה
40-49,"{'amount': 42162, 'percentage': 8.7}","{'amount': 29080, 'percentage': 6}",3 חודשים
40-49,"{'amount': 5261, 'percentage': 8.3}","{'amount': 3628, 'percentage': 5.7}",חודש אחרון
40-49,"{'amount': 310248, 'percentage': 7.6}","{'amount': 215814, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 151876, 'percentage': 5.5}","{'amount': 100125, 'percentage': 3.6}",6 חודשים
50-59,"{'amount': 4906, 'percentage': 7.7}","{'amount': 3024, 'percentage': 4.8}",חודש אחרון
50-59,"{'amount': 168481, 'percentage': 5.2}","{'amount': 113121, 'percentage': 3.5}",שנה
50-59,"{'amount': 35110, 'percentage': 7.3}","{'amount': 22239, 'percentage': 4.6}",3 חודשים
50-59,"{'amount': 207332, 'percentage': 5.1}","{'amount': 145838, 'percentage': 3.6}",מתחילת קורונה
60-69,"{'amount': 104361, 'percentage': 3.8}","{'amount': 72925, 'percentage': 2.6}",6 חודשים
60-69,"{'amount': 114556, 'percentage': 3.5}","{'amount': 81253, 'percentage': 2.5}",שנה
60-69,"{'amount': 29996, 'percentage': 6.2}","{'amount': 19792, 'percentage': 4.1}",3 חודשים
60-69,"{'amount': 5159, 'percentage': 8.1}","{'amount': 3307, 'percentage': 5.2}",חודש אחרון
60-69,"{'amount': 138366, 'percentage': 3.4}","{'amount': 103649, 'percentage': 2.5}",מתחילת קורונה
70-79,"{'amount': 55344, 'percentage': 2}","{'amount': 44581, 'percentage': 1.6}",6 חודשים
70-79,"{'amount': 4108, 'percentage': 6.5}","{'amount': 3156, 'percentage': 5}",חודש אחרון
70-79,"{'amount': 72786, 'percentage': 1.8}","{'amount': 60274, 'percentage': 1.5}",מתחילת קורונה
70-79,"{'amount': 60781, 'percentage': 1.9}","{'amount': 49100, 'percentage': 1.5}",שנה
70-79,"{'amount': 19571, 'percentage': 4.1}","{'amount': 15413, 'percentage': 3.2}",3 חודשים
80-89,"{'amount': 22282, 'percentage': 0.8}","{'amount': 15898, 'percentage': 0.6}",6 חודשים
80-89,"{'amount': 24995, 'percentage': 0.8}","{'amount': 17948, 'percentage': 0.5}",שנה
80-89,"{'amount': 7308, 'percentage': 1.5}","{'amount': 5508, 'percentage': 1.1}",3 חודשים
80-89,"{'amount': 1447, 'percentage': 2.3}","{'amount': 1133, 'percentage': 1.8}",חודש אחרון
80-89,"{'amount': 32221, 'percentage': 0.8}","{'amount': 22991, 'percentage': 0.6}",מתחילת קורונה
90+,"{'amount': 6341, 'percentage': 0.2}","{'amount': 3360, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 7164, 'percentage': 0.2}","{'amount': 3804, 'percentage': 0.1}",שנה
90+,"{'amount': 1920, 'percentage': 0.4}","{'amount': 1037, 'percentage': 0.2}",3 חודשים
90+,"{'amount': 374, 'percentage': 0.6}","{'amount': 208, 'percentage': 0.3}",חודש אחרון
90+,"{'amount': 9960, 'percentage': 0.2}","{'amount': 5086, 'percentage': 0.1}",מתחילת קורונה
