name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
שלומי,5.6,אדום,19.3,0.075,-0.7111111111112001,24,צהוב,2022-04-20T00:00:00.000Z,77.36,73.06,56.18,35.6
צפת,4.5,כתום,9.6,0.0779727095516,-0.453125,50,ירוק,2022-04-20T00:00:00.000Z,45.10,39.90,26.79,13.7
קרית מוצקין,6.7,אדום,44.4,0.1207075962539,-0.22605363984680005,186,כתום,2022-04-20T00:00:00.000Z,83.28,79.83,65.08,40.9
בסמת טבעון,4.5,ירוק,8.7,0.0216718266253,0, קטן מ-15 ,צהוב,2022-04-20T00:00:00.000Z,58.64,53.21,29.83,
בית שאן,5.2,כתום,21.1,0.1220779220779,-0.3846153846154,96,צהוב,2022-04-20T00:00:00.000Z,74.29,68.15,48.49,50.6
זכרון יעקב,6.7,אדום,55.7,0.1028240405503,-0.06428571428579999,103,כתום,2022-04-20T00:00:00.000Z,80.64,76.86,62.23,43.8
להבים,7,אדום,61.7,0.0947136563876,-0.41428571428579997,45,כתום,2022-04-20T00:00:00.000Z,מעל 90%,89.52,75.11,67.8
אופקים,6.2,אדום,27.5,0.1518404907975,-0.3153846153847,122,כתום,2022-04-20T00:00:00.000Z,65.47,58.06,40.59,37.7
יבנאל,4.5,אדום,9.2,0.0701754385964,-0.375, קטן מ-15 ,צהוב,2022-04-20T00:00:00.000Z,41.24,36.78,25.20,
מצפה רמון,5.3,אדום,30.9,0.1214285714285,-0.058823529411800024, קטן מ-15 ,צהוב,2022-04-20T00:00:00.000Z,68.42,64.11,48.49,
נופית,6.3,צהוב,76.6,0.0982142857142,0.25,16,כתום,2022-04-20T00:00:00.000Z,מעל 90%,88.94,76.42,61.3
שגב-שלום,3.7,ירוק,3.5,0.0301204819277,0, קטן מ-15 ,ירוק,2022-04-20T00:00:00.000Z,31.52,26.75,11.42,
נוף איילון,8.1,כתום,76.2,0.2361111111111,0.23076923076919997,19,אדום,2022-04-20T00:00:00.000Z,מעל 90%,מעל 90%,74.10,90.5
חורה,3.4,ירוק,5.2,0.0550847457627,0.19999999999999996, קטן מ-15 ,ירוק,2022-04-20T00:00:00.000Z,25.07,21.02,8.92,
מעגן מיכאל,5.1,כתום,14.4,0.0357142857142,0, קטן מ-15 ,צהוב,2022-04-20T00:00:00.000Z,81.00,78.74,62.00,
טובא-זנגריה,4.1,ירוק,5.8,0.0363636363636,0, קטן מ-15 ,ירוק,2022-04-20T00:00:00.000Z,65.46,59.00,32.12,
אריאל,6,אדום,33.7,0.1094986807387,-0.3611111111112,80,כתום,2022-04-20T00:00:00.000Z,71.29,68.07,53.59,39.0
כפר אדומים,4.7,כתום,25.4,0.0928571428571,0.19999999999999996, קטן מ-15 ,צהוב,2022-04-20T00:00:00.000Z,74.94,70.40,50.45,
עלי זהב,5.1,כתום,18.3,0.1184210526315,-0.4117647058824,16,צהוב,2022-04-20T00:00:00.000Z,74.37,66.75,41.28,41.9
גבע בנימין,6.6,כתום,24.3,0.1551724137931,-0.125, קטן מ-15 ,כתום,2022-04-20T00:00:00.000Z,53.33,47.68,32.27,
חשמונאים,6,כתום,29.9,0.0757575757575,-0.4736842105264, קטן מ-15 ,כתום,2022-04-20T00:00:00.000Z,מעל 90%,מעל 90%,81.52,
רבבה,5.6,כתום,17.8,0.1851851851851,0, קטן מ-15 ,צהוב,2022-04-20T00:00:00.000Z,71.25,63.22,40.67,
בית יצחק-שער חפר,6.5,כתום,88.6,0.1079545454545,0.8999999999999999,16,כתום,2022-04-20T00:00:00.000Z,88.34,84.84,70.57,74.6
ניצן,5.3,כתום,23.7,0.2,-0.09090909090910004, קטן מ-15 ,צהוב,2022-04-20T00:00:00.000Z,70.07,63.80,46.21,
כפר ורדים,6.9,אדום,52.8,0.0824468085106,-0.2564102564103,22,כתום,2022-04-20T00:00:00.000Z,88.75,85.93,72.03,40.0
ערד,6.3,כתום,33.9,0.1124871001031,-0.1929824561404,91,כתום,2022-04-20T00:00:00.000Z,74.23,67.33,48.22,33.5
כפר האורנים,5.3,כתום,34.2,0.04,0, קטן מ-15 ,צהוב,2022-04-20T00:00:00.000Z,84.77,82.30,66.73,
תל אביב - יפו,5.8,כתום,38.5,0.0598103773327,-0.40303593556390005,2568,צהוב,2022-04-20T00:00:00.000Z,76.83,73.33,59.19,51.3
באקה אל-גרביה,4.2,צהוב,6.6,0.0504807692307,-0.2307692307693,17,ירוק,2022-04-20T00:00:00.000Z,66.95,59.34,34.89,5.6
קדימה-צורן,6.2,אדום,44.0,0.0852713178294,-0.36708860759499995,96,כתום,2022-04-20T00:00:00.000Z,78.97,75.75,59.77,42.3
משהד,3.1,ירוק,3.5,0.0101694915254,0, קטן מ-15 ,ירוק,2022-04-20T00:00:00.000Z,64.36,55.06,29.46,
ג'לג'וליה,3.3,ירוק,1.9,0.0108303249097,0, קטן מ-15 ,ירוק,2022-04-20T00:00:00.000Z,60.85,52.37,29.42,
אבטין,2.4,צהוב,0.0,0,0, קטן מ-15 ,ירוק,2022-04-20T00:00:00.000Z,63.49,56.70,32.04,
שתולים,6.8,כתום,47.8,0.1408450704225,0, קטן מ-15 ,כתום,2022-04-20T00:00:00.000Z,72.86,68.13,51.84,
אעצם (שבט),3.2,אפור,3.7,0.1111111111111,0, קטן מ-15 ,ירוק,2022-04-20T00:00:00.000Z,11.04,9.15,2.64,
אור עקיבא,6.5,אדום,33.5,0.0918367346938,-0.43478260869569996,71,כתום,2022-04-20T00:00:00.000Z,75.77,70.48,51.88,36.6
