gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,חודש אחרון,18072,6.8,0,0,1,0.4,12,1.5
זכר,0-9,3 חודשים,213309,11.1,2,0.1,15,1.3,48,0.8
זכר,0-9,6 חודשים,280510,10.4,4,0.2,17,1.2,56,0.8
זכר,0-9,מתחילת קורונה,417525,10.4,7,0.1,30,0.5,113,0.4
זכר,0-9,שנה,348956,11,5,0.1,22,0.9,81,0.7
נקבה,0-9,מתחילת קורונה,334420,8.3,5,0,15,0.3,71,0.2
נקבה,0-9,חודש אחרון,14051,5.3,0,0,2,0.8,3,0.4
נקבה,0-9,3 חודשים,155705,8.1,2,0.1,8,0.7,30,0.5
נקבה,0-9,6 חודשים,214867,8,2,0.1,8,0.5,36,0.5
נקבה,0-9,שנה,276885,8.7,2,0,8,0.3,54,0.5
זכר,10-19,3 חודשים,187035,9.7,4,0.2,9,0.8,21,0.4
זכר,10-19,מתחילת קורונה,418241,10.4,7,0.1,23,0.4,78,0.3
זכר,10-19,חודש אחרון,14824,5.6,0,0,0,0,1,0.1
זכר,10-19,6 חודשים,271082,10.1,4,0.2,10,0.7,27,0.4
זכר,10-19,שנה,321704,10.1,5,0.1,14,0.6,43,0.4
נקבה,10-19,חודש אחרון,14673,5.5,0,0,1,0.4,3,0.4
נקבה,10-19,3 חודשים,171945,8.9,2,0.1,8,0.7,10,0.2
נקבה,10-19,מתחילת קורונה,399325,10,7,0.1,23,0.4,77,0.3
נקבה,10-19,6 חודשים,263786,9.8,2,0.1,10,0.7,16,0.2
נקבה,10-19,שנה,315125,9.9,4,0.1,15,0.6,35,0.3
זכר,20-29,שנה,172943,5.4,5,0.1,22,0.9,89,0.7
זכר,20-29,מתחילת קורונה,243927,6.1,24,0.2,53,0.9,237,0.8
זכר,20-29,חודש אחרון,15158,5.7,1,0.5,3,1.2,0,0
זכר,20-29,3 חודשים,95996,5,2,0.1,10,0.8,27,0.5
זכר,20-29,6 חודשים,143972,5.3,3,0.1,14,0.9,40,0.6
נקבה,20-29,מתחילת קורונה,342879,8.6,22,0.2,58,1,272,1
נקבה,20-29,חודש אחרון,21372,8,0,0,1,0.4,1,0.1
נקבה,20-29,3 חודשים,150645,7.8,5,0.2,10,0.8,18,0.3
נקבה,20-29,6 חודשים,222439,8.3,7,0.3,14,0.9,31,0.5
נקבה,20-29,שנה,259553,8.2,9,0.2,20,0.8,98,0.8
זכר,30-39,מתחילת קורונה,236465,5.9,53,0.5,102,1.7,625,2.2
זכר,30-39,חודש אחרון,18138,6.8,2,1.1,7,2.8,9,1.1
זכר,30-39,3 חודשים,112739,5.9,9,0.4,22,1.9,49,0.9
זכר,30-39,6 חודשים,155548,5.8,14,0.5,32,2.2,70,1
זכר,30-39,שנה,183697,5.8,25,0.6,47,2,214,1.8
נקבה,30-39,חודש אחרון,24213,9.1,0,0,5,2,11,1.4
נקבה,30-39,3 חודשים,174717,9.1,4,0.2,12,1,50,0.9
נקבה,30-39,6 חודשים,239985,8.9,4,0.2,18,1.2,74,1.1
נקבה,30-39,מתחילת קורונה,341591,8.5,36,0.3,102,1.7,589,2.1
נקבה,30-39,שנה,279487,8.8,15,0.3,40,1.7,227,1.9
זכר,40-49,שנה,167207,5.3,54,1.3,116,4.8,467,3.9
זכר,40-49,מתחילת קורונה,211310,5.3,119,1.1,263,4.4,1397,4.9
זכר,40-49,חודש אחרון,16336,6.1,1,0.5,6,2.4,8,1
זכר,40-49,3 חודשים,104882,5.4,14,0.6,37,3.1,106,1.9
זכר,40-49,6 חודשים,144465,5.4,25,1,64,4.3,154,2.3
נקבה,40-49,חודש אחרון,23305,8.7,1,0.5,6,2.4,6,0.8
נקבה,40-49,3 חודשים,159144,8.3,8,0.4,16,1.4,68,1.2
נקבה,40-49,6 חודשים,218419,8.1,14,0.5,27,1.8,102,1.5
נקבה,40-49,מתחילת קורונה,301355,7.5,75,0.7,136,2.3,960,3.4
נקבה,40-49,שנה,247443,7.8,20,0.5,52,2.2,335,2.8
זכר,50-59,חודש אחרון,12625,4.7,3,1.6,18,7.1,26,3.3
זכר,50-59,3 חודשים,70465,3.7,51,2.3,85,7.2,250,4.4
זכר,50-59,מתחילת קורונה,141960,3.5,377,3.5,540,9,2220,7.8
זכר,50-59,6 חודשים,96448,3.6,72,2.8,121,8.2,319,4.7
זכר,50-59,שנה,109199,3.4,137,3.2,204,8.5,703,5.9
נקבה,50-59,מתחילת קורונה,199155,5,198,1.9,251,4.2,1556,5.4
נקבה,50-59,חודש אחרון,19421,7.3,3,1.6,6,2.4,19,2.4
נקבה,50-59,3 חודשים,108350,5.6,33,1.5,45,3.8,166,2.9
נקבה,50-59,6 חודשים,144373,5.4,42,1.6,64,4.3,222,3.3
נקבה,50-59,שנה,160503,5.1,80,1.9,118,4.9,529,4.4
זכר,60-69,שנה,76470,2.4,352,8.2,297,12.4,1161,9.7
זכר,60-69,מתחילת קורונה,98869,2.5,989,9.3,918,15.4,3249,11.4
זכר,60-69,חודש אחרון,11094,4.2,9,4.8,36,14.2,63,8
זכר,60-69,3 חודשים,48994,2.5,153,6.9,138,11.7,495,8.7
זכר,60-69,6 חודשים,68287,2.5,191,7.4,176,11.9,611,9
נקבה,60-69,חודש אחרון,16533,6.2,9,4.8,22,8.7,46,5.8
נקבה,60-69,3 חודשים,72401,3.8,87,3.9,81,6.9,358,6.3
נקבה,60-69,מתחילת קורונה,130448,3.3,547,5.1,500,8.4,2190,7.7
נקבה,60-69,6 חודשים,96885,3.6,118,4.5,112,7.6,446,6.6
נקבה,60-69,שנה,106739,3.4,249,5.8,214,8.9,877,7.3
זכר,70-79,חודש אחרון,8211,3.1,31,16.4,43,16.9,121,15.3
זכר,70-79,3 חודשים,29310,1.5,295,13.3,191,16.2,802,14.2
זכר,70-79,מתחילת קורונה,55642,1.4,1615,15.2,1002,16.8,3620,12.7
זכר,70-79,6 חודשים,40100,1.5,344,13.3,217,14.7,933,13.7
זכר,70-79,שנה,44511,1.4,592,13.8,353,14.7,1517,12.7
נקבה,70-79,חודש אחרון,10372,3.9,13,6.9,25,9.8,75,9.5
נקבה,70-79,3 חודשים,37350,1.9,205,9.3,124,10.5,590,10.4
נקבה,70-79,6 חודשים,49521,1.8,255,9.8,158,10.7,718,10.5
נקבה,70-79,מתחילת קורונה,66774,1.7,1017,9.5,574,9.6,2743,9.6
נקבה,70-79,שנה,54799,1.7,426,9.9,247,10.3,1195,10
זכר,80-89,מתחילת קורונה,21182,0.5,1880,17.6,630,10.6,2997,10.5
זכר,80-89,חודש אחרון,2950,1.1,44,23.3,33,13,133,16.8
זכר,80-89,3 חודשים,10711,0.6,441,19.9,155,13.1,872,15.4
זכר,80-89,6 חודשים,14188,0.5,486,18.7,175,11.9,993,14.6
זכר,80-89,שנה,16178,0.5,776,18.1,260,10.8,1494,12.5
נקבה,80-89,חודש אחרון,3929,1.5,27,14.3,21,8.3,116,14.7
נקבה,80-89,3 חודשים,15527,0.8,406,18.3,128,10.8,880,15.5
נקבה,80-89,מתחילת קורונה,30067,0.8,1715,16.1,474,7.9,3107,10.9
נקבה,80-89,6 חודשים,20169,0.7,456,17.6,144,9.8,1022,15
נקבה,80-89,שנה,22846,0.7,727,16.9,222,9.3,1534,12.8
זכר,90+,3 חודשים,2311,0.1,239,10.8,43,3.6,365,6.4
זכר,90+,מתחילת קורונה,4728,0.1,846,7.9,139,2.3,1000,3.5
