name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,97.53164672851562,74
יוספטל,,55.38461685180664,2
שמיר,,61.84062957763672,60
וולפסון,,68.37481689453125,18
זיו צפת,,69.45244598388672,62
הלל יפה,,84.46601867675781,21
נהריה,,75.51866912841797,43
ברזילי,,76.66666412353516,64
פוריה,,65.91548919677734,25
סוראסקי,,101.1101608276367,56
בני ציון,,77.8291015625,42
רבין ק. בילינסון,,91.25748443603516,68
סורוקה,,71.06863403320312,59
מאיר,,74.0359878540039,81
קפלן,,106.6787033081055,28
"רמב""ם",,92.16494750976562,142
הכרמל,,76.27812194824219,84
השרון ק. גולדה,,59.75103759765625,39
הדסה עין כרם,,111.9047622680664,191
הסקוטי,,115.03759765625,14
המשפחה הקדושה,,,0
סנט ג'וזף,,,7
שערי צדק,,,162
אל מקאסד,,,0
לניאדו,,86.07242584228516,16
אוגוסטה ויקטוריה,,,15
מעייני הישועה,,91.13924407958984,13
אסותא אשדוד,,,16
שניידר,,,0
סנט וינסנט,,42.53731155395508,1
המרכזי בעמק,,76.55172729492188,88
