cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,40,7.04,6.75,כתום,56844
Akko,קטן מ-15,אין מידע,25,5.05,3.09,ירוק,49517
Ashdod,25,14.71,170,7.51,5.67,צהוב,226329
Ashqelon,30,15.15,198,13.52,5.91,צהוב,146442
Bat Yam,קטן מ-15,אין מידע,125,9.78,5.38,צהוב,127772
Be'er Sheva,41,17.45,235,11.16,5.41,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,17,5.90,7.93,אדום,28818
Bene Beraq,קטן מ-15,אין מידע,31,1.49,3.57,ירוק,208031
Bet Shemesh,קטן מ-15,אין מידע,16,1.21,2.76,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,21,13.15,7.79,אדום,15971
Deir Hanna,קטן מ-15,אין מידע,17,16.25,6.3,כתום,10459
Dimona,קטן מ-15,אין מידע,56,16.02,6.76,כתום,34954
Elat,קטן מ-15,אין מידע,26,4.95,7.3,כתום,52507
Gan Yavne,קטן מ-15,אין מידע,24,10.05,8.55,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,28,13.02,5.81,צהוב,21508
Gedera,קטן מ-15,אין מידע,24,8.33,4.37,ירוק,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,23,8.44,4.72,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,80,13.14,7.56,אדום,60872
Hadera,קטן מ-15,אין מידע,114,11.52,5.2,צהוב,98928
Haifa,26,8.02,324,11.37,5.98,צהוב,284981
Harish,קטן מ-15,אין מידע,18,9.18,8.37,אדום,19608
Herzliyya,קטן מ-15,אין מידע,109,10.99,5.69,צהוב,99208
Hod Hasharon,קטן מ-15,אין מידע,86,13.28,6.39,כתום,64755
Holon,19,8.80,216,10.99,6.21,כתום,196510
Jerusalem,32,7.86,407,4.27,4.67,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,41,8.88,5.35,צהוב,46190
Kefar Sava,15,8.43,178,17.51,6.39,כתום,101664
Kefar Weradim,קטן מ-15,אין מידע,24,43.68,9.07,אדום,5495
Kefar Yona,קטן מ-15,אין מידע,28,10.71,6.09,כתום,26140
Lod,קטן מ-15,אין מידע,40,4.95,4.3,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,47,12.43,7.33,כתום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,18,8.12,3.39,ירוק,22158
Mevasseret Ziyyon,קטן מ-15,אין מידע,40,16.43,8.04,אדום,24347
Modi'in-Makkabbim-Re'ut,17,18.68,91,9.60,7.2,כתום,94744
Nahariyya,קטן מ-15,אין מידע,50,8.45,6.06,כתום,59189
Nazareth,0,0,17,2.19,2.84,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,49,9.70,5.37,צהוב,50532
Nesher,0,0,25,10.44,6.14,כתום,23947
Netanya,24,9.60,250,11.18,5.41,צהוב,223562
Nof Hagalil,קטן מ-15,אין מידע,33,7.87,6,כתום,41950
Ofaqim,קטן מ-15,אין מידע,19,5.87,5.76,צהוב,32378
Or Aqiva,קטן מ-15,אין מידע,20,10.30,7.76,אדום,19417
Or Yehuda,0,0,28,7.65,4.77,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,32,7.33,4.86,צהוב,43646
Pardesiyya,קטן מ-15,אין מידע,19,28.58,7.64,אדום,6647
Petah Tiqwa,46,14.56,316,12.62,6.18,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,21,9.25,7.71,אדום,22711
Qiryat Atta,קטן מ-15,אין מידע,40,6.75,6.31,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,51,12.25,6.43,כתום,41645
Qiryat Gat,קטן מ-15,אין מידע,46,7.86,4.97,צהוב,58550
Qiryat Motzkin,קטן מ-15,אין מידע,66,14.52,5.86,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,61,14.96,7.73,אדום,40778
Qiryat Shemona,קטן מ-15,אין מידע,22,9.79,5.96,צהוב,22470
Qiryat Yam,קטן מ-15,אין מידע,38,9.65,5.73,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,119,15.46,6.61,כתום,76958
Ramat Gan,16,7.62,210,12.59,6.1,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,42,8.85,6.03,כתום,47482
Ramla,קטן מ-15,אין מידע,42,5.46,4.5,צהוב,76903
Rehovot,קטן מ-15,אין מידע,131,8.96,6.04,כתום,146213
Rishon Leziyyon,25,7.99,313,12.23,5.67,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,50,7.43,6.29,כתום,67337
Shoham,קטן מ-15,אין מידע,22,10.46,8.88,אדום,21029
Tel Aviv - Yafo,52,10.86,479,9.56,5.94,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,29,21.54,8.88,אדום,13461
Tiberias,קטן מ-15,אין מידע,56,12.26,5.63,צהוב,45686
Tirat Karmel,קטן מ-15,אין מידע,23,9.47,7.74,אדום,24285
Yavne,קטן מ-15,אין מידע,53,10.65,6.18,כתום,49759
Yehud,קטן מ-15,אין מידע,33,11.00,6.05,כתום,30003
Yoqne'am Illit,קטן מ-15,אין מידע,18,7.48,5.57,צהוב,24061
Zikhron Ya'aqov,קטן מ-15,אין מידע,33,14.04,8.33,אדום,23503
