gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,441089,9.6,7,0.1,34,0.5,124,0.4,3252,3.7
זכר,0-9,שנה,357899,9.9,5,0.1,25,1,90,0.7,2280,5.1
זכר,0-9,חודש אחרון,3728,4.3,0,0,3,1.3,5,0.4,167,3.7
זכר,0-9,6 חודשים,64190,6.1,0,0,10,1,27,0.5,902,4.5
זכר,0-9,3 חודשים,22900,4.6,0,0,5,1.1,9,0.3,479,4
נקבה,0-9,מתחילת קורונה,361841,7.9,5,0,17,0.3,78,0.2,2621,3
נקבה,0-9,שנה,290604,8.1,2,0,10,0.4,57,0.4,1825,4.1
נקבה,0-9,חודש אחרון,2905,3.4,0,0,1,0.4,2,0.2,113,2.5
נקבה,0-9,3 חודשים,19480,3.9,0,0,1,0.2,9,0.3,368,3.1
נקבה,0-9,6 חודשים,52365,5,1,0.1,6,0.6,19,0.4,711,3.6
זכר,10-19,מתחילת קורונה,438680,9.6,7,0.1,25,0.4,82,0.3,1076,1.2
זכר,10-19,6 חודשים,56165,5.4,1,0.1,5,0.5,10,0.2,197,1
זכר,10-19,שנה,329829,9.1,5,0.1,16,0.6,43,0.3,592,1.3
זכר,10-19,חודש אחרון,2552,3,0,0,1,0.4,1,0.1,40,0.9
זכר,10-19,3 חודשים,20306,4.1,0,0,1,0.2,4,0.1,108,0.9
נקבה,10-19,מתחילת קורונה,428119,9.4,8,0.1,23,0.4,81,0.3,1210,1.4
נקבה,10-19,6 חודשים,57520,5.5,1,0.1,3,0.3,11,0.2,213,1.1
נקבה,10-19,שנה,330921,9.2,4,0.1,15,0.6,33,0.2,660,1.5
נקבה,10-19,חודש אחרון,2630,3,0,0,0,0,1,0.1,32,0.7
נקבה,10-19,3 חודשים,20960,4.2,0,0,0,0,5,0.2,122,1
זכר,20-29,שנה,189093,5.2,5,0.1,23,0.9,96,0.7,699,1.6
זכר,20-29,חודש אחרון,4015,4.6,0,0,2,0.9,6,0.5,51,1.1
זכר,20-29,מתחילת קורונה,267846,5.9,24,0.2,57,0.9,250,0.8,1662,1.9
זכר,20-29,3 חודשים,22165,4.5,0,0,3,0.7,9,0.3,140,1.2
זכר,20-29,6 חודשים,51197,4.9,1,0.1,7,0.7,20,0.4,251,1.3
נקבה,20-29,מתחילת קורונה,379596,8.3,22,0.2,62,1,284,0.9,5397,6.2
נקבה,20-29,שנה,286155,7.9,8,0.2,24,0.9,107,0.8,2856,6.3
נקבה,20-29,חודש אחרון,5335,6.2,0,0,2,0.9,6,0.5,169,3.8
נקבה,20-29,6 חודשים,74258,7.1,0,0,6,0.6,18,0.4,883,4.4
נקבה,20-29,3 חודשים,30672,6.2,0,0,6,1.3,14,0.5,526,4.4
זכר,30-39,מתחילת קורונה,267765,5.9,53,0.5,106,1.6,640,2,2345,2.7
זכר,30-39,שנה,207145,5.7,23,0.5,49,1.9,212,1.6,975,2.2
זכר,30-39,חודש אחרון,4819,5.6,0,0,2,0.9,6,0.5,55,1.2
זכר,30-39,3 חודשים,27744,5.6,0,0,3,0.7,13,0.5,181,1.5
זכר,30-39,6 חודשים,63447,6.1,4,0.3,22,2.2,32,0.6,329,1.7
נקבה,30-39,מתחילת קורונה,386465,8.4,40,0.3,112,1.7,600,1.9,5457,6.3
נקבה,30-39,שנה,313576,8.7,17,0.4,41,1.6,200,1.5,2949,6.6
נקבה,30-39,חודש אחרון,6495,7.5,1,0.4,5,2.1,3,0.3,162,3.6
נקבה,30-39,6 חודשים,87771,8.4,5,0.3,18,1.8,27,0.5,938,4.7
נקבה,30-39,3 חודשים,37991,7.7,2,0.3,9,2,9,0.3,517,4.3
זכר,40-49,שנה,190672,5.3,54,1.1,105,4,439,3.2,1330,3
זכר,40-49,חודש אחרון,4604,5.3,0,0,3,1.3,10,0.9,82,1.8
זכר,40-49,מתחילת קורונה,242291,5.3,124,1.1,270,4.2,1432,4.5,3721,4.3
זכר,40-49,3 חודשים,26897,5.4,4,0.6,10,2.2,32,1.1,247,2.1
זכר,40-49,6 חודשים,60101,5.7,9,0.6,26,2.6,71,1.4,410,2.1
נקבה,40-49,מתחילת קורונה,347194,7.6,79,0.7,142,2.2,983,3.1,3688,4.2
נקבה,40-49,שנה,283679,7.9,24,0.5,54,2.1,327,2.4,1511,3.4
נקבה,40-49,חודש אחרון,6420,7.4,1,0.4,3,1.3,9,0.8,90,2
נקבה,40-49,6 חודשים,87712,8.4,5,0.3,11,1.1,45,0.9,439,2.2
נקבה,40-49,3 חודשים,39349,8,3,0.4,5,1.1,22,0.8,241,2
זכר,50-59,מתחילת קורונה,169759,3.7,397,3.4,562,8.7,2298,7.3,5144,5.9
זכר,50-59,חודש אחרון,4241,4.9,3,1.3,14,6,36,3.2,155,3.4
זכר,50-59,6 חודשים,49226,4.7,36,2.5,64,6.3,161,3.3,755,3.8
זכר,50-59,שנה,131814,3.7,139,2.9,198,7.6,723,5.3,1953,4.3
זכר,50-59,3 חודשים,24393,4.9,10,1.5,22,4.8,77,2.7,408,3.4
נקבה,50-59,מתחילת קורונה,243410,5.3,202,1.8,267,4.1,1619,5.1,4097,4.7
נקבה,50-59,שנה,198316,5.5,72,1.5,111,4.3,516,3.8,1577,3.5
נקבה,50-59,חודש אחרון,6617,7.7,1,0.4,8,3.4,15,1.3,113,2.5
נקבה,50-59,6 חודשים,77272,7.4,12,0.8,28,2.8,103,2.1,537,2.7
נקבה,50-59,3 חודשים,38439,7.8,3,0.4,15,3.3,56,2,318,2.7
זכר,60-69,שנה,104379,2.9,359,7.6,327,12.6,1255,9.2,3183,7.1
זכר,60-69,חודש אחרון,5259,6.1,13,5.7,37,15.7,99,8.7,330,7.3
זכר,60-69,מתחילת קורונה,130883,2.9,1033,9,984,15.3,3485,11,7185,8.2
זכר,60-69,3 חודשים,27929,5.7,36,5.4,64,14.1,235,8.2,864,7.2
זכר,60-69,6 חודשים,49110,4.7,95,6.5,147,14.5,413,8.4,1486,7.5
נקבה,60-69,מתחילת קורונה,176234,3.9,568,4.9,527,8.2,2351,7.4,5309,6.1
נקבה,60-69,חודש אחרון,7245,8.4,6,2.6,14,6,64,5.7,241,5.4
נקבה,60-69,6 חודשים,72110,6.9,57,3.9,74,7.3,262,5.3,1115,5.6
נקבה,60-69,שנה,147783,4.1,244,5.2,216,8.3,927,6.8,2449,5.4
נקבה,60-69,3 חודשים,40294,8.2,12,1.8,30,6.6,143,5,654,5.5
זכר,70-79,מתחילת קורונה,86279,1.9,1731,15,1098,17,4053,12.8,8179,9.4
זכר,70-79,6 חודשים,42761,4.1,203,13.8,182,17.9,709,14.4,2294,11.5
זכר,70-79,שנה,72603,2,644,13.7,408,15.7,1761,12.9,4363,9.7
זכר,70-79,חודש אחרון,5186,6,30,13.2,40,17,159,14,573,12.7
זכר,70-79,3 חודשים,26922,5.5,92,13.8,86,18.9,407,14.2,1452,12.1
נקבה,70-79,מתחילת קורונה,104940,2.3,1098,9.5,626,9.7,3076,9.7,6659,7.6
נקבה,70-79,שנה,90157,2.5,466,9.9,275,10.6,1394,10.2,3615,8
נקבה,70-79,חודש אחרון,6579,7.6,19,8.4,28,11.9,114,10.1,428,9.5
נקבה,70-79,6 חודשים,53938,5.1,136,9.3,107,10.5,539,10.9,1850,9.3
נקבה,70-79,3 חודשים,34049,6.9,59,8.8,50,11,315,11,1156,9.7
זכר,80-89,מתחילת קורונה,33880,0.7,2031,17.6,697,10.8,3510,11.1,6911,7.9
זכר,80-89,שנה,27771,0.8,840,17.8,304,11.7,1837,13.4,4208,9.3
זכר,80-89,חודש אחרון,2439,2.8,51,22.5,35,14.9,205,18.1,599,13.3
זכר,80-89,3 חודשים,11200,2.3,123,18.4,63,13.8,487,17,1464,12.2
זכר,80-89,6 חודשים,16911,1.6,270,18.4,131,12.9,825,16.7,2274,11.4
נקבה,80-89,מתחילת קורונה,46761,1,1865,16.2,518,8,3603,11.4,7465,8.6
נקבה,80-89,6 חודשים,22780,2.2,247,16.8,96,9.5,773,15.7,2350,11.8
נקבה,80-89,שנה,38222,1.1,802,17,239,9.2,1880,13.8,4442,9.9
נקבה,80-89,חודש אחרון,3589,4.2,32,14.1,24,10.2,200,17.7,625,13.9
נקבה,80-89,3 חודשים,15332,3.1,121,18.1,43,9.5,477,16.7,1501,12.5
זכר,90+,מתחילת קורונה,7223,0.2,964,8.4,160,2.5,1225,3.9,2286,2.6
זכר,90+,6 חודשים,3294,0.3,180,12.3,37,3.6,364,7.4,803,4
זכר,90+,שנה,5708,0.2,442,9.4,77,3,710,5.2,1441,3.2
