section,female,male,period
0-9,"{'amount': 9, 'percentage': 0.3}","{'amount': 9, 'percentage': 0.3}",3 חודשים
0-9,"{'amount': 19, 'percentage': 0.4}","{'amount': 27, 'percentage': 0.5}",6 חודשים
0-9,"{'amount': 2, 'percentage': 0.2}","{'amount': 5, 'percentage': 0.4}",חודש אחרון
0-9,"{'amount': 57, 'percentage': 0.4}","{'amount': 90, 'percentage': 0.7}",שנה
0-9,"{'amount': 78, 'percentage': 0.2}","{'amount': 124, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 5, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.1}",3 חודשים
10-19,"{'amount': 1, 'percentage': 0.1}","{'amount': 1, 'percentage': 0.1}",חודש אחרון
10-19,"{'amount': 33, 'percentage': 0.2}","{'amount': 43, 'percentage': 0.3}",שנה
10-19,"{'amount': 11, 'percentage': 0.2}","{'amount': 10, 'percentage': 0.2}",6 חודשים
10-19,"{'amount': 81, 'percentage': 0.3}","{'amount': 82, 'percentage': 0.3}",מתחילת קורונה
20-29,"{'amount': 14, 'percentage': 0.5}","{'amount': 9, 'percentage': 0.3}",3 חודשים
20-29,"{'amount': 18, 'percentage': 0.4}","{'amount': 20, 'percentage': 0.4}",6 חודשים
20-29,"{'amount': 6, 'percentage': 0.5}","{'amount': 6, 'percentage': 0.5}",חודש אחרון
20-29,"{'amount': 107, 'percentage': 0.8}","{'amount': 96, 'percentage': 0.7}",שנה
20-29,"{'amount': 284, 'percentage': 0.9}","{'amount': 250, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 9, 'percentage': 0.3}","{'amount': 13, 'percentage': 0.5}",3 חודשים
30-39,"{'amount': 27, 'percentage': 0.5}","{'amount': 32, 'percentage': 0.6}",6 חודשים
30-39,"{'amount': 3, 'percentage': 0.3}","{'amount': 6, 'percentage': 0.5}",חודש אחרון
30-39,"{'amount': 200, 'percentage': 1.5}","{'amount': 212, 'percentage': 1.6}",שנה
30-39,"{'amount': 600, 'percentage': 1.9}","{'amount': 640, 'percentage': 2}",מתחילת קורונה
40-49,"{'amount': 22, 'percentage': 0.8}","{'amount': 32, 'percentage': 1.1}",3 חודשים
40-49,"{'amount': 45, 'percentage': 0.9}","{'amount': 71, 'percentage': 1.4}",6 חודשים
40-49,"{'amount': 9, 'percentage': 0.8}","{'amount': 10, 'percentage': 0.9}",חודש אחרון
40-49,"{'amount': 327, 'percentage': 2.4}","{'amount': 439, 'percentage': 3.2}",שנה
40-49,"{'amount': 983, 'percentage': 3.1}","{'amount': 1432, 'percentage': 4.5}",מתחילת קורונה
50-59,"{'amount': 56, 'percentage': 2}","{'amount': 77, 'percentage': 2.7}",3 חודשים
50-59,"{'amount': 103, 'percentage': 2.1}","{'amount': 161, 'percentage': 3.3}",6 חודשים
50-59,"{'amount': 15, 'percentage': 1.3}","{'amount': 36, 'percentage': 3.2}",חודש אחרון
50-59,"{'amount': 516, 'percentage': 3.8}","{'amount': 723, 'percentage': 5.3}",שנה
50-59,"{'amount': 1619, 'percentage': 5.1}","{'amount': 2298, 'percentage': 7.3}",מתחילת קורונה
60-69,"{'amount': 143, 'percentage': 5}","{'amount': 235, 'percentage': 8.2}",3 חודשים
60-69,"{'amount': 262, 'percentage': 5.3}","{'amount': 413, 'percentage': 8.4}",6 חודשים
60-69,"{'amount': 64, 'percentage': 5.7}","{'amount': 99, 'percentage': 8.7}",חודש אחרון
60-69,"{'amount': 927, 'percentage': 6.8}","{'amount': 1255, 'percentage': 9.2}",שנה
60-69,"{'amount': 2351, 'percentage': 7.4}","{'amount': 3485, 'percentage': 11}",מתחילת קורונה
70-79,"{'amount': 315, 'percentage': 11}","{'amount': 407, 'percentage': 14.2}",3 חודשים
70-79,"{'amount': 114, 'percentage': 10.1}","{'amount': 159, 'percentage': 14}",חודש אחרון
70-79,"{'amount': 1394, 'percentage': 10.2}","{'amount': 1761, 'percentage': 12.9}",שנה
70-79,"{'amount': 539, 'percentage': 10.9}","{'amount': 709, 'percentage': 14.4}",6 חודשים
70-79,"{'amount': 3076, 'percentage': 9.7}","{'amount': 4053, 'percentage': 12.8}",מתחילת קורונה
80-89,"{'amount': 477, 'percentage': 16.7}","{'amount': 487, 'percentage': 17}",3 חודשים
80-89,"{'amount': 200, 'percentage': 17.7}","{'amount': 205, 'percentage': 18.1}",חודש אחרון
80-89,"{'amount': 1880, 'percentage': 13.8}","{'amount': 1837, 'percentage': 13.4}",שנה
80-89,"{'amount': 773, 'percentage': 15.7}","{'amount': 825, 'percentage': 16.7}",6 חודשים
80-89,"{'amount': 3603, 'percentage': 11.4}","{'amount': 3510, 'percentage': 11.1}",מתחילת קורונה
90+,"{'amount': 331, 'percentage': 11.6}","{'amount': 203, 'percentage': 7.1}",3 חודשים
90+,"{'amount': 120, 'percentage': 10.6}","{'amount': 71, 'percentage': 6.3}",חודש אחרון
90+,"{'amount': 507, 'percentage': 10.3}","{'amount': 364, 'percentage': 7.4}",6 חודשים
90+,"{'amount': 1052, 'percentage': 7.7}","{'amount': 710, 'percentage': 5.2}",שנה
90+,"{'amount': 1840, 'percentage': 5.8}","{'amount': 1225, 'percentage': 3.9}",מתחילת קורונה
