date,amount,recovered,avg,sum
2020-11-24T00:00:00.000Z,857,544,758,331384
2020-11-25T00:00:00.000Z,1079,847,762,332463
2020-11-26T00:00:00.000Z,1087,932,803,333550
2020-11-27T00:00:00.000Z,1031,694,848,334581
2020-11-28T00:00:00.000Z,582,422,885,335163
2020-11-29T00:00:00.000Z,1024,1110,908,336187
2020-11-30T00:00:00.000Z,1257,739,945,337444
2020-12-01T00:00:00.000Z,1199,700,988,338643
2020-12-02T00:00:00.000Z,1589,845,1037,340232
2020-12-03T00:00:00.000Z,1452,1429,1109,341684
2020-12-04T00:00:00.000Z,1516,867,1162,343200
2020-12-05T00:00:00.000Z,1000,598,1231,344200
2020-12-06T00:00:00.000Z,1364,1402,1291,345564
2020-12-07T00:00:00.000Z,1859,910,1339,347423
2020-12-08T00:00:00.000Z,1768,896,1425,349191
2020-12-09T00:00:00.000Z,1867,1031,1506,351058
2020-12-10T00:00:00.000Z,2006,1440,1546,353064
2020-12-11T00:00:00.000Z,1835,1151,1625,354899
2020-12-12T00:00:00.000Z,1298,923,1671,356197
2020-12-13T00:00:00.000Z,1729,1918,1713,357926
2020-12-14T00:00:00.000Z,2314,1270,1766,360240
2020-12-15T00:00:00.000Z,2891,1209,1831,363131
2020-12-16T00:00:00.000Z,2853,1630,1991,365984
2020-12-17T00:00:00.000Z,2847,1954,2132,368831
2020-12-18T00:00:00.000Z,2793,1567,2252,371624
2020-12-19T00:00:00.000Z,1886,1095,2389,373510
2020-12-20T00:00:00.000Z,3093,2589,2473,376603
2020-12-21T00:00:00.000Z,3853,1569,2668,380456
2020-12-22T00:00:00.000Z,4380,1629,2888,384836
2020-12-23T00:00:00.000Z,4038,2041,3100,388874
2020-12-24T00:00:00.000Z,4054,2884,3270,392928
2020-12-25T00:00:00.000Z,4012,2414,3442,396940
2020-12-26T00:00:00.000Z,2659,1829,3616,399599
2020-12-27T00:00:00.000Z,3528,4233,3727,403127
2020-12-28T00:00:00.000Z,5519,2488,3789,408646
2020-12-29T00:00:00.000Z,5639,2398,4027,414285
2020-12-30T00:00:00.000Z,5868,3744,4207,420153
2020-12-31T00:00:00.000Z,5875,4289,4468,426028
2021-01-01T00:00:00.000Z,6022,3484,4728,432050
2021-01-02T00:00:00.000Z,4218,2062,5015,436268
2021-01-03T00:00:00.000Z,5230,5599,5238,441498
2021-01-04T00:00:00.000Z,8407,3112,5481,449905
2021-01-05T00:00:00.000Z,8237,2976,5894,458142
2021-01-06T00:00:00.000Z,7878,4822,6265,466020
2021-01-07T00:00:00.000Z,7646,5893,6552,473666
2021-01-08T00:00:00.000Z,8160,4876,6805,481826
2021-01-09T00:00:00.000Z,5158,3110,7110,486984
2021-01-10T00:00:00.000Z,6937,8416,7245,493921
2021-01-11T00:00:00.000Z,9713,4882,7489,503634
2021-01-12T00:00:00.000Z,9298,4597,7675,512932
2021-01-13T00:00:00.000Z,9471,8072,7827,522403
2021-01-14T00:00:00.000Z,9295,9272,8054,531698
2021-01-15T00:00:00.000Z,8429,8066,8290,540127
2021-01-16T00:00:00.000Z,5087,4303,8328,545214
2021-01-17T00:00:00.000Z,5649,10988,8318,550863
2021-01-18T00:00:00.000Z,10117,6203,8134,560980
2021-01-19T00:00:00.000Z,8623,5537,8192,569603
2021-01-20T00:00:00.000Z,8364,8849,8095,577967
2021-01-21T00:00:00.000Z,7273,10073,7937,585240
2021-01-22T00:00:00.000Z,7388,8552,7648,592628
2021-01-23T00:00:00.000Z,2449,4215,7500,595077
2021-01-24T00:00:00.000Z,4945,10640,7123,600022
2021-01-25T00:00:00.000Z,8730,5662,7022,608752
2021-01-26T00:00:00.000Z,7800,5126,6824,616552
2021-01-27T00:00:00.000Z,7728,8755,6707,624280
2021-01-28T00:00:00.000Z,7184,9306,6616,631464
2021-01-29T00:00:00.000Z,6760,7614,6603,638224
2021-01-30T00:00:00.000Z,2623,3579,6513,640847
2021-01-31T00:00:00.000Z,5226,10170,6538,646073
2021-02-01T00:00:00.000Z,8926,5179,6578,654999
2021-02-02T00:00:00.000Z,8029,4432,6606,663028
2021-02-03T00:00:00.000Z,7474,8278,6639,670502
2021-02-04T00:00:00.000Z,7253,8203,6603,677755
2021-02-05T00:00:00.000Z,6584,7311,6613,684339
2021-02-06T00:00:00.000Z,2657,3080,6587,686996
2021-02-07T00:00:00.000Z,4596,9801,6592,691592
2021-02-08T00:00:00.000Z,7838,5045,6502,699430
2021-02-09T00:00:00.000Z,6164,4942,6347,705594
2021-02-10T00:00:00.000Z,5676,8325,6080,711270
2021-02-11T00:00:00.000Z,5009,8827,5824,716279
2021-02-12T00:00:00.000Z,4663,7276,5503,720942
2021-02-13T00:00:00.000Z,1887,3435,5229,722829
2021-02-14T00:00:00.000Z,3483,9685,5119,726312
2021-02-15T00:00:00.000Z,5188,4899,4960,731500
2021-02-16T00:00:00.000Z,4569,3768,4581,736069
2021-02-17T00:00:00.000Z,4167,6557,4353,740236
2021-02-18T00:00:00.000Z,3332,7541,4138,743568
2021-02-19T00:00:00.000Z,3792,5929,3898,747360
2021-02-20T00:00:00.000Z,1255,3419,3774,748615
2021-02-21T00:00:00.000Z,3107,7451,3683,751722
2021-02-22T00:00:00.000Z,4809,3691,3630,756531
2021-02-23T00:00:00.000Z,4447,3180,3575,760978
2021-02-24T00:00:00.000Z,4374,5403,3558,765352
2021-02-25T00:00:00.000Z,3814,5039,3588,769166
2021-02-26T00:00:00.000Z,3813,3774,3656,772979
2021-02-27T00:00:00.000Z,1438,1575,3659,774417
2021-02-28T00:00:00.000Z,3070,5687,3686,777487
2021-03-01T00:00:00.000Z,4859,2748,3680,782346
2021-03-02T00:00:00.000Z,4378,2925,3687,786724
2021-03-03T00:00:00.000Z,4669,4618,3678,791393
2021-03-04T00:00:00.000Z,3659,4820,3720,795052
2021-03-05T00:00:00.000Z,3715,4006,3698,798767
2021-03-06T00:00:00.000Z,1878,1924,3684,800645
2021-03-07T00:00:00.000Z,2346,5719,3746,802991
2021-03-08T00:00:00.000Z,3784,2688,3643,806775
2021-03-09T00:00:00.000Z,3120,2929,3489,809895
2021-03-10T00:00:00.000Z,2833,4617,3310,812728
2021-03-11T00:00:00.000Z,2549,5016,3047,815277
2021-03-12T00:00:00.000Z,2413,3920,2889,817690
2021-03-13T00:00:00.000Z,783,2044,2703,818473
2021-03-14T00:00:00.000Z,1389,5839,2546,819862
2021-03-15T00:00:00.000Z,2123,2666,2410,821985
2021-03-16T00:00:00.000Z,1564,2248,2172,823549
2021-03-17T00:00:00.000Z,1530,3645,1950,825079
2021-03-18T00:00:00.000Z,1245,3606,1764,826324
2021-03-19T00:00:00.000Z,1084,2557,1578,827408
2021-03-20T00:00:00.000Z,349,1465,1388,827757
2021-03-21T00:00:00.000Z,674,3498,1326,828431
2021-03-22T00:00:00.000Z,979,1694,1224,829410
2021-03-23T00:00:00.000Z,688,740,1060,830098
2021-03-24T00:00:00.000Z,478,2254,935,830576
2021-03-25T00:00:00.000Z,842,2109,785,831418
2021-03-26T00:00:00.000Z,520,1495,727,831938
2021-03-27T00:00:00.000Z,231,859,647,832169
2021-03-28T00:00:00.000Z,129,885,630,832298
2021-03-29T00:00:00.000Z,363,1471,552,832661
2021-03-30T00:00:00.000Z,443,828,464,833104
2021-03-31T00:00:00.000Z,492,1084,429,833596
2021-04-01T00:00:00.000Z,334,1070,431,833930
2021-04-02T00:00:00.000Z,418,645,358,834348
2021-04-03T00:00:00.000Z,124,467,344,834472
2021-04-04T00:00:00.000Z,196,1067,329,834668
2021-04-05T00:00:00.000Z,380,513,338,835048
2021-04-06T00:00:00.000Z,305,496,341,835353
2021-04-07T00:00:00.000Z,276,425,321,835629
2021-04-08T00:00:00.000Z,212,639,290,835841
2021-04-09T00:00:00.000Z,223,584,273,836064
2021-04-10T00:00:00.000Z,86,388,245,836150
2021-04-11T00:00:00.000Z,139,779,239,836289
2021-04-12T00:00:00.000Z,221,365,231,836510
2021-04-13T00:00:00.000Z,199,381,208,836709
2021-04-14T00:00:00.000Z,196,490,193,836905
2021-04-15T00:00:00.000Z,95,261,182,837000
2021-04-16T00:00:00.000Z,109,367,165,837109
2021-04-17T00:00:00.000Z,83,214,149,837192
2021-04-18T00:00:00.000Z,141,549,148,837333
2021-04-19T00:00:00.000Z,131,201,149,837464
2021-04-20T00:00:00.000Z,153,228,136,837617
2021-04-21T00:00:00.000Z,114,239,129,837731
2021-04-22T00:00:00.000Z,129,337,118,837860
2021-04-23T00:00:00.000Z,108,266,122,837968
2021-04-24T00:00:00.000Z,36,116,122,838004
2021-04-25T00:00:00.000Z,77,198,116,838081
2021-04-26T00:00:00.000Z,93,148,106,838174
2021-04-27T00:00:00.000Z,87,151,101,838261
2021-04-28T00:00:00.000Z,96,177,92,838357
2021-04-29T00:00:00.000Z,94,170,89,838451
2021-04-30T00:00:00.000Z,79,130,84,838530
2021-05-01T00:00:00.000Z,13,71,80,838543
2021-05-02T00:00:00.000Z,50,221,77,838593
2021-05-03T00:00:00.000Z,65,155,73,838658
2021-05-04T00:00:00.000Z,72,106,69,838730
2021-05-05T00:00:00.000Z,68,142,67,838798
2021-05-06T00:00:00.000Z,48,142,63,838846
2021-05-07T00:00:00.000Z,33,91,56,838879
2021-05-08T00:00:00.000Z,16,62,49,838895
2021-05-09T00:00:00.000Z,34,148,50,838929
2021-05-10T00:00:00.000Z,52,57,48,838981
2021-05-11T00:00:00.000Z,34,84,46,839015
2021-05-12T00:00:00.000Z,27,94,40,839042
2021-05-13T00:00:00.000Z,31,74,34,839073
2021-05-14T00:00:00.000Z,26,66,32,839099
2021-05-15T00:00:00.000Z,21,47,31,839120
2021-05-16T00:00:00.000Z,29,102,32,839149
2021-05-17T00:00:00.000Z,15,19,31,839164
2021-05-18T00:00:00.000Z,22,96,26,839186
2021-05-19T00:00:00.000Z,55,91,24,839241
2021-05-20T00:00:00.000Z,33,75,28,839274
2021-05-21T00:00:00.000Z,23,33,28,839297
2021-05-22T00:00:00.000Z,12,25,28,839309
2021-05-23T00:00:00.000Z,27,85,27,839336
2021-05-24T00:00:00.000Z,0,14,26,839336
