amount
0
0
0
1
2
3
5
5
6
7
7
7
6
9
11
12
16
21
23
27
38
44
48
52
56
67
70
80
89
99
111
113
131
140
135
147
160
166
166
170
182
177
192
178
179
182
165
174
157
154
145
149
146
144
136
142
132
127
122
112
109
111
101
97
91
88
84
78
78
74
69
66
61
61
61
60
55
52
51
46
47
46
46
43
41
36
40
36
39
35
35
32
29
28
30
29
29
29
30
31
32
35
35
35
31
36
38
36
40
39
41
45
44
40
45
44
45
40
39
44
56
59
72
83
85
94
90
93
113
126
130
136
151
184
190
209
209
219
235
270
264
256
284
310
327
320
310
315
321
334
317
316
336
348
326
340
353
355
365
385
385
391
372
370
371
368
382
374
393
398
382
393
400
402
405
424
426
417
422
418
438
453
433
415
414
402
415
438
455
458
462
485
487
487
514
517
524
516
527
566
587
609
629
651
632
666
663
705
718
732
760
801
819
814
847
843
898
870
852
847
840
830
811
807
800
763
725
700
657
646
658
643
626
605
590
561
537
508
492
477
463
443
428
409
397
399
381
354
332
318
325
336
332
308
308
302
291
291
307
316
317
313
319
314
309
305
289
281
292
279
278
264
274
272
277
292
308
323
331
343
335
326
321
319
338
343
378
385
388
402
426
451
465
468
485
508
507
522
551
575
607
606
635
659
703
729
742
794
826
866
914
923
932
994
1073
1077
1077
1094
1137
1161
1180
1186
1167
1179
1168
1155
1153
1177
1182
1175
1185
1150
1170
1142
1145
1138
1126
1094
1122
1103
1116
1123
1139
1111
1057
1038
1000
963
972
1013
995
945
946
894
833
824
809
806
787
785
746
741
737
740
728
703
715
704
665
696
700
675
661
644
633
615
611
627
594
586
558
563
548
535
541
502
494
472
473
452
437
445
436
397
383
372
335
338
328
308
302
291
267
257
249
246
237
221
201
187
183
180
183
173
160
156
148
148
141
137
140
131
123
110
105
106
101
96
91
91
84
82
82
77
75
75
68
62
63
62
65
61
59
58
62
57
58
59
