section,female,male,period
0-,"{'amount': 57465, 'percentage': 7.1}","{'amount': 60749, 'percentage': 7.5}",שנה
0-,"{'amount': 41843, 'percentage': 8.3}","{'amount': 44432, 'percentage': 8.8}",6 חודשים
0-,"{'amount': 10192, 'percentage': 11.9}","{'amount': 10672, 'percentage': 12.4}",3 חודשים
0-,"{'amount': 95, 'percentage': 7.5}","{'amount': 101, 'percentage': 7.9}",חודש אחרון
0-,"{'amount': 57967, 'percentage': 7}","{'amount': 61262, 'percentage': 7.4}",מתחילת קורונה
10,"{'amount': 10390, 'percentage': 12.1}","{'amount': 9381, 'percentage': 10.9}",3 חודשים
10,"{'amount': 55994, 'percentage': 11.1}","{'amount': 53910, 'percentage': 10.7}",6 חודשים
10,"{'amount': 83175, 'percentage': 10.2}","{'amount': 90969, 'percentage': 11.2}",שנה
10,"{'amount': 274, 'percentage': 21.5}","{'amount': 225, 'percentage': 17.6}",חודש אחרון
10,"{'amount': 84270, 'percentage': 10.2}","{'amount': 92243, 'percentage': 11.1}",מתחילת קורונה
20,"{'amount': 49275, 'percentage': 9.8}","{'amount': 41766, 'percentage': 8.3}",6 חודשים
20,"{'amount': 8157, 'percentage': 9.5}","{'amount': 6046, 'percentage': 7}",3 חודשים
20,"{'amount': 46, 'percentage': 3.6}","{'amount': 60, 'percentage': 4.7}",חודש אחרון
20,"{'amount': 81163, 'percentage': 9.8}","{'amount': 77159, 'percentage': 9.3}",מתחילת קורונה
20,"{'amount': 79507, 'percentage': 9.8}","{'amount': 74988, 'percentage': 9.2}",שנה
30,"{'amount': 37386, 'percentage': 7.4}","{'amount': 32935, 'percentage': 6.6}",6 חודשים
30,"{'amount': 59464, 'percentage': 7.3}","{'amount': 54665, 'percentage': 6.7}",שנה
30,"{'amount': 62, 'percentage': 4.9}","{'amount': 58, 'percentage': 4.5}",חודש אחרון
30,"{'amount': 6671, 'percentage': 7.8}","{'amount': 5160, 'percentage': 6}",3 חודשים
30,"{'amount': 60398, 'percentage': 7.3}","{'amount': 55928, 'percentage': 6.7}",מתחילת קורונה
40,"{'amount': 50953, 'percentage': 6.3}","{'amount': 45388, 'percentage': 5.6}",שנה
40,"{'amount': 51834, 'percentage': 6.3}","{'amount': 46482, 'percentage': 5.6}",מתחילת קורונה
40,"{'amount': 57, 'percentage': 4.5}","{'amount': 71, 'percentage': 5.6}",חודש אחרון
40,"{'amount': 4543, 'percentage': 5.3}","{'amount': 3864, 'percentage': 4.5}",3 חודשים
40,"{'amount': 30694, 'percentage': 6.1}","{'amount': 26602, 'percentage': 5.3}",6 חודשים
50,"{'amount': 59, 'percentage': 4.6}","{'amount': 32, 'percentage': 2.5}",חודש אחרון
50,"{'amount': 37767, 'percentage': 4.6}","{'amount': 34620, 'percentage': 4.2}",מתחילת קורונה
50,"{'amount': 36872, 'percentage': 4.5}","{'amount': 33591, 'percentage': 4.1}",שנה
50,"{'amount': 2869, 'percentage': 3.3}","{'amount': 2202, 'percentage': 2.6}",3 חודשים
50,"{'amount': 21269, 'percentage': 4.2}","{'amount': 19012, 'percentage': 3.8}",6 חודשים
60,"{'amount': 22812, 'percentage': 2.8}","{'amount': 22870, 'percentage': 2.8}",שנה
60,"{'amount': 1751, 'percentage': 2}","{'amount': 1298, 'percentage': 1.5}",3 חודשים
60,"{'amount': 25, 'percentage': 2}","{'amount': 29, 'percentage': 2.3}",חודש אחרון
60,"{'amount': 13009, 'percentage': 2.6}","{'amount': 12203, 'percentage': 2.4}",6 חודשים
60,"{'amount': 23419, 'percentage': 2.8}","{'amount': 23737, 'percentage': 2.9}",מתחילת קורונה
70,"{'amount': 11968, 'percentage': 1.4}","{'amount': 11967, 'percentage': 1.4}",מתחילת קורונה
70,"{'amount': 26, 'percentage': 2}","{'amount': 15, 'percentage': 1.2}",חודש אחרון
70,"{'amount': 866, 'percentage': 1}","{'amount': 672, 'percentage': 0.8}",3 חודשים
70,"{'amount': 6675, 'percentage': 1.3}","{'amount': 6075, 'percentage': 1.2}",6 חודשים
70,"{'amount': 11589, 'percentage': 1.4}","{'amount': 11477, 'percentage': 1.4}",שנה
80,"{'amount': 531, 'percentage': 0.6}","{'amount': 321, 'percentage': 0.4}",3 חודשים
80,"{'amount': 4122, 'percentage': 0.8}","{'amount': 2798, 'percentage': 0.6}",6 חודשים
80,"{'amount': 7042, 'percentage': 0.9}","{'amount': 5093, 'percentage': 0.6}",שנה
80,"{'amount': 15, 'percentage': 1.2}","{'amount': 13, 'percentage': 1}",חודש אחרון
80,"{'amount': 7293, 'percentage': 0.9}","{'amount': 5303, 'percentage': 0.6}",מתחילת קורונה
90,"{'amount': 2783, 'percentage': 0.3}","{'amount': 1337, 'percentage': 0.2}",שנה
90,"{'amount': 1533, 'percentage': 0.3}","{'amount': 788, 'percentage': 0.2}",6 חודשים
90,"{'amount': 11, 'percentage': 0.9}","{'amount': 1, 'percentage': 0.1}",חודש אחרון
90,"{'amount': 2942, 'percentage': 0.4}","{'amount': 1409, 'percentage': 0.2}",מתחילת קורונה
90,"{'amount': 177, 'percentage': 0.2}","{'amount': 87, 'percentage': 0.1}",3 חודשים
