city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
תל אביב - יפו,36855,3725,2478,74433,81
אשדוד,32292,3704,2549,32778,164
ירושלים,136711,3295,2423,62536,35
נתניה,25016,2887,1880,29010,133
ראשון לציון,21029,2620,1746,34090,107
פתח תקווה,27866,2359,1606,34743,95
חיפה,20902,1996,1444,32880,73
באר שבע,19635,1995,1372,27646,101
בני ברק,51483,1969,1481,12359,96
חולון,19854,1909,1429,24078,102
אשקלון,15528,1872,1313,20346,130
רחובות,15106,1771,1177,20373,125
חדרה,9943,1244,895,12280,128
בת ים,12943,1236,850,15040,97
רמת גן,11030,1233,802,22119,82
ערד,3807,1082,822,5540,396
קרית גת,9333,1029,656,7651,174
רמלה,11650,892,632,7855,117
לוד,10463,881,603,8723,110
בית שמש,21582,850,662,9351,63
הרצליה,6279,772,501,16113,82
אלעד,12711,748,545,4319,156
רעננה,5644,725,473,15307,95
ראש העין,7036,704,493,9661,108
קרית אתא,6063,699,527,7152,121
כפר סבא,6237,698,475,18088,71
יבנה,5911,620,427,6861,128
רכסים,3812,600,485,2896,464
אילת,3674,574,411,7418,101
מודיעין-מכבים-רעות,6630,568,400,15555,64
טבריה,5445,560,407,5018,122
אופקים,5216,541,381,4183,161
עפולה,5383,538,402,6404,96
אור יהודה,5526,523,398,4688,151
נתיבות,8104,510,372,4053,126
מודיעין עילית,25840,489,389,3149,62
קרית מוצקין,3491,487,359,6685,106
נהריה,4569,477,324,5887,79
נס ציונה,3527,458,319,8080,100
פרדס חנה-כרכור,3917,443,258,6850,105
מגדל העמק,2869,414,297,3557,158
עכו,5010,404,292,5230,79
נצרת,9879,398,301,5184,51
גבעתיים,3078,397,282,9299,72
הוד השרון,4074,397,277,10978,65
קרית ים,3384,394,299,5198,102
בית שאן,2433,385,252,2670,195
באר יעקב,3100,382,267,4894,142
קרית מלאכי,5288,380,251,2771,152
גדרה,2569,365,250,4571,144
קרית ביאליק,3158,361,250,5036,89
רמת השרון,2980,336,225,8237,74
שדרות,3749,332,235,3021,117
מעלה אדומים,4625,319,247,4480,86
נוף הגליל,3478,316,238,4347,71
צפת,5434,315,198,2991,87
דימונה,3112,286,209,4112,79
קרית אונו,2677,282,197,5895,75
כרמיאל,3078,272,196,4293,59
"כפר חב""ד",2020,270,185,1674,386
כפר יונה,2366,270,184,4119,112
גן יבנה,2164,252,188,3286,112
גבעת שמואל,2319,246,182,4351,96
יהוד,2616,215,140,4311,74
טירת כרמל,1793,213,164,2423,88
רהט,5298,200,153,2212,29
אור עקיבא,2098,195,119,2070,98
קדימה-צורן,1694,186,128,3059,88
ביתר עילית,13150,183,120,1600,29
יקנעם עילית,1510,175,129,2948,75
מזכרת בתיה,1144,174,115,2696,114
מבשרת ציון,2266,168,114,3125,72
מגאר,2435,165,118,1295,72
נשר,1368,165,127,2807,75
תל מונד,778,160,108,2692,122
מעלות-תרשיחא,1966,156,102,2293,68
טמרה,4142,155,120,1897,45
זכרון יעקב,1748,154,99,3326,68
שוהם,1513,153,102,3302,77
שפרעם,4437,148,114,1997,36
גבעת זאב,4017,146,121,1530,74
אבן יהודה,946,145,107,2705,108
חריש,2106,142,103,1819,69
סח'נין,4813,142,89,1935,43
אום אל-פחם,6456,138,97,2086,24
עתלית,603,138,105,1615,151
קרית עקרון,1206,137,83,1419,128
גני תקווה,1784,136,108,3294,65
טייבה,4998,130,96,2762,29
טירה,3076,124,85,2066,46
אריאל,1289,123,83,2348,67
קרית שמונה,1572,118,92,1996,53
ירוחם,1184,116,98,1542,107
אזור,1517,112,64,1648,92
עראבה,2614,111,88,1565,42
בנימינה-גבעת עדה,1065,111,95,2876,76
דאלית אל-כרמל,2504,108,88,691,62
קרית טבעון,859,104,74,2389,65
כפר קרע,1895,103,73,1075,53
יד בנימין,840,101,77,853,237
באקה אל-גרביה,2974,100,56,1354,33
ג'דיידה-מכר,2342,96,79,1164,46
יפיע,2378,93,64,942,48
חצור הגלילית,1614,89,73,904,88
שלומי,599,80,57,644,117
בית דגן,714,73,56,1105,111
קרית יערים,1654,72,56,626,112
כוכב יעקב,2007,72,53,702,78
כפר יאסיף,1074,72,54,772,67
כפר קאסם,3586,68,49,1410,28
מיתר,566,67,44,1899,64
כפר כנא,2557,63,41,1268,27
גבע בנימין,798,62,49,663,113
קלנסווה,2624,62,50,1586,26
ג'לג'וליה,1054,61,44,677,59
ערערה,2186,61,38,950,30
מעלה עירון,1997,59,48,470,38
אעבלין,1328,58,51,591,43
אבו סנאן,1486,58,31,923,43
ריינה,1871,57,34,718,34
עומר,429,57,41,1432,71
רמת ישי,403,56,43,1150,76
ג'ת,1390,56,39,708,45
ניצן,328,55,41,424,231
אפרת,1197,55,38,2135,46
עספיא,1499,54,47,561,44
פרדסיה,427,53,36,1300,78
אורנית,603,53,33,1501,59
בית אריה,357,52,38,636,100
"בני עי""ש",632,51,33,735,76
פוריידיס,1380,51,38,505,38
טורעאן,1385,50,42,688,34
קרית ארבע,930,50,40,573,68
קצרין,394,49,27,661,64
להבים,370,48,41,1444,75
שערי תקווה,572,46,26,841,81
כוכב יאיר,603,46,36,1543,50
נחף,1291,46,38,413,34
אליכין,356,45,22,466,129
מבוא חורון,382,45,32,463,174
קרני שומרון,926,44,28,1307,46
ראמה,1042,44,35,453,53
קיסריה,340,44,24,903,78
דייר חנא,1564,44,34,619,41
אלפי מנשה,464,42,38,1195,53
צור יצחק,346,41,33,1244,63
טלמון,614,39,25,830,77
כפר ורדים,333,38,25,707,69
כסרא-סמיע,1135,37,25,312,42
מצפה יריחו,298,37,22,352,152
אכסאל,1597,36,30,736,24
קדומים,473,35,27,944,76
אבו ג'ווייעד (שבט),121,35,27,703,75
פסוטה,338,35,34,226,103
סביון,347,35,23,852,81
תל שבע,646,32,25,512,15
גבעת אבני,170,32,27,397,154
בית ג'ן,2031,32,20,570,26
בית אל,624,31,17,613,55
עלי,449,31,22,652,75
בועיינה-נוג'ידאת,1053,31,19,497,30
עמנואל,724,30, 11-14 ,158,67
מצפה רמון,325,29,24,703,58
כפר אדומים,333,29,21,704,66
כפר תבור,290,28,17,665,63
דבוריה,1282,28,19,823,26
גן נר,193,28,16,360,105
הר אדר,264,28,21,766,69
מג'ד אל-כרום,2255,28,15,528,18
צור הדסה,763,27,23,1264,28
עיילבון,663,27,21,631,47
בסמת טבעון,561,27,21,302,34
עץ אפרים,278,25,  6-10  ,429,102
חורה,940,25,17,383,14
אלקנה,346,25,22,587,65
נוף איילון,292,24,23,437,105
הושעיה,198,24,20,546,116
עלי זהב,419,24, 11-14 ,744,59
ג'ש (גוש חלב),333,24, 11-14 ,227,76
כאבול,1358,24,16,564,19
ראש פינה,219,24,16,439,76
מרכז שפירא,279,23,17,395,102
ירכא,2170,23, 11-14 ,559,15
פקיעין (בוקייעה),1060,23,16,369,39
כפר כמא,204,23,21,273,67
שילה,449,22,17,505,48
זמר,633,22, 11-14 ,282,31
ג'סר א-זרקא,1027,22,15,879,15
אבו גוש,1334,22,15,1226,27
זרזיר,552,21,15,258,24
צופים,264,21, 11-14 ,378,87
טובא-זנגריה,538,21,18,190,30
גבעת ברנר,112,21,16,637,90
תפרח,736,20,16,114,89
כוכב השחר,323,20,18,472,78
ביר אל-מכסור,665,20,16,349,19
פדואל,273,20,15,384,93
"בסמ""ה",968,19, 11-14 ,434,17
שגב-שלום,384,19,15,373,17
תקוע,320,19,16,624,45
עין מאהל,1707,19,  6-10  ,577,14
נופית,136,19, 11-14 ,350,76
נוקדים,202,19,16,285,83
יקיר,245,19,  6-10  ,356,78
ערערה-בנגב,1040,18, 11-14 ,438,10
בת חפר,352,18, 11-14 ,614,36
אחוזת ברק,174,18,15,433,73
משהד,848,17,  1-5  ,283,19
כפר מנדא,1752,16, 11-14 ,545,8
לא ידוע,341,16, 11-14 ,546,26
חשמונאים,510,16, 11-14 ,664,55
עילוט,700,15,  6-10  ,360,18
בענה,1019,15, 11-14 ,315,18
מתן,222,15, 11-14 ,714,47
כסיפה,918, קטן מ-15 ,  1-5  ,304,5
לקיה,839, קטן מ-15 ,  6-10  ,432,6
רבבה,393, קטן מ-15 , 11-14 ,360,44
שבלי - אום אל-גנם,588, קטן מ-15 ,  6-10  ,401,15
מעיליא,282, קטן מ-15 ,  1-5  ,287,16
מזרעה,343, קטן מ-15 ,  6-10  ,171,35
בוקעאתא,991, קטן מ-15 ,  0  ,56,1
לפיד,159, קטן מ-15 ,  1-5  ,317,57
קצר א-סר, קטן מ-15 , קטן מ-15 ,  0  ,15,4
כאוכב אבו אל-היג'א,480, קטן מ-15 ,  1-5  ,160,23
אבו קורינאת (שבט),55, קטן מ-15 ,  1-5  ,41,2
בית חשמונאי,166, קטן מ-15 ,  1-5  ,383,51
אבו רוקייק (שבט),99, קטן מ-15 ,  1-5  ,84,5
עין נקובא,584, קטן מ-15 ,  0  ,110,6
מג'דל שמס,1768, קטן מ-15 ,  1-5  ,194,12
יבנאל,366, קטן מ-15 ,  1-5  ,279,33
רומת הייב,139, קטן מ-15 ,  6-10  ,103,37
אל סייד,25, קטן מ-15 ,  1-5  ,29,11
עפרה,349, קטן מ-15 ,  6-10  ,432,38
אעצם (שבט),98, קטן מ-15 ,  1-5  ,69,5
בית יצחק-שער חפר,142, קטן מ-15 ,  6-10  ,439,57
אבטין,223, קטן מ-15 ,  1-5  ,118,28
קודייראת א-צאנע(שבט),27, קטן מ-15 ,  1-5  ,17,11
גני מודיעין,400, קטן מ-15 ,  6-10  ,193,27
הוואשלה (שבט),19, קטן מ-15 ,  0  ,14,21
יאנוח-ג'ת,1166, קטן מ-15 ,  1-5  ,283,9
מייסר,136, קטן מ-15 ,  6-10  ,97,39
סולם,296, קטן מ-15 ,  6-10  ,189,44
מסעודין אל-עזאזמה,129, קטן מ-15 ,  1-5  ,173,5
כעביה-טבאש-חג'אג'רה,603, קטן מ-15 ,  1-5  ,128,17
סלמה,374, קטן מ-15 ,  1-5  ,151,8
שעב,718, קטן מ-15 ,  1-5  ,377,9
סאג'ור,536, קטן מ-15 ,  6-10  ,177,33
ג'ולס,688, קטן מ-15 ,  6-10  ,369,17
נאעורה,186, קטן מ-15 ,  1-5  ,63,12
צור משה,155, קטן מ-15 , 11-14 ,351,49
נווה דניאל,330, קטן מ-15 ,  1-5  ,349,20
ברכה,328, קטן מ-15 ,  1-5  ,347,21
פסגות,214, קטן מ-15 ,  1-5  ,233,10
אלעזר,216, קטן מ-15 ,  6-10  ,364,29
אום בטין,51, קטן מ-15 ,  1-5  ,37,5
אבו תלול,30, קטן מ-15 ,  1-5  ,19,9
עוזייר,174, קטן מ-15 ,  1-5  ,154,15
דייר אל-אסד,1404, קטן מ-15 ,  6-10  ,449,8
מוקייבלה,434, קטן מ-15 ,  6-10  ,100,16
חורפיש,1022, קטן מ-15 , 11-14 ,309,22
כפר ברא,437, קטן מ-15 ,  6-10  ,238,36
אלון שבות,417, קטן מ-15 , 11-14 ,572,40
נעלה,195, קטן מ-15 , 11-14 ,377,65
אבני חפץ,355, קטן מ-15 ,  6-10  ,207,63
שייח' דנון,236, קטן מ-15 ,  1-5  ,117,7
מסעדה,427, קטן מ-15 ,  1-5  ,61,2
כפר האורנים,194, קטן מ-15 ,  6-10  ,345,55
שמשית,132, קטן מ-15 ,  6-10  ,356,52
כפר מצר,323, קטן מ-15 ,  1-5  ,142,11
ע'ג'ר,167,0,  0  ,43,0
סייד (שבט),18,0,  0  ,16,0
אבו רובייעה (שבט),50,0,  0  ,37,0
עין קנייא,300,0,  0  ,32,0
ביר הדאג',23,0,  0  ,26,0
אטרש (שבט),60,0,  0  ,32,0
