section,female,male,period,order_period
0-9,"{'amount': 15823, 'percentage': 10.7}","{'amount': 15958, 'percentage': 10.8}",חודש אחרון,5
0-9,"{'amount': 74161, 'percentage': 8.3}","{'amount': 76527, 'percentage': 8.5}",שנה,2
0-9,"{'amount': 27015, 'percentage': 11.2}","{'amount': 27286, 'percentage': 11.3}",6 חודשים,3
0-9,"{'amount': 17887, 'percentage': 10.7}","{'amount': 18002, 'percentage': 10.7}",3 חודשים,4
0-9,"{'amount': 79562, 'percentage': 8}","{'amount': 82069, 'percentage': 8.2}",מתחילת קורונה,1
10-19,"{'amount': 103292, 'percentage': 10.3}","{'amount': 107987, 'percentage': 10.8}",מתחילת קורונה,1
10-19,"{'amount': 13617, 'percentage': 9.2}","{'amount': 12714, 'percentage': 8.6}",חודש אחרון,5
10-19,"{'amount': 15930, 'percentage': 9.5}","{'amount': 14755, 'percentage': 8.8}",3 חודשים,4
10-19,"{'amount': 24939, 'percentage': 10.4}","{'amount': 22581, 'percentage': 9.4}",6 חודשים,3
10-19,"{'amount': 94332, 'percentage': 10.5}","{'amount': 97440, 'percentage': 10.9}",שנה,2
20-29,"{'amount': 19323, 'percentage': 8}","{'amount': 15095, 'percentage': 6.3}",6 חודשים,3
20-29,"{'amount': 12618, 'percentage': 7.5}","{'amount': 10291, 'percentage': 6.1}",3 חודשים,4
20-29,"{'amount': 11556, 'percentage': 7.8}","{'amount': 9307, 'percentage': 6.3}",חודש אחרון,5
20-29,"{'amount': 94068, 'percentage': 9.4}","{'amount': 83463, 'percentage': 8.4}",מתחילת קורונה,1
20-29,"{'amount': 83374, 'percentage': 9.3}","{'amount': 72944, 'percentage': 8.1}",שנה,2
30-39,"{'amount': 66774, 'percentage': 7.4}","{'amount': 57522, 'percentage': 6.4}",שנה,2
30-39,"{'amount': 18947, 'percentage': 7.9}","{'amount': 14481, 'percentage': 6}",6 חודשים,3
30-39,"{'amount': 13290, 'percentage': 7.9}","{'amount': 10332, 'percentage': 6.2}",3 חודשים,4
30-39,"{'amount': 11974, 'percentage': 8.1}","{'amount': 9299, 'percentage': 6.3}",חודש אחרון,5
30-39,"{'amount': 73947, 'percentage': 7.4}","{'amount': 64747, 'percentage': 6.5}",מתחילת קורונה,1
40-49,"{'amount': 57399, 'percentage': 6.4}","{'amount': 48851, 'percentage': 5.4}",שנה,2
40-49,"{'amount': 15515, 'percentage': 6.5}","{'amount': 12711, 'percentage': 5.3}",6 חודשים,3
40-49,"{'amount': 11672, 'percentage': 7}","{'amount': 9516, 'percentage': 5.7}",3 חודשים,4
40-49,"{'amount': 10275, 'percentage': 6.9}","{'amount': 8361, 'percentage': 5.7}",חודש אחרון,5
40-49,"{'amount': 64123, 'percentage': 6.4}","{'amount': 55069, 'percentage': 5.5}",מתחילת קורונה,1
50-59,"{'amount': 10071, 'percentage': 4.2}","{'amount': 8211, 'percentage': 3.4}",6 חודשים,3
50-59,"{'amount': 7674, 'percentage': 4.6}","{'amount': 6392, 'percentage': 3.8}",3 חודשים,4
50-59,"{'amount': 40028, 'percentage': 4.5}","{'amount': 35252, 'percentage': 3.9}",שנה,2
50-59,"{'amount': 45195, 'percentage': 4.5}","{'amount': 40165, 'percentage': 4}",מתחילת קורונה,1
