name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,98.48101043701172,47
יוספטל,,63.07692337036133,5
שמיר,,64.87093353271484,39
וולפסון,,68.9604721069336,16
זיו צפת,,69.74063110351562,61
הלל יפה,,90.87378692626953,16
נהריה,,78.42323303222656,50
ברזילי,,75.66666412353516,29
פוריה,,62.53520965576172,22
סוראסקי,,103.415885925293,58
בני ציון,,86.6050796508789,35
רבין ק. בילינסון,,96.52694702148438,68
סורוקה,,72.28497314453125,72
מאיר,,83.16195678710938,37
קפלן,,85.74007415771484,11
"רמב""ם",,97.42268371582031,97
הכרמל,,81.5950927734375,35
השרון ק. גולדה,,59.75103759765625,18
הדסה עין כרם,,111.5079345703125,138
הסקוטי,,108.2706756591797,14
המשפחה הקדושה,,,0
סנט ג'וזף,,,13
שערי צדק,,,87
אל מקאסד,,,0
לניאדו,,74.93035888671875,13
אוגוסטה ויקטוריה,,,15
מעייני הישועה,,92.97124481201172,8
אסותא אשדוד,,,13
שניידר,,,0
סנט וינסנט,,49.25373077392578,10
המרכזי בעמק,,72.4137954711914,113
