gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,60-69,6 חודשים,71019,2.9,175,6.4,163,9.5,660,7.4
נקבה,60-69,מתחילת קורונה,98438,2.9,491,5.2,453,8.2,2057,7.7
נקבה,60-69,חודש אחרון,54658,3.2,38,3.3,57,7.2,262,6.4
זכר,70-79,מתחילת קורונה,41071,1.2,1444,15.3,952,17.2,3462,13
זכר,70-79,3 חודשים,25315,1.2,157,12.1,131,14.1,634,13.9
זכר,70-79,6 חודשים,27718,1.1,372,13.5,241,14,1098,12.3
זכר,70-79,שנה,30677,1.2,581,13.9,376,13.8,1576,11.8
זכר,70-79,חודש אחרון,20601,1.2,141,12.3,120,15.1,581,14.2
נקבה,70-79,מתחילת קורונה,48301,1.4,908,9.6,536,9.7,2523,9.5
נקבה,70-79,6 חודשים,34112,1.4,280,10.2,175,10.2,871,9.8
נקבה,70-79,3 חודשים,31083,1.5,126,9.7,91,9.8,475,10.4
נקבה,70-79,שנה,37636,1.4,454,10.9,279,10.2,1287,9.6
נקבה,70-79,חודש אחרון,25910,1.5,106,9.2,80,10.1,421,10.3
זכר,80-89,שנה,11567,0.4,686,16.5,264,9.7,1431,10.7
זכר,80-89,מתחילת קורונה,16220,0.5,1647,17.4,594,10.7,2802,10.5
זכר,80-89,3 חודשים,9088,0.4,246,18.9,118,12.7,676,14.8
זכר,80-89,חודש אחרון,7705,0.5,230,20,109,13.7,620,15.1
זכר,80-89,6 חודשים,10259,0.4,476,17.3,188,10.9,1055,11.9
נקבה,80-89,חודש אחרון,11133,0.7,230,20,86,10.8,651,15.9
נקבה,80-89,3 חודשים,12919,0.6,248,19.1,91,9.8,699,15.3
נקבה,80-89,מתחילת קורונה,22734,0.7,1512,16,438,7.9,2872,10.8
נקבה,80-89,שנה,16284,0.6,687,16.5,224,8.2,1532,11.5
נקבה,80-89,6 חודשים,14531,0.6,471,17.1,154,8.9,1100,12.4
זכר,90+,6 חודשים,2300,0.1,208,7.6,39,2.3,344,3.9
זכר,90+,3 חודשים,2037,0.1,130,10,27,2.9,246,5.4
זכר,90+,מתחילת קורונה,3788,0.1,721,7.6,124,2.2,915,3.4
זכר,90+,חודש אחרון,1731,0.1,128,11.1,26,3.3,235,5.7
זכר,90+,שנה,2599,0.1,273,6.5,51,1.9,445,3.3
נקבה,90+,3 חודשים,3904,0.2,166,12.8,31,3.3,361,7.9
נקבה,90+,חודש אחרון,3412,0.2,149,13,28,3.5,335,8.2
נקבה,90+,6 חודשים,4389,0.2,298,10.8,43,2.5,563,6.3
נקבה,90+,מתחילת קורונה,7488,0.2,992,10.5,123,2.2,1399,5.2
נקבה,90+,שנה,4945,0.2,400,9.6,57,2.1,720,5.4
