CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.004739336492890996,2020-03-02T00:00:00.000Z,1,5632,14,0,2321
0,0,10,0,0,10,10,0.004308487720809996,2020-03-03T00:00:00.000Z,0,7857,17,0,2321
0,0,11,0,0,11,11,0.004739336492890996,2020-03-04T00:00:00.000Z,0,7012,15,0,2321
0,0,12,1,0,13,13,0.005601034037052995,2020-03-05T00:00:00.000Z,1,7012,15,0,2321
1,0,14,2,0,16,16,0.006893580353295993,2020-03-06T00:00:00.000Z,1,5177,16,0,2321
2,0,17,3,0,20,20,0.008616975441619991,2020-03-07T00:00:00.000Z,1,4861,16,0,2321
4,0,21,5,0,26,26,0.01120206807410599,2020-03-08T00:00:00.000Z,2,7330,19,0,2321
5,0,33,6,0,39,39,0.01680310211115898,2020-03-09T00:00:00.000Z,7,6205,10,0,2321
5,0,53,6,0,59,59,0.02542007755277898,2020-03-10T00:00:00.000Z,2,6021,23,0,2321
6,0,73,7,1,81,81,0.03489875053856097,2020-03-11T00:00:00.000Z,10,5980,21,0,2321
6,0,95,7,1,103,101,0.04437742352434296,2020-03-12T00:00:00.000Z,6,5983,22,0,2321
6,0,112,7,4,123,122,0.05299439896596295,2020-03-13T00:00:00.000Z,10,4121,36,0,2321
4,0,152,6,4,162,161,0.06979750107712193,2020-03-14T00:00:00.000Z,20,3692,26,0,2321
6,0,187,9,6,202,200,0.08703145196036191,2020-03-15T00:00:00.000Z,37,5491,25,0,2321
7,0,205,11,5,221,215,0.0952175786299009,2020-03-16T00:00:00.000Z,27,4759,83,0,2321
7,0,238,12,6,256,256,0.1102972856527359,2020-03-17T00:00:00.000Z,46,4338,132,0,2321
7,0,279,16,11,306,269,0.1318397242567859,2020-03-18T00:00:00.000Z,54,3920,232,0,2321
12,0,263,21,11,295,264,0.1271003877638949,2020-03-19T00:00:00.000Z,31,4053,362,0,2321
12,1,252,23,14,289,251,0.1245152951314089,2020-03-20T00:00:00.000Z,30,3207,539,0,2321
15,0,229,27,21,277,273,0.1193451098664369,2020-03-21T00:00:00.000Z,34,2905,723,0,2321
22,0,255,37,32,324,305,0.1395950021542439,2020-03-22T00:00:00.000Z,54,4523,938,0,2321
24,0,274,42,36,352,323,0.1516587677725119,2020-03-23T00:00:00.000Z,58,4053,1257,0,2321
26,3,301,45,48,394,343,0.1697544161999138,2020-03-24T00:00:00.000Z,82,3963,1650,0,2321
28,1,311,49,53,413,397,0.1779405428694528,2020-03-25T00:00:00.000Z,81,3666,2008,0,2321
31,5,345,54,65,464,413,0.1999138302455838,2020-03-26T00:00:00.000Z,83,3925,2490,0,2321
36,2,381,65,69,515,469,0.2218871176217148,2020-03-27T00:00:00.000Z,110,3267,2857,0,2321
41,0,362,69,82,513,485,0.2210254200775528,2020-03-28T00:00:00.000Z,53,2834,3298,0,2321
50,3,377,78,88,543,515,0.2339508832399828,2020-03-29T00:00:00.000Z,70,4289,3763,0,2321
54,1,427,87,105,619,570,0.2666953899181387,2020-03-30T00:00:00.000Z,122,3886,4222,0,2321
64,4,457,98,112,667,627,0.2873761309780267,2020-03-31T00:00:00.000Z,111,4005,4838,0,2321
72,8,515,111,143,769,728,0.3313227057302887,2020-04-01T00:00:00.000Z,147,4088,4685,689,2321
