coronaOccupancy,isolatedTeam,name,normalOccupancy
55.00000000000001,53,הלל יפה,86.40776824951172
44.15584415584415,85,שמיר (אסף הרופא),66.32996368408203
36.66666666666666,47,המרכזי בעמק,71.37931060791016
36.36363636363637,81,מאיר,70.5655517578125
30.597014925373127,144,הדסה עין כרם,109.5816497802734
30,32,מעייני הישועה,
28.8135593220339,34,"אסותא אשדוד בי""ח",
24.24242424242424,19,"רמב""ם",93.60824584960938
22.98850574712644,30,ברזילי,76.33333587646484
22,133,שיבא,
21.76470588235294,88,שערי צדק,105.1597061157227
21,86,סוראסקי,110.1622543334961
18.18181818181818,29,לניאדו,17.82729721069336
14.42307692307692,34,וולפסון,70.27818298339844
12.941176470588239,53,קפלן,80.14440155029297
11.1764705882353,87,סורוקה,73.76194763183594
2.3809523809523814,33,נהריה,83.12586212158203
1.923076923076923,26,שניידר,75.10548400878906
1.724137931034483,20,בני ציון,79.21478271484375
1.666666666666667,3,זיו צפת,88.76080322265625
0.5235602094240838,31,השרון ק. גולדה,56.84647369384766
0,7,אסותא רמת החייל,
0,10,הכרמל,73.82412719726562
0,4,הסקוטי,98.4962387084961
0,0,יוספטל,50.76922988891602
0,81,רבין ק. בילינסון,86.94610595703125
0,0,אל מקאסד,
0,1,המשפחה הקדושה,163.3333282470703
0,0,הסהר האדום,
0,40,הר הצופים,84.375
0,5,הצרפתי,76.86566925048828
0,13,אסותא ראשון לציון,
0,0,אלישע,
0,1,אסותא באר שבע,
0,0,אסותא חיפה,
0,14,פוריה,61.12676239013672
