section,female,male,period
0-9,"{'amount': 286611, 'percentage': 8}","{'amount': 352888, 'percentage': 9.9}",שנה
0-9,"{'amount': 48309, 'percentage': 4.8}","{'amount': 59045, 'percentage': 5.9}",6 חודשים
0-9,"{'amount': 19286, 'percentage': 3.9}","{'amount': 22569, 'percentage': 4.6}",3 חודשים
0-9,"{'amount': 2198, 'percentage': 3.3}","{'amount': 2492, 'percentage': 3.7}",חודש אחרון
0-9,"{'amount': 362054, 'percentage': 7.9}","{'amount': 441160, 'percentage': 9.6}",מתחילת קורונה
10-19,"{'amount': 53058, 'percentage': 5.3}","{'amount': 51588, 'percentage': 5.2}",6 חודשים
10-19,"{'amount': 327625, 'percentage': 9.2}","{'amount': 325867, 'percentage': 9.1}",שנה
10-19,"{'amount': 20609, 'percentage': 4.2}","{'amount': 19864, 'percentage': 4.1}",3 חודשים
10-19,"{'amount': 2082, 'percentage': 3.1}","{'amount': 1861, 'percentage': 2.8}",חודש אחרון
10-19,"{'amount': 428323, 'percentage': 9.4}","{'amount': 438773, 'percentage': 9.6}",מתחילת קורונה
20-29,"{'amount': 283151, 'percentage': 7.9}","{'amount': 186495, 'percentage': 5.2}",שנה
20-29,"{'amount': 70535, 'percentage': 7.1}","{'amount': 48840, 'percentage': 4.9}",6 חודשים
20-29,"{'amount': 30492, 'percentage': 6.2}","{'amount': 22032, 'percentage': 4.5}",3 חודשים
20-29,"{'amount': 4153, 'percentage': 6.2}","{'amount': 2952, 'percentage': 4.4}",חודש אחרון
20-29,"{'amount': 379961, 'percentage': 8.3}","{'amount': 268080, 'percentage': 5.9}",מתחילת קורונה
30-39,"{'amount': 310658, 'percentage': 8.7}","{'amount': 204635, 'percentage': 5.7}",שנה
30-39,"{'amount': 83094, 'percentage': 8.3}","{'amount': 60431, 'percentage': 6}",6 חודשים
30-39,"{'amount': 37614, 'percentage': 7.7}","{'amount': 27485, 'percentage': 5.6}",3 חודשים
30-39,"{'amount': 4917, 'percentage': 7.3}","{'amount': 3667, 'percentage': 5.4}",חודש אחרון
30-39,"{'amount': 386858, 'percentage': 8.4}","{'amount': 267981, 'percentage': 5.9}",מתחילת קורונה
40-49,"{'amount': 281414, 'percentage': 7.9}","{'amount': 188695, 'percentage': 5.3}",שנה
40-49,"{'amount': 83508, 'percentage': 8.3}","{'amount': 57361, 'percentage': 5.7}",6 חודשים
40-49,"{'amount': 38965, 'percentage': 8}","{'amount': 26595, 'percentage': 5.4}",3 חודשים
40-49,"{'amount': 5047, 'percentage': 7.5}","{'amount': 3577, 'percentage': 5.3}",חודש אחרון
40-49,"{'amount': 347653, 'percentage': 7.6}","{'amount': 242547, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 74470, 'percentage': 7.4}","{'amount': 47418, 'percentage': 4.7}",6 חודשים
50-59,"{'amount': 5163, 'percentage': 7.7}","{'amount': 3293, 'percentage': 4.9}",חודש אחרון
50-59,"{'amount': 197093, 'percentage': 5.5}","{'amount': 130677, 'percentage': 3.7}",שנה
50-59,"{'amount': 38057, 'percentage': 7.8}","{'amount': 24216, 'percentage': 5}",3 חודשים
50-59,"{'amount': 243827, 'percentage': 5.3}","{'amount': 170017, 'percentage': 3.7}",מתחילת קורונה
60-69,"{'amount': 70471, 'percentage': 7}","{'amount': 47987, 'percentage': 4.8}",6 חודשים
60-69,"{'amount': 40013, 'percentage': 8.2}","{'amount': 27698, 'percentage': 5.7}",3 חודשים
60-69,"{'amount': 5865, 'percentage': 8.7}","{'amount': 4159, 'percentage': 6.2}",חודש אחרון
60-69,"{'amount': 176789, 'percentage': 3.9}","{'amount': 131224, 'percentage': 2.9}",מתחילת קורונה
60-69,"{'amount': 147538, 'percentage': 4.1}","{'amount': 103987, 'percentage': 2.9}",שנה
70-79,"{'amount': 33916, 'percentage': 6.9}","{'amount': 26744, 'percentage': 5.5}",3 חודשים
70-79,"{'amount': 53266, 'percentage': 5.3}","{'amount': 42197, 'percentage': 4.2}",6 חודשים
70-79,"{'amount': 5425, 'percentage': 8.1}","{'amount': 4196, 'percentage': 6.2}",חודש אחרון
70-79,"{'amount': 90305, 'percentage': 2.5}","{'amount': 72632, 'percentage': 2}",שנה
70-79,"{'amount': 105478, 'percentage': 2.3}","{'amount': 86634, 'percentage': 1.9}",מתחילת קורונה
80-89,"{'amount': 22525, 'percentage': 2.3}","{'amount': 16734, 'percentage': 1.7}",6 חודשים
80-89,"{'amount': 15338, 'percentage': 3.1}","{'amount': 11146, 'percentage': 2.3}",3 חודשים
80-89,"{'amount': 2948, 'percentage': 4.4}","{'amount': 1979, 'percentage': 2.9}",חודש אחרון
80-89,"{'amount': 38276, 'percentage': 1.1}","{'amount': 27776, 'percentage': 0.8}",שנה
80-89,"{'amount': 47024, 'percentage': 1}","{'amount': 34052, 'percentage': 0.7}",מתחילת קורונה
90+,"{'amount': 6221, 'percentage': 0.6}","{'amount': 3257, 'percentage': 0.3}",6 חודשים
90+,"{'amount': 10879, 'percentage': 0.3}","{'amount': 5716, 'percentage': 0.2}",שנה
90+,"{'amount': 4341, 'percentage': 0.9}","{'amount': 2182, 'percentage': 0.4}",3 חודשים
90+,"{'amount': 929, 'percentage': 1.4}","{'amount': 449, 'percentage': 0.7}",חודש אחרון
90+,"{'amount': 14137, 'percentage': 0.3}","{'amount': 7265, 'percentage': 0.2}",מתחילת קורונה
