gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,441587,9.6,7,0.1,34,0.5,124,0.4,3275,3.7
זכר,0-9,3 חודשים,20528,4.7,0,0,5,1.1,8,0.3,470,4
זכר,0-9,6 חודשים,48235,5.4,0,0,6,0.8,22,0.5,712,4.1
זכר,0-9,חודש אחרון,947,3,0,0,1,0.7,2,0.5,64,3.1
זכר,0-9,שנה,329135,9.6,4,0.1,24,1,77,0.6,2122,5.1
נקבה,0-9,3 חודשים,18019,4.1,0,0,1,0.2,9,0.3,364,3.1
נקבה,0-9,מתחילת קורונה,362928,7.9,5,0,17,0.3,78,0.2,2651,3
נקבה,0-9,חודש אחרון,1149,3.7,0,0,0,0,1,0.2,45,2.2
נקבה,0-9,שנה,265594,7.7,2,0,10,0.4,52,0.4,1715,4.1
נקבה,0-9,6 חודשים,40550,4.6,0,0,3,0.4,12,0.3,561,3.2
זכר,10-19,3 חודשים,17130,3.9,0,0,1,0.2,4,0.1,105,0.9
זכר,10-19,מתחילת קורונה,439247,9.6,7,0.1,25,0.4,82,0.3,1081,1.2
זכר,10-19,חודש אחרון,961,3.1,0,0,1,0.7,1,0.2,14,0.7
זכר,10-19,שנה,308984,9,5,0.1,16,0.7,39,0.3,539,1.3
זכר,10-19,6 חודשים,41770,4.7,0,0,1,0.1,5,0.1,152,0.9
נקבה,10-19,מתחילת קורונה,429364,9.3,8,0.1,23,0.4,81,0.3,1217,1.4
נקבה,10-19,3 חודשים,18142,4.2,0,0,0,0,4,0.1,117,1
נקבה,10-19,6 חודשים,43822,4.9,1,0.1,2,0.3,8,0.2,178,1
נקבה,10-19,חודש אחרון,1341,4.3,0,0,0,0,0,0,14,0.7
נקבה,10-19,שנה,310042,9,4,0.1,13,0.5,28,0.2,594,1.4
זכר,20-29,מתחילת קורונה,268624,5.8,25,0.2,57,0.9,251,0.8,1670,1.9
זכר,20-29,חודש אחרון,1182,3.8,0,0,1,0.7,3,0.7,22,1.1
זכר,20-29,שנה,176118,5.1,6,0.1,22,0.9,77,0.6,627,1.5
זכר,20-29,3 חודשים,19642,4.5,1,0.1,3,0.7,7,0.2,133,1.1
זכר,20-29,6 חודשים,42747,4.8,2,0.2,6,0.8,14,0.3,216,1.2
נקבה,20-29,3 חודשים,27030,6.2,0,0,6,1.3,14,0.5,478,4.1
