averageInfected,begin_date,end_date,isCurrentWeek
116,2021-04-18T00:00:00.000Z,2021-04-24T00:00:00.000Z,False
77,2021-04-25T00:00:00.000Z,2021-05-01T00:00:00.000Z,False
50,2021-05-02T00:00:00.000Z,2021-05-08T00:00:00.000Z,False
