section,female,male,period,order_period
0-9,"{'amount': 5, 'percentage': 0.7}","{'amount': 5, 'percentage': 0.7}",חודש אחרון,5
0-9,"{'amount': 32, 'percentage': 0.2}","{'amount': 42, 'percentage': 0.3}",שנה,2
0-9,"{'amount': 18, 'percentage': 0.3}","{'amount': 26, 'percentage': 0.5}",6 חודשים,3
0-9,"{'amount': 15, 'percentage': 0.3}","{'amount': 24, 'percentage': 0.5}",3 חודשים,4
0-9,"{'amount': 37, 'percentage': 0.2}","{'amount': 53, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 57, 'percentage': 0.3}","{'amount': 45, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 5, 'percentage': 0.7}","{'amount': 3, 'percentage': 0.4}",חודש אחרון,5
10-19,"{'amount': 16, 'percentage': 0.3}","{'amount': 14, 'percentage': 0.3}",3 חודשים,4
10-19,"{'amount': 19, 'percentage': 0.4}","{'amount': 14, 'percentage': 0.3}",6 חודשים,3
10-19,"{'amount': 42, 'percentage': 0.3}","{'amount': 33, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 66, 'percentage': 1.2}","{'amount': 49, 'percentage': 0.9}",6 חודשים,3
20-29,"{'amount': 64, 'percentage': 1.3}","{'amount': 46, 'percentage': 1}",3 חודשים,4
20-29,"{'amount': 11, 'percentage': 1.6}","{'amount': 8, 'percentage': 1.2}",חודש אחרון,5
20-29,"{'amount': 228, 'percentage': 1}","{'amount': 180, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 170, 'percentage': 1.1}","{'amount': 146, 'percentage': 0.9}",שנה,2
30-39,"{'amount': 389, 'percentage': 2.5}","{'amount': 400, 'percentage': 2.6}",שנה,2
30-39,"{'amount': 152, 'percentage': 2.8}","{'amount': 160, 'percentage': 3}",6 חודשים,3
30-39,"{'amount': 138, 'percentage': 2.9}","{'amount': 149, 'percentage': 3.1}",3 חודשים,4
30-39,"{'amount': 21, 'percentage': 3.1}","{'amount': 20, 'percentage': 2.9}",חודש אחרון,5
30-39,"{'amount': 494, 'percentage': 2.2}","{'amount': 544, 'percentage': 2.5}",מתחילת קורונה,1
40-49,"{'amount': 636, 'percentage': 4.1}","{'amount': 919, 'percentage': 6}",שנה,2
40-49,"{'amount': 233, 'percentage': 4.4}","{'amount': 324, 'percentage': 6.1}",6 חודשים,3
40-49,"{'amount': 220, 'percentage': 4.6}","{'amount': 297, 'percentage': 6.2}",3 חודשים,4
40-49,"{'amount': 35, 'percentage': 5.1}","{'amount': 41, 'percentage': 6}",חודש אחרון,5
40-49,"{'amount': 808, 'percentage': 3.7}","{'amount': 1227, 'percentage': 5.5}",מתחילת קורונה,1
50-59,"{'amount': 317, 'percentage': 5.9}","{'amount': 424, 'percentage': 7.9}",6 חודשים,3
50-59,"{'amount': 286, 'percentage': 6}","{'amount': 398, 'percentage': 8.3}",3 חודשים,4
50-59,"{'amount': 935, 'percentage': 6.1}","{'amount': 1365, 'percentage': 8.9}",שנה,2
50-59,"{'amount': 1296, 'percentage': 5.9}","{'amount': 1938, 'percentage': 8.8}",מתחילת קורונה,1
50-59,"{'amount': 52, 'percentage': 7.6}","{'amount': 68, 'percentage': 10}",חודש אחרון,5
60-69,"{'amount': 401, 'percentage': 8.4}","{'amount': 516, 'percentage': 10.8}",3 חודשים,4
60-69,"{'amount': 445, 'percentage': 8.3}","{'amount': 578, 'percentage': 10.8}",6 חודשים,3
60-69,"{'amount': 66, 'percentage': 9.7}","{'amount': 84, 'percentage': 12.3}",חודש אחרון,5
60-69,"{'amount': 1773, 'percentage': 8}","{'amount': 2675, 'percentage': 12.1}",מתחילת קורונה,1
60-69,"{'amount': 1256, 'percentage': 8.1}","{'amount': 1719, 'percentage': 11.1}",שנה,2
70-79,"{'amount': 67, 'percentage': 9.8}","{'amount': 60, 'percentage': 8.8}",חודש אחרון,5
70-79,"{'amount': 432, 'percentage': 9.1}","{'amount': 518, 'percentage': 10.9}",3 חודשים,4
70-79,"{'amount': 494, 'percentage': 9.2}","{'amount': 607, 'percentage': 11.4}",6 חודשים,3
70-79,"{'amount': 1471, 'percentage': 9.5}","{'amount': 1830, 'percentage': 11.9}",שנה,2
70-79,"{'amount': 2054, 'percentage': 9.3}","{'amount': 2828, 'percentage': 12.8}",מתחילת קורונה,1
80-89,"{'amount': 460, 'percentage': 9.6}","{'amount': 449, 'percentage': 9.4}",3 חודשים,4
80-89,"{'amount': 1491, 'percentage': 9.7}","{'amount': 1417, 'percentage': 9.2}",שנה,2
80-89,"{'amount': 519, 'percentage': 9.7}","{'amount': 519, 'percentage': 9.7}",6 חודשים,3
80-89,"{'amount': 49, 'percentage': 7.2}","{'amount': 41, 'percentage': 6}",חודש אחרון,5
80-89,"{'amount': 2133, 'percentage': 9.6}","{'amount': 2085, 'percentage': 9.4}",מתחילת קורונה,1
90+,"{'amount': 1016, 'percentage': 4.6}","{'amount': 649, 'percentage': 2.9}",מתחילת קורונה,1
90+,"{'amount': 25, 'percentage': 3.7}","{'amount': 15, 'percentage': 2.2}",חודש אחרון,5
90+,"{'amount': 213, 'percentage': 4.5}","{'amount': 117, 'percentage': 2.5}",3 חודשים,4
90+,"{'amount': 251, 'percentage': 4.7}","{'amount': 132, 'percentage': 2.5}",6 חודשים,3
90+,"{'amount': 680, 'percentage': 4.4}","{'amount': 446, 'percentage': 2.9}",שנה,2
